,token,tag,tag_STTS,lemma_gold,baseline
47,Standpunkt,NOUN,NN,Standpunkt,Standpunkt
48,sammeln,VERB,VVINF,sammeln,sammeln
49,kann,VERB,VMFIN,knnen,kann
50,die,PRON,PRELS,der,die
51,sie,PRON,PPER,sie,sie
52,bestrkt,VERB,VVFIN,bestrken,bestrkt
53,",",PUNCT,"$,",",",","
54,aber,CONJ,KON,aber,aber
55,nicht,PART,PTKNEG,nicht,nicht
56,endgltig,ADJ,ADJD,endgltig,endgltig
57,beweist,VERB,VVFIN,beweisen,beweist
58,.,PUNCT,$.,.,.
59,Und,CONJ,KON,und,Und
60,nur,ADV,ADV,nur,nur
61,eine,DET,ART,ein,eine
62,einzige,ADJ,ADJA,einziger,einzige
63,gegenteilige,ADJ,ADJA,gegenteilig,gegenteilige
64,Information,NOUN,NN,Information,Information
65,kann,VERB,VMFIN,knnen,kann
66,die,DET,ART,der,die
67,ganze,ADJ,ADJA,ganz,ganze
68,Theorie,NOUN,NN,Theorie,Theorie
69,kippen,VERB,VVINF,kippen,kippen
70,.,PUNCT,$.,.,.
71,Das,PRON,PDS,der,Das
72,klingt,VERB,VVFIN,klingen,klingt
73,vielleicht,ADV,ADV,vielleicht,vielleicht
74,zu,PART,PTKA,zu,zu
75,simpel,ADJ,ADJD,simpel,simpel
76,",",PUNCT,"$,",",",","
77,um,SCONJ,KOUI,um,um
78,Verhalten,NOUN,NN,Verhalten,Verhalten
79,zu,PART,PTKZU,zu,zu
80,beeinflussen,VERB,VVINF,beeinflussen,beeinflussen
81,",",PUNCT,"$,",",",","
82,aber,CONJ,KON,aber,aber
83,in,ADP,APPR,in,in
84,einer,DET,ART,ein,einer
85,Studie,NOUN,NN,Studie,Studie
86,fanden,VERB,VVFIN,finden,fanden
87,wir,PRON,PPER,wir,wir
88,heraus,PART,PTKVZ,heraus,heraus
89,",",PUNCT,"$,",",",","
90,dass,SCONJ,KOUS,dass,dass
91,Achtsamkeitstraining,NOUN,NN,Achtsamkeitstraining,Achtsamkeitstraining
92,Menschen,NOUN,NN,Mensch,Menschen
93,doppelt,ADJ,ADJD,doppelt,doppelt
94,so,ADV,ADV,so,so
95,gut,ADJ,ADJD,gut,gut
96,hilft,VERB,VVFIN,helfen,hilft
97,das,DET,ART,der,das
98,Rauchen,NOUN,NN,Rauchen,Rauchen
99,aufzugeben,VERB,VVIZU,aufgeben,aufzugeben
100,wie,CONJ,KOKOM,wie,wie
101,die,DET,ART,der,die
102,beste,ADJ,ADJA,gut,beste
103,Standardtherapie,NOUN,NN,Standardtherapie,Standardtherapie
104,.,PUNCT,$.,.,.
105,Es,PRON,PPER,es,Es
106,funktioniert,VERB,VVFIN,funktionieren,funktioniert
107,also,ADV,ADV,also,also
108,.,PUNCT,$.,.,.
109,Als,SCONJ,KOUS,als,Als
110,wir,PRON,PPER,wir,wir
111,die,DET,ART,der,die
112,Gehirne,NOUN,NN,Gehirn,Gehirne
113,gebter,ADJ,ADJA,gebt,gebter
114,Meditierender,NOUN,NN,Meditierende,Meditierender
115,untersuchten,VERB,VVFIN,untersuchen,untersuchten
116,",",PUNCT,"$,",",",","
117,erkannten,VERB,VVFIN,erkennen,erkannten
118,wir,PRON,PPER,wir,wir
119,",",PUNCT,"$,",",",","
120,Teile,NOUN,NN,Teil,Teile
121,der,DET,ART,der,der
122,neuronalen,ADJ,ADJA,neuronal,neuronalen
123,Netze,NOUN,NN,Netz,Netze
124,selbstreferenzieller,ADJ,ADJA,selbstreferenziell,selbstreferenzieller
125,Verarbeitung,NOUN,NN,Verarbeitung,Verarbeitung
126,",",PUNCT,"$,",",",","
127,Bewusstseinsnetzwerk,NOUN,NN,Bewusstseinsnetzwerk,Bewusstseinsnetzwerk
128,genannt,VERB,VVPP,nennen,genannt
129,",",PUNCT,"$,",",",","
130,spielten,VERB,VVFIN,spielen,spielten
131,hier,ADV,ADV,hier,hier
132,eine,DET,ART,ein,eine
133,Rolle,NOUN,NN,Rolle,Rolle
134,.,PUNCT,$.,.,.
135,Eine,DET,ART,ein,Eine
136,aktuelle,ADJ,ADJA,aktuell,aktuelle
137,Hypothese,NOUN,NN,Hypothese,Hypothese
138,sagt,VERB,VVFIN,sagen,sagt
139,",",PUNCT,"$,",",",","
140,dass,SCONJ,KOUS,dass,dass
141,eine,DET,ART,ein,eine
142,Region,NOUN,NN,Region,Region
143,dieses,DET,PDAT,dieser,dieses
144,Netzes,NOUN,NN,Netz,Netzes
145,",",PUNCT,"$,",",",","
146,namens,ADV,ADV,namens,namens
147,posteriorer,X,FM,posteriorer,posteriorer
148,Gyrus,X,FM,Gyrus,Gyrus
149,cinguli,X,FM,cinguli,cinguli
150,",",PUNCT,"$,",",",","
151,nicht,PART,PTKNEG,nicht,nicht
152,unbedingt,ADV,ADV,unbedingt,unbedingt
153,durch,ADP,APPR,durch,durch
154,das,DET,ART,der,das
155,Verlangen,NOUN,NN,Verlangen,Verlangen
156,selbst,ADV,ADV,selbst,selbst
157,aktiviert,VERB,VVPP,aktivieren,aktiviert
158,wird,AUX,VAFIN,werden,wird
159,",",PUNCT,"$,",",",","
160,sondern,CONJ,KON,sondern,sondern
161,wenn,SCONJ,KOUS,wenn,wenn
162,wir,PRON,PPER,wir,wir
163,davon,ADV,PAV,davon,davon
164,gefangen,VERB,VVPP,fangen,gefangen
165,sind,AUX,VAFIN,sein,sind
166,",",PUNCT,"$,",",",","
167,hineingesaugt,VERB,VVPP,hineinsaugen,hineingesaugt
168,werden,AUX,VAFIN,werden,werden
169,",",PUNCT,"$,",",",","
170,und,CONJ,KON,und,und
171,es,PRON,PPER,es,es
172,uns,PRON,PPER,wir,uns
173,hereinlegt,VERB,VVFIN,hereinlegen,hereinlegt
174,.,PUNCT,$.,.,.
175,Um,SCONJ,KOUI,um,Um
176,darauf,ADV,PAV,darauf,darauf
177,zu,PART,PTKZU,zu,zu
178,achten,VERB,VVINF,achten,achten
179,",",PUNCT,"$,",",",","
180,was,PRON,PWS,was,was
181,am,PART,PTKA,am,am
182,besten,ADJ,ADJD,gut,besten
183,fr,ADP,APPR,fr,fr
184,sie,PRON,PPER,sie,sie
185,ist,AUX,VAFIN,sein,ist
186,",",PUNCT,"$,",",",","
187,oder,CONJ,KON,oder,oder
188,was,PRON,PWS,was,was
189,sie,PRON,PPER,sie,sie
190,fr,ADP,APPR,fr,fr
191,das,DET,ART,der,das
192,beste,NOUN,NN,Beste,beste
193,fr,ADP,APPR,fr,fr
194,sich,PRON,PRF,sich,sich
195,halten,VERB,VVFIN,halten,halten
196,",",PUNCT,"$,",",",","
197,haben,AUX,VAFIN,haben,haben
198,Menschen,NOUN,NN,Mensch,Menschen
199,Werte,NOUN,NN,Wert,Werte
200,,PUNCT,$(,-,
201,diese,PRON,PDS,dieser,diese
202,identifizieren,VERB,VVFIN,identifizieren,identifizieren
203,",",PUNCT,"$,",",",","
204,was,PRON,PWS,was,was
205,sie,PRON,PPER,sie,sie
206,wollen,VERB,VMFIN,wollen,wollen
207,und,CONJ,KON,und,und
208,was,PRON,PWS,was,was
209,sie,PRON,PPER,sie,sie
210,nicht,PART,PTKNEG,nicht,nicht
211,wollen,VERB,VMFIN,wollen,wollen
212,.,PUNCT,$.,.,.
213,Und,CONJ,KON,und,Und
214,sie,PRON,PPER,sie,sie
215,glauben,VERB,VVFIN,glauben,glauben
216,zu,PART,PTKZU,zu,zu
217,wissen,VERB,VVINF,wissen,wissen
218,",",PUNCT,"$,",",",","
219,was,PRON,PWS,was,was
220,andere,ADJ,ADJA,anderer,andere
221,Leute,NOUN,NN,Leute,Leute
222,wollen,VERB,VMFIN,wollen,wollen
223,",",PUNCT,"$,",",",","
224,und,CONJ,KON,und,und
225,was,PRON,PWS,was,was
226,andere,ADJ,ADJA,anderer,andere
227,Leute,NOUN,NN,Leute,Leute
228,nicht,PART,PTKNEG,nicht,nicht
229,wollen,VERB,VMFIN,wollen,wollen
230,",",PUNCT,"$,",",",","
231,wie,ADV,PWAV,wie,wie
232,viel,DET,PIAT,viel,viel
233,Macht,NOUN,NN,Macht,Macht
234,andere,ADJ,ADJA,anderer,andere
235,Leute,NOUN,NN,Leute,Leute
236,haben,AUX,VAFIN,haben,haben
237,",",PUNCT,"$,",",",","
238,wie,ADV,PWAV,wie,wie
239,sehr,ADV,ADV,sehr,sehr
240,jene,DET,PDAT,jener,jene
241,Leute,NOUN,NN,Leute,Leute
242,dem,PRON,PDS,der,dem
243,im,ADP,APPRART,in,im
244,Weg,NOUN,NN,Weg,Weg
245,stehen,VERB,VVINF,stehen,stehen
246,knnten,VERB,VMFIN,knnen,knnten
247,",",PUNCT,"$,",",",","
248,was,PRON,PWS,was,was
249,sie,PRON,PPER,sie,sie
250,selbst,ADV,ADV,selbst,selbst
251,wollen,VERB,VMFIN,wollen,wollen
252,.,PUNCT,$.,.,.
253,Im,ADP,APPRART,in,Im
254,verschneiten,ADJ,ADJA,verschneit,verschneiten
255,Nordamerika,PROPN,NE,Nordamerika,Nordamerika
256,waren,AUX,VAFIN,sein,waren
257,unsere,DET,PPOSAT,unser,unsere
258,Rituale,NOUN,NN,Ritual,Rituale
259,aus,ADP,APPR,aus,aus
260,dem,DET,ART,der,dem
261,globalen,ADJ,ADJA,global,globalen
262,Sden,NOUN,NN,Sden,Sden
263,.,PUNCT,$.,.,.
264,Bei,ADP,APPR,bei,Bei
265,meinem,DET,PPOSAT,mein,meinem
266,ersten,ADJ,ADJA,erster,ersten
267,Besuch,NOUN,NN,Besuch,Besuch
268,in,ADP,APPR,in,in
269,Delhi,PROPN,NE,Delhi,Delhi
270,oder,CONJ,KON,oder,oder
271,in,ADP,APPR,in,in
272,Sditalien,PROPN,NE,Sditalien,Sditalien
273,war,AUX,VAFIN,sein,war
274,ich,PRON,PPER,ich,ich
275,schockiert,ADJ,ADJD,schockiert,schockiert
276,",",PUNCT,"$,",",",","
277,wie,ADV,PWAV,wie,wie
278,sehr,ADV,ADV,sehr,sehr
279,ich,PRON,PPER,ich,ich
280,mich,PRON,PRF,ich,mich
281,zu,ADP,APPR,zu,zu
282,Hause,NOUN,NN,Haus,Hause
283,fhlte,VERB,VVFIN,fhlen,fhlte
284,.,PUNCT,$.,.,.
285,Die,DET,ART,der,Die
286,Rituale,NOUN,NN,Ritual,Rituale
287,waren,AUX,VAFIN,sein,waren
288,vertraut,ADJ,ADJD,vertraut,vertraut
289,.,PUNCT,$.,.,.
290,"""",PUNCT,$(,"""",""""
291,R,X,XY,R,R
292,"""",PUNCT,$(,"""",""""
293,Nummer,NOUN,NN,Nummer,Nummer
294,eins,NUM,CARD,eins,eins
295,:,PUNCT,$.,:,:
296,Rituale,NOUN,NN,Ritual,Rituale
297,.,PUNCT,$.,.,.
298,Denken,VERB,VVIMP,denken,Denken
299,Sie,PRON,PPER,Sie,Sie
300,jetzt,ADV,ADV,jetzt,jetzt
301,an,ADP,APPR,an,an
302,Beziehungen,NOUN,NN,Beziehung,Beziehungen
303,...,PUNCT,$(,...,...
304,Menschen,NOUN,NN,Mensch,Menschen
305,",",PUNCT,"$,",",",","
306,die,PRON,PRELS,der,die
307,Ihren,DET,PPOSAT,Ihr,Ihren
308,Alltag,NOUN,NN,Alltag,Alltag
309,bestimmen,VERB,VVFIN,bestimmen,bestimmen
310,.,PUNCT,$.,.,.
311,Mit,ADP,APPR,mit,Mit
312,wem,PRON,PWS,wem,wem
313,sprechen,VERB,VVFIN,sprechen,sprechen
314,Sie,PRON,PPER,Sie,Sie
315,mindestens,ADV,ADV,mindestens,mindestens
316,einmal,ADV,ADV,einmal,einmal
317,pro,ADP,APPR,pro,pro
318,Woche,NOUN,NN,Woche,Woche
319,",",PUNCT,"$,",",",","
320,entweder,CONJ,KON,entweder,entweder
321,persnlich,ADJ,ADJD,persnlich,persnlich
322,oder,CONJ,KON,oder,oder
323,ber,ADP,APPR,ber,ber
324,FaceTime,PROPN,NE,FaceTime,FaceTime
325,?,PUNCT,$.,?,?
326,Schtzen,VERB,VVIMP,schtzen,Schtzen
327,Sie,PRON,PPER,Sie,Sie
328,es,PRON,PPER,es,es
329,realistisch,ADJ,ADJD,realistisch,realistisch
330,ein,PART,PTKVZ,ein,ein
331,;,PUNCT,$.,;,;
332,ich,PRON,PPER,ich,ich
333,spreche,VERB,VVFIN,sprechen,spreche
334,nicht,PART,PTKNEG,nicht,nicht
335,von,ADP,APPR,von,von
336,Facebook-Freunden,NOUN,NN,Facebook-Freund,Facebook-Freunden
337,.,PUNCT,$.,.,.
338,Ich,PRON,PPER,ich,Ich
339,spreche,VERB,VVFIN,sprechen,spreche
340,von,ADP,APPR,von,von
341,Leuten,NOUN,NN,Leute,Leuten
342,",",PUNCT,"$,",",",","
343,die,PRON,PRELS,der,die
344,Ihr,DET,PPOSAT,Ihr,Ihr
345,wchentliches,ADJ,ADJA,wchentlich,wchentliches
346,emotionales,ADJ,ADJA,emotional,emotionales
347,Erleben,NOUN,NN,Erleben,Erleben
348,formen,VERB,VVFIN,formen,formen
349,.,PUNCT,$.,.,.
350,Der,DET,ART,der,Der
351,Bildungsminister,NOUN,NN,Bildungsminister,Bildungsminister
352,im,ADP,APPRART,in,im
353,Sden,NOUN,NN,Sden,Sden
354,von,ADP,APPR,von,von
355,London,PROPN,NE,London,London
356,bezeichnete,VERB,VVFIN,bezeichnen,bezeichnete
357,sich,PRON,PRF,sich,sich
358,selber,ADV,ADV,selber,selber
359,als,CONJ,KOKOM,als,als
360,,PUNCT,$(,,
361,grossen,ADJ,ADJA,gro,grossen
362,Fan,NOUN,NN,Fan,Fan
363,,PUNCT,$(,,
364,.,PUNCT,$.,.,.
365,Und,CONJ,KON,und,Und
366,die,DET,ART,der,die
367,Geschftsorganisationen,NOUN,NN,Geschftsorganisation,Geschftsorganisationen
368,dachten,VERB,VVFIN,denken,dachten
369,",",PUNCT,"$,",",",","
370,wir,PRON,PPER,wir,wir
371,seien,AUX,VAFIN,sein,seien
372,auf,ADP,APPR,auf,auf
373,der,DET,ART,der,der
374,richtigen,ADJ,ADJA,richtig,richtigen
375,Spur,NOUN,NN,Spur,Spur
376,",",PUNCT,"$,",",",","
377,indem,SCONJ,KOUS,indem,indem
378,wir,PRON,PPER,wir,wir
379,einen,DET,ART,ein,einen
380,Weg,NOUN,NN,Weg,Weg
381,gefunden,VERB,VVPP,finden,gefunden
382,hatten,AUX,VAFIN,haben,hatten
383,",",PUNCT,"$,",",",","
384,die,DET,ART,der,die
385,Kinder,NOUN,NN,Kind,Kinder
386,viel,ADV,ADV,viel,viel
387,besser,ADJ,ADJD,gut,besser
388,auf,ADP,APPR,auf,auf
389,das,DET,ART,der,das
390,reale,ADJ,ADJA,real,reale
391,Arbeitsleben,NOUN,NN,Arbeitsleben,Arbeitsleben
392,vorzubereiten,VERB,VVIZU,vorbereiten,vorzubereiten
393,.,PUNCT,$.,.,.
394,Tatschlich,ADV,ADV,tatschlich,Tatschlich
395,ist,AUX,VAFIN,sein,ist
396,der,DET,ART,der,der
397,Vorsitzender,NOUN,NN,Vorsitzende,Vorsitzender
398,der,DET,ART,der,der
399,Handelskammer,NOUN,NN,Handelskammer,Handelskammer
400,heute,ADV,ADV,heute,heute
401,der,DET,ART,der,der
402,Vorstand,NOUN,NN,Vorstand,Vorstand
403,der,DET,ART,der,der
404,Stiftung,NOUN,NN,Stiftung,Stiftung
405,fr,ADP,APPR,fr,fr
406,Studio-Schulen,NOUN,NN,Studio-Schule,Studio-Schulen
407,und,CONJ,KON,und,und
408,hilft,VERB,VVFIN,helfen,hilft
409,tatkrftig,ADJ,ADJD,tatkrftig,tatkrftig
410,mit,PART,PTKVZ,mit,mit
411,",",PUNCT,"$,",",",","
412,nicht,PART,PTKNEG,nicht,nicht
413,nur,ADV,ADV,nur,nur
414,mit,ADP,APPR,mit,mit
415,grossen,ADJ,ADJA,gro,grossen
416,Firmen,NOUN,NN,Firma,Firmen
417,sondern,CONJ,KON,sondern,sondern
418,Kleinunternehmen,NOUN,NN,Kleinunternehmen,Kleinunternehmen
419,im,ADP,APPRART,in,im
420,ganzen,ADJ,ADJA,ganz,ganzen
421,Land,NOUN,NN,Land,Land
422,.,PUNCT,$.,.,.
423,Wir,PRON,PPER,wir,Wir
424,begannen,VERB,VVFIN,beginnen,begannen
425,mit,ADP,APPR,mit,mit
426,zwei,NUM,CARD,zwei,zwei
427,Schulen,NOUN,NN,Schule,Schulen
428,.,PUNCT,$.,.,.
429,Diese,DET,PDAT,dieser,Diese
430,Zahl,NOUN,NN,Zahl,Zahl
431,ist,AUX,VAFIN,sein,ist
432,dieses,DET,PDAT,dieser,dieses
433,Jahr,NOUN,NN,Jahr,Jahr
434,auf,ADP,APPR,auf,auf
435,etwa,ADV,ADV,etwa,etwa
436,10,NUM,CARD,10,10
437,angewachsen,VERB,VVPP,anwachsen,angewachsen
438,.,PUNCT,$.,.,.
439,Und,CONJ,KON,und,Und
440,das,PRON,PDS,der,das
441,sollte,VERB,VMFIN,sollen,sollte
442,alles,PRON,PIS,alle,alles
443,verndern,VERB,VVINF,verndern,verndern
444,.,PUNCT,$.,.,.
445,Ich,PRON,PPER,ich,Ich
446,wurde,AUX,VAFIN,werden,wurde
447,das,DET,ART,der,das
448,genaue,ADJ,ADJA,genau,genaue
449,Gegenteil,NOUN,NN,Gegenteil,Gegenteil
450,von,ADP,APPR,von,von
451,dem,PRON,PDS,der,dem
452,",",PUNCT,"$,",",",","
453,was,PRON,PWS,was,was
454,ich,PRON,PPER,ich,ich
455,gedacht,VERB,VVPP,denken,gedacht
456,hatte,AUX,VAFIN,haben,hatte
457,zu,PART,PTKZU,zu,zu
458,sein,AUX,VAINF,sein,sein
459,.,PUNCT,$.,.,.
460,Ich,PRON,PPER,ich,Ich
461,blieb,VERB,VVFIN,bleiben,blieb
462,zuhause,ADV,ADV,zuhause,zuhause
463,",",PUNCT,"$,",",",","
464,anstatt,SCONJ,KOUI,anstatt,anstatt
465,raus,ADV,ADV,raus,raus
466,zu,PART,PTKZU,zu,zu
467,gehen,VERB,VVINF,gehen,gehen
468,.,PUNCT,$.,.,.
469,Ich,PRON,PPER,ich,Ich
470,hrte,VERB,VVFIN,hren,hrte
471,auf,PART,PTKVZ,auf,auf
472,",",PUNCT,"$,",",",","
473,mich,PRON,PRF,ich,mich
474,in,ADP,APPR,in,in
475,Vereinen,NOUN,NN,Verein,Vereinen
476,und,CONJ,KON,und,und
477,Gruppen,NOUN,NN,Gruppe,Gruppen
478,zu,PART,PTKZU,zu,zu
479,engagieren,VERB,VVINF,engagieren,engagieren
480,.,PUNCT,$.,.,.
481,Ich,PRON,PPER,ich,Ich
482,wollte,VERB,VMFIN,wollen,wollte
483,nicht,PART,PTKNEG,nicht,nicht
484,mehr,ADV,ADV,mehr,mehr
485,auffallen,VERB,VVINF,auffallen,auffallen
486,.,PUNCT,$.,.,.
487,Ich,PRON,PPER,ich,Ich
488,sagte,VERB,VVFIN,sagen,sagte
489,mir,PRON,PRF,ich,mir
490,",",PUNCT,"$,",",",","
491,ich,PRON,PPER,ich,ich
492,wrde,AUX,VAFIN,werden,wrde
493,lter,ADJ,ADJD,alt,lter
494,und,CONJ,KON,und,und
495,erwachsener,ADJ,ADJD,erwachsen,erwachsener
496,werden,AUX,VAINF,werden,werden
497,",",PUNCT,"$,",",",","
498,und,CONJ,KON,und,und
499,nicht,PART,PTKNEG,nicht,nicht
500,pltzlich,ADV,ADV,pltzlich,pltzlich
501,nach,ADP,APPR,nach,nach
502,Besttigung,NOUN,NN,Besttigung,Besttigung
503,suchen,VERB,VVINF,suchen,suchen
504,.,PUNCT,$.,.,.
505,Ich,PRON,PPER,ich,Ich
506,dachte,VERB,VVFIN,denken,dachte
507,nmlich,ADV,ADV,nmlich,nmlich
508,immer,ADV,ADV,immer,immer
509,",",PUNCT,"$,",",",","
510,das,PRON,PDS,der,das
511,bruchte,VERB,VVFIN,brauchen,bruchte
512,ich,PRON,PPER,ich,ich
513,nicht,PART,PTKNEG,nicht,nicht
514,.,PUNCT,$.,.,.
515,Ich,PRON,PPER,ich,Ich
516,war,AUX,VAFIN,sein,war
517,ja,ADV,ADV,ja,ja
518,immer,ADV,ADV,immer,immer
519,etwas,ADV,ADV,etwas,etwas
520,unkonventionell,ADJ,ADJD,unkonventionell,unkonventionell
521,.,PUNCT,$.,.,.
522,Aber,CONJ,KON,aber,Aber
523,das,PRON,PDS,der,das
524,mssen,VERB,VMFIN,mssen,mssen
525,sie,PRON,PPER,sie,sie
526,auch,ADV,ADV,auch,auch
527,nicht,PART,PTKNEG,nicht,nicht
528,.,PUNCT,$.,.,.
529,Ich,PRON,PPER,ich,Ich
530,erklre,VERB,VVFIN,erklren,erklre
531,Ihnen,PRON,PPER,Sie,Ihnen
532,",",PUNCT,"$,",",",","
533,warum,ADV,PWAV,warum,warum
534,.,PUNCT,$.,.,.
535,Stellen,VERB,VVIMP,stellen,Stellen
536,Sie,PRON,PPER,Sie,Sie
537,sich,PRON,PRF,sich,sich
538,vor,PART,PTKVZ,vor,vor
539,:,PUNCT,$.,:,:
540,Eine,DET,ART,ein,Eine
541,Bevlkerung,NOUN,NN,Bevlkerung,Bevlkerung
542,hat,AUX,VAFIN,haben,hat
543,drei,NUM,CARD,drei,drei
544,verschiedene,ADJ,ADJA,verschieden,verschiedene
545,Prferenzen,NOUN,NN,Prferenz,Prferenzen
546,:,PUNCT,$.,:,:
547,Grn,NOUN,NN,Grn,Grn
548,",",PUNCT,"$,",",",","
549,Orange,NOUN,NN,Orange,Orange
550,und,CONJ,KON,und,und
551,Rot,NOUN,NN,Rot,Rot
552,.,PUNCT,$.,.,.
553,Aus,ADP,APPR,aus,Aus
554,deren,DET,PDAT,der,deren
555,Perspekive,NOUN,NN,Perspektive,Perspekive
556,sagen,VERB,VVFIN,sagen,sagen
557,diese,DET,PDAT,dieser,diese
558,Vorlieben,NOUN,NN,Vorliebe,Vorlieben
559,nichts,PRON,PIS,nichts,nichts
560,ber,ADP,APPR,ber,ber
561,Gesundheit,NOUN,NN,Gesundheit,Gesundheit
562,aus,PART,PTKVZ,aus,aus
563,;,PUNCT,$.,;,;
564,es,PRON,PPER,es,es
565,gefllt,VERB,VVFIN,gefallen,gefllt
566,eben,ADV,ADV,eben,eben
567,",",PUNCT,"$,",",",","
568,was,PRON,PWS,was,was
569,gefllt,VERB,VVFIN,gefallen,gefllt
570,.,PUNCT,$.,.,.
571,Aber,ADV,ADV,aber,Aber
572,wenn,SCONJ,KOUS,wenn,wenn
573,es,PRON,PPER,es,es
574,ebenso,ADV,ADV,ebenso,ebenso
575,der,DET,ART,der,der
576,Fall,NOUN,NN,Fall,Fall
577,wre,AUX,VAFIN,sein,wre
578,",",PUNCT,"$,",",",","
579,dass,SCONJ,KOUS,dass,dass
580,diese,DET,PDAT,dieser,diese
581,Vorlieben,NOUN,NN,Vorliebe,Vorlieben
582,einhergehen,VERB,VVFIN,einhergehen,einhergehen
583,mit,ADP,APPR,mit,mit
584,verschiedenen,ADJ,ADJA,verschieden,verschiedenen
585,Wahrscheinlichkeiten,NOUN,NN,Wahrscheinlichkeit,Wahrscheinlichkeiten
586,",",PUNCT,"$,",",",","
587,Nachkommen,NOUN,NN,Nachkomme,Nachkommen
588,zu,PART,PTKZU,zu,zu
589,zeugen,VERB,VVINF,zeugen,zeugen
590,,PUNCT,$(,-,
591,sagen,VERB,VVFIN,sagen,sagen
592,wir,PRON,PPER,wir,wir
593,in,ADP,APPR,in,in
594,einem,DET,ART,ein,einem
595,Verhltnis,NOUN,NN,Verhltnis,Verhltnis
596,3:2:1,NUM,CARD,3:2:1,3:2:1
597,,PUNCT,$(,-,
598,dann,ADV,ADV,dann,dann
599,wre,AUX,VAFIN,sein,wre
600,die,DET,ART,der,die
601,erste,ADJ,ADJA,erster,erste
602,Generation,NOUN,NN,Generation,Generation
603,3,NUM,CARD,3,3
604,x,X,XY,x,x
605,Grn,NOUN,NN,Grn,Grn
606,zu,ADP,APPR,zu,zu
607,2,NUM,CARD,2,2
608,x,X,XY,x,x
609,Orange,NOUN,NN,Orange,Orange
610,zu,ADP,APPR,zu,zu
611,1,NUM,CARD,1,1
612,x,X,XY,x,x
613,Rot,NOUN,NN,Rot,Rot
614,.,PUNCT,$.,.,.
615,Und,CONJ,KON,und,Und
616,zu,ADP,APPR,zu,zu
617,einem,DET,ART,ein,einem
618,gewissen,ADJ,ADJA,gewiss,gewissen
619,Grad,NOUN,NN,Grad,Grad
620,hoffen,VERB,VVFIN,hoffen,hoffen
621,wir,PRON,PPER,wir,wir
622,auch,ADV,ADV,auch,auch
623,",",PUNCT,"$,",",",","
624,dass,SCONJ,KOUS,dass,dass
625,uns,PRON,PPER,wir,uns
626,die,DET,ART,der,die
627,Geschichte,NOUN,NN,Geschichte,Geschichte
628,recht,NOUN,NN,Recht,recht
629,geben,VERB,VVINF,geben,geben
630,wird,AUX,VAFIN,werden,wird
631,.,PUNCT,$.,.,.
632,Das,PRON,PDS,der,Das
633,ist,AUX,VAFIN,sein,ist
634,Segway,PROPN,NE,Segway,Segway
635,.,PUNCT,$.,.,.
636,Dies,PRON,PDS,dieser,Dies
637,ist,AUX,VAFIN,sein,ist
638,ein,DET,ART,ein,ein
639,Stirling-Prozess-Motor,NOUN,NN,Stirling-Prozess-Motor,Stirling-Prozess-Motor
640,;,PUNCT,$.,;,;
641,dieser,PRON,PDS,dieser,dieser
642,hat,AUX,VAFIN,haben,hat
643,uns,PRON,PPER,wir,uns
644,eine,DET,ART,ein,eine
645,Menge,NOUN,NN,Menge,Menge
646,Nerven,NOUN,NN,Nerv,Nerven
647,gekostet,VERB,VVPP,kosten,gekostet
648,.,PUNCT,$.,.,.
649,Dieses,DET,PDAT,dieser,Dieses
650,kleine,ADJ,ADJA,klein,kleine
