,token,tag,tag_STTS,lemma_gold,baseline
193,einmal,ADV,ADV,einmal,einmal
194,.,PUNCT,$.,.,.
195,Also,ADV,ADV,also,Also
196,wenn,SCONJ,KOUS,wenn,wenn
197,die,DET,ART,der,die
198,Bedienung,NOUN,NN,Bedienung,Bedienung
199,mitte,NOUN,ADV,mitte,mitte
200,40,NUM,CARD,40,40
201,und,CCONJ,KON,und,und
202,blond,ADJ,ADJD,blond,blond
203,war,AUX,VAFIN,sein,war
204,",",PUNCT,"$,",",",","
205,war,AUX,VAFIN,sein,war
206,es,PRON,PPER,es,es
207,keine,PRON,PIAT,kein,keine
208,Angestellte,NOUN,NN,Angestellte,Angestellte
209,",",PUNCT,"$,",",",","
210,sondern,CCONJ,KON,sondern,sondern
211,die,DET,ART,der,die
212,"""",PUNCT,$(,"""",""""
213,Chefin,NOUN,NN,Chefin,Chefin
214,"""",PUNCT,$(,"""",""""
215,selbst,ADV,ADV,selbst,selbst
216,.,PUNCT,$.,.,.
217,Also,ADV,ADV,also,Also
218,wurde,AUX,VAFIN,werden,wurde
219,von,ADP,APPR,von,von
220,der,DET,ART,der,der
221,Vodafone,PROPN,NN,Vodafone,Vodafone
222,-,PUNCT,$(,-,-
223,Seite,NOUN,NN,Seite,Seite
224,das,DET,ART,der,das
225,Update,NOUN,NN,Update,Update
226,fr,ADP,APPR,fr,fr
227,den,DET,ART,der,den
228,Schneeleoparden,NOUN,NN,Schneeleopard,Schneeleoparden
229,auf,ADP,APPR,auf,auf
230,eine,DET,ART,ein,eine
231,CD,NOUN,NN,CD,CD
232,gebrannt,VERB,VVPP,brennen,gebrannt
233,und,CCONJ,KON,und,und
234,mir,PRON,PPER,ich,mir
235,in,ADP,APPR,in,in
236,die,DET,ART,der,die
237,Hand,NOUN,NN,Hand,Hand
238,gedrckt,VERB,VVPP,drcken,gedrckt
239,--,PUNCT,$(,--,--
240,gratis,ADV,ADJD,gratis,gratis
241,.,PUNCT,$.,.,.
242,An,ADP,APPR,an,An
243,den,DET,ART,der,den
244,anderen,ADJ,ADJA,ander,anderen
245,Tischen,NOUN,NN,Tisch,Tischen
246,sah,VERB,VVFIN,sehen,sah
247,es,PRON,PPER,es,es
248,nicht,PART,PTKNEG,nicht,nicht
249,besser,ADJ,ADJD,gut,besser
250,aus,ADP,PTKVZ,aus,aus
251,.,PUNCT,$.,.,.
252,Anders,ADV,ADV,anders,Anders
253,kann,AUX,VMFIN,knnen,kann
254,ich,PRON,PPER,ich,ich
255,es,PRON,PPER,es,es
256,nicht,PART,PTKNEG,nicht,nicht
257,ausdrcken,VERB,VVINF,ausdrcken,ausdrcken
258,.,PUNCT,$.,.,.
259,Ansonsten,ADV,ADV,ansonsten,Ansonsten
260,gemtliche,ADJ,ADJA,gemtlich,gemtliche
261,Bar,NOUN,NN,Bar,Bar
262,mit,ADP,APPR,mit,mit
263,innenstadtblichen,ADJ,ADJA,innenstadtblichen,innenstadtblichen
264,Preisen,NOUN,NN,Preis|Preisen,Preisen
265,und,CCONJ,KON,und,und
266,sptabendlicher,ADJ,ADJA,sptabendlicher,sptabendlicher
267,Kche,NOUN,NN,Kche,Kche
268,.,PUNCT,$.,.,.
269,Ansonsten,ADV,ADV,ansonsten,Ansonsten
270,gibt,VERB,VVFIN,geben,gibt
271,es,PRON,PPER,es,es
272,eine,DET,ART,ein,eine
273,Auswahl,NOUN,NN,Auswahl,Auswahl
274,an,ADP,APPR,an,an
275,verschiedenen,ADJ,ADJA,verschieden,verschiedenen
276,Kraft,NOUN,TRUNC,Kraft,Kraft
277,-,PUNCT,$(,-,-
278,und,CCONJ,KON,und,und
279,Cardiogerten,NOUN,NN,Cardiogerten,Cardiogerten
280,.,PUNCT,$.,.,.
281,Ansonsten,ADV,ADV,ansonsten,Ansonsten
282,war,AUX,VAFIN,sein,war
283,alles,PRON,PIS,alle,alles
284,bestens,ADJ,ADV,bestens,bestens
285,.,PUNCT,$.,.,.
286,Auch,ADV,ADV,auch,Auch
287,alle,PRON,PIAT,alle,alle
288,anderen,ADJ,ADJA,ander,anderen
289,Speisen,NOUN,NN,Speise|Speisen,Speisen
290,und,CCONJ,KON,und,und
291,der,DET,ART,der,der
292,Kuchen,NOUN,NN,Kuchen,Kuchen
293,aus,ADP,APPR,aus,aus
294,eigener,ADJ,ADJA,eigen,eigener
295,Herstellung,NOUN,NN,Herstellung,Herstellung
296,.,PUNCT,$.,.,.
297,Auch,ADV,ADV,auch,Auch
298,das,DET,ART,der,das
299,passende,ADJ,ADJA,passend,passende
300,Preis,NOUN,NN,Preis,Preis
301,-,PUNCT,$(,-,-
302,Leistungsverhltnis,NOUN,NN,Leistungsverhltnis,Leistungsverhltnis
303,.,PUNCT,$.,.,.
304,Auch,ADV,ADV,auch,Auch
305,das,DET,ART,der,das
306,Servieren,NOUN,NN,Servieren,Servieren
307,der,DET,ART,der,der
308,Speisen,NOUN,NN,Speise|Speisen,Speisen
309,ging,VERB,VVFIN,gehen,ging
310,auffallend,ADV,ADJD,auffallend,auffallend
311,schnell,ADJ,ADJD,schnell,schnell
312,",",PUNCT,"$,",",",","
313,also,ADV,ADV,also,also
314,ich,PRON,PPER,ich,ich
315,knnte,AUX,VMFIN,knnen,knnte
316,nicht,PART,PTKNEG,nicht,nicht
317,so,ADV,ADV,so,so
318,schnell,ADV,ADJD,schnell,schnell
319,kochen,VERB,VVINF,kochen,kochen
320,.,PUNCT,$.,.,.
321,Auch,ADV,ADV,auch,Auch
322,eine,DET,ART,ein,eine
323,anschlieende,ADJ,ADJA,anschlieend,anschlieende
324,Reklamation,NOUN,NN,Reklamation,Reklamation
325,mit,ADP,APPR,mit,mit
326,einer,DET,ART,ein,einer
327,berprfung,NOUN,NN,berprfung,berprfung
328,der,DET,ART,der,der
329,Glser,NOUN,NN,Glas,Glser
330,brachte,VERB,VVFIN,bringen,brachte
331,keine,PRON,PIAT,kein,keine
332,Verbesserung,NOUN,NN,Verbesserung,Verbesserung
333,.,PUNCT,$.,.,.
334,Auch,ADV,ADV,auch,Auch
335,fr,ADP,APPR,fr,fr
336,Probetermine,NOUN,NN,Probetermin,Probetermine
337,nimmt,VERB,VVFIN,nehmen,nimmt
338,sie,PRON,PPER,sie,sie
339,sich,PRON,PRF,er|es|sie,sich
340,sehr,ADV,ADV,sehr,sehr
341,viel,DET,PIAT,viel,viel
342,Zeit,NOUN,NN,Zeit,Zeit
343,und,CCONJ,KON,und,und
344,zeichnet,VERB,VVFIN,zeichnen,zeichnet
345,alles,PRON,PIS,alle,alles
346,genaustens,ADV,ADV,genaustens,genaustens
347,vor,ADP,PTKVZ,vor,vor
348,",",PUNCT,"$,",",",","
349,so,ADV,KOUS,so,so
350,dass,SCONJ,KOUS,dass,dass
351,man,PRON,PIS,man,man
352,sich,PRON,PRF,er|es|sie,sich
353,vorstellen,VERB,VVINF,vorstellen,vorstellen
354,kann,AUX,VMFIN,knnen,kann
355,",",PUNCT,"$,",",",","
356,wie,SCONJ,KOUS,wie,wie
357,das,DET,ART,der,das
358,Ergebnis,NOUN,NN,Ergebnis,Ergebnis
359,ist,VERB,VAFIN,sein,ist
360,.,PUNCT,$.,.,.
361,Auch,ADV,ADV,auch,Auch
362,hier,ADV,ADV,hier,hier
363,sind,AUX,VAFIN,sein,sind
364,die,DET,ART,der,die
365,Leistungen,NOUN,NN,Leistung,Leistungen
366,top,ADJ,ADJD,top,top
367,",",PUNCT,"$,",",",","
368,hoffe,VERB,VVFIN,hoffen,hoffe
369,die,DET,ART,der,die
370,Regulierung,NOUN,NN,Regulierung,Regulierung
371,auch,ADV,ADV,auch,auch
372,.,PUNCT,$.,.,.
373,Auch,ADV,ADV,auch,Auch
374,wenn,SCONJ,KOUS,wenn,wenn
375,ich,PRON,PPER,ich,ich
376,nicht,PART,PTKNEG,nicht,nicht
377,viel,ADV,PIS,viel,viel
378,von,ADP,APPR,von,von
379,Besuchen,NOUN,NN,Besuch|Besuchen,Besuchen
380,beim,_,,_,beim
381,bei,ADP,APPR,bei,bei
382,dem,DET,ART,der,dem
383,Zahnarzt,NOUN,NN,Zahnarzt,Zahnarzt
384,halte,VERB,VVFIN,halten,halte
385,",",PUNCT,"$,",",",","
386,wer,PRON,PWS,wer,wer
387,tut,VERB,VVFIN,tun,tut
388,das,PRON,PDS,der,das
389,schon,ADV,ADV,schon,schon
390,gerne,ADV,ADV,gerne,gerne
391,",",PUNCT,"$,",",",","
392,kann,AUX,VMFIN,knnen,kann
393,ich,PRON,PPER,ich,ich
394,nur,ADV,ADV,nur,nur
395,sagen,VERB,VVINF,sagen,sagen
396,",",PUNCT,"$,",",",","
397,die,DET,ART,der,die
398,Frau,NOUN,NN,Frau,Frau
399,versteht,VERB,VVFIN,verstehen,versteht
400,ihren,DET,PPOSAT,ihr,ihren
401,Beruf,NOUN,NN,Beruf,Beruf
402,.,PUNCT,$.,.,.
403,Auch,ADV,ADV,auch,Auch
404,wenn,SCONJ,KOUS,wenn,wenn
405,man,PRON,PIS,man,man
406,einen,DET,ART,ein,einen
407,Termin,NOUN,NN,Termin,Termin
408,hat,VERB,VAFIN,haben,hat
409,",",PUNCT,"$,",",",","
410,kann,AUX,VMFIN,knnen,kann
411,/,PUNCT,$(,/,/
412,mu,AUX,VMFIN,mssen,mu
413,man,PRON,PIS,man,man
414,mal,ADV,ADV,mal,mal
415,warten,VERB,VVINF,warten,warten
416,",",PUNCT,"$,",",",","
417,wie,SCONJ,KOKOM,wie,wie
418,bei,ADP,APPR,bei,bei
419,Arzt,NOUN,NN,Arzt,Arzt
420,oder,CCONJ,KON,oder,oder
421,Frieseur,NOUN,NN,Frieseur,Frieseur
422,das,PRON,PDS,der,das
423,ist,VERB,VAFIN,sein,ist
424,nun,ADV,ADV,nun,nun
425,mal,ADV,ADV,mal,mal
426,so,ADV,ADV,so,so
427,.,PUNCT,$.,.,.
428,Auf,ADP,APPR,auf,Auf
429,Fax,NOUN,NN,Fax,Fax
430,und,CCONJ,KON,und,und
431,Telefonanrufe,NOUN,NN,Telefonanruf,Telefonanrufe
432,wird,AUX,VAFIN,werden,wird
433,nicht,PART,PTKNEG,nicht,nicht
434,reagiert,VERB,VVPP,reagieren,reagiert
435,.,PUNCT,$.,.,.
436,Auf,ADP,APPR,auf,Auf
437,unserer,DET,PPOSAT,unser,unserer
438,Elberadweg,PROPN,NN,Elberadweg,Elberadweg
439,-,PUNCT,$(,-,-
440,Tour,NOUN,NN,Tour,Tour
441,haben,AUX,VAFIN,haben,haben
442,wir,PRON,PPER,wir,wir
443,im,_,,_,im
444,in,ADP,APPR,in,in
445,dem,DET,ART,der,dem
446,"""",PUNCT,$(,"""",""""
447,Kranhaus,NOUN,NN,Kranhaus,Kranhaus
448,"""",PUNCT,$(,"""",""""
449,einen,DET,ART,ein,einen
450,Abend,NOUN,NN,Abend,Abend
451,verweilen,VERB,VVINF,verweilen,verweilen
452,knnen,AUX,VMINF,knnen,knnen
453,und,CCONJ,KON,und,und
454,haben,AUX,VAFIN,haben,haben
455,es,PRON,PPER,es,es
456,sehr,ADV,ADV,sehr,sehr
457,genossen,VERB,VVPP,genieen,genossen
458,.,PUNCT,$.,.,.
459,Aussage,NOUN,NN,Aussage,Aussage
460,des,DET,ART,der,des
461,Verkufers,NOUN,NN,Verkufer,Verkufers
462,in,ADP,APPR,in,in
463,15,NUM,CARD,15,15
464,minuten,NOUN,ADJA,Minute,minuten
465,freigeschalten,VERB,VVPP,freigeschalten,freigeschalten
466,sein,AUX,VAINF,sein,sein
467,.,PUNCT,$.,.,.
468,Auenpltze,NOUN,ADJA,Auenplatz,Auenpltze
469,",",PUNCT,"$,",",",","
470,separates,ADJ,ADJA,separat,separates
471,Kinderspielzimmer,NOUN,NN,Kinderspielzimmer,Kinderspielzimmer
472,und,CCONJ,KON,und,und
473,ein,DET,ART,ein,ein
474,gemtlicher,ADJ,ADJA,gemtlich,gemtlicher
475,Gastraum,NOUN,NN,Gastraum,Gastraum
476,.,PUNCT,$.,.,.
477,Auerdem,ADV,PAV,auerdem,Auerdem
478,gehrt,VERB,VVFIN,gehren,gehrt
479,Herr,NOUN,NN,Herr,Herr
480,Lansky,PROPN,NE,Lansky,Lansky
481,zu,ADP,APPR,zu,zu
482,den,DET,ART,der,den
483,Anwlten,NOUN,NN,Anwalt,Anwlten
484,",",PUNCT,"$,",",",","
485,die,PRON,PRELS,der,die
486,gerade,ADV,ADV,gerade,gerade
487,herraus,ADV,ADV,herraus,herraus
488,sagen,VERB,VVFIN,sagen,sagen
489,",",PUNCT,"$,",",",","
490,wie,SCONJ,KOUS,wie,wie
491,die,DET,ART,der,die
492,Chancen,NOUN,NN,Chance,Chancen
493,stehen,VERB,VVFIN,stehen,stehen
494,",",PUNCT,"$,",",",","
495,den,DET,ART,der,den
496,Fall,NOUN,NN,Fall,Fall
497,zu,PART,PTKZU,zu,zu
498,gewinnen,VERB,VVINF,gewinnen,gewinnen
499,oder,CCONJ,KON,oder,oder
500,nicht,PART,PTKNEG,nicht,nicht
501,.,PUNCT,$.,.,.
502,Bei,ADP,APPR,bei,Bei
503,Kontaktanfragen,NOUN,NN,Kontaktanfragen,Kontaktanfragen
504,wird,AUX,VAFIN,werden,wird
505,man,PRON,PIS,man,man
506,bei,ADP,APPR,bei,bei
507,Problemen,NOUN,NN,Problem,Problemen
508,wochenlang,ADJ,ADJD,wochenlang,wochenlang
509,ignoriert,VERB,VVPP,ignorieren,ignoriert
510,!,PUNCT,$.,!,!
511,!,PUNCT,$.,!,!
512,!,PUNCT,$.,!,!
513,Bei,ADP,APPR,bei,Bei
514,Rechtsanwalt,NOUN,NN,Rechtsanwalt,Rechtsanwalt
515,Lansky,PROPN,NE,Lansky,Lansky
516,sind,AUX,VAFIN,sein,sind
517,wir,PRON,PPER,wir,wir
518,seit,ADP,APPR,seit,seit
519,2002,NUM,CARD,2002,2002
520,Mandanten,NOUN,NN,Mandant,Mandanten
521,.,PUNCT,$.,.,.
522,Bei,ADP,APPR,bei,Bei
523,unserem,DET,PPOSAT,unser,unserem
524,nchsten,ADJ,ADJA,nah,nchsten
525,Aufenthalt,NOUN,NN,Aufenthalt,Aufenthalt
526,auf,ADP,APPR,auf,auf
527,Sylt,PROPN,NE,Sylt,Sylt
528,werden,AUX,VAFIN,werden,werden
529,wir,PRON,PPER,wir,wir
530,ganz,ADV,ADV,ganz,ganz
531,bestimmt,ADV,ADV,bestimmt,bestimmt
532,wieder,ADV,ADV,wieder,wieder
533,hier,ADV,ADV,hier,hier
534,essen,VERB,VVINF,essen,essen
535,gehen,VERB,VVINF,gehen,gehen
536,!,PUNCT,$.,!,!
537,Beim,_,,_,Beim
538,Bei,ADP,APPR,bei,Bei
539,dem,DET,ART,der,dem
540,Kickboxen,NOUN,NN,Kickboxen,Kickboxen
541,kommen,VERB,VVFIN,kommen,kommen
542,dann,ADV,ADV,dann,dann
543,selbstverstndlich,ADV,ADJD,selbstverstndlich,selbstverstndlich
544,noch,ADV,ADV,noch,noch
545,verschiedenste,ADJ,ADJA,verschieden,verschiedenste
546,Tritt,NOUN,NN,Tritt,Tritt
547,-,PUNCT,$(,-,-
548,Techniken,NOUN,NN,Technik,Techniken
549,dazu,ADV,PTKVZ,dazu,dazu
550,.,PUNCT,$.,.,.
551,Bester,ADJ,ADJA,gut,Bester
552,Kaffee,NOUN,NN,Kaffee,Kaffee
553,im,_,,_,im
554,in,ADP,APPR,in,in
555,dem,DET,ART,der,dem
556,Veedel,PROPN,NN,Veedel,Veedel
557,sowieso,ADV,ADV,sowieso,sowieso
558,.,PUNCT,$.,.,.
559,biene,NOUN,VVFIN,biene,biene
560,maja,NOUN,ADV,Maja,maja
561,tanzt,VERB,VVFIN,tanzen,tanzt
562,.,PUNCT,$.,.,.
563,Bilder,NOUN,NN,Bild,Bilder
564,werden,AUX,VAFIN,werden,werden
565,dort,ADV,ADV,dort,dort
566,gespeichert,VERB,VVPP,speichern,gespeichert
567,",",PUNCT,"$,",",",","
568,so,ADV,KOUS,so,so
569,dass,SCONJ,KOUS,dass,dass
570,man,PRON,PIS,man,man
571,auch,ADV,ADV,auch,auch
572,spter,ADV,ADJD,spt,spter
573,noch,ADV,ADV,noch,noch
574,Abzge,NOUN,NN,Abzug,Abzge
575,bestellen,VERB,VVINF,bestellen,bestellen
576,kann,AUX,VMFIN,knnen,kann
577,.,PUNCT,$.,.,.
578,Bin,VERB,VAFIN,sein,Bin
579,4:20,NUM,CARD,4:20,4:20
580,Minuten,NOUN,NN,Minute,Minuten
581,vor,ADP,APPR,vor,vor
582,dem,DET,ART,der,dem
583,Termin,NOUN,NN,Termin,Termin
584,.,PUNCT,$.,.,.
585,Bin,VERB,VAFIN,sein,Bin
586,immer,ADV,ADV,immer,immer
587,wieder,ADV,ADV,wieder,wieder
588,gern,ADV,ADV,gern,gern
589,zu,ADP,APPR,zu,zu
590,Gast,NOUN,NN,Gast,Gast
591,.,PUNCT,$.,.,.
592,Bin,AUX,VAFIN,sein,Bin
593,sehr,ADV,ADV,sehr,sehr
594,zufrieden,ADJ,ADJD,zufrieden,zufrieden
595,mit,ADP,APPR,mit,mit
596,dem,DET,ART,der,dem
597,Ergebnis,NOUN,NN,Ergebnis,Ergebnis
598,.,PUNCT,$.,.,.
599,Bin,AUX,VAFIN,sein,Bin
600,via,ADP,APPR,via,via
601,Zeitungsannonce,NOUN,NN,Zeitungsannonce,Zeitungsannonce
602,im,_,,_,im
603,in,ADP,APPR,in,in
604,dem,DET,ART,der,dem
605,Stadtanzeiger,PROPN,NN,Stadtanzeiger,Stadtanzeiger
606,und,CCONJ,KON,und,und
607,Guller,PROPN,NN,Guller,Guller
608,auf,ADP,APPR,auf,auf
609,Lasting,PROPN,NN,Lasting,Lasting
610,Beauty,PROPN,NE,Beauty,Beauty
611,aufmerksam,ADJ,ADJD,aufmerksam,aufmerksam
612,geworden,VERB,VAPP,werden,geworden
613,.,PUNCT,$.,.,.
614,Bis,SCONJ,KOUS,bis,Bis
615,ich,PRON,PPER,ich,ich
616,bei,ADP,APPR,bei,bei
617,Uwe,PROPN,NE,Uwe,Uwe
618,war,VERB,VAFIN,sein,war
619,",",PUNCT,"$,",",",","
620,seit,ADP,APPR,seit,seit
621,dem,DET,PDS,der,dem
622,gehe,VERB,VVFIN,gehen,gehe
623,ich,PRON,PPER,ich,ich
624,nur,ADV,ADV,nur,nur
625,noch,ADV,ADV,noch,noch
626,zu,ADP,APPR,zu,zu
627,ihm,PRON,PPER,er,ihm
628,.,PUNCT,$.,.,.
629,Bis,ADP,APPR,bis,Bis
630,um,ADP,APPR,um,um
631,vier,NUM,CARD,vier,vier
632,auf,ADJ,PTKVZ,auf,auf
633,?,PUNCT,$.,?,?
634,Blaue,ADJ,ADJA,blau,Blaue
635,T,NOUN,NN,T,T
636,-,PUNCT,$(,-,-
637,Shirt,NOUN,NN,Shirt,Shirt
638,-,PUNCT,$(,-,-
639,Trger,NOUN,NN,Trger,Trger
640,langweilen,VERB,VVFIN,langweilen,langweilen
641,sich,PRON,PRF,er|es|sie,sich
642,rund,ADV,ADV,rund,rund
643,um,ADP,APPR,um,um
644,die,DET,ART,der,die
645,Genius,PROPN,NN,Genius,Genius
646,-,PUNCT,$(,-,-
647,Bar,PROPN,NN,Bar,Bar
648,.,PUNCT,$.,.,.
649,Da,SCONJ,KOUS,da,Da
650,er,PRON,PPER,er,er
651,ein,DET,ART,ein,ein
652,ruhiger,ADJ,ADJA,ruhig,ruhiger
653,Arzt,NOUN,NN,Arzt,Arzt
654,ist,AUX,VAFIN,sein,ist
655,und,CCONJ,KON,und,und
656,alles,PRON,PIS,alle,alles
657,erklrt,VERB,VVFIN,erklren,erklrt
