,token,tag,tag_STTS,lemma_gold,baseline
102,zu,ADP,APPR,zu,zu
103,diesem,DET,PDAT,dieser,diesem
104,Teil,NOUN,NN,Teil,Teil
105,der,DET,ART,der,der
106,Jugend,NOUN,NN,Jugend,Jugend
107,.,PUNCT,$.,.,.
108,vielleicht,ADV,ADV,vielleicht,vielleicht
109,schreibt,VERB,VVFIN,schreiben,schreibt
110,ihr,PRON,PPER,ihr,ihr
111,euch,PRON,PRF,sich,euch
112,mal,ADV,ADV,mal,mal
113,im,ADP,APPRART,in,im
114,SchülerVZ,PROPN,NE,SchülerVZ,SchülerVZ
115,.,PUNCT,$.,.,.
116,ich,PRON,PPER,ich,ich
117,habe,AUX,VAFIN,haben,habe
118,deinen,DET,PPOSAT,dein,deinen
119,Papa,NOUN,NN,Papa,Papa
120,auch,ADV,ADV,auch,auch
121,im,ADP,APPRART,in,im
122,Chat,NOUN,NN,Chat,Chat
123,kennengelernt,VERB,VVPP,kennenlernen,kennengelernt
124,vor,ADP,APPR,vor,vor
125,etwa,ADV,ADV,etwa,etwa
126,5,NUM,CARD,5,5
127,Jahren,NOUN,NN,Jahr,Jahren
128,:,PUNCT,$.,:,:
129,du,PRON,PPER,du,du
130,kennst,VERB,VVFIN,kennen,kennst
131,die,DET,ART,der,die
132,Geschichte,NOUN,NN,Geschichte,Geschichte
133,vielleicht,ADV,ADV,vielleicht,vielleicht
134,sogar,UNK,PTKIFG,sogar,sogar
135,;,PUNCT,$.,;,;
136,denn,SCONJ,KOUS,denn,denn
137,wie,SCONJ,KOUS,wie,wie
138,ich,PRON,PPER,ich,ich
139,weiß,VERB,VVFIN,wissen,weiß
140,habt,AUX,VAFIN,haben,habt
141,ihr,PRON,PPER,ihr,ihr
142,beide,PRON,PIS,beide,beide
143,ein,DET,ART,ein,ein
144,tolles,ADJ,ADJA,toll,tolles
145,Verhältnis,NOUN,NN,Verhältnis,Verhältnis
146,:,PUNCT,$.,:,:
147,viele,DET,PIAT,vieler,viele
148,Grüße,NOUN,NN,Gruß,Grüße
149,von,ADP,APPR,von,von
150,Ines,PROPN,NE,Ines,Ines
151,gerade,ADV,ADV,gerade,gerade
152,als,SCONJ,KOUS,als,als
153,ich,PRON,PPER,ich,ich
154,das,PRON,PDS,der,das
155,las,VERB,VVFIN,lesen,las
156,wollte,VERB,VMFIN,wollen,wollte
157,ich,PRON,PPER,ich,ich
158,schon,UNK,PTKMA,schon,schon
159,sagen,VERB,VVINF,sagen,sagen
160,:,PUNCT,$.,:,:
161,das,PRON,PDS,der,das
162,ist,AUX,VAFIN,sein,ist
163,ein,DET,ART,ein,ein
164,Aghori,NOUN,NN,Aghori,Aghori
165,.,PUNCT,$.,.,.
166,ich,PRON,PPER,ich,ich
167,persönlich,ADJ,ADJD,persönlich,persönlich
168,finde,VERB,VVFIN,finden,finde
169,durchaus,ADV,ADV,durchaus,durchaus
170,",",PUNCT,"$,",",",","
171,dass,SCONJ,KOUS,dass,dass
172,ihre,DET,PPOSAT,ihr,ihre
173,Art,NOUN,NN,Art,Art
174,der,DET,ART,der,der
175,Verehrung,NOUN,NN,Verehrung,Verehrung
176,Platz,NOUN,NN,Platz,Platz
177,hat,AUX,VAFIN,haben,hat
178,(,PUNCT,$(,(,(
179,es,PRON,PPER,es,es
180,ist,AUX,VAFIN,sein,ist
181,eben,UNK,PTKMA,eben,eben
182,LHP,NOUN,NN,LHP,LHP
183,),PUNCT,$(,),)
184,",",PUNCT,"$,",",",","
185,denn,CONJ,KON,denn,denn
186,schließlich,ADV,ADV,schließlich,schließlich
187,hat,AUX,VAFIN,haben,hat
188,auch,UNK,PTKIFG,auch,auch
189,Shiva,PROPN,NE,Shiva,Shiva
190,dunkle,ADJ,ADJA,dunkel,dunkle
191,Seiten,NOUN,NN,Seite,Seiten
192,.,PUNCT,$.,.,.
193,so,ADV,ADV,so,so
194,wie,SCONJ,KOUS,wie,wie
195,ich,PRON,PPER,ich,ich
196,das,PRON,PDS,der,das
197,mitbekommen,VERB,VVPP,mitbekommen,mitbekommen
198,haben,AUX,VAFIN,haben,haben
199,sind,AUX,VAFIN,sein,sind
200,sie,PRON,PPER,sie,sie
201,sehr,UNK,PTKIFG,sehr,sehr
202,gottesfürchtig,ADJ,ADJD,gottesfürchtig,gottesfürchtig
203,.,PUNCT,$.,.,.
204,sie,PRON,PPER,sie,sie
205,haben,AUX,VAFIN,haben,haben
206,nur,UNK,PTKIFG,nur,nur
207,einfach,ADJ,ADJD,einfach,einfach
208,andere,DET,PIAT,anderer,andere
209,(,PUNCT,$(,(,(
210,strenge,ADJ,ADJA,streng,strenge
211,),PUNCT,$(,),)
212,Regeln,NOUN,NN,Regel,Regeln
213,an,ADP,APPR,an,an
214,die,PRON,PRELS,der,die
215,sie,PRON,PPER,sie,sie
216,sich,PRON,PRF,sich,sich
217,halten,VERB,VVINF,halten,halten
218,müssen,VERB,VMFIN,müssen,müssen
219,als,CONJ,KOKOM,als,als
220,der,DET,ART,der,der
221,Rest,NOUN,NN,Rest,Rest
222,.,PUNCT,$.,.,.
223,und,CONJ,KON,und,und
224,ansonsten,ADV,ADV,ansonsten,ansonsten
225,…,PUNCT,$(,…,…
226,sehr,UNK,PTKIFG,sehr,sehr
227,interessant,ADJ,ADJD,interessant,interessant
228,:),UNK,EMOASC,:),:)
229,ja,PART,PTKANT,ja,ja
230,",",PUNCT,"$,",",",","
231,ich,PRON,PPER,ich,ich
232,finde,VERB,VVFIN,finden,finde
233,auch,ADV,ADV,auch,auch
234,",",PUNCT,"$,",",",","
235,dass,SCONJ,KOUS,dass,dass
236,ihre,DET,PPOSAT,ihr,ihre
237,Art,NOUN,NN,Art,Art
238,Platz,NOUN,NN,Platz,Platz
239,hat,AUX,VAFIN,haben,hat
240,und,CONJ,KON,und,und
241,sie,PRON,PPER,sie,sie
242,einfach,ADJ,ADJD,einfach,einfach
243,dazu,ADV,PAV,dazu,dazu
244,gehört,VERB,VVFIN,gehören,gehört
245,",",PUNCT,"$,",",",","
246,kann,VERB,VMFIN,können,kann
247,mir,PRON,PRF,sich,mir
248,aber,ADV,ADV,aber,aber
249,auch,UNK,PTKMA,auch,auch
250,gut,ADJ,ADJD,gut,gut
251,vorstellen,VERB,VVINF,vorstellen,vorstellen
252,",",PUNCT,"$,",",",","
253,dass,SCONJ,KOUS,dass,dass
254,sie,PRON,PPER,sie,sie
255,eben,UNK,PTKMA,eben,eben
256,durch,ADP,APPR,durch,durch
257,ihre,DET,PPOSAT,ihr,ihre
258,Tabubrüche,NOUN,NN,Tabubruch,Tabubrüche
259,gesellschaftlicher,ADJ,ADJA,gesellschaftlich,gesellschaftlicher
260,und,CONJ,KON,und,und
261,religiöser,ADJ,ADJA,religiös,religiöser
262,Art,NOUN,NN,Art,Art
263,(,PUNCT,$(,(,(
264,z.,ADP,APPRART,z.,z.
265,B.,NOUN,NN,B.,B.
266,Fleisch,NOUN,NN,Fleisch,Fleisch
267,und,CONJ,KON,und,und
268,Alkohol,NOUN,NN,Alkohol,Alkohol
269,),PUNCT,$(,),)
270,von,ADP,APPR,von,von
271,manchen,DET,PIAT,mancher,manchen
272,Hindus,NOUN,NN,Hindu,Hindus
273,abgelehnt,VERB,VVPP,ablehnen,abgelehnt
274,werden,AUX,VAFIN,werden,werden
275,.,PUNCT,$.,.,.
276,dabei,ADV,PAV,dabei,dabei
277,gehts,UNK,VVPPER,gehen,gehts
278,ja,UNK,PTKMA,ja,ja
279,weniger,ADJ,ADJD,wenig,weniger
280,um,ADP,APPR,um,um
281,ihre,DET,PPOSAT,ihr,ihre
282,Gottesfürchtigkeit,NOUN,NN,Gottesfürchtigkeit,Gottesfürchtigkeit
283,und,CONJ,KON,und,und
284,ihre,DET,PPOSAT,ihr,ihre
285,strengen,ADJ,ADJA,streng,strengen
286,Regeln,NOUN,NN,Regel,Regeln
287,",",PUNCT,"$,",",",","
288,als,SCONJ,KOUS,als,als
289,eben,UNK,PTKMA,eben,eben
290,um,ADP,APPR,um,um
291,die,DET,ART,der,die
292,Praktiken,NOUN,NN,Praktik,Praktiken
293,.,PUNCT,$.,.,.
294,ich,PRON,PPER,ich,ich
295,habe,AUX,VAFIN,haben,habe
296,den,DET,ART,der,den
297,Eindruck,NOUN,NN,Eindruck,Eindruck
298,",",PUNCT,"$,",",",","
299,dass,SCONJ,KOUS,dass,dass
300,es,PRON,PPER,es,es
301,da,ADV,ADV,da,da
302,nicht,PART,PTKNEG,nicht,nicht
303,anders,ADV,ADV,anders,anders
304,ist,AUX,VAFIN,sein,ist
305,",",PUNCT,"$,",",",","
306,wie,CONJ,KOKOM,wie,wie
307,bei,ADP,APPRART,bei,bei
308,vielen,DET,PIAT,vieler,vielen
309,Coven,NOUN,NN,Coven,Coven
310,",",PUNCT,"$,",",",","
311,Logen,NOUN,NN,Loge,Logen
312,",",PUNCT,"$,",",",","
313,Orden,NOUN,NN,Orden,Orden
314,etc.,ADV,ADV,etc.,etc.
315,die,PRON,PRELS,der,die
316,sehr,UNK,PTKIFG,sehr,sehr
317,verschlossen,ADJ,ADJD,verschlossen,verschlossen
318,sind,AUX,VAFIN,sein,sind
319,und,CONJ,KON,und,und
320,Wert,NOUN,NN,Wert,Wert
321,darauf,ADV,PAV,darauf,darauf
322,legen,VERB,VVFIN,legen,legen
323,",",PUNCT,"$,",",",","
324,dass,SCONJ,KOUS,dass,dass
325,vieles,PRON,PIS,viele,vieles
326,geheim,ADJ,ADJD,geheim,geheim
327,bleibt,VERB,VVFIN,bleiben,bleibt
328,;),UNK,EMOASC,;),;)
329,.,PUNCT,$.,.,.
330,die,PRON,PDS,der,die
331,sind,AUX,VAFIN,sein,sind
332,ja,UNK,PTKMA,ja,ja
333,heute,ADV,ADV,heute,heute
334,bei,ADP,APPR,bei,bei
335,uns,PRON,PPER,uns,uns
336,",",PUNCT,"$,",",",","
337,egal,ADV,ADV,egal,egal
338,ob,SCONJ,KOUS,ob,ob
339,“,PUNCT,$(,“,“
340,Otto-normal-Bürger,NOUN,NN,Otto-normal-Bürger,Otto-normal-Bürger
341,”,PUNCT,$(,”,”
342,oder,CONJ,KON,oder,oder
343,Heide,NOUN,NN,Heide,Heide
344,X-D,UNK,EMOASC,X-D,X-D
345,",",PUNCT,$(,",",","
346,auch,UNK,PTKMWL,auch,auch
347,noch,ADV,ADV,noch,noch
348,höchst,UNK,PTKIFG,höchst,höchst
349,suspekt,ADJ,ADJD,suspekt,suspekt
350,und,CONJ,KON,und,und
351,mit,ADP,APPR,mit,mit
352,vielen,DET,PIAT,vieler,vielen
353,Vorurteilen,NOUN,NN,Vorurteil,Vorurteilen
354,und,CONJ,KON,und,und
355,Gedankenspielereien,NOUN,NN,Gedankenspielerei,Gedankenspielereien
356,verbunden,VERB,VVPP,verbinden,verbunden
357,.,PUNCT,$.,.,.
