,token,tag,tag_STTS,lemma_gold,baseline
74,da,ADV,ADV,Da,da
75,bin,AUX,VAFIN,bin,bin
76,ich,PRON,PPER,ich,ich
77,schon,ADV,ADV,schon,schon
78,wieder,ADV,ADV,wieder,wieder
79,_,PUNCT,$.,.,_
80,na,INTJ,ITJ,Na,na
81,_,PUNCT,"$,",",",_
82,Mensch,NOUN,NN,Mensch,Mensch
83,_,PUNCT,$.,.,_
84,so,ADV,ADV,So,so
85,_,PUNCT,$.,.,_
86,jetzt,ADV,ADV,Jetzt,jetzt
87,beschreibe,VERB,VVFIN,beschreibe,beschreibe
88,ich,PRON,PPER,ich,ich
89,dir,PRON,PPER,dir,dir
90,mal,ADV,ADV,mal,mal
91,einen,DET,ART,einen,einen
92,Weg,NOUN,NN,Weg,Weg
93,_,PUNCT,$.,.,_
94,tue,VERB,VVFIN,Tue,tue
95,dies,PRON,PDS,dies,dies
96,_,PUNCT,$.,!,_
97,so,ADV,ADV,So,so
98,_,PUNCT,$.,.,_
99,hast,AUX,VAFIN,Hast,hast
100,du,PRON,PPER,du,du
101,unten,ADV,ADV,unten,unten
102,links,ADV,ADV,links,links
103,so,ADV,ADV,so,so
104,einen,DET,ART,einen,einen
105,Startpunkt,NOUN,NN,Startpunkt,Startpunkt
106,_,PUNCT,$.,?,_
107,nein,PART,PTKANT,Nein,nein
108,_,PUNCT,$.,.,_
109,nein,PART,PTKANT,Nein,nein
110,_,PUNCT,$.,.,_
111,doch,PART,PTKANT,Doch,doch
112,_,PUNCT,$.,.,_
113,_,PRON,PPER,Du,_
114,_,AUX,VAFIN,hast,_
115,_,DET,ART,den,_
116,auf,ADP,APPR,auf,auf
117,jeden,DET,PIAT,jeden,jeden
118,Fall,NOUN,NN,Fall,Fall
119,_,PUNCT,$.,.,_
120,_,PRON,PDS,Das,_
121,ist,AUX,VAFIN,ist,ist
122,doch,ADV,ADV,doch,doch
123,immer,ADV,ADV,immer,immer
124,gleich,ADJ,ADJD,gleich,gleich
125,_,PUNCT,$.,.,_
126,ja,PART,PTKANT,Ja,ja
127,_,PUNCT,$.,.,_
128,wer,PRON,PWS,Wer,wer
129,weiß,VERB,VVFIN,weiß,weiß
130,_,PRON,PDS,das,_
131,_,PUNCT,$.,?,_
132,weißt,VERB,VVFIN,Weißt,weißt
133,du,PRON,PPER,du,du
134,_,PUNCT,"$,",",",_
135,irgendwie,ADV,ADV,irgendwie,irgendwie
136,verarschen,VERB,VVFIN,verarschen,verarschen
137,die,PRON,PDS,die,die
138,einen,PRON,PIS,einen,einen
139,ja,ADV,ADV,ja,ja
140,doch,ADV,ADV,doch,doch
141,hier,ADV,ADV,hier,hier
142,so,ADV,ADV,so,so
143,ein,DET,ART,ein,ein
144,bisschen,PRON,PIS,bisschen,bisschen
145,_,PUNCT,$.,.,_
146,also,ADV,ADV,Also,also
147,_,PUNCT,$.,.,_
148,von,ADP,APPR,Von,von
149,diesem,DET,PDAT,diesem,diesem
150,Startpunkt,NOUN,NN,Startpunkt,Startpunkt
151,gehst,VERB,VVFIN,gehst,gehst
152,du,PRON,PPER,du,du
153,rechts,ADV,ADV,rechts,rechts
154,_,PUNCT,$.,.,_
155,aber,CONJ,KON,Aber,aber
156,warte,VERB,VVFIN,warte,warte
157,_,PUNCT,$.,.,_
158,_,UNK,--,--,_
159,ich,PRON,PPER,ich,ich
160,will,VERB,VMFIN,wollen,will
161,es,PRON,PPER,es,es
162,dir,PRON,PPER,du,dir
163,erst,ADV,ADV,erst,erst
164,zu,ADP,APPR,zu,zu
165,Ende,NOUN,NN,Ende,Ende
166,erklären,VERB,VVINF,erklären,erklären
167,_,UNK,--,--,_
168,okay,PART,PTKANT,Okay,okay
169,_,PUNCT,$.,.,_
170,okay,PART,PTKANT,Okay,okay
171,_,PUNCT,$.,.,_
172,ich,PRON,PPER,Ich,ich
173,bin,AUX,VAFIN,bin,bin
174,nicht,PART,PTKNEG,nicht,nicht
175,_,PUNCT,$.,.,_
176,du,PRON,PPER,Du,du
177,gehst,VERB,VVFIN,gehst,gehst
178,so,ADV,ADV,so,so
179,bis,ADP,APPR,bis,bis
180,zur,ADP,APPRART,zur,zur
181,Hälfte,NOUN,NN,Hälfte,Hälfte
182,des,DET,ART,des,des
183,Bildes,NOUN,NN,Bildes,Bildes
184,parallel,ADJ,ADJD,parallel,parallel
185,nach,ADP,APPR,nach,nach
186,rechts,ADV,ADV,rechts,rechts
187,_,PUNCT,$.,.,_
188,also,ADV,ADV,Also,also
189,_,VERB,VVFIN,gehst,_
190,_,PRON,PPER,du,_
191,einfach,ADJ,ADJD,einfach,einfach
192,eine,DET,ART,eine,eine
193,senkrechte,ADJ,ADJA,senkrechte,senkrechte
194,Linie,NOUN,NN,Linie,Linie
195,_,PUNCT,$.,.,_
196,boah,INTJ,ITJ,Boah,boah
197,_,PUNCT,$.,.,_
198,fick,VERB,VVIMP,Fick,fick
199,dich,PRON,PPER,dich,dich
200,_,PUNCT,$.,.,_
201,Mann,NOUN,NN,Mann,Mann
202,_,PUNCT,$.,.,_
203,ich,PRON,PPER,Ich,ich
204,will,VERB,VMFIN,will,will
205,jetzt,ADV,ADV,jetzt,jetzt
206,nach,ADP,APPR,nach,nach
207,rechts,ADV,ADV,rechts,rechts
208,gehen,VERB,VVINF,gehen,gehen
209,_,PUNCT,$.,.,_
210,ja,PART,PTKANT,Ja,ja
211,_,PUNCT,$.,.,_
212,du,PRON,PPER,Du,du
213,machst,VERB,VVFIN,machst,machst
214,es,PRON,PPER,es,es
215,jetzt,ADV,ADV,jetzt,jetzt
216,so,ADV,ADV,so,so
217,_,PUNCT,$.,.,_
218,okay,PART,PTKANT,Okay,okay
219,_,PUNCT,$.,.,_
220,da,ADV,ADV,Da,da
221,ist,AUX,VAFIN,ist,ist
222,ein,DET,ART,ein,ein
223,Bild,NOUN,NN,Bild,Bild
224,_,PUNCT,$.,.,_
225,_,UNK,--,--,_
226,oder,CONJ,KON,oder,oder
227,ist,AUX,VAFIN,sein,ist
228,da,ADV,ADV,da,da
229,ein,DET,ART,ein,ein
230,Bild,NOUN,NN,Bild,Bild
231,_,UNK,--,--,_
232,_,PRON,PDS,Das,_
233,_,AUX,VAFIN,ist,_
234,_,DET,ART,ein,_
235,Käsebild,NOUN,NN,Käsebild,Käsebild
236,so,ADV,ADV,so,so
237,_,PUNCT,$.,.,_
238,genau,PART,PTKANT,Genau,genau
239,_,PUNCT,$.,.,_
240,du,PRON,PPER,Du,du
241,gehst,VERB,VVFIN,gehst,gehst
242,so,ADV,ADV,so,so
243,_,PUNCT,$.,.,_
244,_,PRON,PDS,Das,_
245,_,AUX,VAFIN,ist,_
246,ein,DET,ART,ein,ein
247,Gouda,NOUN,NN,Gouda,Gouda
248,_,PUNCT,$.,.,_
249,oder,CONJ,KON,Oder,oder
250,was,PRON,PWS,was,was
251,_,PRON,PDS,das,_
252,_,AUX,VAFIN,ist,_
253,_,PUNCT,$.,.,_
254,_,PRON,PPER,Du,_
255,_,VERB,VVFIN,gehst,_
256,so,ADV,ADV,so,so
257,unten,ADV,ADV,unten,unten
258,rechts,ADV,ADV,rechts,rechts
259,vom,ADP,APPRART,vom,vom
260,Käse,NOUN,NN,Käse,Käse
261,praktisch,ADJ,ADJD,praktisch,praktisch
262,_,PART,PTKVZ,entlang,_
263,_,PUNCT,$.,.,_
264,ja,PART,PTKANT,Ja,ja
265,_,PUNCT,$.,.,_
266,_,UNK,--,--,_
267,so,ADV,ADV,so,so
268,dass,SCONJ,KOUS,dass,dass
269,_,UNK,--,--,_
270,_,PRON,PPER,Du,_
271,_,VERB,VVFIN,gehst,_
272,so,ADV,ADV,so,so
273,einen,DET,ART,einen,einen
274,halben,ADJ,ADJA,halben,halben
275,Zentimeter,NOUN,NN,Zentimeter,Zentimeter
276,rechts,ADV,ADV,rechts,rechts
277,neben,ADP,APPR,neben,neben
278,dem,DET,ART,dem,dem
279,Käse,NOUN,NN,Käse,Käse
280,_,PUNCT,"$,",",",_
281,dass,SCONJ,KOUS,dass,dass
282,du,PRON,PPER,du,du
283,da,ADV,ADV,da,da
284,bist,AUX,VAFIN,bist,bist
285,aber,CONJ,KON,aber,aber
286,unten,ADV,ADV,unten,unten
287,bleibst,VERB,VVFIN,bleibst,bleibst
288,_,PUNCT,$.,.,_
289,du,PRON,PPER,Du,du
290,_,PUNCT,$.,.,_
291,ja,PART,PTKANT,Ja,ja
292,_,PUNCT,$.,.,_
293,parallel,ADJ,ADJD,Parallel,parallel
294,also,ADV,ADV,also,also
295,bleibst,VERB,VVFIN,bleibst,bleibst
296,du,PRON,PPER,du,du
297,auf,ADP,APPR,auf,auf
298,der,DET,ART,der,der
299,Startebene,NOUN,NN,Startebene,Startebene
300,_,PUNCT,$.,.,_
301,ja,PART,PTKANT,Ja,ja
302,_,PUNCT,$.,.,_
303,okay,PART,PTKANT,Okay,okay
304,_,PUNCT,$.,.,_
305,das,PRON,PDS,Das,das
306,hab,AUX,VAFIN,habe,hab
307,ich,PRON,PPER,ich,ich
308,_,PUNCT,$.,.,_
309,ja,PART,PTKANT,Ja,ja
310,_,PUNCT,$.,.,_
311,ja,PART,PTKANT,Ja,ja
312,_,PUNCT,$.,.,_
313,will,VERB,VMFIN,Will,will
314,_,PUNCT,$.,.,_
315,_,UNK,--,--,_
316,ich,PRON,PPER,ich,ich
317,kann,VERB,VMFIN,können,kann
318,nicht,PART,PTKNEG,nicht,nicht
319,mehr,ADV,ADV,mehr,mehr
320,so,ADV,ADV,so,so
321,gerade,ADV,ADV,gerade,gerade
322,zeichnen,VERB,VVINF,zeichnen,zeichnen
323,_,UNK,--,--,_
324,aber,CONJ,KON,Aber,aber
325,das,PRON,PDS,das,das
326,ist,AUX,VAFIN,ist,ist
327,okay,ADJ,ADJD,okay,okay
328,_,PUNCT,$.,.,_
329,das,PRON,PDS,Das,das
330,geht,VERB,VVFIN,geht,geht
331,klar,ADJ,ADJD,klar,klar
332,_,PUNCT,$.,.,_
333,ja,PART,PTKANT,Ja,ja
334,_,PUNCT,$.,.,_
335,_,UNK,--,--,_
336,du,PRON,PPER,du,du
337,hast,AUX,VAFIN,haben,hast
338,meines,PRON,PPOSS,mein,meines
339,gesehen,VERB,VVPP,sehen,gesehen
340,_,UNK,--,--,_
341,bitte,PART,PTKANT,bitte,bitte
342,_,UNK,--,--,_
343,Zeichnungen,NOUN,NN,Zeichnungen,Zeichnungen
344,können,VERB,VMFIN,können,können
345,ja,ADV,ADV,ja,ja
346,_,VERB,VVINF,VERBen,_
347,_,PUNCT,$.,.,_
348,okay,PART,PTKANT,Okay,okay
349,_,PUNCT,$.,.,_
350,du,PRON,PPER,Du,du
351,hast,AUX,VAFIN,hast,hast
352,wunderbar,ADJ,ADJD,wunderbar,wunderbar
353,gerade,ADV,ADV,gerade,gerade
354,Linien,NOUN,NN,Linien,Linien
355,gezogen,VERB,VVPP,gezogen,gezogen
356,_,PUNCT,$.,.,_
357,also,ADV,ADV,Also,also
358,_,PUNCT,$.,.,_
359,ich,PRON,PPER,Ich,ich
360,glaube,VERB,VVFIN,glaube,glaube
361,_,PUNCT,"$,",",",_
362,du,PRON,PPER,du,du
363,bist,AUX,VAFIN,bist,bist
364,ziemlich,ADV,ADV,ziemlich,ziemlich
365,talentiert,ADJ,ADJD,talentiert,talentiert
366,_,PUNCT,$.,.,_
367,du,PRON,PPER,Du,du
368,schmeichelst,VERB,VVFIN,schmeichelst,schmeichelst
369,mir,PRON,PPER,mir,mir
370,_,PUNCT,$.,.,_
371,so,ADV,ADV,So,so
372,_,PUNCT,$.,.,_
373,jetzt,ADV,ADV,Jetzt,jetzt
374,gehst,VERB,VVFIN,gehst,gehst
375,du,PRON,PPER,du,du
376,von,ADP,APPR,von,von
377,diesem,DET,PDAT,diesem,diesem
378,Punkt,NOUN,NN,Punkt,Punkt
379,_,PUNCT,$.,.,_
380,da,ADV,ADV,Da,da
381,bist,AUX,VAFIN,bist,bist
382,du,PRON,PPER,du,du
383,hast,AUX,VAFIN,hast,hast
384,du,PRON,PPER,du,du
385,in,ADP,APPR,in,in
386,der,DET,ART,der,der
387,Mitte,NOUN,NN,Mitte,Mitte
388,des,DET,ART,des,des
389,in,ADP,APPR,in,in
390,der,DET,ART,der,der
391,Mitte,NOUN,NN,Mitte,Mitte
392,des,DET,ART,des,des
393,Blattes,NOUN,NN,Blattes,Blattes
394,diese,DET,PDAT,diese,diese
395,Äpfel,NOUN,NN,Äpfel,Äpfel
396,_,PUNCT,$.,.,_
397,ja,PART,PTKANT,Ja,ja
398,_,PUNCT,$.,.,_
399,so,ADV,ADV,So,so
400,_,PUNCT,$.,.,_
401,und,CONJ,KON,Und,und
402,dann,ADV,ADV,dann,dann
403,gehst,VERB,VVFIN,gehst,gehst
404,du,PRON,PPER,du,du
405,von,ADP,APPR,von,von
406,dem,DET,ART,dem,dem
407,Punkt,NOUN,NN,Punkt,Punkt
408,_,PUNCT,"$,",",",_
409,auf,ADP,APPR,auf,auf
410,dem,PRON,PRELS,dem,dem
411,du,PRON,PPER,du,du
412,da,ADV,ADV,da,da
413,warst,AUX,VAFIN,warst,warst
414,_,PUNCT,"$,",",",_
415,gehst,VERB,VVFIN,gehst,gehst
416,du,PRON,PPER,du,du
417,zu,ADP,APPR,zu,zu
418,den,DET,ART,den,den
419,Äpfeln,NOUN,NN,Äpfeln,Äpfeln
420,hoch,PART,PTKVZ,hoch,hoch
421,_,PUNCT,$.,.,_
422,also,ADV,ADV,Also,also
423,_,PUNCT,$.,.,_
424,du,PRON,PPER,Du,du
425,müsstest,VERB,VMFIN,müsstest,müsstest
426,jetzt,ADV,ADV,jetzt,jetzt
427,eigentlich,ADV,ADV,eigentlich,eigentlich
428,mit,ADP,APPR,mit,mit
429,deiner,DET,PPOSAT,deiner,deiner
430,Linie,NOUN,NN,Linie,Linie
431,_,PUNCT,$.,.,_
432,wie,DET,PWAT,Wie,wie
433,weit,ADJ,ADJD,weit,weit
434,hinter,ADP,APPR,hinter,hinter
435,die,DET,ART,die,die
436,Äpfel,NOUN,NN,Äpfel,Äpfel
437,_,VERB,VMFIN,muss,_
438,_,PRON,PPER,ich,_
439,_,PUNCT,$.,.,_
440,hör,VERB,VVIMP,Hör,hör
441,erstmal,ADV,ADV,erstmal,erstmal
442,auf,PART,PTKVZ,auf,auf
443,_,PUNCT,$.,.,_
444,ich,PRON,PPER,Ich,ich
445,will,VERB,VMFIN,will,will
446,dir,PRON,PPER,dir,dir
447,erstmal,ADV,ADV,erstmal,erstmal
448,_,PUNCT,$.,.,_
449,_,UNK,--,--,_
450,ich,PRON,PPER,ich,ich
451,will,VERB,VMFIN,wollen,will
452,es,PRON,PPER,es,es
453,dir,PRON,PPER,du,dir
454,erstmal,ADV,ADV,erstmal,erstmal
455,erzählen,VERB,VVINF,erzählen,erzählen
456,_,UNK,--,--,_
457,du,PRON,PPER,Du,du
458,müsstest,VERB,VMFIN,müsstest,müsstest
459,jetzt,ADV,ADV,jetzt,jetzt
460,eigentlich,ADV,ADV,eigentlich,eigentlich
461,so,ADV,ADV,so,so
462,auf,ADP,APPR,auf,auf
463,der,DET,ART,der,der
464,Mitte,NOUN,NN,Mitte,Mitte
465,der,DET,ART,der,der
466,Äpfel,NOUN,NN,Äpfel,Äpfel
467,sein,AUX,VAINF,sein,sein
468,_,PUNCT,$.,.,_
469,_,PRON,PPER,Du,_
470,_,VERB,VMFIN,müsstest,_
471,praktisch,ADJ,ADJD,praktisch,praktisch
472,_,ADV,ADV,da,_
473,_,AUX,VAINF,sein,_
474,_,PUNCT,"$,",",",_
475,wo,ADV,PWAV,wo,wo
476,du,PRON,PPER,du,du
477,grade,ADV,ADV,gerade,grade
478,bist,AUX,VAFIN,bist,bist
479,_,PUNCT,$.,.,_
480,der,DET,ART,Der,der
481,der,DET,ART,der,der
482,der,DET,ART,der,der
483,der,DET,ART,der,der
484,der,DET,ART,der,der
485,mittlere,ADJ,ADJA,mittlere,mittlere
486,Apfel,NOUN,NN,Apfel,Apfel
487,wird,AUX,VAFIN,wird,wird
488,_,PRON,PIS,etwas,_
489,_,PUNCT,$.,.,_
490,und,CONJ,KON,Und,und
491,du,PRON,PPER,du,du
492,_,PUNCT,$.,.,_
493,genau,PART,PTKANT,Genau,genau
494,_,PUNCT,$.,.,_
495,_,PRON,PIS,Etwas,_
496,_,AUX,VAFIN,wird,_
497,genau,ADJ,ADJD,genau,genau
498,geschnitten,VERB,VVPP,geschnitten,geschnitten
499,_,PUNCT,$.,.,_
500,und,CONJ,KON,Und,und
501,du,PRON,PPER,du,du
502,gehst,VERB,VVFIN,gehst,gehst
503,jetzt,ADV,ADV,jetzt,jetzt
504,einfach,ADJ,ADJD,einfach,einfach
505,hoch,PART,PTKVZ,hoch,hoch
506,_,PUNCT,"$,",",",_
507,bis,SCONJ,KOUS,bis,bis
508,du,PRON,PPER,du,du
509,so,ADV,ADV,so,so
510,bei,ADP,APPR,bei,bei
511,mir,PRON,PPER,mir,mir
512,ein,DET,ART,einen,ein
513,Zeigefinger,NOUN,NN,Zeigefinger,Zeigefinger
514,unter,ADP,APPR,unter,unter
515,die,DET,ART,die,die
516,Äpfel,NOUN,NN,Äpfel,Äpfel
517,unter,ADP,APPR,unter,unter
518,den,DET,ART,den,den
519,mittleren,ADJ,ADJA,mittleren,mittleren
520,Apfel,NOUN,NN,Apfel,Apfel
521,_,VERB,VVFIN,ankommst,_
522,_,PUNCT,$.,.,_
523,alles,PRON,PIS,Alles,alles
524,_,AUX,VAFIN,ist,_
525,klar,ADJ,ADJD,klar,klar
526,_,PUNCT,$.,.,_
527,ja,PART,PTKANT,Ja,ja
528,_,PUNCT,$.,.,_
529,auch,ADV,ADV,Auch,auch
530,diese,DET,PDAT,diese,diese
531,Linie,NOUN,NN,Linie,Linie
532,ist,AUX,VAFIN,ist,ist
533,nicht,PART,PTKNEG,nicht,nicht
534,gerade,ADV,ADV,gerade,gerade
535,gerader,ADJ,ADJD,gerader,gerader
536,geworden,AUX,VAPP,geworden,geworden
537,_,PUNCT,$.,.,_
538,okay,PART,PTKANT,Okay,okay
539,_,PUNCT,$.,.,_
540,dann,ADV,ADV,Dann,dann
541,gehst,VERB,VVFIN,gehst,gehst
542,du,PRON,PPER,du,du
543,jetzt,ADV,ADV,jetzt,jetzt
544,ein,DET,ART,ein,ein
545,bisschen,NOUN,NN,bisschen,bisschen
546,nach,ADP,APPR,nach,nach
547,links,ADV,ADV,links,links
548,_,PUNCT,$.,.,_
549,vielleicht,ADV,ADV,Vielleicht,vielleicht
550,_,VERB,VVFIN,gehst,_
551,_,PRON,PPER,du,_
552,so,ADV,ADV,so,so
553,fünf,NUM,CARD,fünf,fünf
554,Zentimeter,NOUN,NN,Zentimeter,Zentimeter
555,_,ADP,APPR,nach,_
556,_,ADV,ADV,links,_
557,_,PUNCT,$.,.,_
558,und,CONJ,KON,Und,und
559,dann,ADV,ADV,dann,dann
560,verharrst,VERB,VVFIN,verharrst,verharrst
561,du,PRON,PPER,du,du
562,erstmal,ADV,ADV,erstmal,erstmal
563,an,ADP,APPR,an,an
564,diesem,DET,PDAT,diesem,diesem
565,Punkt,NOUN,NN,Punkt,Punkt
566,_,PUNCT,$.,.,_
567,ne,PART,PTKANT,Nein,ne
568,_,PUNCT,$.,.,_
569,dann,ADV,ADV,Dann,dann
570,_,PUNCT,$.,.,_
571,ja,PART,PTKANT,Ja,ja
572,_,PUNCT,$.,.,_
573,doch,PART,PTKANT,Doch,doch
574,_,PUNCT,$.,.,_
575,du,PRON,PPER,Du,du
576,verharrst,VERB,VVFIN,verharrst,verharrst
577,erstmal,ADV,ADV,erstmal,erstmal
578,an,ADP,APPR,an,an
579,dem,DET,ART,dem,dem
580,_,PUNCT,$.,.,_
581,okay,PART,PTKANT,Okay,okay
582,_,PUNCT,$.,.,_
583,und,CONJ,KON,Und,und
584,dann,ADV,ADV,dann,dann
585,führst,VERB,VVFIN,führst,führst
586,du,PRON,PPER,du,du
587,jetzt,ADV,ADV,jetzt,jetzt
588,die,DET,ART,die,die
589,Linie,NOUN,NN,Linie,Linie
590,weiter,PART,PTKVZ,weiter,weiter
591,_,PUNCT,$.,.,_
592,und,CONJ,KON,Und,und
593,_,PRON,PPER,du,_
594,machst,VERB,VVFIN,machst,machst
595,aber,ADV,ADV,aber,aber
596,einen,DET,ART,einen,einen
597,Kreis,NOUN,NN,Kreis,Kreis
598,_,PUNCT,$.,.,_
599,hast,AUX,VAFIN,Hast,hast
600,du,PRON,PPER,du,du
601,da,ADV,ADV,da,da
602,so,ADV,ADV,so,so
603,ein,DET,ART,ein,ein
604,Männchen,NOUN,NN,Männchen,Männchen
605,_,PUNCT,$.,?,_
606,_,PRON,PDS,Das,_
607,_,AUX,VAFIN,ist,_
608,ein,DET,ART,ein,ein
609,kleiner,ADJ,ADJA,kleiner,kleiner
610,Chirurg,NOUN,NN,Chirurg,Chirurg
611,mit,ADP,APPR,mit,mit
612,_,PUNCT,$.,.,_
613,genau,PART,PTKANT,Genau,genau
614,_,PUNCT,$.,.,_
615,ach,INTJ,ITJ,Ach,ach
616,_,PUNCT,"$,",",",_
617,du,PRON,PPER,du,du
618,Scheiße,NOUN,NN,Scheiße,Scheiße
619,_,PUNCT,$.,.,_
620,_,PRON,PDS,Das,_
621,_,AUX,VAFIN,ist,_
622,so,ADV,ADV,so,so
623,ein,DET,ART,ein,ein
624,gescheiterter,ADJ,ADJA,gescheiterter,gescheiterter
625,Metzgergeselle,NOUN,NN,Metzgergeselle,Metzgergeselle
626,_,PUNCT,$.,.,_
627,ey,INTJ,ITJ,Ey,ey
628,_,PUNCT,"$,",",",_
629,verdammte,ADJ,ADJA,verdammte,verdammte
630,_,PUNCT,$.,.,_
631,du,PRON,PPER,Du,du
632,machst,VERB,VVFIN,machst,machst
633,einen,DET,ART,einen,einen
634,Kreis,NOUN,NN,Kreis,Kreis
635,um,ADP,APPR,um,um
636,diesen,DET,PDAT,diesen,diesen
637,Chirurg,NOUN,NN,Chirurg,Chirurg
638,_,PUNCT,$.,.,_
639,_,PRON,PPER,Ich,_
640,_,VERB,VVFIN,mache,_
641,wirklich,ADJ,ADJD,wirklich,wirklich
642,einen,DET,ART,einen,einen
643,Kreis,NOUN,NN,Kreis,Kreis
644,so,ADV,ADV,so,so
645,vom,ADP,APPRART,vom,vom
646,von,ADP,APPR,von,von
647,dem,DET,ART,dem,dem
648,Arzt,NOUN,NN,Arzt,Arzt
649,_,PUNCT,$.,.,_
650,ja,PART,PTKANT,Ja,ja
651,_,PUNCT,$.,.,_
652,schon,PART,PTKANT,Schon,schon
653,_,PUNCT,$.,.,_
654,_,PRON,PPER,Du,_
655,_,VERB,VVFIN,machst,_
656,einen,DET,ART,einen,einen
657,größeren,ADJ,ADJA,größeren,größeren
658,_,PUNCT,$.,.,_
659,also,ADV,ADV,Also,also
660,_,PUNCT,$.,.,_
661,du,PRON,PPER,Du,du
662,ziehst,VERB,VVFIN,ziehst,ziehst
663,die,DET,ART,die,die
664,Linie,NOUN,NN,Linie,Linie
665,einfach,ADJ,ADJD,einfach,einfach
666,weiter,PART,PTKVZ,weiter,weiter
667,_,PUNCT,"$,",",",_
668,die,PRON,PRELS,die,die
669,du,PRON,PPER,du,du
670,gerade,ADV,ADV,gerade,gerade
671,geführt,VERB,VVPP,geführt,geführt
672,hast,AUX,VAFIN,hast,hast
673,_,PUNCT,$.,.,_
674,also,ADV,ADV,Also,also
675,_,VERB,VVFIN,ziehst,_
676,_,PRON,PPER,du,_
677,_,PRON,PPER,sie,_
678,so,ADV,ADV,so,so
679,_,PUNCT,"$,",",",_
680,dass,SCONJ,KOUS,dass,dass
681,du,PRON,PPER,du,du
682,erstmal,ADV,ADV,erstmal,erstmal
683,nach,ADP,APPR,nach,nach
684,links,ADV,ADV,links,links
685,gehst,VERB,VVFIN,gehst,gehst
686,_,PUNCT,$.,.,_
687,und,CONJ,KON,Und,und
688,dann,ADV,ADV,dann,dann
689,_,VERB,VVFIN,gehst,_
690,_,PRON,PPER,du,_
691,herum,PART,PTKVZ,herum,herum
692,_,PUNCT,$.,.,_
693,und,CONJ,KON,Und,und
694,dann,ADV,ADV,dann,dann
695,_,PUNCT,$.,.,_
696,so,INTJ,ITJ,So,so
697,_,PUNCT,$.,.,_
698,_,PRON,PPER,Du,_
699,_,VERB,VVFIN,gehst,_
700,links,ADV,ADV,links,links
701,_,PUNCT,$.,.,_
702,und,CONJ,KON,Und,und
703,_,PRON,PPER,du,_
704,_,VERB,VVFIN,gehst,_
705,also,ADV,ADV,also,also
706,quasi,ADV,ADV,quasi,quasi
707,gegen,ADP,APPR,gegen,gegen
708,den,DET,ART,den,den
709,Uhrzeigersinn,NOUN,NN,Uhrzeigersinn,Uhrzeigersinn
710,um,ADP,APPR,um,um
711,den,DET,ART,den,den
712,_,PUNCT,$.,.,_
713,genau,PART,PTKANT,Genau,genau
714,_,PUNCT,$.,.,_
715,okay,PART,PTKANT,Okay,okay
716,_,PUNCT,$.,.,_
