,token,tag,tag_STTS,lemma_gold,baseline
289,emojiQcatFaceWithWrySmile,UNK,EMOIMG,emojiQcatFaceWithWrySmile,emojiQcatFaceWithWrySmile
290,:),UNK,EMOASC,:),:)
291,alles,PRON,PIS,alle,alles
292,klar,ADJ,ADJD,klar,klar
293,Aaah,INTJ,ITJ,ah,Aaah
294,",",PUNCT,"$,",",",","
295,wie,UNK,PTKIFG,wie,wie
296,cool,ADJ,ADJD,cool,cool
297,*_*,UNK,EMOASC,*_*,*_*
298,Wollen,VERB,VMFIN,wollen,Wollen
299,wir,PRON,PPER,wir,wir
300,uns,PRON,PRF,sich,uns
301,eigentlich,ADV,ADV,eigentlich,eigentlich
302,nächste,ADJ,ADJA,nächster,nächste
303,woche,NOUN,NN,Woche,woche
304,nochmal,ADV,ADV,nochmal,nochmal
305,treffen,VERB,VVINF,treffen,treffen
306,oder,CONJ,KON,oder,oder
307,so,ADV,ADV,so,so
308,?,PUNCT,$.,?,?
309,;),UNK,EMOASC,;),;)
310,Ja,PART,PTKANT,ja,Ja
311,",",PUNCT,"$,",",",","
312,natürlich,ADJ,ADJD,natürlich,natürlich
313,.,PUNCT,$.,.,.
314,Muss,VERB,VMFIN,müssen,Muss
315,nur,ADV,ADV,nur,nur
316,schauen,VERB,VVINF,schauen,schauen
317,wegen,ADP,APPR,wegen,wegen
318,Uni,NOUN,NN,Uni,Uni
319,.,PUNCT,$.,.,.
320,emojiQkissingCatFaceWithClosedEyes,UNK,EMOIMG,emojiQkissingCatFaceWithClosedEyes,emojiQkissingCatFaceWithClosedEyes
321,Am,PART,PTKA,an,Am
322,besten,ADJ,ADJD,gut,besten
323,wär's,UNK,VAPPER,sein,wär's
324,Freitag,NOUN,NN,Freitag,Freitag
325,",",PUNCT,"$,",",",","
326,aber,CONJ,KON,aber,aber
327,da,ADV,ADV,da,da
328,ist,AUX,VAFIN,sein,ist
329,ja,UNK,PTKMA,ja,ja
330,auch,ADV,ADV,auch,auch
331,die,DET,ART,der,die
332,party,NOUN,NN,Party,party
333,",",PUNCT,"$,",",",","
334,ne,INTJ,ITJ,nicht,ne
335,?,PUNCT,$.,?,?
336,emojiQwearyFace,UNK,EMOIMG,emojiQwearyFace,emojiQwearyFace
337,Ja,PART,PTKANT,ja,Ja
338,",",PUNCT,"$,",",",","
339,da,ADV,ADV,da,da
340,ist,AUX,VAFIN,sein,ist
341,auch,ADV,ADV,auch,auch
342,die,DET,ART,der,die
343,party,NOUN,NN,Party,party
344,...,PUNCT,$(,...,...
345,also,ADV,ADV,also,also
346,eher,UNK,PTKIFG,eher,eher
347,doof,ADJ,ADJD,doof,doof
348,xD,UNK,EMOASC,xD,xD
349,Hm,INTJ,ITJ,hm,Hm
350,...,PUNCT,$(,...,...
351,und,CONJ,KON,und,und
352,sonst,ADV,ADV,sonst,sonst
353,gehts,UNK,VVPPER,gehen,gehts
354,gar,UNK,PTKIFG,gar,gar
355,nicht,PART,PTKNEG,nicht,nicht
356,?,PUNCT,$.,?,?
357,Hm,INTJ,ITJ,hm,Hm
358,...,PUNCT,$.,...,...
359,Und,CONJ,KON,und,Und
360,weißt,VERB,VVFIN,wissen,weißt
361,du,PRON,PPER,du,du
362,schon,ADV,ADV,schon,schon
363,wegen,ADP,APPR,wegen,wegen
364,Freitag,NOUN,NN,Freitag,Freitag
365,?,PUNCT,$.,?,?
366,(,PUNCT,$(,(,(
367,Weil,SCONJ,KOUS,weil,Weil
368,ich,PRON,PPER,ich,ich
369,wegen,ADP,APPR,wegen,wegen
370,nem,DET,ART,ein,nem
371,Kostüm,NOUN,NN,Kostüm,Kostüm
372,überlege,VERB,VVFIN,überlegen,überlege
373,",",PUNCT,"$,",",",","
374,aber,CONJ,KON,aber,aber
375,allein,ADV,ADV,allein,allein
376,will,VERB,VMFIN,wollen,will
377,ich,PRON,PPER,ich,ich
378,eben,UNK,PTKMA,eben,eben
379,nicht,PART,PTKNEG,nicht,nicht
380,xD,UNK,EMOASC,xD,xD
381,),PUNCT,$(,),)
382,Meinst,VERB,VVFIN,meinen,Meinst
383,du,PRON,PPER,du,du
384,",",PUNCT,"$,",",",","
385,ich,PRON,PPER,ich,ich
386,könnt,VERB,VMFIN,können,könnt
387,Nadine,PROPN,NE,Nadine,Nadine
388,mitnehmen,VERB,VVINF,mitnehmen,mitnehmen
389,?,PUNCT,$.,?,?
390,emojiQcatFaceWithWrySmile,UNK,EMOIMG,emojiQcatFaceWithWrySmile,emojiQcatFaceWithWrySmile
391,und,CONJ,KON,und,und
392,Donnerstag,NOUN,NN,Donnerstag,Donnerstag
393,Nachmittag,NOUN,NN,Nachmittag,Nachmittag
394,ging,VERB,VVFIN,gehen,ging
395,bei,ADP,APPR,bei,bei
396,uns,PRON,PPER,uns,uns
397,auch,ADV,ADV,auch,auch
398,noch,UNK,PTKMA,noch,noch
399,.,PUNCT,$.,.,.
400,Dann,ADV,ADV,dann,Dann
401,lass,VERB,VVFIN,lassen,lass
402,ich,PRON,PPER,ich,ich
403,einmal,ADV,ADV,einmal,einmal
404,Latein,NOUN,NN,Latein,Latein
405,ausfallen,VERB,VVINF,ausfallen,ausfallen
406,.,PUNCT,$.,.,.
407,Klar,PART,PTKANT,klar,Klar
408,",",PUNCT,"$,",",",","
409,warum,ADV,PWAV,warum,warum
410,nicht,PART,PTKNEG,nicht,nicht
411,?,PUNCT,$.,?,?
412,(,PUNCT,$(,(,(
413,Wie,ADV,PWAV,wie,Wie
414,alt,ADJ,ADJD,alt,alt
415,ist,AUX,VAFIN,sein,ist
416,nadine,PROPN,NE,Nadine,nadine
417,nochmal,ADV,ADV,nochmal,nochmal
418,?,PUNCT,$.,?,?
419,XD,UNK,EMOASC,XD,XD
420,),PUNCT,$(,),)
421,Ach,INTJ,ITJ,ach,Ach
422,",",PUNCT,"$,",",",","
423,du,PRON,PPER,du,du
424,musst,VERB,VMFIN,müssen,musst
425,doch,UNK,PTKMA,doch,doch
426,nicht,PART,PTKNEG,nicht,nicht
427,latein,NOUN,NN,Latein,latein
428,ausfallen,VERB,VVINF,ausfallen,ausfallen
429,lassen,VERB,VVINF,lassen,lassen
430,!,PUNCT,$.,!,!
431,Muss,VERB,VMFIN,müssen,Muss
432,ja,UNK,PTKMA,ja,ja
433,auch,UNK,PTKMA,auch,auch
434,nicht,PART,PTKNEG,nicht,nicht
435,lange,ADJ,ADJD,lang,lange
436,sein,AUX,VAINF,sein,sein
437,-,PUNCT,$(,-,-
438,ich,PRON,PPER,ich,ich
439,will,VERB,VMFIN,wollen,will
440,euch,PRON,PPER,euch,euch
441,nur,UNK,PTKMA,nur,nur
442,unbedingt,ADJ,ADJD,unbedingt,unbedingt
443,helfen,VERB,VVINF,helfen,helfen
444,xD,UNK,EMOASC,xD,xD
445,Nadine,NOUN,NN,Nadine,Nadine
446,ist,AUX,VAFIN,sein,ist
447,16,NUM,CARD,16,16
448,emojiQcatFaceWithWrySmile,UNK,EMOIMG,emojiQcatFaceWithWrySmile,emojiQcatFaceWithWrySmile
449,Ach,INTJ,ITJ,ach,Ach
450,was,INTJ,ITJ,was,was
451,",",PUNCT,"$,",",",","
452,Latein,NOUN,NN,Latein,Latein
453,wird,AUX,VAFIN,werden,wird
454,geschwänzt,VERB,VVPP,schwänzen,geschwänzt
455,und,CONJ,KON,und,und
456,dafür,ADV,PAV,dafür,dafür
457,gebastelt,VERB,VVPP,basteln,gebastelt
458,.,PUNCT,$.,.,.
459,emojiQsmilingFaceWithOpenMouthAndTightlyClosedEyes,UNK,EMOIMG,emojiQsmilingFaceWithOpenMouthAndTightlyClosedEyes,emojiQsmilingFaceWithOpenMouthAndTightlyClosedEyes
460,Haha,INTJ,ITJ,haha,Haha
461,",",PUNCT,"$,",",",","
462,ok,PART,PTKANT,o.k.,ok
463,xD,UNK,EMOASC,xD,xD
464,Ok,PART,PTKANT,o.k.,Ok
465,",",PUNCT,"$,",",",","
466,also,ADV,ADV,also,also
467,ich,PRON,PPER,ich,ich
468,frag,VERB,VVFIN,fragen,frag
469,mal,ADV,ADV,mal,mal
470,nach,PART,PTKVZ,nach,nach
471,",",PUNCT,"$,",",",","
472,ob,SCONJ,KOUS,ob,ob
473,sie,PRON,PPER,sie,sie
474,mit,ADP,APPR,mit,mit
475,muttizettel,NOUN,NN,Muttizettel,muttizettel
476,quasi,ADV,ADV,quasi,quasi
477,mit,PART,PTKVZ,mit,mit
478,kann,VERB,VMFIN,können,kann
479,(,PUNCT,$(,(,(
480,weiß,VERB,VVFIN,wissen,weiß
481,nämlich,ADJ,ADJD,nämlich,nämlich
482,nicht,PART,PTKNEG,nicht,nicht
483,",",PUNCT,"$,",",",","
484,wie,ADV,PWAV,wie,wie
485,das,PRON,PDS,der,das
486,bei,ADP,APPR,bei,bei
487,denen,PRON,PDS,der,denen
488,ist,AUX,VAFIN,sein,ist
489,),PUNCT,$(,),)
490,Wir,PRON,PPER,wir,Wir
491,sind,AUX,VAFIN,sein,sind
492,eh,UNK,PTKMA,eh,eh
493,noch,ADV,ADV,noch,noch
494,unentschlossen,ADJ,ADJD,unentschlossen,unentschlossen
495,",",PUNCT,"$,",",",","
496,weil,SCONJ,KOUS,weil,weil
497,Freitag,NOUN,NN,Freitag,Freitag
498,der,DET,ART,der,der
499,einzige,ADJ,ADJA,einzig,einzige
500,Tag,NOUN,NN,Tag,Tag
501,ist,AUX,VAFIN,sein,ist
502,",",PUNCT,"$,",",",","
503,an,ADP,APPR,an,an
504,dem,PRON,PRELS,der,dem
505,wir,PRON,PPER,wir,wir
506,richtig,ADJ,ADJD,richtig,richtig
507,was,PRON,PIS,was,was
508,schaffen,VERB,VVINF,schaffen,schaffen
509,können,VERB,VMFIN,können,können
510,.,PUNCT,$.,.,.
511,emojiQcatFaceWithWrySmile,UNK,EMOIMG,emojiQcatFaceWithWrySmile,emojiQcatFaceWithWrySmile
512,emojiQsmilingFaceWithSmilingEyes,UNK,EMOIMG,emojiQsmilingFaceWithSmilingEyes,emojiQsmilingFaceWithSmilingEyes
513,Haha,INTJ,ITJ,haha,Haha
514,",",PUNCT,"$,",",",","
515,alles,PRON,PIS,alle,alles
516,klar,ADJ,ADJD,klar,klar
517,:),UNK,EMOASC,:),:)
518,Whaaa,INTJ,ITJ,whaaa,Whaaa
519,es,PRON,PPER,es,es
520,ist,AUX,VAFIN,sein,ist
521,sooo,UNK,PTKIFG,so,sooo
522,toll,ADJ,ADJD,toll,toll
523,*_*,UNK,EMOASC,*_*,*_*
524,Wir,PRON,PPER,wir,Wir
525,haben,AUX,VAFIN,haben,haben
526,jetzt,ADV,ADV,jetzt,jetzt
527,6,NUM,CARD,6,6
528,Klingen,NOUN,NN,Klinge,Klingen
529,.,PUNCT,$.,.,.
530,Zwei,NUM,CARD,zwei,Zwei
531,für,ADP,APPR,für,für
532,jeden,PRON,PIS,jeder,jeden
533,.,PUNCT,$.,.,.
534,Die,DET,ART,der,Die
535,restlichen,NOUN,NN,restlicher,restlichen
536,werden,AUX,VAFIN,werden,werden
537,Attrappen,NOUN,NN,Attrappe,Attrappen
538,.,PUNCT,$.,.,.
539,emojiQcatFaceWithTearsOfJoy,UNK,EMOIMG,emojiQcatFaceWithTearsOfJoy,emojiQcatFaceWithTearsOfJoy
540,Oooh,INTJ,ITJ,oooh,Oooh
541,wie,UNK,PTKIFG,wie,wie
542,geeeil,ADJ,ADJD,geil,geeeil
543,!,PUNCT,$.,!,!
544,emojiQsmilingCatFaceWithHeartShapedEyes,UNK,EMOIMG,emojiQsmilingCatFaceWithHeartShapedEyes,emojiQsmilingCatFaceWithHeartShapedEyes
545,Und,CONJ,KON,und,Und
546,Metalllack,NOUN,NN,Metalllack,Metalllack
547,habe,AUX,VAFIN,haben,habe
548,wir,PRON,PPER,wir,wir
549,vorhin,ADV,ADV,vorhin,vorhin
550,auch,ADV,ADV,auch,auch
551,bestellt,VERB,VVPP,bestellen,bestellt
552,.,PUNCT,$.,.,.
553,emojiQsmilingCatFaceWithHeartShapedEyes,UNK,EMOIMG,emojiQsmilingCatFaceWithHeartShapedEyes,emojiQsmilingCatFaceWithHeartShapedEyes
