,token,tag,tag_STTS,lemma_gold,baseline
68,dem,DET,ART,d,dem
69,Raum,NOUN,NN,Raum,Raum
70,Go-Rin-No-Sho,PROPN,NE,Go-Rin-No-Sho,Go-Rin-No-Sho
71,herein,PART,PTKVZ,herein,herein
72,.,PUNCT,$.,.,.
73,_,UNK,--,--,_
74,Hi,INTJ,ITJ,hi,Hi
75,_,UNK,--,--,_
76,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
77,ist,AUX,VAFIN,sein,ist
78,wieder,ADV,ADV,wieder,wieder
79,da,PART,PTKVZ,da,da
80,.,PUNCT,$.,.,.
81,_,UNK,--,--,_
82,Danke,PART,PTKANT,danke,Danke
83,",",PUNCT,"$,",",",","
84,Pharao,PROPN,NE,Pharao,Pharao
85,.,PUNCT,$.,.,.
86,_,UNK,--,--,_
87,_,UNK,--,--,_
88,Erleichtert,ADJ,ADJD,erleichtert,Erleichtert
89,gucke,VERB,VVFIN,gucken,gucke
90,ich,PRON,PPER,ich,ich
91,_,UNK,--,--,_
92,.,PUNCT,$.,.,.
93,_,UNK,--,--,_
94,Juhu,INTJ,ITJ,juhu,Juhu
95,",",PUNCT,"$,",",",","
96,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
97,ist,AUX,VAFIN,sein,ist
98,da,ADV,ADV,da,da
99,.,PUNCT,$.,.,.
100,_,UNK,--,--,_
101,Ist,AUX,VAFIN,sein,Ist
102,das,PRON,PDS,d,das
103,echt,ADJ,ADJD,echt,echt
104,?,PUNCT,$.,?,?
105,_,UNK,--,--,_
106,Hi,INTJ,ITJ,hi,Hi
107,",",PUNCT,"$,",",",","
108,Quaki,PROPN,NE,Quaki,Quaki
109,.,PUNCT,$.,.,.
110,_,UNK,--,--,_
111,Heyho,INTJ,ITJ,hey,Heyho
112,",",PUNCT,"$,",",",","
113,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
114,.,PUNCT,$.,.,.
115,_,UNK,--,--,_
116,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
117,.,PUNCT,$.,.,.
118,_,UNK,--,--,_
119,Hi,INTJ,ITJ,hi,Hi
120,",",PUNCT,"$,",",",","
121,marc30,PROPN,NE,marc30,marc30
122,.,PUNCT,$.,.,.
123,_,UNK,--,--,_
124,Hi,INTJ,ITJ,hi,Hi
125,",",PUNCT,"$,",",",","
126,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
127,.,PUNCT,$.,.,.
128,_,UNK,--,--,_
129,Hi,INTJ,ITJ,hi,Hi
130,",",PUNCT,"$,",",",","
131,Faryen-Angle,PROPN,NE,Faryen-Angle,Faryen-Angle
132,.,PUNCT,$.,.,.
133,_,UNK,--,--,_
134,Hi,INTJ,ITJ,hi,Hi
135,",",PUNCT,"$,",",",","
136,Zora,PROPN,NE,Zora,Zora
137,.,PUNCT,$.,.,.
138,_,UNK,--,--,_
139,Huhu,INTJ,ITJ,huhu,Huhu
140,",",PUNCT,"$,",--,","
141,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
142,.,PUNCT,$.,.,.
143,_,UNK,--,--,_
144,Ist,AUX,VAFIN,sein,Ist
145,alles,PRON,PIS,alles,alles
146,Konfetti,NOUN,NN,Konfetti,Konfetti
147,bei,ADP,APPR,bei,bei
148,euch,PRON,PPER,ihr,euch
149,?,PUNCT,$.,?,?
150,_,UNK,--,--,_
151,Ich,PRON,PPER,ich,Ich
152,mich,PRON,PRF,ich,mich
153,nochmal,ADV,ADV,nochmal,nochmal
154,zu,ADP,APPR,zu,zu
155,hi,NOUN,NN,Hi,hi
156,hin,PART,PTKVZ,hin,hin
157,stelle,VERB,VVFIN,stellen,stelle
158,_,UNK,--,--,_
159,Little15,PROPN,NE,little15,Little15
160,verlässt,VERB,VVFIN,verlassen,verlässt
161,den,DET,ART,d,den
162,Raum,NOUN,NN,Raum,Raum
163,.,PUNCT,$.,.,.
164,_,UNK,--,--,_
165,Lantonie,PROPN,NE,Lantonie,Lantonie
166,betritt,VERB,VVFIN,betreten,betritt
167,den,DET,ART,d,den
168,Raum,NOUN,NN,Raum,Raum
169,.,PUNCT,$.,.,.
170,_,UNK,--,--,_
171,Lantonie,PROPN,NE,Lantonie,Lantonie
172,.,PUNCT,$.,.,.
173,_,UNK,--,--,_
174,Hallo,INTJ,ITJ,hallo,Hallo
175,.,PUNCT,$.,.,.
176,_,UNK,--,--,_
177,:))),X,XY,:))),:)))
178,_,UNK,--,--,_
179,Ich,PRON,PPER,ich,Ich
180,mal,ADV,ADV,mal,mal
181,gucke,VERB,VVFIN,gucken,gucke
182,",",PUNCT,"$,",",",","
183,wo,ADV,PWAV,wo,wo
184,Quaki,PROPN,NE,Quaki,Quaki
185,sich,PRON,PRF,sich,sich
186,nun,ADV,ADV,nun,nun
187,hinstellt,VERB,VVFIN,hinstellen,hinstellt
188,.,PUNCT,$.,.,.
189,_,UNK,--,--,_
190,_,UNK,--,--,_
191,G,X,XY,g,G
192,_,UNK,--,--,_
193,.,PUNCT,$.,.,.
194,_,UNK,--,--,_
195,Ich,PRON,PPER,ich,Ich
196,_,UNK,--,--,_
197,freue,VERB,VVFIN,freuen,freue
198,_,UNK,--,--,_
199,mich,PRON,PRF,ich,mich
200,.,PUNCT,$.,.,.
201,_,UNK,--,--,_
202,Juhu,INTJ,ITJ,juhu,Juhu
203,!,PUNCT,$.,!,!
204,_,UNK,--,--,_
205,Hallo,INTJ,ITJ,hallo,Hallo
206,",",PUNCT,"$,",",",","
207,Quaki,PROPN,NE,Quaki,Quaki
208,.,PUNCT,$.,.,.
209,_,UNK,--,--,_
210,:o),X,XY,:o),:o)
211,_,UNK,--,--,_
212,Hi,INTJ,ITJ,hi,Hi
213,",",PUNCT,"$,",",",","
214,Lantonie,PROPN,NE,Lantonie,Lantonie
215,.,PUNCT,$.,.,.
216,_,UNK,--,--,_
217,Huhu,INTJ,ITJ,huhu,Huhu
218,",",PUNCT,"$,",",",","
219,Zora,PROPN,NE,Zora,Zora
220,.,PUNCT,$.,.,.
221,_,UNK,--,--,_
222,Re,INTJ,ITJ,re,Re
223,",",PUNCT,"$,",",",","
224,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
225,.,PUNCT,$.,.,.
226,_,UNK,--,--,_
227,Re,INTJ,ITJ,re,Re
228,",",PUNCT,"$,",",",","
229,marc30,PROPN,NE,marc30,marc30
230,.,PUNCT,$.,.,.
231,_,UNK,--,--,_
232,.))),X,XY,.))),.)))
233,_,UNK,--,--,_
234,Upps,INTJ,ITJ,ups,Upps
235,",",PUNCT,"$,",",",","
236,ist,AUX,VAFIN,sein,ist
237,das,PRON,PDS,d,das
238,das,DET,ART,d,das
239,falsche,ADJ,ADJA,falsche,falsche
240,Eck,NOUN,NN,Eck,Eck
241,?,PUNCT,$.,?,?
242,_,UNK,--,--,_
243,Quaki,PROPN,NE,Quaki,Quaki
244,krabbelt,VERB,VVFIN,krabbeln,krabbelt
245,aus,ADP,APPR,aus,aus
246,dem,DET,ART,d,dem
247,Eck,NOUN,NN,Eck,Eck
248,raus,PART,PTKVZ,raus,raus
249,.,PUNCT,$.,.,.
250,_,UNK,--,--,_
251,Hallo,INTJ,ITJ,hallo,Hallo
252,",",PUNCT,"$,",",",","
253,Faryen-Angle,PROPN,NE,Faryen-Angle,Faryen-Angle
254,.,PUNCT,$.,.,.
255,_,UNK,--,--,_
256,Ich,PRON,PPER,ich,Ich
257,finde,VERB,VVFIN,finden,finde
258,den,DET,ART,d,den
259,Quaki,PROPN,NE,Quaki,Quaki
260,klasse,ADJ,ADJD,klasse,klasse
261,",",PUNCT,"$,",",",","
262,er,PRON,PPER,er,er
263,ist,AUX,VAFIN,sein,ist
264,ein,DET,ART,ein,ein
265,toller,ADJ,ADJA,toll,toller
266,Neuzugang,NOUN,NN,Neuzugang,Neuzugang
267,",",PUNCT,"$,",",",","
268,der,PRON,PRELS,d,der
269,sich,PRON,PRF,sich,sich
270,echt,ADJ,ADJD,echt,echt
271,bewährt,VERB,VVFIN,bewähren,bewährt
272,.,PUNCT,$.,.,.
273,_,UNK,--,--,_
274,Na,INTJ,ITJ,na,Na
275,",",PUNCT,"$,",",",","
276,Zora,PROPN,NE,Zora,Zora
277,?,PUNCT,$.,?,?
278,_,UNK,--,--,_
279,:)),X,XY,:)),:))
280,_,UNK,--,--,_
281,Den,PRON,PDS,d,Den
282,magst,VERB,VMFIN,mögen,magst
283,du,PRON,PPER,du,du
284,?,PUNCT,$.,?,?
285,_,UNK,--,--,_
286,_,UNK,--,--,_
287,g,X,XY,g,g
288,_,UNK,--,--,_
289,!,PUNCT,$.,!,!
290,_,UNK,--,--,_
291,Danke,PART,PTKANT,danke,Danke
292,",",PUNCT,"$,",",",","
293,Lantonie,PROPN,NE,Lantonie,Lantonie
294,.,PUNCT,$.,.,.
295,_,UNK,--,--,_
296,Ich,PRON,PPER,ich,Ich
297,habe,AUX,VAFIN,haben,habe
298,heute,ADV,ADV,heute,heute
299,eine,DET,ART,ein,eine
300,SMS,NOUN,NN,SMS,SMS
301,von,ADP,APPR,von,von
302,Tigaaaaelse,PROPN,NE,Tigaaaaelse,Tigaaaaelse
303,bekommen,VERB,VVPP,bekommen,bekommen
304,.,PUNCT,$.,.,.
305,_,UNK,--,--,_
306,Erzähl,VERB,VVIMP,erzählen,Erzähl
307,!,PUNCT,$.,!,!
308,_,UNK,--,--,_
309,Lantonie,PROPN,NE,Lantonie,Lantonie
310,redet,VERB,VVFIN,reden,redet
311,wie,CONJ,KOKOM,wie,wie
312,eine,DET,ART,ein,eine
313,Bewährungshelferin,NOUN,NN,Bewährungshelferin,Bewährungshelferin
314,.,PUNCT,$.,.,.
315,_,UNK,--,--,_
316,Zora,PROPN,NE,Zora,Zora
317,freut,VERB,VVFIN,freuen,freut
318,sich,PRON,PRF,sich,sich
319,über,ADP,APPR,über,über
320,ihr,DET,PPOSAT,ihr,ihr
321,Zeugnis,NOUN,NN,Zeugnis,Zeugnis
322,.,PUNCT,$.,.,.
323,_,UNK,--,--,_
324,_,UNK,--,--,_
325,Auf,PART,PTKVZ,auf,Auf
326,plustere,VERB,VVFIN,plustern,plustere
327,_,UNK,--,--,_
328,ich,PRON,PPER,ich,ich
329,mich,PRON,PPER,ich,mich
330,.,PUNCT,$.,.,.
331,_,UNK,--,--,_
332,Thor,PROPN,NE,Thor,Thor
333,betritt,VERB,VVFIN,betreten,betritt
334,den,DET,ART,d,den
335,Raum,NOUN,NN,Raum,Raum
336,.,PUNCT,$.,.,.
337,_,UNK,--,--,_
338,Ich,PRON,PPER,ich,Ich
339,habe,AUX,VAFIN,haben,habe
340,das,PRON,PDS,d,das
341,mal,ADV,ADV,mal,mal
342,wieder,ADV,ADV,wieder,wieder
343,nicht,PART,PTKNEG,nicht,nicht
344,.,PUNCT,$.,.,.
345,_,UNK,--,--,_
346,Was,PRON,PWS,was,Was
347,hast,AUX,VAFIN,haben,hast
348,du,PRON,PPER,du,du
349,denn,ADV,ADV,denn,denn
350,",",PUNCT,"$,",",",","
351,Zora,PROPN,NE,Zora,Zora
352,?,PUNCT,$.,?,?
353,_,UNK,--,--,_
354,Stoeps,PROPN,NE,stoeps,Stoeps
355,kommt,VERB,VVFIN,kommen,kommt
356,aus,ADP,APPR,aus,aus
357,dem,DET,ART,d,dem
358,Raum,NOUN,NN,Raum,Raum
359,Number_of_the_beast,PROPN,NE,Number_of_the_beast,Number_of_the_beast
360,herein,PART,PTKVZ,herein,herein
361,.,PUNCT,$.,.,.
362,_,UNK,--,--,_
363,Das,PRON,PDS,d,Das
364,hast,AUX,VAFIN,haben,hast
365,du,PRON,PPER,du,du
366,dir,PRON,PRF,du,dir
367,verdient,VERB,VVPP,verdienen,verdient
368,",",PUNCT,"$,",",",","
369,Zora,PROPN,NE,Zora,Zora
370,?,PUNCT,$.,?,?
371,_,UNK,--,--,_
372,Oh,INTJ,ITJ,oh,Oh
373,",",PUNCT,"$,",",",","
374,Mann,NOUN,NN,Mann,Mann
375,",",PUNCT,"$,",",",","
376,was,PRON,PWS,was,was
377,für,ADP,APPR,für,für
378,ein,DET,ART,ein,ein
379,Krawall,NOUN,NN,Krawall,Krawall
380,ist,AUX,VAFIN,sein,ist
381,hier,ADV,ADV,hier,hier
382,draußen,ADV,ADV,draußen,draußen
383,.,PUNCT,$.,.,.
384,_,UNK,--,--,_
385,Ich,PRON,PPER,ich,Ich
386,_,UNK,--,--,_
387,gucke,VERB,VVFIN,gucken,gucke
388,_,UNK,--,--,_
389,.,PUNCT,$.,.,.
390,_,UNK,--,--,_
391,Ich,PRON,PPER,ich,Ich
392,habe,AUX,VAFIN,haben,habe
393,nur,ADV,ADV,nur,nur
394,Einsen,NOUN,NN,Eins,Einsen
395,.,PUNCT,$.,.,.
396,_,UNK,--,--,_
397,Die,DET,ART,d,Die
398,_,UNK,--,--,_
399,Brust,NOUN,NN,Brust,Brust
400,schwillt,VERB,VVFIN,schwellen,schwillt
401,_,UNK,--,--,_
402,mir,PRON,PPER,ich,mir
403,.,PUNCT,$.,.,.
404,_,UNK,--,--,_
405,Emon,PROPN,NE,Emon,Emon
406,betritt,VERB,VVFIN,betreten,betritt
407,den,DET,ART,d,den
408,Raum,NOUN,NN,Raum,Raum
409,.,PUNCT,$.,.,.
410,_,UNK,--,--,_
411,Re,INTJ,ITJ,re,Re
412,.,PUNCT,$.,.,.
413,_,UNK,--,--,_
414,:-))),X,XY,:-))),:-)))
415,_,UNK,--,--,_
416,Emon,PROPN,NE,Emon,Emon
417,ist,AUX,VAFIN,sein,ist
418,wieder,ADV,ADV,wieder,wieder
419,da,PART,PTKVZ,da,da
420,.,PUNCT,$.,.,.
421,_,UNK,--,--,_
422,Re,INTJ,ITJ,re,Re
423,",",PUNCT,"$,",",",","
424,Emon,PROPN,NE,Emon,Emon
425,.,PUNCT,$.,.,.
426,_,UNK,--,--,_
427,Und,CONJ,KON,und,Und
428,du,PRON,PPER,du,du
429,hast,AUX,VAFIN,haben,hast
430,eine,DET,ART,ein,eine
431,Eins,NOUN,NN,Eins,Eins
432,Minus,ADV,ADV,minus,Minus
433,in,ADP,APPR,in,in
434,Benehmen,NOUN,NN,Benehmen,Benehmen
435,.,PUNCT,$.,.,.
436,_,UNK,--,--,_
437,_,UNK,--,--,_
438,ggg,INTJ,ITJ,g,ggg
439,_,UNK,--,--,_
440,!,PUNCT,$.,!,!
441,_,UNK,--,--,_
442,_,UNK,--,--,_
443,njamnjamnajm,INTJ,ITJ,njam,njamnjamnajm
444,_,UNK,--,--,_
445,!,PUNCT,$.,!,!
446,_,UNK,--,--,_
447,Re,INTJ,ITJ,re,Re
448,",",PUNCT,"$,",",",","
449,Stoeps,PROPN,NE,stoeps,Stoeps
450,.,PUNCT,$.,.,.
451,_,UNK,--,--,_
452,Oh,INTJ,ITJ,oh,Oh
453,.,PUNCT,$.,.,.
454,_,UNK,--,--,_
455,Die,DET,ART,d,Die
456,Geistigkeit,NOUN,NN,Geistigkeit,Geistigkeit
457,kommt,VERB,VVFIN,kommen,kommt
458,auch,ADV,ADV,auch,auch
459,.,PUNCT,$.,.,.
460,_,UNK,--,--,_
461,+s,X,XY,+s,+s
462,_,UNK,--,--,_
463,Hallo,INTJ,ITJ,hallo,Hallo
464,",",PUNCT,"$,",",",","
465,Emon,PROPN,NE,Emon,Emon
466,.,PUNCT,$.,.,.
467,_,UNK,--,--,_
468,Hi,INTJ,ITJ,hi,Hi
469,",",PUNCT,"$,",",",","
470,Emon,PROPN,NE,Emon,Emon
471,_,UNK,--,--,_
472,Tag,NOUN,NN,Tag,Tag
473,",",PUNCT,"$,",",",","
474,Quaki,PROPN,NE,Quaki,Quaki
475,.,PUNCT,$.,.,.
476,_,UNK,--,--,_
477,Das,PRON,PDS,d,Das
478,sind,AUX,VAFIN,sein,sind
479,schätzungsweise,ADV,ADV,schätzungsweise,schätzungsweise
480,200,NUM,CARD,200,200
481,Krähen,NOUN,NN,Krähe,Krähen
482,oder,CONJ,KON,oder,oder
483,so,ADV,ADV,so,so
484,in,ADP,APPR,in,in
485,einem,DET,ART,ein,einem
486,Baum,NOUN,NN,Baum,Baum
487,",",PUNCT,"$,",",",","
488,der,PRON,PRELS,d,der
489,etwa,ADV,ADV,etwa,etwa
490,100,NUM,CARD,100,100
491,Meter,NOUN,NN,Meter,Meter
492,weg,ADV,ADV,weg,weg
493,ist,AUX,VAFIN,sein,ist
494,.,PUNCT,$.,.,.
495,_,UNK,--,--,_
496,Quaki,PROPN,NE,Quaki,Quaki
497,und,CONJ,KON,und,und
498,Lantonie,PROPN,NE,Lantonie,Lantonie
499,sind,AUX,VAFIN,sein,sind
500,etwas,PRON,PIS,etwas,etwas
501,.,PUNCT,$.,.,.
502,_,UNK,--,--,_
503,Hi,INTJ,ITJ,hi,Hi
504,",",PUNCT,"$,",",",","
505,Thor,PROPN,NE,Thor,Thor
506,.,PUNCT,$.,.,.
507,_,UNK,--,--,_
508,:-),X,XY,:-),:-)
509,_,UNK,--,--,_
510,Hi,INTJ,ITJ,hi,Hi
511,",",PUNCT,"$,",",",","
512,Stoeps,PROPN,NE,stoeps,Stoeps
513,und,CONJ,KON,und,und
514,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
515,.,PUNCT,$.,.,.
516,_,UNK,--,--,_
517,:(,X,XY,:(,:(
518,_,UNK,--,--,_
519,Über,ADP,APPR,über,Über
520,meine,DET,PPOSAT,mein,meine
521,Benehmensnote,NOUN,NN,Benehmensnote,Benehmensnote
522,reden,VERB,VVFIN,reden,reden
523,wir,PRON,PPER,wir,wir
524,lieber,ADJ,ADJD,lieber,lieber
525,nicht,PART,PTKNEG,nicht,nicht
526,.,PUNCT,$.,.,.
527,_,UNK,--,--,_
528,Hi,INTJ,ITJ,hi,Hi
529,",",PUNCT,"$,",",",","
530,Emon,PROPN,NE,Emon,Emon
531,.,PUNCT,$.,.,.
532,_,UNK,--,--,_
533,200,NUM,CARD,200,200
534,Krähen,NOUN,NN,Krähe,Krähen
535,sind,AUX,VAFIN,sein,sind
536,da,ADV,ADV,da,da
537,?,PUNCT,$.,?,?
538,_,UNK,--,--,_
539,Ja,PART,PTKANT,ja,Ja
540,_,UNK,--,--,_
541,Die,DET,ART,d,Die
542,Eins,NOUN,NN,Eins,Eins
543,Minus,ADV,ADV,minus,Minus
544,hast,AUX,VAFIN,haben,hast
545,du,PRON,PPER,du,du
546,bekommen,VERB,VVPP,bekommen,bekommen
547,",",PUNCT,"$,",",",","
548,weil,SCONJ,KOUS,weil,weil
549,du,PRON,PPER,du,du
550,eine,DET,ART,ein,eine
551,Zeit,NOUN,NN,Zeit,Zeit
552,lang,ADJ,ADJD,lang,lang
553,häufig,ADJ,ADJD,häufig,häufig
554,gesagt,VERB,VVPP,sagen,gesagt
555,hast,AUX,VAFIN,haben,hast
556,:,PUNCT,$.,:,:
557,_,UNK,--,--,_
558,"""",PUNCT,$(,"""",""""
559,Was,PRON,PWS,was,Was
560,ist,AUX,VAFIN,sein,ist
561,Benehmen,NOUN,NN,Benehmen,Benehmen
562,?,PUNCT,$.,?,?
563,"""",PUNCT,$(,"""",""""
564,_,UNK,--,--,_
565,Die,DET,ART,d,Die
566,Vögel,NOUN,NN,Vogel,Vögel
567,VERBen,VERB,VVFIN,VERBen,VERBen
568,.,PUNCT,$.,.,.
569,_,UNK,--,--,_
570,B67,PROPN,NE,B67,B67
571,betritt,VERB,VVFIN,betreten,betritt
572,den,DET,ART,d,den
573,Raum,NOUN,NN,Raum,Raum
574,.,PUNCT,$.,.,.
575,_,UNK,--,--,_
576,Lantonie,PROPN,NE,Lantonie,Lantonie
577,ist,AUX,VAFIN,sein,ist
578,jetzt,ADV,ADV,jetzt,jetzt
579,weg,ADV,ADV,weg,weg
580,:,PUNCT,$.,:,:
581,pissen,VERB,VVINF,pissen,pissen
582,.,PUNCT,$.,.,.
583,_,UNK,--,--,_
584,Hi,INTJ,ITJ,hi,Hi
585,",",PUNCT,"$,",",",","
586,Quaki,PROPN,NE,Quaki,Quaki
587,",",PUNCT,"$,",",",","
588,Lantonie,PROPN,NE,Lantonie,Lantonie
589,.,PUNCT,$.,.,.
590,_,UNK,--,--,_
591,Lantonie,PROPN,NE,Lantonie,Lantonie
592,ist,AUX,VAFIN,sein,ist
593,wieder,ADV,ADV,wieder,wieder
594,da,PART,PTKVZ,da,da
595,.,PUNCT,$.,.,.
596,_,UNK,--,--,_
597,_,UNK,--,--,_
598,hehe,INTJ,ITJ,hehe,hehe
599,_,UNK,--,--,_
600,.,PUNCT,$.,.,.
601,_,UNK,--,--,_
602,Stoeps,PROPN,NE,stoeps,Stoeps
603,gibt,VERB,VVFIN,geben,gibt
604,Thora,PROPN,NE,Thor,Thora
605,eine,DET,ART,ein,eine
606,Sechs,NOUN,NN,Sechs,Sechs
607,.,PUNCT,$.,.,.
608,_,UNK,--,--,_
609,Stimmt,VERB,VVFIN,stimmen,Stimmt
610,es,PRON,PPER,es,es
611,?,PUNCT,$.,?,?
612,_,UNK,--,--,_
613,Stoeps,PROPN,NE,stoeps,Stoeps
614,.,PUNCT,$.,.,.
615,_,UNK,--,--,_
616,Erdbeere$,PROPN,NE,Erdbeere$,Erdbeere$
617,betritt,VERB,VVFIN,betreten,betritt
618,den,DET,ART,d,den
619,Raum,NOUN,NN,Raum,Raum
620,.,PUNCT,$.,.,.
621,_,UNK,--,--,_
622,_,UNK,--,--,_
623,lol,INTJ,ITJ,lol,lol
624,_,UNK,--,--,_
625,!,PUNCT,$.,!,!
626,_,UNK,--,--,_
627,Zora,PROPN,NE,Zora,Zora
628,?,PUNCT,$.,?,?
629,_,UNK,--,--,_
630,Ich,PRON,PPER,ich,Ich
631,_,UNK,--,--,_
632,lache,VERB,VVFIN,lachen,lache
633,_,UNK,--,--,_
634,.,PUNCT,$.,.,.
635,_,UNK,--,--,_
636,Tag,NOUN,NN,Tag,Tag
637,",",PUNCT,"$,",",",","
638,Erdbeere$,PROPN,NE,Erdbeere$,Erdbeere$
639,_,UNK,--,--,_
640,Hallo,INTJ,ITJ,hallo,Hallo
641,",",PUNCT,"$,",",",","
642,Erdbeere$,PROPN,NE,Erdbeere,Erdbeere$
643,.,PUNCT,$.,.,.
644,_,UNK,--,--,_
645,Hallo,INTJ,ITJ,hallo,Hallo
646,",",PUNCT,"$,",",",","
647,Erdbeere$,PROPN,NE,Erdbeere$,Erdbeere$
648,.,PUNCT,$.,.,.
649,_,UNK,--,--,_
650,Lantonie,PROPN,NE,Lantonie,Lantonie
651,kann,VERB,VMFIN,können,kann
652,ihre,DET,PPOSAT,ihr,ihre
653,Noten,NOUN,NN,Note,Noten
654,begründen,VERB,VVINF,begründen,begründen
655,.,PUNCT,$.,.,.
656,_,UNK,--,--,_
657,Mann,NOUN,NN,Mann,Mann
658,",",UNK,--,",",","
659,ich,PRON,PPER,ich,ich
660,habe,AUX,VAFIN,haben,habe
661,tatsächlich,ADJ,ADJD,tatsächlich,tatsächlich
662,etwas,PRON,PIS,etwas,etwas
663,Verdauliches,NOUN,NN,Verdauliche,Verdauliches
664,gegessen,VERB,VVPP,essen,gegessen
665,.,PUNCT,$.,.,.
666,_,UNK,--,--,_
667,Da,ADV,ADV,da,Da
668,ist,AUX,VAFIN,sein,ist
669,so,ADV,ADV,so,so
670,eine,DET,ART,ein,eine
671,etwa,ADV,ADV,etwa,etwa
672,25,NUM,CARD,25,25
673,Meter,NOUN,NN,Meter,Meter
674,hohe,ADJ,ADJA,hoch,hohe
675,Pappel,NOUN,NN,Pappel,Pappel
676,",",PUNCT,"$,",",",","
677,wo,ADV,PWAV,wo,wo
678,die,PRON,PDS,d,die
679,drinsitzen,VERB,VVFIN,drinsitzen,drinsitzen
680,und,CONJ,KON,und,und
681,rumzetern,VERB,VVFIN,rumzetern,rumzetern
682,.,PUNCT,$.,.,.
683,_,UNK,--,--,_
684,Hallo,INTJ,ITJ,hallo,Hallo
685,",",PUNCT,"$,",",",","
686,Lantonie,PROPN,NE,Lantonie,Lantonie
687,.,PUNCT,$.,.,.
688,_,UNK,--,--,_
689,Die,DET,ART,d,Die
690,Viecher,NOUN,NN,Viech,Viecher
691,reißen,VERB,VVFIN,reißen,reißen
692,immer,ADV,ADV,immer,immer
693,die,DET,ART,d,die
694,Müllsäcke,NOUN,NN,Müllsack,Müllsäcke
695,auf,PART,PTKVZ,auf,auf
696,.,PUNCT,$.,.,.
697,_,UNK,--,--,_
698,Hm,INTJ,ITJ,hm,Hm
699,.,PUNCT,$.,.,.
700,_,UNK,--,--,_
701,Stoeps,PROPN,NE,stoeps,Stoeps
702,macht,VERB,VVFIN,machen,macht
703,das,PRON,PDS,d,das
704,auch,ADV,ADV,auch,auch
705,.,PUNCT,$.,.,.
706,_,UNK,--,--,_
707,Re,INTJ,ITJ,re,Re
708,",",PUNCT,"$,",",",","
709,Erdbeere$,PROPN,NE,Erdbeere$,Erdbeere$
710,.,PUNCT,$.,.,.
711,_,UNK,--,--,_
712,Und,CONJ,KON,und,Und
713,außerdem,ADV,ADV,außerdem,außerdem
714,ist,AUX,VAFIN,sein,ist
