,token,tag,tag_STTS,lemma_gold,baseline
98,.,PUNCT,$.,.,.
99,_,UNK,--,--,_
100,Erst,ADV,ADV,erst,Erst
101,_,UNK,--,--,_
102,also,ADV,ADV,also,also
103,:,PUNCT,$.,:,:
104,_,UNK,--,--,_
105,haben,AUX,VAFIN,haben,haben
106,Frauen,NOUN,NN,Frau,Frauen
107,andere,ADJ,ADJA,ander,andere
108,Interessen,NOUN,NN,Interesse,Interessen
109,als,CONJ,KOKOM,als,als
110,Männer,NOUN,NN,Mann,Männer
111,?,PUNCT,$.,?,?
112,_,UNK,--,--,_
113,Ich,PRON,PPER,ich,Ich
114,gehe,VERB,VVFIN,gehen,gehe
115,von,ADP,APPR,von,von
116,der,DET,ART,d,der
117,Vorstellung,NOUN,NN,Vorstellung,Vorstellung
118,aus,PART,PTKVZ,aus,aus
119,",",PUNCT,"$,",",",","
120,dass,SCONJ,KOUS,dass,dass
121,Interessen,NOUN,NN,Interesse,Interessen
122,von,ADP,APPR,von,von
123,Werten,NOUN,NN,Wert,Werten
124,abhängig,ADJ,ADJD,abhängig,abhängig
125,sind,AUX,VAFIN,sein,sind
126,.,PUNCT,$.,.,.
127,_,UNK,--,--,_
128,So,ADV,ADV,so,So
129,sind,AUX,VAFIN,sind,sind
130,die,DET,ART,d,die
131,Interessen,NOUN,NN,Interesse,Interessen
132,der,DET,ART,d,der
133,Frauen,NOUN,NN,Frau,Frauen
134,eine,DET,ART,ein,eine
135,Abspiegelung,NOUN,NN,Abspiegelung,Abspiegelung
136,der,DET,ART,d,der
137,Werten,NOUN,NN,Wert,Werten
138,der,DET,ART,d,der
139,Frauen,NOUN,NN,Frau,Frauen
140,.,PUNCT,$.,.,.
141,_,UNK,--,--,_
142,Welche,DET,PWAT,welch,Welche
143,sich,PRON,PRF,sich,sich
144,von,ADP,APPR,von,von
145,männlichen,ADJ,ADJA,männlich,männlichen
146,Werten,NOUN,NN,Wert,Werten
147,unterschiedliche,ADJ,ADJA,unterschiedlich,unterschiedliche
148,Werte,NOUN,NN,Wert,Werte
149,könnten,VERB,VMFIN,können,könnten
150,Frauen,NOUN,NN,Frau,Frauen
151,haben,AUX,VAINF,haben,haben
152,?,PUNCT,$.,?,?
153,_,UNK,--,--,_
154,Überzeugt,VERB,VVPP,überzeugen,Überzeugt
155,davon,ADV,PAV,davon,davon
156,",",PUNCT,"$,",",",","
157,dass,SCONJ,KOUS,dass,dass
158,es,PRON,PPER,es,es
159,etwas,PRON,PIS,etwas,etwas
160,wie,CONJ,KOKOM,wie,wie
161,universelle,ADJ,ADJA,universell,universelle
162,",",PUNCT,"$,",",",","
163,grundliegende,ADJ,ADJA,grundlegend,grundliegende
164,Werte,NOUN,NN,Wert,Werte
165,gibt,VERB,VVFIN,geben,gibt
166,(,PUNCT,$(,(,(
167,z.,ADP,APPRART,z.,z.
168,B.,NOUN,NN,B.,B.
169,geht,VERB,VVFIN,gehen,geht
170,es,PRON,PPER,es,es
171,darum,ADV,PAV,darum,darum
172,_,UNK,--,--,_
173,nicht,PART,PTKNEG,nicht,nicht
174,auszusterben,VERB,VVIZU,aussterben,auszusterben
175,",",PUNCT,"$,",",",","
176,und,CONJ,KON,und,und
177,dazu,ADV,PAV,dabei,dazu
178,ist,AUX,VAFIN,sein,ist
179,man,PRON,PIS,man,man
180,ja,ADV,ADV,ja,ja
181,von,ADP,APPR,von,von
182,einander,PRON,PRF,einander,einander
183,abhängig,ADJ,ADJD,abhängig,abhängig
184,),PUNCT,$(,),)
185,",",PUNCT,"$,",",",","
186,behaupte,VERB,VVFIN,behaupten,behaupte
187,ich,PRON,PPER,ich,ich
188,gleichzeitig,ADJ,ADJD,gleichzeitig,gleichzeitig
189,",",PUNCT,"$,",",",","
190,dass,SCONJ,KOUS,dass,dass
191,Menschen,NOUN,NN,Mensch,Menschen
192,gemeinsame,ADJ,ADJA,gemeinsam,gemeinsame
193,",",PUNCT,"$,",",",","
194,grundliegende,ADJ,ADJA,grundlegend,grundliegende
195,Interessen,NOUN,NN,Interesse,Interessen
196,haben,AUX,VAFIN,haben,haben
197,.,PUNCT,$.,.,.
198,_,UNK,--,--,_
199,Daraus,ADV,PAV,daraus,Daraus
200,folgt,VERB,VVFIN,folgen,folgt
201,",",PUNCT,"$,",",",","
202,dass,SCONJ,KOUS,dass,dass
203,Frauen,NOUN,NN,Frau,Frauen
204,und,CONJ,KON,und,und
205,Männer,NOUN,NN,Mann,Männer
206,grundsätzlich,ADJ,ADJD,grundsätzlich,grundsätzlich
207,dieselbe,DET,PDAT,derselbe,dieselbe
208,Interessen,NOUN,NN,Interesse,Interessen
209,haben,AUX,VAFIN,haben,haben
210,.,PUNCT,$.,.,.
211,_,UNK,--,--,_
212,Wie,ADV,PWAV,wie,Wie
213,könnte,VERB,VMFIN,können,könnte
214,eine,DET,ART,ein,eine
215,Frau,NOUN,NN,Frau,Frau
216,dann,ADV,ADV,dann,dann
217,-,PUNCT,$(,-,-
218,in,ADP,APPR,in,in
219,der,DET,ART,d,der
220,Länge,NOUN,NN,Länge,Länge
221,-,PUNCT,$(,-,-
222,Interessen,NOUN,NN,Interesse,Interessen
223,verfolgen,VERB,VVINF,verfolgen,verfolgen
224,",",PUNCT,"$,",",",","
225,die,PRON,PRELS,d,die
226,gegen,ADP,APPR,gegen,gegen
227,die,DET,ART,d,die
228,Interessen,NOUN,NN,Interesse,Interessen
229,ihrer,DET,PPOSAT,ihr,ihrer
230,Mann,NOUN,NN,Mann,Mann
231,sein,AUX,VAINF,sein,sein
232,könnten,VERB,VMFIN,können,könnten
233,?,PUNCT,$.,?,?
234,_,UNK,--,--,_
235,Verlangt,VERB,VVFIN,verlangen,Verlangt
236,-,PUNCT,$(,-,-
237,oder,CONJ,KON,oder,oder
238,verfolgt,VERB,VVFIN,verfolgen,verfolgt
239,-,PUNCT,$(,-,-
240,sie,PRON,PPER,sie,sie
241,etwas,PRON,PIS,etwas,etwas
242,Exorbitantes,NOUN,NN,Exorbitante,Exorbitantes
243,-,PUNCT,"$,",",",-
244,wird,AUX,VAFIN,wird,wird
245,der,DET,ART,d,der
246,Mann,NOUN,NN,Mann,Mann
247,das,DET,ART,d,das
248,Verhältnis,NOUN,NN,Verhältnis,Verhältnis
249,aufgeben,VERB,VVINF,aufgeben,aufgeben
250,.,PUNCT,$.,.,.
251,_,UNK,--,--,_
252,Beharrt,VERB,VVFIN,beharren,Beharrt
253,sie,PRON,PPER,sie,sie
254,_,UNK,--,--,_
255,",",PUNCT,"$,",",",","
256,bleibt,VERB,VVFIN,bleiben,bleibt
257,sie,PRON,PPER,sie,sie
258,Single,NOUN,NN,Single,Single
259,",",PUNCT,"$,",",",","
260,und,CONJ,KON,und,und
261,_,UNK,--,--,_
262,stirbt,VERB,VVFIN,sterben,stirbt
263,aus,PART,PTKVZ,aus,aus
264,.,PUNCT,$.,.,.
265,_,UNK,--,--,_
266,Das,DET,ART,d,Das
267,umgekehrte,NOUN,NN,Umgekehrte,umgekehrte
268,gilt,VERB,VVFIN,gelten,gilt
269,für,ADP,APPR,für,für
270,Männer,NOUN,NN,Mann,Männer
271,:,PUNCT,$.,:,:
272,_,UNK,--,--,_
273,sie,PRON,PPER,sie,sie
274,werden,AUX,VAFIN,werden,werden
275,verlassen,VERB,VVPP,verlassen,verlassen
276,_,UNK,--,--,_
277,wenn,SCONJ,KOUS,wenn,wenn
278,sie,PRON,PPER,sie,sie
279,unerträglich,ADJ,ADJD,unerträglich,unerträglich
280,sind,AUX,VAFIN,sein,sind
281,.,PUNCT,$.,.,.
282,_,UNK,--,--,_
283,In,ADP,APPR,in,In
284,der,DET,ART,d,der
285,Länge,NOUN,NN,Länge,Länge
286,kann,VERB,VMFIN,können,kann
287,man,PRON,PIS,man,man
288,Egoismus,NOUN,NN,Egoismus,Egoismus
289,nicht,PART,PTKNEG,nicht,nicht
290,übertreiben,VERB,VVINF,übertreiben,übertreiben
291,.,PUNCT,$.,.,.
292,_,UNK,--,--,_
293,Sonnst,ADV,ADV,sonst,Sonnst
294,sinkt,VERB,VVFIN,sinken,sinkt
295,die,DET,ART,d,die
296,Geburtsrate,NOUN,NN,Geburtenrate,Geburtsrate
297,.,PUNCT,$.,.,.
298,_,UNK,--,--,_
299,So,ADV,ADV,so,So
300,einfach,ADJ,ADJD,einfach,einfach
301,ist,AUX,VAFIN,sein,ist
302,es,PRON,PPER,es,es
303,.,PUNCT,$.,.,.
304,_,UNK,--,--,_
305,Siehe,VERB,VVIMP,sehen,Siehe
306,nur,ADV,ADV,nur,nur
307,Russland,PROPN,NE,Russland,Russland
308,",",PUNCT,"$,",",",","
309,Italien,PROPN,NE,Italien,Italien
310,",",PUNCT,"$,",",",","
311,Spanien,PROPN,NE,Spanien,Spanien
312,",",PUNCT,"$,",",",","
313,Deutschland,PROPN,NE,Deutschland,Deutschland
314,.,PUNCT,$.,.,.
315,_,UNK,--,--,_
316,Da,SCONJ,KOUS,da,Da
317,ich,PRON,PPER,ich,ich
318,also,ADV,ADV,also,also
319,der,DET,ART,d,der
320,Auffassung,NOUN,NN,Auffassung,Auffassung
321,bin,AUX,VAFIN,sein,bin
322,",",PUNCT,"$,",",",","
323,dass,SCONJ,KOUS,dass,dass
324,Frauen,NOUN,NN,Frau,Frauen
325,und,CONJ,KON,und,und
326,Männer,NOUN,NN,Mann,Männer
327,Interessen,NOUN,NN,Interesse,Interessen
328,teilen,VERB,VVFIN,teilen,teilen
329,(,PUNCT,$(,(,(
330,damit,ADV,PAV,damit,damit
331,teile,VERB,VVFIN,teilen,teile
332,ich,PRON,PPER,ich,ich
333,_,UNK,--,--,_
334,Auffassung,NOUN,NN,Auffassung,Auffassung
335,mit,ADP,APPR,mit,mit
336,dem,DET,ART,d,dem
337,Altpremierminister,NOUN,NN,Altpremierminister,Altpremierminister
338,in,ADP,APPR,in,in
339,Schweden,PROPN,NE,Schweden,Schweden
340,",",PUNCT,"$,",",",","
341,Göran,PROPN,NE,Göran,Göran
342,Persson,PROPN,NE,Persson,Persson
343,",",PUNCT,"$,",",",","
344,der,PRON,PRELS,d,der
345,sich,PRON,PRF,sich,sich
346,als,ADP,APPR,als,als
347,Feminist,NOUN,NN,Feminist,Feminist
348,bezeichnet,VERB,VVPP,bezeichnen,bezeichnet
349,hat,AUX,VAFIN,haben,hat
350,),PUNCT,$(,),)
351,",",PUNCT,"$,",",",","
352,muss,VERB,VMFIN,müssen,muss
353,ich,PRON,PPER,ich,ich
354,zurückweisen,VERB,VVINF,zurückweisen,zurückweisen
355,_,UNK,--,--,_
356,dass,SCONJ,KOUS,dass,dass
357,es,PRON,PPER,es,es
358,Interessen,NOUN,NN,Interesse,Interessen
359,gibt,VERB,VVFIN,geben,gibt
360,_,UNK,--,--,_
361,(,PUNCT,$(,(,(
362,die,PRON,PRELS,d,die
363,man,PRON,PIS,man,man
364,ernstnehmen,VERB,VVINF,ernstnehmen,ernstnehmen
365,kann,VERB,VMFIN,können,kann
366,),PUNCT,$(,),)
367,_,UNK,--,--,_
368,die,PRON,PRELS,d,die
369,Frauen,NOUN,NN,Frau,Frauen
370,und,CONJ,KON,und,und
371,Männer,NOUN,NN,Mann,Männer
372,nicht,PART,PTKNEG,nicht,nicht
373,teilen,VERB,VVINF,teilen,teilen
374,können,VERB,VMFIN,können,können
375,.,PUNCT,$.,.,.
376,_,UNK,--,--,_
377,Daraus,ADV,PAV,daraus,Daraus
378,folgt,VERB,VVFIN,folgen,folgt
379,",",PUNCT,"$,",",",","
380,dass,SCONJ,KOUS,dass,dass
381,der,DET,ART,d,der
382,Feminismus,NOUN,NN,Feminismus,Feminismus
383,den,DET,ART,d,den
384,Interessen,NOUN,NN,Interesse,Interessen
385,sowohl,CONJ,KON,sowohl,sowohl
386,_,UNK,--,--,_
387,Männer,NOUN,NN,Mann,Männer
388,als,CONJ,KON,als,als
389,_,UNK,--,--,_
390,_,UNK,--,--,_
391,Frauen,NOUN,NN,Frau,Frauen
392,dient,VERB,VVFIN,dienen,dient
393,.,PUNCT,$.,.,.
394,_,UNK,--,--,_
395,Deshalb,ADV,PAV,deshalb,Deshalb
396,hat,AUX,VAFIN,haben,hat
397,die,DET,ART,d,die
398,Frage,NOUN,NN,Frage,Frage
399,keine,DET,PIAT,kein,keine
400,Legitimität,NOUN,NN,Legitimität,Legitimität
401,.,PUNCT,$.,.,.
402,_,UNK,--,--,_
403,_,UNK,--,--,_
404,_,UNK,--,--,_
405,_,UNK,--,--,_
406,Schönes,ADJ,ADJA,schön,Schönes
407,Wochenende,NOUN,NN,Wochenende,Wochenende
408,.,PUNCT,$.,.,.
409,_,UNK,--,--,_
410,Die,DET,ART,d,Die
411,Behauptung,NOUN,NN,Behauptung,Behauptung
412,",",PUNCT,"$,",",",","
413,dass,SCONJ,KOUS,dass,dass
414,Universitätsabschlüsse,NOUN,NN,Universitätsabschluss,Universitätsabschlüsse
415,wening,ADV,ADV,wenig,wening
416,Praxisorientiert,ADJ,ADJD,praxisorientiert,Praxisorientiert
417,sind,AUX,VAFIN,sein,sind
418,",",PUNCT,"$,",",",","
419,ist,AUX,VAFIN,sein,ist
420,sowohl,CONJ,KON,sowohl,sowohl
421,richtig,ADJ,ADJD,richtig,richtig
422,als,CONJ,KON,als,als
423,auch,ADV,ADV,auch,auch
424,falsch,ADJ,ADJD,falsch,falsch
425,.,PUNCT,$.,.,.
426,_,UNK,--,--,_
427,Die,DET,ART,d,Die
428,Uni,NOUN,NN,Uni,Uni
429,ist,AUX,VAFIN,sein,ist
430,seit,ADP,APPR,seit,seit
431,der,DET,ART,d,der
432,Antike,NOUN,NN,Antike,Antike
433,eine,DET,ART,ein,eine
434,Institution,NOUN,NN,Institution,Institution
435,gewesen,AUX,VAPP,sein,gewesen
436,",",PUNCT,"$,",",",","
437,an,ADP,APPR,an,an
438,der,PRON,PRELS,d,der
439,studiert,VERB,VVPP,studieren,studiert
440,und,CONJ,KON,und,und
441,nachgedacht,VERB,VVPP,nachdenken,nachgedacht
442,worden,AUX,VAPP,werden,worden
443,ist,AUX,VAFIN,sein,ist
444,.,PUNCT,$.,.,.
445,_,UNK,--,--,_
446,Seitdem,SCONJ,KOUS,seitdem,Seitdem
447,die,DET,ART,d,die
448,Universitäten,NOUN,NN,Universität,Universitäten
449,existiert,VERB,VVPP,existieren,existiert
450,haben,AUX,VAFIN,haben,haben
451,",",PUNCT,"$,",",",","
452,gelten,VERB,VVFIN,gelten,gelten
453,sie,PRON,PPER,sie,sie
454,als,CONJ,KOKOM,als,als
455,Orte,NOUN,NN,Ort,Orte
456,",",PUNCT,"$,",",",","
457,die,PRON,PRELS,d,die
458,den,DET,ART,d,den
459,Ausgangspunkt,NOUN,NN,Ausgangspunkt,Ausgangspunkt
460,für,ADP,APPR,für,für
461,die,DET,ART,d,die
462,Akademische,ADJ,ADJA,akademisch,Akademische
463,Entwicklung,NOUN,NN,Entwicklung,Entwicklung
464,einer,DET,ART,ein,einer
465,Gesellschaft,NOUN,NN,Gesellschaft,Gesellschaft
466,ausmachen,VERB,VVFIN,ausmachen,ausmachen
467,.,PUNCT,$.,.,.
468,Universitäten,NOUN,NN,Universität,Universitäten
469,sind,AUX,VAFIN,sein,sind
470,sogenannte,ADJ,ADJA,sogenannt,sogenannte
471,wissenschaftliche,ADJ,ADJA,wissenschaftlich,wissenschaftliche
472,Institutionen,NOUN,NN,Institution,Institutionen
473,.,PUNCT,$.,.,.
474,_,UNK,--,--,_
475,Es,PRON,PPER,es,Es
476,Bedeutet,VERB,VVFIN,bedeuten,Bedeutet
477,",",PUNCT,"$,",",",","
478,dass,SCONJ,KOUS,dass,dass
479,sie,PRON,PPER,sie,sie
480,auch,ADV,ADV,auch,auch
481,eine,DET,ART,ein,eine
482,wissenschaftliche,ADJ,ADJA,wissenschaftlich,wissenschaftliche
483,Tradition,NOUN,NN,Tradition,Tradition
484,repräsentieren,VERB,VVFIN,repräsentieren,repräsentieren
485,",",PUNCT,"$,",",",","
486,und,CONJ,KON,und,und
487,diese,DET,PDAT,dies,diese
488,Tradition,NOUN,NN,Tradition,Tradition
489,ist,AUX,VAFIN,sein,ist
490,von,ADP,APPR,von,von
491,einer,DET,ART,ein,einer
492,Akademikergeneration,NOUN,NN,Akademikergeneration,Akademikergeneration
493,auf,ADP,APPR,über,auf
494,die,DET,ART,d,die
495,andere,ADJ,ADJA,ander,andere
496,weitergeführt,VERB,VVPP,weiterführen,weitergeführt
497,worden,AUX,VAPP,werden,worden
498,.,PUNCT,$.,.,.
499,_,UNK,--,--,_
500,Die,DET,ART,d,Die
501,wissenschaftliche,ADJ,ADJA,wissenschaftlich,wissenschaftliche
502,Tradition,NOUN,NN,Tradition,Tradition
503,ist,AUX,VAFIN,sein,ist
504,dadurch,ADV,PAV,dadurch,dadurch
505,gekennzeichnet,VERB,VVPP,kennzeichnen,gekennzeichnet
506,",",PUNCT,"$,",",",","
507,dass,SCONJ,KOUS,dass,dass
508,sie,PRON,PPER,sie,sie
509,mit,ADP,APPR,aus,mit
510,wissenschaftlichen,ADJ,ADJA,wissenschaftlich,wissenschaftlichen
511,Methoden,NOUN,NN,Methode,Methoden
512,hervorgehen,VERB,VVFIN,hervorgehen,hervorgehen
513,.,PUNCT,$.,.,.
514,_,UNK,--,--,_
515,Der,DET,ART,d,Der
516,Untersuchungsgegenstand,NOUN,NN,Untersuchungsgegenstand,Untersuchungsgegenstand
517,wird,AUX,VAFIN,werden,wird
518,somit,ADV,ADV,somit,somit
519,nach,ADP,APPR,nach,nach
520,einer,DET,ART,ein,einer
521,besonderen,ADJ,ADJA,besonder,besonderen
522,und,CONJ,KON,und,und
523,festgelegten,ADJ,ADJA,festgelegt,festgelegten
524,Vorgangsweise,NOUN,NN,Vorgangsweise,Vorgangsweise
525,untersucht,VERB,VVPP,untersuchen,untersucht
526,.,PUNCT,$.,.,.
527,_,UNK,--,--,_
528,Die,DET,ART,d,Die
529,Vorgangsweisen,NOUN,NN,Vorgangsweise,Vorgangsweisen
530,bzw.,CONJ,KON,beziehungsweise,bzw.
531,Methtoden,NOUN,NN,Methode,Methtoden
532,sind,AUX,VAFIN,sein,sind
533,sehr,ADV,ADV,sehr,sehr
534,unterschiedlich,ADJ,ADJD,unterschiedlich,unterschiedlich
535,.,PUNCT,$.,.,.
536,_,UNK,--,--,_
537,Sie,PRON,PPER,sie,Sie
538,hängen,VERB,VVFIN,hängen,hängen
539,",",PUNCT,"$,",",",","
540,kurz,ADJ,ADJD,kurz,kurz
541,und,CONJ,KON,und,und
542,vereinfacht,ADJ,ADJD,vereinfacht,vereinfacht
543,ausgesprochen,ADJ,ADJD,ausgesprochen,ausgesprochen
544,",",PUNCT,"$,",",",","
545,von,ADP,APPR,von,von
546,dem,DET,ART,d,dem
547,Untersuchungsgegenstand,NOUN,NN,Untersuchungsgegenstand,Untersuchungsgegenstand
548,und,CONJ,KON,und,und
549,von,ADP,APPR,von,von
550,dem,DET,ART,d,dem
551,wissenschaftlichen,ADJ,ADJA,wissenschaftlich,wissenschaftlichen
552,Diziplin,NOUN,NN,Disziplin,Diziplin
553,ab,PART,PTKVZ,ab,ab
554,.,PUNCT,$.,.,.
555,_,UNK,--,--,_
556,Z.,ADP,APPRART,zum,Z.
557,b.,NOUN,NN,Beispiel,b.
558,wird,AUX,VAFIN,werden,wird
559,oft,ADV,ADV,oft,oft
560,im,ADP,APPRART,im,im
561,naturwissenschaftlichen,ADJ,ADJA,naturwissenschaftlich,naturwissenschaftlichen
562,Untersuchungsfeld,NOUN,NN,Untersuchungsfeld,Untersuchungsfeld
563,eine,DET,ART,ein,eine
564,positivistische,ADJ,ADJA,positivistisch,positivistische
565,und,CONJ,KON,und,und
566,nicht-relativistische,ADJ,ADJA,nicht-relativistisch,nicht-relativistische
567,Vorgangsweise,NOUN,NN,Vorgangsweise,Vorgangsweise
568,verwendet,VERB,VVPP,verwenden,verwendet
569,.,PUNCT,$.,.,.
570,_,UNK,--,--,_
571,Im,ADP,APPRART,im,Im
572,Sprachwissenschaftlichen,ADJ,ADJA,sprachwissenschaftlich,Sprachwissenschaftlichen
573,Feld,NOUN,NN,Feld,Feld
574,verhält,VERB,VVFIN,verhalten,verhält
575,es,PRON,PPER,es,es
576,sich,PRON,PRF,sich,sich
577,ein,DET,ART,ein,ein
578,bisschen,PRON,PIS,bisschen,bisschen
579,anders,ADV,ADV,anders,anders
580,.,PUNCT,$.,.,.
581,_,UNK,--,--,_
582,Der,DET,ART,d,Der
583,Methodische,ADJ,ADJA,methodisch,Methodische
584,Ausgangspunkt,NOUN,NN,Ausgangspunkt,Ausgangspunkt
585,ist,AUX,VAFIN,sein,ist
586,nicht,PART,PTKNEG,nicht,nicht
587,der,DET,ART,d,der
588,Positivismus,NOUN,NN,Positivismus,Positivismus
589,",",PUNCT,"$,",",",","
590,sondern,CONJ,KON,sondern,sondern
591,die,DET,ART,d,die
592,Hermaneutik,NOUN,NN,Hermeneutik,Hermaneutik
593,und,CONJ,KON,und,und
594,der,DET,ART,d,der
595,dazu,ADV,PAV,dazu,dazu
596,führende,ADJ,ADJA,führend,führende
597,Relativismus,NOUN,NN,Relativismus,Relativismus
598,.,PUNCT,$.,.,.
599,_,UNK,--,--,_
600,Ausdem,ADV,ADV,außerdem,Ausdem
601,werden,AUX,VAFIN,werden,werden
602,innerhalb,ADP,APPR,innerhalb,innerhalb
603,der,DET,ART,d,der
604,beiden,DET,PIDAT,beide,beiden
605,wissenschaftlichen,ADJ,ADJA,wissenschaftlich,wissenschaftlichen
606,Auffassung,NOUN,NN,Auffassung,Auffassung
607,entweder,ADV,ADV,entweder,entweder
608,Induktive,ADJ,ADJA,induktiv,Induktive
609,oder,CONJ,KON,oder,oder
610,deduktive,ADJ,ADJA,deduktiv,deduktive
611,Methoden,NOUN,NN,Methode,Methoden
612,verwendet,VERB,VVPP,verwenden,verwendet
613,.,PUNCT,$.,.,.
614,_,UNK,--,--,_
615,Der,DET,ART,d,Der
616,ganze,ADJ,ADJA,ganz,ganze
617,Feld,NOUN,NN,Feld,Feld
618,Wissenschaft,NOUN,NN,Wissenschaft,Wissenschaft
619,gründet,VERB,VVFIN,gründen,gründet
620,sich,PRON,PRF,sich,sich
621,somit,ADV,ADV,somit,somit
622,auf,ADP,APPR,auf,auf
623,besonderen,ADJ,ADJA,besonder,besonderen
624,Struktrellen,ADJ,ADJA,strukturell,Struktrellen
625,Mekmalen,NOUN,NN,Merkmal,Mekmalen
626,",",PUNCT,"$,",",",","
627,die,PRON,PRELS,d,die
628,eben,ADV,ADV,eben,eben
629,den,DET,ART,d,den
630,Feld,NOUN,NN,Feld,Feld
631,Wissenschaft,NOUN,NN,Wissenschaft,Wissenschaft
632,kennzeichnen,VERB,VVFIN,kennzeichnen,kennzeichnen
633,.,PUNCT,$.,.,.
634,_,UNK,--,--,_
635,Diese,DET,PDAT,dies,Diese
636,Strukturelle,ADJ,ADJA,strukturell,Strukturelle
637,Bedingungen,NOUN,NN,Bedingung,Bedingungen
638,zeigen,VERB,VVFIN,zeigen,zeigen
639,sich,PRON,PRF,sich,sich
640,auch,ADV,ADV,auch,auch
641,immer,ADV,ADV,immer,immer
642,in,ADP,APPR,in,in
643,einer,DET,ART,ein,einer
644,Wissenschaftlichen,ADJ,ADJA,wissenschaftlich,Wissenschaftlichen
645,Arbeit,NOUN,NN,Arbeit,Arbeit
646,(,PUNCT,$(,(,(
647,Universitätsabschluss,NOUN,NN,Universitätsabschluss,Universitätsabschluss
648,),PUNCT,$(,),)
649,.,PUNCT,$.,.,.
650,_,UNK,--,--,_
651,Es,PRON,PPER,es,Es
652,ist,AUX,VAFIN,sein,ist
653,üblich,ADJ,ADJD,üblich,üblich
654,_,UNK,--,--,_
655,in,ADP,APPR,in,in
656,einer,DET,ART,ein,einer
