,token,tag,tag_STTS,lemma_gold,baseline
72,.,PUNCT,$.,.,.
73,_,UNK,--,--,_
74,hi,INTJ,ITJ,hi,hi
75,_,UNK,--,--,_
76,TomcatMJ,PROPN,NE,TomcatMJ,TomcatMJ
77,ist,AUX,VAFIN,sein,ist
78,wieder,ADV,ADV,wieder,wieder
79,da,PART,PTKVZ,da,da
80,.,PUNCT,$.,.,.
81,_,UNK,--,--,_
82,Danke,PART,PTKANT,danke,Danke
83,",",PUNCT,"$,",",",","
84,Pharao,PROPN,NE,Pharao,Pharao
85,_,UNK,--,--,_
86,_,UNK,--,--,_
87,*,PUNCT,$(,*,*
88,erleichtert|,ADJ,ADJD,erleichtert,erleichtert|
89,guck,VERB,VVINF,gucken,guck
90,_,UNK,--,--,_
91,*,PUNCT,$(,*,*
92,_,UNK,--,--,_
93,_,UNK,--,--,_
94,juhuuu,INTJ,ITJ,juhuu,juhuuu
95,_,UNK,--,--,_
96,tom,PROPN,NE,TomcatMJ,tom
97,is,AUX,VAFIN,sein,is
98,dada,ADV,ADV,da,dada
99,_,UNK,--,--,_
100,_,UNK,--,--,_
101,_,UNK,--,--,_
102,_,UNK,--,--,_
103,echt,ADJ,ADJD,echt,echt
104,?,PUNCT,$.,?,?
105,_,UNK,--,--,_
106,hi,INTJ,ITJ,hi,hi
107,_,UNK,--,--,_
108,quaki,PROPN,NE,Quaki,quaki
109,_,UNK,--,--,_
110,_,UNK,--,--,_
111,Heyho,INTJ,ITJ,hey,Heyho
112,_,UNK,--,--,_
113,Tom,PROPN,NE,TomcatMJ,Tom
114,_,UNK,--,--,_
115,_,UNK,--,--,_
116,Tom,PROPN,NE,TomcatMJ,Tom
117,_,UNK,--,--,_
118,_,UNK,--,--,_
119,hi,INTJ,ITJ,hi,hi
120,_,UNK,--,--,_
121,marc,PROPN,NE,marc30,marc
122,_,UNK,--,--,_
123,_,UNK,--,--,_
124,hi,INTJ,ITJ,hi,hi
125,_,UNK,--,--,_
126,tom,PROPN,NE,TomcatMJ,tom
127,_,UNK,--,--,_
128,_,UNK,--,--,_
129,hi,INTJ,ITJ,hi,hi
130,_,UNK,--,--,_
131,faryen,PROPN,NE,Faryen-Angle,faryen
132,_,UNK,--,--,_
133,_,UNK,--,--,_
134,hi,INTJ,ITJ,hi,hi
135,_,UNK,--,--,_
136,zora,PROPN,NE,Zora,zora
137,_,UNK,--,--,_
138,_,UNK,--,--,_
139,huhu,INTJ,ITJ,huhu,huhu
140,_,UNK,--,--,_
141,tom,PROPN,NE,TomcatMJ,tom
142,_,UNK,--,--,_
143,_,UNK,--,--,_
144,_,UNK,--,--,_
145,alles,PRON,PIS,alles,alles
146,konfetti,NOUN,NN,Konfetti,konfetti
147,bei,ADP,APPR,bei,bei
148,euch,PRON,PPER,ihr,euch
149,?,PUNCT,$.,?,?
150,_,UNK,--,--,_
151,_,UNK,--,--,_
152,mich,PRON,PRF,ich,mich
153,nochmal,ADV,ADV,nochmal,nochmal
154,zu,ADP,APPR,zu,zu
155,hi,INTJ,ITJ,hi,hi
156,n,PART,PTKVZ,hin,n
157,hinstell,VERB,VVINF,stellen,hinstell
158,_,UNK,--,--,_
159,little15,PROPN,NE,little15,little15
160,verlässt,VERB,VVFIN,verlassen,verlässt
161,den,DET,ART,d,den
162,Raum,NOUN,NN,Raum,Raum
163,.,PUNCT,$.,.,.
164,_,UNK,--,--,_
165,Lantonie,PROPN,NE,Lantonie,Lantonie
166,betritt,VERB,VVFIN,betreten,betritt
167,den,DET,ART,d,den
168,Raum,NOUN,NN,Raum,Raum
169,.,PUNCT,$.,.,.
170,_,UNK,--,--,_
171,Lantöööö,PROPN,NE,Lantonie,Lantöööö
172,_,UNK,--,--,_
173,_,UNK,--,--,_
174,Hallooo,INTJ,ITJ,hallo,Hallooo
175,.,PUNCT,$.,.,.
176,_,UNK,--,--,_
177,:))),X,XY,:))),:)))
178,_,UNK,--,--,_
179,_,UNK,--,--,_
180,mal,ADV,ADV,mal,mal
181,guck,VERB,VVINF,gucken,guck
182,_,UNK,--,--,_
183,wo,ADV,PWAV,wo,wo
184,quaki,PROPN,NE,Quaki,quaki
185,sich,PRON,PRF,sich,sich
186,nu,ADV,ADV,nun,nu
187,hinstelt,VERB,VVFIN,hinstellen,hinstelt
188,_,UNK,--,--,_
189,_,UNK,--,--,_
190,*,PUNCT,$(,*,*
191,G,X,XY,g,G
192,*,PUNCT,$(,*,*
193,_,UNK,--,--,_
194,_,UNK,--,--,_
195,_,UNK,--,--,_
196,*,PUNCT,$(,*,*
197,freu,VERB,VVINF,freuen,freu
198,*,PUNCT,$(,*,*
199,_,PRON,PRF,--,_
200,_,PUNCT,$.,--,_
201,_,UNK,--,--,_
202,juhuuuuuu,INTJ,ITJ,juhuu,juhuuuuuu
203,_,UNK,--,--,_
204,_,UNK,--,--,_
205,Hallo,INTJ,ITJ,hallo,Hallo
206,_,UNK,--,--,_
207,quaki,PROPN,NE,Quaki,quaki
208,.,PUNCT,$.,.,.
209,_,UNK,--,--,_
210,:o),X,XY,:o),:o)
211,_,UNK,--,--,_
212,hi,INTJ,ITJ,hi,hi
213,_,UNK,--,--,_
214,Lantonie,PROPN,NE,Lantonie,Lantonie
215,_,UNK,--,--,_
216,_,UNK,--,--,_
217,huhu,INTJ,ITJ,huhu,huhu
218,_,UNK,--,--,_
219,zoriiiiii,PROPN,NE,Zora,zoriiiiii
220,.,PUNCT,$.,.,.
221,_,UNK,--,--,_
222,re,INTJ,ITJ,re,re
223,_,UNK,--,--,_
224,Tomcat,PROPN,NE,TomcatMJ,Tomcat
225,.,PUNCT,$.,.,.
226,_,UNK,--,--,_
227,re,INTJ,ITJ,re,re
228,_,UNK,--,--,_
229,marc,PROPN,NE,marc30,marc
230,.,PUNCT,$.,.,.
231,_,UNK,--,--,_
232,.))),X,XY,.))),.)))
233,_,UNK,--,--,_
234,ups,INTJ,ITJ,ups,ups
235,_,UNK,--,--,_
236,is,AUX,VAFIN,sein,is
237,das,PRON,PDS,d,das
238,das,DET,ART,d,das
239,falsche,ADJ,ADJA,falsch,falsche
240,eck,NOUN,NN,Eck,eck
241,?,PUNCT,$.,?,?
242,_,UNK,--,--,_
243,quaki,PROPN,NE,Quaki,quaki
244,krabbelt,VERB,VVFIN,krabbeln,krabbelt
245,aus,ADP,APPR,aus,aus
246,dem,DET,ART,d,dem
247,eck,NOUN,NN,Eck,eck
248,raus,PART,PTKVZ,raus,raus
249,_,UNK,--,--,_
250,_,UNK,--,--,_
251,Hallo,INTJ,ITJ,hallo,Hallo
252,_,UNK,--,--,_
253,Faryen,PROPN,NE,Faryen-Angle,Faryen
254,.,PUNCT,$.,.,.
255,_,UNK,--,--,_
256,Ich,PRON,PPER,ich,Ich
257,finde,VERB,VVFIN,finden,finde
258,den,DET,ART,d,den
259,quaki,PROPN,NE,Quaki,quaki
260,klasse,ADJ,ADJD,klasse,klasse
261,",",PUNCT,"$,",",",","
262,er,PRON,PPER,er,er
263,ist,AUX,VAFIN,sein,ist
264,ein,DET,ART,ein,ein
265,toller,ADJ,ADJA,toll,toller
266,Neuzugang,NOUN,NN,Neuzugang,Neuzugang
267,",",PUNCT,"$,",",",","
268,der,PRON,PRELS,d,der
269,sich,PRON,PRF,sich,sich
270,echt,ADJ,ADJD,echt,echt
271,bewährt,VERB,VVFIN,bewähren,bewährt
272,.,PUNCT,$.,.,.
273,_,UNK,--,--,_
274,Na,INTJ,ITJ,na,Na
275,",",PUNCT,"$,",",",","
276,zori,PROPN,NE,Zora,zori
277,?,PUNCT,$.,?,?
278,_,UNK,--,--,_
279,:)),X,XY,:)),:))
280,_,UNK,--,--,_
281,den,PRON,PDS,d,den
282,_,UNK,--,--,_
283,_,UNK,--,--,_
284,?,PUNCT,$.,?,?
285,_,UNK,--,--,_
286,*,PUNCT,$(,*,*
287,g,X,XY,g,g
288,*,PUNCT,$(,*,*
289,_,UNK,--,--,_
290,_,UNK,--,--,_
291,dange,PART,PTKANT,danke,dange
292,_,UNK,--,--,_
293,lantonie,PROPN,NE,Lantonie,lantonie
294,_,UNK,--,--,_
295,_,UNK,--,--,_
296,Ich,PRON,PPER,ich,Ich
297,habe,AUX,VAFIN,haben,habe
298,heute,ADV,ADV,heute,heute
299,einen,DET,ART,ein,einen
300,SMS,NOUN,NN,SMS,SMS
301,von,ADP,APPR,von,von
302,Tigaaaaelse,PROPN,NE,Tigaaaaelse,Tigaaaaelse
303,bekommen,VERB,VVPP,bekommen,bekommen
304,.,PUNCT,$.,.,.
305,_,UNK,--,--,_
306,erzähl,VERB,VVIMP,erzählen,erzähl
307,_,UNK,--,--,_
308,_,UNK,--,--,_
309,lanto,PROPN,NE,Lantonie,lanto
310,redet,VERB,VVFIN,reden,redet
311,wie,CONJ,KOKOM,wie,wie
312,ne,DET,ART,ein,ne
313,bewährungshelferin,NOUN,NN,Bewährungshelferin,bewährungshelferin
314,_,UNK,--,--,_
315,_,UNK,--,--,_
316,zora,PROPN,NE,Zora,zora
317,freut,VERB,VVFIN,freuen,freut
318,sich,PRON,PRF,sich,sich
319,über,ADP,APPR,über,über
320,ihr,DET,PPOSAT,ihr,ihr
321,zeugniss,NOUN,NN,Zeugnis,zeugniss
322,_,UNK,--,--,_
323,_,UNK,--,--,_
324,*,PUNCT,$(,*,*
325,auf|,PART,PTKVZ,auf,auf|
326,pluster,VERB,VVINF,plustern,pluster
327,*,PUNCT,$(,*,*
328,_,UNK,--,--,_
329,_,UNK,--,--,_
330,_,UNK,--,--,_
331,_,UNK,--,--,_
332,Thor,PROPN,NE,Thor,Thor
333,betritt,VERB,VVFIN,betreten,betritt
334,den,DET,ART,d,den
335,Raum,NOUN,NN,Raum,Raum
336,.,PUNCT,$.,.,.
337,_,UNK,--,--,_
338,ich,PRON,PPER,ich,ich
339,_,UNK,--,--,_
340,_,UNK,--,--,_
341,mal,ADV,ADV,mal,mal
342,wieder,ADV,ADV,wieder,wieder
343,nich,PART,PTKNEG,nicht,nich
344,...,PUNCT,$.,...,...
345,_,UNK,--,--,_
346,was,PRON,PWS,was,was
347,hast,AUX,VAFIN,haben,hast
348,_,UNK,--,--,_
349,denn,ADV,ADV,denn,denn
350,_,UNK,--,--,_
351,zori,PROPN,NE,Zora,zori
352,?,PUNCT,$.,?,?
353,_,UNK,--,--,_
354,stoeps,PROPN,NE,stoeps,stoeps
355,kommt,VERB,VVFIN,kommen,kommt
356,aus,ADP,APPR,aus,aus
357,dem,DET,ART,d,dem
358,Raum,NOUN,NN,Raum,Raum
359,Number_of_the_beast,PROPN,NE,Number_of_the_beast,Number_of_the_beast
360,herein,PART,PTKVZ,herein,herein
361,.,PUNCT,$.,.,.
362,_,UNK,--,--,_
363,Das,PRON,PDS,d,Das
364,hast,AUX,VAFIN,haben,hast
365,du,PRON,PPER,du,du
366,dir,PRON,PRF,du,dir
367,verdient,VERB,VVPP,verdienen,verdient
368,",",PUNCT,"$,",",",","
369,zori,PROPN,NE,Zora,zori
370,?,PUNCT,$.,?,?
371,_,UNK,--,--,_
372,oh,INTJ,ITJ,oh,oh
373,_,UNK,--,--,_
374,man,NOUN,NN,Mann,man
375,_,UNK,--,--,_
376,wat,PRON,PWS,was,wat
377,fürn,ADP,APPR,für,fürn
378,_,UNK,--,--,_
379,krawall,NOUN,NN,Krawall,krawall
380,_,UNK,--,--,_
381,hier,ADV,ADV,hier,hier
382,draußen,ADV,ADV,draußen,draußen
383,...,PUNCT,$.,...,...
384,_,UNK,--,--,_
385,_,UNK,--,--,_
386,*,PUNCT,$(,*,*
387,guck,VERB,VVINF,gucken,guck
388,*,PUNCT,$(,*,*
389,_,UNK,--,--,_
390,_,UNK,--,--,_
391,_,UNK,--,--,_
392,_,UNK,--,--,_
393,nur,ADV,ADV,nur,nur
394,einsen,NOUN,NN,Eins,einsen
395,_,UNK,--,--,_
396,_,UNK,--,--,_
397,_,UNK,--,--,_
398,*,PUNCT,$(,*,*
399,brust|,NOUN,NN,Brust,brust|
400,schwell,VERB,VVINF,schwellen,schwell
401,*,PUNCT,$(,*,*
402,_,UNK,--,--,_
403,_,UNK,--,--,_
404,_,UNK,--,--,_
405,Emon,PROPN,NE,Emon,Emon
406,betritt,VERB,VVFIN,betreten,betritt
407,den,DET,ART,d,den
408,Raum,NOUN,NN,Raum,Raum
409,.,PUNCT,$.,.,.
410,_,UNK,--,--,_
411,re,INTJ,ITJ,re,re
412,_,UNK,--,--,_
413,_,UNK,--,--,_
414,:-))),X,XY,:-))),:-)))
415,_,UNK,--,--,_
416,Emon,PROPN,NE,Emon,Emon
417,ist,AUX,VAFIN,sein,ist
418,wieder,ADV,ADV,wieder,wieder
419,da,PART,PTKVZ,da,da
420,.,PUNCT,$.,.,.
421,_,UNK,--,--,_
422,re,INTJ,ITJ,re,re
423,_,UNK,--,--,_
424,Emon,PROPN,NE,Emon,Emon
425,_,UNK,--,--,_
426,_,UNK,--,--,_
427,und,CONJ,KON,und,und
428,_,UNK,--,--,_
429,_,UNK,--,--,_
430,eine,DET,ART,ein,eine
431,eins,NOUN,NN,Eins,eins
432,minus,ADV,ADV,minus,minus
433,in,ADP,APPR,in,in
434,benehmen,NOUN,NN,Benehmen,benehmen
435,_,UNK,--,--,_
436,_,UNK,--,--,_
437,*,PUNCT,$(,*,*
438,ggg,INTJ,ITJ,g,ggg
439,*,PUNCT,$(,*,*
440,_,UNK,--,--,_
441,_,UNK,--,--,_
442,*,PUNCT,$(,*,*
443,njamnjamnajm,INTJ,ITJ,njam,njamnjamnajm
444,*,PUNCT,$(,*,*
445,_,UNK,--,--,_
446,_,UNK,--,--,_
447,re,INTJ,ITJ,re,re
448,_,UNK,--,--,_
449,stoeps,PROPN,NE,stoeps,stoeps
450,_,UNK,--,--,_
451,_,UNK,--,--,_
452,ohhhh,INTJ,ITJ,oh,ohhhh
453,_,UNK,--,--,_
454,_,UNK,--,--,_
455,die,DET,ART,d,die
456,geitigkeit,NOUN,NN,Geistigkeit,geitigkeit
457,kommt,VERB,VVFIN,kommen,kommt
458,auch,ADV,ADV,auch,auch
459,_,UNK,--,--,_
460,_,UNK,--,--,_
461,+s,X,XY,+s,+s
462,_,UNK,--,--,_
463,hallo,INTJ,ITJ,hallo,hallo
464,_,UNK,--,--,_
465,Emon,PROPN,NE,Emon,Emon
466,_,UNK,--,--,_
467,_,UNK,--,--,_
468,hi,INTJ,ITJ,hi,hi
469,_,UNK,--,--,_
470,emon,PROPN,NE,Emon,emon
471,_,UNK,--,--,_
472,tag,NOUN,NN,Tag,tag
473,_,UNK,--,--,_
474,quaki,PROPN,NE,Quaki,quaki
475,_,UNK,--,--,_
476,_,UNK,--,--,_
477,dat,PRON,PDS,d,dat
478,sind,AUX,VAFIN,sein,sind
479,schätzungsweise,ADV,ADV,schätzungsweise,schätzungsweise
480,200,NUM,CARD,200,200
481,krähen,NOUN,NN,Krähe,krähen
482,oder,CONJ,KON,oder,oder
483,so,ADV,ADV,so,so
484,in,ADP,APPR,in,in
485,nem,DET,ART,ein,nem
486,baum,NOUN,NN,Baum,baum
487,_,UNK,--,--,_
488,der,PRON,PRELS,d,der
489,etwa,ADV,ADV,etwa,etwa
490,100,NUM,CARD,100,100
491,m,NOUN,NN,Meter,m
492,weg,ADV,ADV,weg,weg
493,is,AUX,VAFIN,sein,is
494,...,PUNCT,$.,...,...
495,_,UNK,--,--,_
496,quaaakiiii,PROPN,NE,Quaki,quaaakiiii
497,und,CONJ,KON,und,und
498,lanto,PROPN,NE,Lantonie,lanto
499,_,UNK,--,--,_
500,_,UNK,--,--,_
501,_,UNK,--,--,_
502,_,UNK,--,--,_
503,hi,INTJ,ITJ,hi,hi
504,_,UNK,--,--,_
505,thor,PROPN,NE,Thor,thor
506,_,UNK,--,--,_
507,_,UNK,--,--,_
508,:-),X,XY,:-),:-)
509,_,UNK,--,--,_
510,hi,INTJ,ITJ,hi,hi
511,_,UNK,--,--,_
512,stoeps,PROPN,NE,stoeps,stoeps
513,unf,CONJ,KON,und,unf
514,tom,PROPN,NE,TomcatMJ,tom
515,_,UNK,--,--,_
516,_,UNK,--,--,_
517,:(,X,XY,:(,:(
518,_,UNK,--,--,_
519,über,ADP,APPR,über,über
520,meine,DET,PPOSAT,mein,meine
521,benehmennote,NOUN,NN,Benehmensnote,benehmennote
522,reden,VERB,VVFIN,reden,reden
523,wir,PRON,PPER,wir,wir
524,lieber,ADJ,ADJD,lieber,lieber
525,nicht,PART,PTKNEG,nicht,nicht
526,_,UNK,--,--,_
527,_,UNK,--,--,_
528,hi,INTJ,ITJ,hi,hi
529,_,UNK,--,--,_
530,emon,PROPN,NE,Emon,emon
531,_,UNK,--,--,_
532,_,UNK,--,--,_
533,200,NUM,CARD,200,200
534,krähen,NOUN,NN,Krähe,krähen
535,_,UNK,--,--,_
536,_,UNK,--,--,_
537,?,PUNCT,$.,?,?
538,_,UNK,--,--,_
539,jo..,PART,PTKANT,ja,jo..
540,_,UNK,--,--,_
541,Die,DET,ART,d,Die
542,eins,NOUN,NN,Eins,eins
543,Minus,ADV,ADV,minus,Minus
544,hast,AUX,VAFIN,haben,hast
545,du,PRON,PPER,du,du
546,bekommen,VERB,VVPP,bekommen,bekommen
547,",",PUNCT,"$,",",",","
548,weil,SCONJ,KOUS,weil,weil
549,du,PRON,PPER,du,du
550,eine,DET,ART,ein,eine
551,Zeit|,NOUN,NN,Zeit,Zeit|
552,lang,ADJ,ADJD,lang,lang
553,häufti,ADJ,ADJD,häufig,häufti
554,gesagt,VERB,VVPP,sagen,gesagt
555,hast,AUX,VAFIN,haben,hast
556,.,PUNCT,$.,.,.
557,_,UNK,--,--,_
558,_,UNK,--,--,_
559,was,PRON,PWS,was,was
560,ist,AUX,VAFIN,sein,ist
561,Benehmen,NOUN,NN,Benehmen,Benehmen
562,?,PUNCT,$.,?,?
563,_,UNK,--,--,_
564,_,UNK,--,--,_
565,die,DET,ART,d,die
566,vögel,NOUN,NN,Vogel,vögel
567,_,UNK,--,--,_
568,_,UNK,--,--,_
569,_,UNK,--,--,_
570,B67,PROPN,NE,B67,B67
571,betritt,VERB,VVFIN,betreten,betritt
572,den,DET,ART,d,den
573,Raum,NOUN,NN,Raum,Raum
574,.,PUNCT,$.,.,.
575,_,UNK,--,--,_
576,Lantonie,PROPN,NE,Lantonie,Lantonie
577,ist,AUX,VAFIN,sein,ist
578,jetzt,ADV,ADV,jetzt,jetzt
579,weg,ADV,ADV,weg,weg
580,:,PUNCT,$.,:,:
581,Pissen,VERB,VVINF,pissen,Pissen
582,_,UNK,--,--,_
583,_,UNK,--,--,_
584,hi,INTJ,ITJ,hi,hi
585,_,UNK,--,--,_
586,quaki,PROPN,NE,Quaki,quaki
587,",",PUNCT,"$,",",",","
588,lantonie,PROPN,NE,Lantonie,lantonie
589,_,UNK,--,--,_
590,_,UNK,--,--,_
591,Lantonie,PROPN,NE,Lantonie,Lantonie
592,ist,AUX,VAFIN,sein,ist
593,wieder,ADV,ADV,wieder,wieder
594,da,PART,PTKVZ,da,da
595,.,PUNCT,$.,.,.
596,_,UNK,--,--,_
597,*,PUNCT,$(,*,*
598,hehe,INTJ,ITJ,hehe,hehe
599,*,PUNCT,$(,*,*
600,.,PUNCT,$.,.,.
601,_,UNK,--,--,_
602,stoeps,PROPN,NE,stoeps,stoeps
603,gibt,VERB,VVFIN,geben,gibt
604,thor,PROPN,NE,Thora,thor
605,eine,DET,ART,ein,eine
606,6,NOUN,NN,Sechs,6
607,_,UNK,--,--,_
608,_,UNK,--,--,_
609,stimmt|,VERB,VVFIN,stimmen,stimmt|
610,s,PRON,PPER,es,s
611,?,PUNCT,$.,?,?
612,_,UNK,--,--,_
613,schdöbbs,PROPN,NE,stoeps,schdöbbs
614,_,UNK,--,--,_
615,_,UNK,--,--,_
616,Erdbeere$,PROPN,NE,Erdbeere$,Erdbeere$
617,betritt,VERB,VVFIN,betreten,betritt
618,den,DET,ART,d,den
619,Raum,NOUN,NN,Raum,Raum
620,.,PUNCT,$.,.,.
621,_,UNK,--,--,_
622,*,PUNCT,$(,*,*
623,looool,INTJ,ITJ,lol,looool
624,*,PUNCT,$(,*,*
625,_,UNK,--,--,_
626,_,UNK,--,--,_
627,zori,PROPN,NE,Zora,zori
628,?,PUNCT,$.,?,?
629,_,UNK,--,--,_
630,_,UNK,--,--,_
631,*,PUNCT,$(,*,*
632,lach,VERB,VVINF,lachen,lach
633,*,PUNCT,$(,*,*
634,_,UNK,--,--,_
635,_,UNK,--,--,_
636,tach,NOUN,NN,Tag,tach
637,_,UNK,--,--,_
638,erdbäre,PROPN,NE,Erdbeere$,erdbäre
639,_,UNK,--,--,_
640,Hallo,INTJ,ITJ,hallo,Hallo
641,_,UNK,--,--,_
642,Erdbeere,PROPN,NE,Erdbeere$,Erdbeere
643,.,PUNCT,$.,.,.
644,_,UNK,--,--,_
645,Hallo,INTJ,ITJ,hallo,Hallo
646,_,UNK,--,--,_
647,Beere,PROPN,NE,Erdbeere$,Beere
648,_,UNK,--,--,_
649,_,UNK,--,--,_
650,Lantonie,PROPN,NE,Lantonie,Lantonie
651,kann,VERB,VMFIN,können,kann
652,ihre,DET,PPOSAT,ihr,ihre
653,Noten,NOUN,NN,Note,Noten
654,begründen,VERB,VVINF,begründen,begründen
655,.,PUNCT,$.,.,.
656,_,UNK,--,--,_
657,mann,NOUN,NN,Mann,mann
658,",",PUNCT,"$,",",",","
659,_,UNK,--,--,_
660,habe,AUX,VAFIN,haben,habe
661,tatsächlich,ADJ,ADJD,tatsächlich,tatsächlich
662,was,PRON,PIS,etwas,was
663,verdauliches,NOUN,NN,Verdauliche,verdauliches
664,gegessen,VERB,VVPP,essen,gegessen
665,...,PUNCT,$.,...,...
666,_,UNK,--,--,_
667,da,ADV,ADV,Da,da
668,is,AUX,VAFIN,sein,is
669,so|,ADV,ADV,so,so|
670,ne,DET,ART,ein,ne
671,etwa,ADV,ADV,etwa,etwa
672,25,NUM,CARD,25,25
673,m,NOUN,NN,Meter,m
674,hohe,ADJ,ADJA,hoch,hohe
675,pappel,NOUN,NN,Pappel,pappel
676,_,UNK,--,--,_
677,wo,ADV,PWAV,wo,wo
678,die,PRON,PDS,d,die
679,drinsitzen,VERB,VVFIN,drinsitzen,drinsitzen
680,und,CONJ,KON,und,und
681,rumzetern,VERB,VVFIN,rumzetern,rumzetern
682,_,UNK,--,--,_
683,_,UNK,--,--,_
684,hallo,INTJ,ITJ,hallo,hallo
685,_,UNK,--,--,_
686,lanto,PROPN,NE,Lantonie,lanto
687,_,UNK,--,--,_
688,_,UNK,--,--,_
689,die,DET,ART,d,die
690,viecha,NOUN,NN,viech,viecha
691,reissen,VERB,VVFIN,reißen,reissen
692,imma,ADV,ADV,immer,imma
693,die,DET,ART,d,die
694,müllsäcke,NOUN,NN,Müllsack,müllsäcke
695,auf,PART,PTKVZ,auf,auf
696,_,UNK,--,--,_
697,_,UNK,--,--,_
698,hmmmm,INTJ,ITJ,hm,hmmmm
699,_,UNK,--,--,_
700,_,UNK,--,--,_
701,stoeps,PROPN,NE,stoeps,stoeps
702,_,UNK,--,--,_
703,_,UNK,--,--,_
704,auch,ADV,ADV,auch,auch
705,_,UNK,--,--,_
706,_,UNK,--,--,_
707,re,INTJ,ITJ,re,re
708,_,UNK,--,--,_
709,beere,PROPN,NE,Erdbeere$,beere
710,_,UNK,--,--,_
711,_,UNK,--,--,_
712,Und,CONJ,KON,und,Und
713,ausserdem,ADV,ADV,außerdem,ausserdem
714,ist,AUX,VAFIN,sein,ist
715,zora,PROPN,NE,Zora,zora
716,ja,ADV,ADV,ja,ja
717,meine,DET,PPOSAT,mein,meine
718,Lieblingsschülerin,NOUN,NN,Lieblingsschülerin,Lieblingsschülerin
719,hier,ADV,ADV,hier,hier
720,.,PUNCT,$.,.,.
721,_,UNK,--,--,_
722,oh,INTJ,ITJ,oh,oh
723,_,UNK,--,--,_
724,stoeps,PROPN,NE,stoeps,stoeps
725,.,PUNCT,$.,.,.
726,_,UNK,--,--,_
727,hab,AUX,VAFIN,haben,hab
728,ich,PRON,PPER,ich,ich
729,dir,PRON,PPER,du,dir
730,was,PRON,PIS,etwas,was
731,getan,VERB,VVPP,tun,getan
732,?,PUNCT,$.,?,?
733,_,UNK,--,--,_
734,hallo,INTJ,ITJ,hallo,hallo
735,_,UNK,--,--,_
736,pharao,PROPN,NE,Pharao,pharao
737,_,UNK,--,--,_
738,_,UNK,--,--,_
739,_,UNK,--,--,_
740,_,UNK,--,--,_
741,_,UNK,--,--,_
742,weißpappel,NOUN,NN,Weißpappel,weißpappel
743,oder,CONJ,KON,oder,oder
744,schwarzpappel,NOUN,NN,Schwarzpappel,schwarzpappel
745,?,PUNCT,$.,?,?
746,_,UNK,--,--,_
747,süße,ADJ,ADJA,süß,süße
748,_,UNK,--,--,_
749,kleine,ADJ,ADJA,klein,kleine
750,zora,PROPN,NE,Zora,zora
751,.,PUNCT,$.,.,.
752,_,UNK,--,--,_
753,hello,X,FM,hello,hello
754,_,UNK,--,--,_
755,marci,PROPN,NE,marc30,marci
756,_,UNK,--,--,_
757,_,UNK,--,--,_
758,8:),X,XY,8:),8:)
