,token,tag,tag_STTS,lemma_gold,baseline
66,gelöst,VERB,VVPP,lösen,gelöst
67,",",PUNCT,"$,",--,","
68,denn,ADV,ADV,denn,denn
69,sie,PRON,PPER,sie,sie
70,waren,AUX,VAFIN,sein,waren
71,schon,ADV,ADV,schon,schon
72,aus,ADP,APPR,aus,aus
73,Spanien,PROPN,NE,Spanien,Spanien
74,vom,ADP,APPRART,von,vom
75,Weltmeere,NOUN,NN,Weltmeer,Weltmeere
76,zurückgekehrt,VERB,VVPP,zurückkehren,zurückgekehrt
77,;,PUNCT,$.,--,;
78,nur,ADV,ADV,nur,nur
79,der,DET,ART,der,der
80,Wunsch,NOUN,NN,Wunsch,Wunsch
81,nach,ADP,APPR,nach,nach
82,der,DET,ART,der,der
83,neuen,ADJ,ADJA,neu,neuen
84,Welt,NOUN,NN,Welt,Welt
85,hielt,VERB,VVFIN,halten,hielt
86,sie,PRON,PPER,sie,sie
87,in,ADP,APPR,in,in
88,der,DET,ART,der,der
89,alten,ADJ,ADJA,alt,alten
90,",",PUNCT,"$,",--,","
91,die,PRON,PRELS,der,die
92,nur,ADV,ADV,nur,nur
93,Krieger,NOUN,NN,Krieger,Krieger
94,",",PUNCT,"$,",--,","
95,keine,DET,PIAT,kein,keine
96,Pilger,NOUN,NN,Pilger,Pilger
97,hinübersetzen,VERB,VVINF,hinübersetzen,hinübersetzen
98,wollte,VERB,VVFIN,wollen,wollte
99,.,PUNCT,$.,--,.
100,Das,DET,ART,der,Das
101,Zurückführen,NOUN,NN,Zurückführen,Zurückführen
102,nach,ADP,APPR,nach,nach
103,Ägypten,PROPN,NE,Ägypten,Ägypten
104,war,AUX,VAFIN,sein,war
105,aber,CONJ,KON,aber,aber
106,bei,ADP,APPR,bei,bei
107,der,DET,ART,der,der
108,zunehmenden,ADJ,ADJA,zunehmend,zunehmenden
109,Türkenmacht,NOUN,NN,Türkenmacht,Türkenmacht
110,",",PUNCT,"$,",--,","
111,bei,ADP,APPR,bei,bei
112,der,DET,ART,der,der
113,Verfolgung,NOUN,NN,Verfolgung,Verfolgung
114,überall,ADV,ADV,überall,überall
115,",",PUNCT,"$,",--,","
116,bei,ADP,APPR,bei,bei
117,dem,DET,ART,der,dem
118,Mangel,NOUN,NN,Mangel,Mangel
119,an,ADP,APPR,an,an
120,Gelde,NOUN,NN,Geld,Gelde
121,unendlich,ADV,ADV,unendlich,unendlich
122,schwer,ADJ,ADJD,schwer,schwer
123,.,PUNCT,$.,--,.
124,Schon,ADV,ADV,schon,Schon
125,hatte,AUX,VAFIN,haben,hatte
126,der,DET,ART,der,der
127,Herzog,NOUN,NN,Herzog,Herzog
128,",",PUNCT,"$,",--,","
129,was,PRON,PWS,was,was
130,sonst,ADV,ADV,sonst,sonst
131,ihre,DET,PPOSAT,ihr,ihre
132,Nationalbelustigung,NOUN,NN,Nationalbelustigung,Nationalbelustigung
133,war,AUX,VAFIN,sein,war
134,",",PUNCT,"$,",--,","
135,Proben,NOUN,NN,Probe,Proben
136,von,ADP,APPR,von,von
137,Stärke,NOUN,NN,Stärke,Stärke
138,und,CONJ,KON,und,und
139,Geschicklichkeit,NOUN,NN,Geschicklichkeit,Geschicklichkeit
140,(,PUNCT,$(,--,(
141,wie,CONJ,KOKOM,wie,wie
142,sie,PRON,PPER,sie,sie
143,schwere,ADJ,ADJA,schwer,schwere
144,Tische,NOUN,NN,Tisch,Tische
145,auf,ADP,APPR,auf,auf
146,ihren,DET,PPOSAT,ihr,ihren
147,Zähnen,NOUN,NN,Zahn,Zähnen
148,im,ADP,APPRART,im,im
149,Gleichgewichte,NOUN,NN,Gleichgewicht,Gleichgewichte
150,trugen,VERB,VVFIN,tragen,trugen
151,",",PUNCT,"$,",--,","
152,wie,CONJ,KOKOM,wie,wie
153,sie,PRON,PPER,sie,sie
154,sich,PRON,PRF,sich,sich
155,springend,ADJ,ADJD,springend,springend
156,in,ADP,APPR,in,in
157,der,DET,ART,der,der
158,Luft,NOUN,NN,Luft,Luft
159,überschlugen,VERB,VVFIN,überschlagen,überschlugen
160,oder,CONJ,KON,oder,oder
161,auf,ADP,APPR,auf,auf
162,den,DET,ART,der,den
163,Händen,NOUN,NN,Hand,Händen
164,gingen,VERB,VVFIN,gehen,gingen
165,),PUNCT,$(,--,)
166,",",PUNCT,"$,",--,","
167,alles,PRON,PIS,alle,alles
168,das,PRON,PDS,der,das
169,",",PUNCT,"$,",--,","
170,was,PRON,PWS,was,was
171,sie,PRON,PPER,sie,sie
172,mit,ADP,APPR,mit,mit
173,dem,DET,ART,der,dem
174,Namen,NOUN,NN,Name,Namen
175,der,DET,ART,der,der
176,starken,ADJ,ADJA,stark,starken
177,Mannskünste,NOUN,NN,Mannskunst,Mannskünste
178,bezeichneten,VERB,VVFIN,bezeichnet,bezeichneten
179,",",PUNCT,"$,",--,","
180,zu,ADP,APPR,zu,zu
181,ihrer,DET,PPOSAT,ihr,ihrer
182,Erhaltung,NOUN,NN,Erhaltung,Erhaltung
183,zu,PART,PTKZU,zu,zu
184,benutzen,VERB,VVINF,benutzen,benutzen
185,gesucht,VERB,VVPP,suchen,gesucht
186,",",PUNCT,"$,",--,","
187,aber,CONJ,KON,aber,aber
188,von,ADP,APPR,von,von
189,einem,DET,ART,ein,einem
190,Gebiete,NOUN,NN,Gebiet,Gebiete
191,ins,ADP,APPRART,im,ins
192,andre,NOUN,NN,Andere,andre
193,zurückgedrängt,VERB,VVPP,zurückdrängen,zurückgedrängt
194,",",PUNCT,"$,",--,","
195,erschöpften,ADJ,ADJA,erschöpfen,erschöpften
196,sich,PRON,PRF,sich,sich
197,diese,DET,PDAT,dieser,diese
198,Erwerbsquellen,NOUN,NN,Erwerbsquelle,Erwerbsquellen
199,",",PUNCT,"$,",--,","
200,und,CONJ,KON,und,und
201,auch,ADV,ADV,auch,auch
202,die,DET,ART,der,die
203,Besseren,NOUN,NN,Bessere,Besseren
204,",",PUNCT,"$,",--,","
205,wenn,SCONJ,KOUS,wenn,wenn
206,selbst,PRON,PRF,sich,selbst
207,das,DET,ART,der,das
208,Wahrsagen,NOUN,NN,Wahrsagen,Wahrsagen
209,nicht,PART,PTKNEG,nicht,nicht
210,mehr,ADV,ADV,mehr,mehr
211,galt,VERB,VVFIN,gelten,galt
212,",",PUNCT,"$,",--,","
213,sahen,VERB,VVFIN,sehen,sahen
214,sich,PRON,PRF,sich,sich
215,gezwungen,VERB,VVPP,zwingen,gezwungen
216,",",PUNCT,"$,",--,","
217,ihre,DET,PPOSAT,ihr,ihre
218,ärmliche,ADJ,ADJA,ärmlich,ärmliche
219,Nahrung,NOUN,NN,Nahrung,Nahrung
220,zu,PART,PTKZU,zu,zu
221,stehlen,VERB,VVINF,stehlen,stehlen
222,oder,CONJ,KON,oder,oder
223,mit,ADP,APPR,mit,mit
224,jagdfreien,ADJ,ADJA,jagdfrei,jagdfreien
225,Tieren,NOUN,NN,Tier,Tieren
226,",",PUNCT,"$,",--,","
227,wie,CONJ,KOKOM,wie,wie
228,Maulwürfe,NOUN,NN,Maulwurf,Maulwürfe
229,und,CONJ,KON,und,und
230,Stachelschweine,NOUN,NN,Stachelschwein,Stachelschweine
231,",",PUNCT,"$,",--,","
232,fürlieb,ADV,ADV,fürlieb,fürlieb
233,zu,PART,PTKZU,zu,zu
234,nehmen,VERB,VVINF,nehmen,nehmen
235,.,PUNCT,$.,--,.
236,Da,ADV,ADV,da,Da
237,fühlten,VERB,VVFIN,fühlen,fühlten
238,sie,PRON,PPER,sie,sie
239,erst,ADV,ADV,erst,erst
240,recht,ADV,ADV,recht,recht
241,innerlich,ADJ,ADJD,innerlich,innerlich
242,die,DET,ART,der,die
243,Strafe,NOUN,NN,Strafe,Strafe
244,",",PUNCT,"$,",--,","
245,daß,SCONJ,KOUS,daß,daß
246,sie,PRON,PPER,sie,sie
247,die,DET,ART,der,die
248,heilige,ADJ,ADJA,heilige,heilige
249,Mutter,NOUN,NN,Mutter,Mutter
250,Gottes,NOUN,NN,Gott,Gottes
251,mit,ADP,APPR,mit,mit
252,dem,DET,ART,der,dem
253,Jesuskinde,NOUN,NN,Jesuskind,Jesuskinde
254,und,CONJ,KON,und,und
255,dem,DET,ART,der,dem
256,alten,ADJ,ADJA,alten,alten
257,Joseph,PROPN,NE,Joseph,Joseph
258,verstoßen,VERB,VVFIN,"verstoßen,",verstoßen
259,",",PUNCT,"$,",--,","
260,als,SCONJ,KOUS,als,als
261,sie,PRON,PPER,sie,sie
262,zu,ADP,APPR,zu,zu
263,ihnen,DET,PPOSAT,ihnen,ihnen
264,nach,ADP,APPR,nach,nach
265,Ägypten,PROPN,NE,Ägypten,Ägypten
266,flüchteten,VERB,VVFIN,flüchten,flüchteten
267,",",PUNCT,"$,",--,","
268,weil,SCONJ,KOUS,weil,weil
269,sie,PRON,PPER,sie,sie
270,nicht,PART,PTKNEG,nicht,nicht
271,die,DET,ART,der,die
272,Augen,NOUN,NN,Auge,Augen
273,des,DET,ART,der,des
274,Herrn,NOUN,NN,Herr,Herrn
275,ansahen,VERB,VVFIN,ansehen,ansahen
276,",",PUNCT,"$,",--,","
277,sondern,CONJ,KON,sondern,sondern
278,mit,ADP,APPR,mit,mit
279,roher,ADJ,ADJA,roh,roher
280,Gleichgültigkeit,NOUN,NN,Gleichgültigkeit,Gleichgültigkeit
281,die,DET,ART,der,die
282,Heiligen,NOUN,NN,Heilige,Heiligen
283,für,ADP,APPR,für,für
284,Juden,NOUN,NN,Jude,Juden
285,hielten,VERB,VVFIN,halten,hielten
286,",",PUNCT,"$,",--,","
287,die,PRON,PRELS,der,die
288,in,ADP,APPR,in,in
289,Ägypten,PROPN,NE,Ägypten,Ägypten
290,auf,ADP,APPR,auf,auf
291,ewige,ADJ,ADJA,ewig,ewige
292,Zeit,NOUN,NN,Zeit,Zeit
293,nicht,PART,PTKNEG,nicht,nicht
294,beherbergt,VERB,VVPP,beherbergn,beherbergt
295,werden,AUX,VAINF,sein,werden
296,",",PUNCT,"$,",--,","
297,weil,SCONJ,KOUS,weil,weil
298,sie,PRON,PPER,sie,sie
299,die,DET,ART,der,die
300,geliehenen,ADJ,ADJA,leihen,geliehenen
301,goldnen,ADJ,ADJA,golden,goldnen
302,und,CONJ,KON,und,und
303,silbernen,ADJ,ADJA,silbern,silbernen
304,Gefäße,NOUN,NN,Gefäß,Gefäße
305,auf,ADP,APPR,auf,auf
306,ihrer,DET,PPOSAT,ihr,ihrer
307,Auswanderung,NOUN,NN,Auswanderung,Auswanderung
308,nach,ADP,APPR,nach,nach
309,dem,DET,ART,der,dem
310,gelobten,ADJ,ADJA,gelobt,gelobten
311,Lande,NOUN,NN,Land,Lande
312,mitgenommen,VERB,VVPP,mitnehmen,mitgenommen
313,hatten,VERB,VVFIN,haben,hatten
314,.,PUNCT,$.,--,.
315,Als,SCONJ,KOUS,als,Als
316,sie,PRON,PPER,sie,sie
317,nun,ADV,ADV,nun,nun
318,später,ADV,ADV,später,später
319,den,DET,ART,der,den
320,Heiland,NOUN,NN,Heiland,Heiland
321,aus,ADP,APPR,aus,aus
322,seinem,DET,PPOSAT,sein,seinem
323,Tode,NOUN,NN,Tod,Tode
324,erkannten,VERB,VVFIN,erkennen,erkannten
325,",",PUNCT,"$,",--,","
326,den,PRON,PRELS,der,den
327,sie,PRON,PPER,sie,sie
328,in,ADP,APPR,in,in
329,seinem,DET,PPOSAT,sein,seinem
330,Leben,NOUN,NN,Leben,Leben
331,verschmäht,VERB,VVPP,verschmähen,verschmäht
332,hatten,AUX,VAFIN,haben,hatten
333,",",PUNCT,"$,",--,","
334,da,SCONJ,KOUS,da,da
335,wollte,VERB,VVFIN,wollen,wollte
336,die,DET,ART,der,die
337,Hälfte,NOUN,NN,Hälfte,Hälfte
338,des,DET,ART,der,des
339,Volks,NOUN,NN,Volks,Volks
340,durch,ADP,APPR,durch,durch
341,eine,DET,ART,ein,eine
342,Wallfahrt,NOUN,NN,Wallfahrt,Wallfahrt
343,",",PUNCT,"$,",--,","
344,so,ADV,ADV,so,so
345,weit,ADJ,ADJA,weit,weit
346,sie,PRON,PPER,sie,sie
347,Christen,NOUN,NN,Christ,Christen
348,finden,VERB,VVINF,finden,finden
349,würden,AUX,VAFIN,werden,würden
350,",",PUNCT,"$,",--,","
351,diese,DET,PPOSAT,dieser,diese
352,Hartherzigkeit,NOUN,NN,Hartherzigkeit,Hartherzigkeit
353,büßen,VERB,VVFIN,büßen,büßen
354,.,PUNCT,$.,--,.
355,Sie,PRON,PPER,Sie,Sie
356,zogen,VERB,VVFIN,ziehen,zogen
357,durch,ADP,APPR,durch,durch
358,Kleinasien,PROPN,NE,Kleinasien,Kleinasien
359,nach,ADP,APPR,nach,nach
360,Europa,PROPN,NE,Europa,Europa
361,und,CONJ,KON,und,und
362,nahmen,VERB,VVFIN,nehmen,nahmen
363,ihre,DET,PPOSAT,ihr,ihre
364,Schätze,NOUN,NN,Schatz,Schätze
365,mit,ADP,APPR,mit,mit
366,sich,PRON,PRF,sich,sich
367,",",PUNCT,"$,",--,","
368,und,CONJ,KON,und,und
369,so,ADV,ADV,so,so
370,lange,ADV,ADV,lange,lange
371,diese,PRON,PDS,dieser,diese
372,dauerten,VERB,VVFIN,dauern,dauerten
373,",",PUNCT,"$,",--,","
374,waren,AUX,VAFIN,sein,waren
375,sie,PRON,PPER,sie,sie
376,überall,ADV,ADV,überall,überall
377,willkommen,ADV,ADV,willkommen,willkommen
378,;,PUNCT,$.,--,;
379,wehe,INTJ,ITJ,wehe,wehe
380,aber,CONJ,KON,aber,aber
381,allen,DET,PIAT,alle,allen
382,Armen,NOUN,NN,Arme,Armen
383,in,ADP,APPR,in,in
384,der,DET,ART,der,der
385,Fremde,NOUN,NN,Fremde,Fremde
386,.,PUNCT,$.,--,.
387,In,ADP,APPR,in,In
388,diesem,DET,PDAT,dieser,diesem
389,Augenblicke,NOUN,NN,Augenblick,Augenblicke
390,ging,VERB,VVFIN,gehen,ging
391,der,DET,ART,der,der
392,Großvater,NOUN,NN,Großvater,Großvater
393,bei,ADP,APPR,bei,bei
394,der,DET,ART,der,der
395,hintern,ADJ,ADJA,hintere,hintern
396,Tür,NOUN,NN,Tür,Tür
397,",",PUNCT,"$,",--,","
398,die,PRON,PRELS,der,die
399,zu,ADP,APPR,zu,zu
400,dem,DET,ART,der,dem
401,Brunnen,NOUN,NN,Brunnen,Brunnen
402,und,CONJ,KON,und,und
403,auf,ADP,APPR,auf,auf
404,die,DET,ART,der,die
405,Gartenwiese,NOUN,NN,Gartenwiese,Gartenwiese
406,führt,VERB,VVFIN,führen,führt
407,herein,PART,PTKVZ,herein,herein
408,und,CONJ,KON,und,und
409,ging,VERB,VVFIN,gehen,ging
410,gegen,ADP,APPR,gegen,gegen
411,mich,PRON,PRF,sich,mich
412,hervor,PART,PTKVZ,hervor,hervor
413,.,PUNCT,$.,--,.
414,Er,PRON,PPER,er,Er
415,war,AUX,VAFIN,sein,war
416,immer,ADV,ADV,immer,immer
417,der,DET,ART,der,der
418,Gütige,NOUN,NN,Gütige,Gütige
419,gewesen,AUX,VAPP,sein,gewesen
420,und,CONJ,KON,und,und
421,hatte,AUX,VAFIN,haben,hatte
422,",",PUNCT,"$,",--,","
423,wenn,SCONJ,KOUS,wenn,wenn
424,was,PRON,PIS,etwas,was
425,immer,ADV,ADV,immer,immer
426,für,ADP,APPR,für,für
427,ein,DET,ART,ein,ein
428,Unglück,NOUN,NN,Unglück,Unglück
429,gegen,ADP,APPR,gegen,gegen
430,uns,PRON,PPER,uns,uns
431,Kinder,NOUN,NN,Kind,Kinder
432,hereingebrochen,VERB,VVPP,hereinbrechen,hereingebrochen
433,war,AUX,VAFIN,sein,war
434,",",PUNCT,"$,",--,","
435,nie,ADV,ADV,nie,nie
436,nach,ADP,APPR,nach,nach
437,dem,DET,ART,der,dem
438,Schuldigen,NOUN,NN,Schuldiger,Schuldigen
439,gefragt,VERB,VVPP,fragen,gefragt
440,",",PUNCT,"$,",--,","
441,sondern,CONJ,KON,sondern,sondern
442,nur,ADV,ADV,nur,nur
443,stets,ADV,ADV,stets,stets
444,geholfen,VERB,VVPP,helfen,geholfen
445,.,PUNCT,$.,--,.
446,Da,SCONJ,KOUS,da,Da
447,er,PRON,PPER,er,er
448,nun,ADV,ADV,nun,nun
449,zu,ADP,APPR,zu,zu
450,dem,DET,ART,der,dem
451,Platze,NOUN,NN,Platz,Platze
452,auf,ADP,APPR,auf,auf
453,dem,DET,ART,der,dem
454,ich,PRON,PPER,ich,ich
455,saß,VERB,VVFIN,sitzen,saß
456,",",PUNCT,"$,",--,","
457,hervorgekommen,VERB,VVPP,hervorkommen,hervorgekommen
458,war,AUX,VAFIN,sein,war
459,",",PUNCT,"$,",--,","
460,blieb,VERB,VVFIN,bleiben,blieb
461,er,PRON,PPER,er,er
462,stehen,PART,PTKVZ,stehen,stehen
463,und,CONJ,KON,und,und
464,sah,VERB,VVFIN,sehen,sah
465,mich,PRON,PRF,sich,mich
466,an,PART,PTKVZ,an,an
467,.,PUNCT,$.,--,.
468,Als,SCONJ,KOUS,als,Als
469,er,PRON,PPER,er,er
470,den,DET,ART,der,den
471,Zustand,NOUN,NN,Zustand,Zustand
472,",",PUNCT,"$,",--,","
473,in,ADP,APPR,in,in
474,welchem,PRON,PRELS,welcher,welchem
475,ich,PRON,PPER,ich,ich
476,mich,PRON,PRF,sich,mich
477,befand,VERB,VVFIN,befinden,befand
478,",",PUNCT,"$,",--,","
479,begriffen,VERB,VVPP,begreifen,begriffen
480,hatte,AUX,VAFIN,haben,hatte
481,",",PUNCT,"$,",--,","
482,fragte,VERB,VVFIN,fragen,fragte
483,er,PRON,PPER,er,er
484,",",PUNCT,"$,",--,","
485,was,PRON,PWS,was,was
486,es,PRON,PPER,es,es
487,denn,ADV,ADV,denn,denn
488,gegeben,VERB,VVPP,geben,gegeben
489,habe,AUX,VAFIN,haben,habe
490,und,CONJ,KON,und,und
491,wie,ADV,PWAV,wie,wie
492,es,PRON,PPER,es,es
493,mit,ADP,APPR,mit,mit
494,mir,PRON,PPER,mir,mir
495,so,ADV,ADV,so,so
496,geworden,AUX,VAPP,werden,geworden
497,sei,AUX,VAFIN,sein,sei
498,.,PUNCT,$.,--,.
499,ich,PRON,PPER,ich,ich
500,wollte,VERB,VMFIN,wollen,wollte
501,mich,PRON,PRF,sich,mich
502,nun,ADV,ADV,nun,nun
503,erleichtern,VERB,VVINF,erleichtern,erleichtern
504,",",PUNCT,"$,",--,","
505,allein,ADV,ADV,allein,allein
506,ich,PRON,PPER,ich,ich
507,konnte,VERB,VMFIN,"können,",konnte
508,auch,ADV,ADV,auch,auch
509,jetzt,ADV,ADV,jetzt,jetzt
510,wieder,ADV,ADV,wieder,wieder
511,nichts,ADV,ADV,nichts,nichts
512,erzählen,VERB,VVINF,erzählen,erzählen
513,",",PUNCT,"$,",--,","
514,denn,ADV,ADV,denn,denn
515,nun,ADV,ADV,nun,nun
516,brachen,VERB,VVFIN,brechen,brachen
517,bei,ADP,APPR,bei,bei
518,dem,DET,ART,der,dem
519,Anblicke,NOUN,NN,Anblick,Anblicke
520,seiner,DET,PPOSAT,sein,seiner
521,gütigen,ADJ,ADJA,gütig,gütigen
522,und,CONJ,KON,und,und
523,wohlmeinenden,ADJ,ADJA,wohlmeinend,wohlmeinenden
524,Augen,NOUN,NN,Auge,Augen
525,alle,DET,PIAT,alle,alle
526,Tränen,NOUN,NN,Träne,Tränen
527,",",PUNCT,"$,",--,","
528,die,PRON,PRELS,der,die
529,früher,ADV,ADV,früher,früher
530,nicht,PART,PTKNEG,nicht,nicht
531,hervorzukommen,VERB,VVIZU,hervorkommen,hervorzukommen
532,vermocht,VERB,VVPP,vermögen,vermocht
533,hatten,AUX,VAFIN,haben,hatten
534,",",PUNCT,"$,",--,","
535,mit,ADP,APPR,mit,mit
536,Gewalt,NOUN,NN,Gewalt,Gewalt
537,heraus,PART,PTKVZ,heraus,heraus
538,und,CONJ,KON,und,und
539,rannen,VERB,VVFIN,rennen,rannen
540,in,ADP,APPR,in,in
541,Strömen,NOUN,NN,Strom,Strömen
542,herab,PART,PTKVZ,herab,herab
543,",",PUNCT,"$,",--,","
544,so,ADV,ADV,so,so
545,daß,SCONJ,KOUS,daß,daß
546,ich,PRON,PPER,ich,ich
547,vor,ADP,APPR,vor,vor
548,Weinen,NOUN,NN,Weinen,Weinen
549,und,CONJ,KON,und,und
550,Schluchzen,NOUN,NN,Schluchzen,Schluchzen
551,nur,ADV,ADV,nur,nur
552,gebrochene,ADJ,ADJA,gebrochen,gebrochene
553,und,CONJ,KON,und,und
554,verstümmelte,ADJ,ADJA,verstümmelt,verstümmelte
555,Laute,NOUN,NN,Laut,Laute
556,hervorbringen,VERB,VVINF,hervorbringen,hervorbringen
557,und,CONJ,KON,und,und
558,nichts,ADV,ADV,nichts,nichts
559,tun,VERB,VVINF,tun,tun
560,konnte,VERB,VMFIN,können,konnte
561,",",PUNCT,"$,",--,","
562,als,CONJ,KOKOM,als,als
563,die,DET,ART,der,die
564,Füßchen,NOUN,NN,Füßchen,Füßchen
565,emporheben,VERB,VVINF,empporheben,emporheben
566,",",PUNCT,"$,",--,","
567,auf,ADP,APPR,auf,auf
568,denen,PRON,PRELS,denen,denen
569,jetzt,ADV,ADV,jetzt,jetzt
570,auch,ADV,ADV,auch,auch
571,aus,ADP,APPR,aus,aus
572,dem,DET,ART,der,dem
573,Peche,NOUN,NN,Pech,Peche
574,noch,ADV,ADV,noch,noch
575,das,DET,ART,der,das
576,häßliche,ADJ,ADJA,häßlich,häßliche
577,Rot,NOUN,NN,Rot,Rot
578,der,DET,ART,der,der
579,Züchtigung,NOUN,NN,Züchtigung,Züchtigung
580,hervorsah,VERB,VVFIN,hervorsehen,hervorsah
581,.,PUNCT,$.,--,.
582,Er,PRON,PPER,er,Er
583,aber,CONJ,KON,aber,aber
584,lächelte,VERB,VVFIN,lächeln,lächelte
585,und,CONJ,KON,und,und
586,sagte,VERB,VVFIN,sagen,sagte
587,:,PUNCT,$.,--,:
588,»,PUNCT,$(,--,»
589,So,ADV,ADV,so,So
590,komme,VERB,VVIMP,kommen,komme
591,nur,ADV,ADV,nur,nur
592,her,PART,PTKVZ,her,her
593,zu,ADP,APPR,zu,zu
594,mir,PRON,PPER,mir,mir
595,",",PUNCT,"$,",--,","
596,komme,VERB,VVIMP,kommen,komme
597,mit,ADP,APPR,mit,mit
598,mir,PRON,PPER,mir,mir
599,.,PUNCT,$.,--,.
600,«,PUNCT,$(,--,«
601,Bei,ADP,APPR,bei,Bei
602,diesen,DET,PDAT,dieser,diesen
603,Worten,NOUN,NN,Wort,Worten
604,nahm,VERB,VVFIN,nehmen,nahm
605,er,PRON,PPER,er,er
606,mich,PRON,PRF,sich,mich
607,bei,ADP,APPR,bei,bei
608,der,DET,ART,der,der
609,Hand,NOUN,NN,Hand,Hand
610,",",PUNCT,"$,",--,","
611,zog,VERB,VVFIN,ziehen,zog
612,mich,PRON,PRF,sich,mich
613,sanft,ADV,ADV,sanft,sanft
614,von,ADP,APPR,von,von
615,dem,DET,ART,der,dem
616,Steine,NOUN,NN,Stein,Steine
617,herab,PART,PTKVZ,herab,herab
618,und,CONJ,KON,und,und
619,führte,VERB,VVFIN,führen,führte
620,mich,PRON,PRF,sich,mich
621,",",PUNCT,"$,",--,","
622,der,PRON,PRELS,der,der
623,ich,PRON,PPER,ich,ich
624,ihm,PRON,PPER,ihm,ihm
625,vor,ADP,APPR,vor,vor
626,Ergriffenheit,NOUN,NN,Ergriffenheit,Ergriffenheit
627,kaum,ADV,ADV,kaum,kaum
628,folgen,VERB,VVINF,folgen,folgen
629,konnte,VERB,VMFIN,können,konnte
630,",",PUNCT,"$,",--,","
631,durch,ADP,APPR,durch,durch
632,die,DET,ART,der,die
633,Länge,NOUN,NN,Länge,Länge
634,des,DET,ART,der,des
635,Vorhauses,NOUN,NN,Vorhaus,Vorhauses
636,zurück,ADP,APZR,zurück,zurück
637,und,CONJ,KON,und,und
638,in,ADP,APPR,in,in
639,den,DET,ART,der,den
640,Hof,NOUN,NN,Hof,Hof
641,hinaus,PART,PTKVZ,hinaus,hinaus
642,.,PUNCT,$.,--,.
643,In,ADP,APPR,in,In
644,dem,DET,ART,der,dem
645,Hofe,NOUN,NN,Hof,Hofe
646,ist,AUX,VAFIN,sein,ist
647,ein,DET,ART,ein,ein
648,breiter,ADJ,ADJA,breit,breiter
649,",",PUNCT,"$,",--,","
650,mit,ADP,APPR,mit,mit
651,Steinen,NOUN,NN,Stein,Steinen
652,gepflasterter,ADJ,ADJA,gepflastert,gepflasterter
653,Gang,NOUN,NN,Gang,Gang
654,",",PUNCT,"$,",--,","
655,der,PRON,PRELS,der,der
656,rings,ADV,ADV,rings,rings
657,an,ADP,APPR,an,an
658,den,DET,ART,der,den
