,token,tag,tag_STTS,lemma_gold,baseline
93,Begriff,NOUN,NN,Begriff,Begriff
94,",",PUNCT,"$,",",",","
95,den,PRON,PRELS,der,den
96,der,DET,ART,der,der
97,Duden,PROPN,NE,Duden,Duden
98,wiegesagt,INTJ,ITJ,wiegesagt,wiegesagt
99,nicht,PART,PTKNEG,nicht,nicht
100,kennt,VERB,VVFIN,kennen,kennt
101,),PUNCT,$(,),)
102,",",PUNCT,"$,",",",","
103,sollten,VERB,VMFIN,sollen,sollten
104,wir,PRON,PPER,wir,wir
105,ihn,PRON,PPER,ihn,ihn
106,nicht,PART,PTKNEG,nicht,nicht
107,verwenden,VERB,VVINF,verwenden,verwenden
108,.,PUNCT,$.,.,.
109,Die,DET,ART,der,Die
110,Konnoation,NOUN,NN,Konnotation,Konnoation
111,ist,AUX,VAFIN,sein,ist
112,eben,UNK,PTKMA,eben,eben
113,eine,DET,ART,ein,eine
114,andere,DET,PIAT,anderer,andere
115,als,CONJ,KOKOM,als,als
116,bei,ADP,APPR,bei,bei
117,Songwriter,NOUN,NN,Songwriter,Songwriter
118,.,PUNCT,$.,.,.
119,Habe,AUX,VAFIN,haben,Habe
120,den,DET,ART,der,den
121,Artikel,NOUN,NN,Artikel,Artikel
122,zufällig,ADJ,ADJD,zufällig,zufällig
123,auf,ADP,APPR,auf,auf
124,meiner,DET,PPOSAT,mein,meiner
125,Beobachtungsliste,NOUN,NN,Beobachtungsliste,Beobachtungsliste
126,und,CONJ,KON,und,und
127,wundere,VERB,VVFIN,wundern,wundere
128,mich,PRON,PRF,sich,mich
129,über,ADP,APPR,über,über
130,die,DET,ART,der,die
131,Begriffsverkrampfung,NOUN,NN,Begriffsverkrampfung,Begriffsverkrampfung
132,.,PUNCT,$.,.,.
133,Also,ADV,ADV,also,Also
134,"""",PUNCT,$(,"""",""""
135,Liedschreiber,NOUN,NN,Liedschreiber,Liedschreiber
136,"""",PUNCT,$(,"""",""""
137,liest,VERB,VVFIN,lesen,liest
138,sich,PRON,PRF,sich,sich
139,schon,UNK,PTKMA,schon,schon
140,arg,UNK,PTKIFG,arg,arg
141,reaktionär,ADJ,ADJD,reaktionär,reaktionär
142,.,PUNCT,$.,.,.
143,Warum,ADV,PWAV,warum,Warum
144,nicht,PART,PTKNEG,nicht,nicht
145,den,DET,ART,der,den
146,allgemein,ADJ,ADJD,allgemein,allgemein
147,geläufigen,ADJ,ADJA,geläufig,geläufigen
148,Anglizismus,NOUN,NN,Anglizismus,Anglizismus
149,"""",PUNCT,$(,"""",""""
150,Songwriting,NOUN,NN,Songwriting,Songwriting
151,"""",PUNCT,$(,"""",""""
152,akzeptieren,VERB,VVINF,akzeptieren,akzeptieren
153,?,PUNCT,$.,?,?
154,Songwriting,NOUN,NN,Songwriting,Songwriting
155,kann,VERB,VMFIN,können,kann
156,der,DET,ART,der,der
157,moderne,ADJ,ADJA,modern,moderne
158,",",PUNCT,"$,",",",","
159,an,ADP,APPR,an,an
160,Popularmusik,NOUN,NN,Popularmusik,Popularmusik
161,interessierte,ADJ,ADJA,interessiert,interessierte
162,Mensch,NOUN,NN,Mensch,Mensch
163,übrigens,ADV,ADV,übrigens,übrigens
164,sogar,UNK,PTKIFG,sogar,sogar
165,an,ADP,APPR,an,an
166,deutschen,ADJ,ADJA,deutsch,deutschen
167,Universitäten,NOUN,NN,Universität,Universitäten
168,erlernen,VERB,VVINF,erlernen,erlernen
169,",",PUNCT,"$,",",",","
170,z.,ADP,APPRART,z.,z.
171,B.,NOUN,NN,B.,B.
172,an,ADP,APPR,an,an
173,der,DET,ART,der,der
174,MH,NOUN,NN,MH,MH
175,Stuttgart,PROPN,NE,Stuttgart,Stuttgart
176,.,PUNCT,$.,.,.
177,Und,CONJ,KON,und,Und
178,das,DET,ART,der,das
179,Wiki-Lemma,NOUN,NN,Wiki-Lemma,Wiki-Lemma
180,lautet,VERB,VVFIN,lauten,lautet
181,ebenso,ADV,ADV,ebenso,ebenso
182,.,PUNCT,$.,.,.
183,Habe,AUX,VAFIN,haben,Habe
184,die,DET,ART,der,die
185,Ehre,NOUN,NN,Ehre,Ehre
186,",",PUNCT,"$,",",",","
187,Wer,PRON,PWS,wer,Wer
188,daraus,ADV,PAV,daraus,daraus
189,nen,DET,ART,ein,nen
190,Drama,NOUN,NN,Drama,Drama
191,macht,VERB,VVFIN,machen,macht
192,",",PUNCT,"$,",",",","
193,ist,AUX,VAFIN,sein,ist
194,wie,CONJ,KOKOM,wie,wie
195,immer,ADV,ADV,immer,immer
196,Phi,PROPN,NE,Phi,Phi
197,-,PUNCT,$(,-,-
198,sie,PRON,PPER,sie,sie
199,kanns,UNK,VMPPER,können,kanns
200,einfach,ADJ,ADJD,einfach,einfach
201,nicht,PART,PTKNEG,nicht,nicht
202,lassen,VERB,VVINF,lassen,lassen
203,.,PUNCT,$.,.,.
204,Wenn,SCONJ,KOUS,wenn,Wenn
205,songwriting,NOUN,NN,Songwriting,songwriting
206,auf,ADP,APPR,auf,auf
207,engl.,ADJ,ADJA,englisch,engl.
208,Liedschreiberei,NOUN,NN,Liedschreiberei,Liedschreiberei
209,verweist,VERB,VVFIN,verweisen,verweist
210,",",PUNCT,"$,",",",","
211,ist,AUX,VAFIN,sein,ist
212,diese,DET,PDAT,dieser,diese
213,Diskussion,NOUN,NN,Diskussion,Diskussion
214,mal,UNK,PTKMA,mal,mal
215,wieder,ADV,ADV,wieder,wieder
216,völlig,UNK,PTKIFG,völlig,völlig
217,sinnlos,ADJ,ADJD,sinnlos,sinnlos
218,.,PUNCT,$.,.,.
219,Bewegen,VERB,VVFIN,bewegen,Bewegen
220,wir,PRON,PPER,wir,wir
221,uns,PRON,PRF,sich,uns
222,hier,ADV,ADV,hier,hier
223,in,ADP,APPR,in,in
224,der,DET,ART,der,der
225,deutschen,ADJ,ADJA,deutsch,deutschen
226,oder,CONJ,KON,oder,oder
227,englischen,ADJ,ADJA,englisch,englischen
228,WP,PROPN,NE,Wikipedia,WP
229,?,PUNCT,$.,?,?
230,Aber,ADV,ADV,aber,Aber
231,mir,PRON,PPER,mir,mir
232,ist,AUX,VAFIN,sein,ist
233,das,PRON,PDS,der,das
234,egal,ADV,ADV,egal,egal
235,",",PUNCT,"$,",",",","
236,wer,PRON,PWS,wer,wer
237,sich,PRON,PRF,sich,sich
238,hier,ADV,ADV,hier,hier
239,lächerlich,ADJ,ADJD,lächerlich,lächerlich
240,machen,VERB,VVINF,machen,machen
241,möchte,VERB,VMFIN,möchten,möchte
242,...,PUNCT,$.,...,...
243,Und,CONJ,KON,und,Und
244,PS.,ADV,ADV,PS,PS.
245,:,PUNCT,$(,:,:
246,Jetz,ADV,ADV,jetzt,Jetz
247,steht,VERB,VVFIN,stehen,steht
248,über,ADP,APPR,über,über
249,diesem,DET,PDAT,dieser,diesem
250,Disku-Abschnitt,NOUN,NN,Diskussionsabschnitt,Disku-Abschnitt
251,auch,ADV,ADV,auch,auch
252,noch,UNK,PTKMWL,noch,noch
253,"""",PUNCT,$(,"""",""""
254,Songautor,NOUN,NN,Songautor,Songautor
255,"""",PUNCT,$(,"""",""""
256,?,PUNCT,$.,?,?
257,Liederschreiber,NOUN,NN,Liederschreiber,Liederschreiber
258,ist,AUX,VAFIN,sein,ist
259,eine,DET,ART,ein,eine
260,verkrampfte,ADJ,ADJA,verkrampft,verkrampfte
261,Eindeutschung,NOUN,NN,Eindeutschung,Eindeutschung
262,und,CONJ,KON,und,und
263,lässt,VERB,VVFIN,lassen,lässt
264,sich,PRON,PRF,sich,sich
265,im,ADP,APPRART,in,im
266,Gegensatz,NOUN,NN,Gegensatz,Gegensatz
267,zu,ADP,APPR,zu,zu
268,Songwriter,NOUN,NN,Songwriter,Songwriter
269,deswegen,ADV,PAV,deswegen,deswegen
270,auch,ADV,ADV,auch,auch
271,nicht,PART,PTKNEG,nicht,nicht
272,im,ADP,APPRART,in,im
273,Duden,PROPN,NE,Duden,Duden
274,finden,VERB,VVINF,finden,finden
275,.,PUNCT,$.,.,.
276,Gemäß,ADP,APPR,gemäß,Gemäß
277,dem,DET,ART,der,dem
278,Deutschen,ADJ,ADJA,deutsch,Deutschen
279,Wortschatzlexikon,NOUN,NN,Wortschatzlexikon,Wortschatzlexikon
280,hat,AUX,VAFIN,haben,hat
281,Songwriter,NOUN,NN,Songwriter,Songwriter
282,eine,DET,ART,ein,eine
283,Häufigkeitsklasse,NOUN,NN,Häufigkeitsklasse,Häufigkeitsklasse
284,von,ADP,APPR,von,von
285,15,NUM,CARD,15,15
286,",",PUNCT,"$,",",",","
287,Liederschreiber,NOUN,NN,Liederschreiber,Liederschreiber
288,jedoch,ADV,ADV,jedoch,jedoch
289,nur,UNK,PTKIFG,nur,nur
290,eine,PRON,PIS,einer,eine
291,von,ADP,APPR,von,von
292,21,NUM,CARD,21,21
293,",",PUNCT,"$,",",",","
294,so,ADV,ADV,so,so
295,dass,SCONJ,KOUS,dass,dass
296,auch,UNK,PTKIFG,auch,auch
297,Songwriter,NOUN,NN,Songwriter,Songwriter
298,in,ADP,APPR,in,in
299,Sachen,NOUN,NN,Sache,Sachen
300,Häufigkeit,NOUN,NN,Häufigkeit,Häufigkeit
301,vorne,ADV,ADV,vorne,vorne
302,liegt,VERB,VVFIN,liegen,liegt
303,.,PUNCT,$.,.,.
304,Darüberhinaus,ADV,PAV,darüberhinaus,Darüberhinaus
305,ist,AUX,VAFIN,sein,ist
306,er,PRON,PPER,er,er
307,ohnehin,ADV,ADV,ohnehin,ohnehin
308,nicht,PART,PTKNEG,nicht,nicht
309,ein,DET,ART,ein,ein
310,Singer-Songwriter,NOUN,NN,Singer-Songwriter,Singer-Songwriter
311,?,PUNCT,$.,?,?
312,EOD,NOUN,NN,EOD,EOD
313,.,PUNCT,$.,.,.
314,Völlig,UNK,PTKIFG,völlig,Völlig
315,sinnlos,ADJ,ADJD,sinnlos,sinnlos
316,-,PUNCT,$(,-,-
317,schaut,VERB,VVIMP,schauen,schaut
318,in,ADP,APPR,in,in
319,irgendwelchen,DET,PIAT,irgendwelcher,irgendwelchen
320,Musiklexika,NOUN,NN,Musiklexikon,Musiklexika
321,nach,PART,PTKVZ,nach,nach
322,.,PUNCT,$.,.,.
323,Da,ADV,ADV,da,Da
324,wird,AUX,VAFIN,werden,wird
325,manchmal,ADV,ADV,manchmal,manchmal
326,songwriter,NOUN,NN,Songwriter,songwriter
327,",",PUNCT,"$,",",",","
328,manchmal,ADV,ADV,manchmal,manchmal
329,Liedschreiber,NOUN,NN,Liedschreiber,Liedschreiber
330,",",PUNCT,"$,",",",","
331,manchmal,ADV,ADV,manchmal,manchmal
332,Liedermacher,NOUN,NN,Liedermacher,Liedermacher
333,verwendet,VERB,VVPP,verwenden,verwendet
334,.,PUNCT,$.,.,.
335,Das,PRON,PDS,der,Das
336,ist,AUX,VAFIN,sein,ist
337,alles,PRON,PIS,alle,alles
338,hanebüchen,ADJ,ADJD,hanebüchen,hanebüchen
339,",",PUNCT,"$,",",",","
340,Kinderkram,NOUN,NN,Kinderkram,Kinderkram
341,...,PUNCT,$.,...,...
342,Selbst,UNK,PTKIFG,selbst,Selbst
343,Subway,PROPN,NE,Subway,Subway
344,to,PROPN,NE,To,to
345,Sally,PROPN,NE,Sally,Sally
346,bezeichnen,VERB,VVFIN,bezeichnen,bezeichnen
347,sich,PRON,PRF,sich,sich
348,als,ADP,APPR,als,als
349,Liedschreiber,NOUN,NN,Liedschreiber,Liedschreiber
350,:,PUNCT,$(,:,:
351,http://server.selltec.com/go/rcn/_ws/mediabase/Issue/rcn_127_01_48_web.pdf,UNK,URL,http://server.selltec.com/go/rcn/_ws/mediabase/issue/rcn_127_01_48_web.pdf,http://server.selltec.com/go/rcn/_ws/mediabase/Issue/rcn_127_01_48_web.pdf
352,",",PUNCT,"$,",",",","
353,S.,NOUN,NN,S.,S.
354,12,NUM,CARD,12,12
355,und,CONJ,KON,und,und
356,kommt,VERB,VVIMP,kommen,kommt
357,mir,PRON,PPER,mir,mir
358,nicht,PART,PTKNEG,nicht,nicht
359,mit,ADP,APPR,mit,mit
360,"""",PUNCT,$(,"""",""""
361,Liederschreiber,NOUN,NN,Liederschreiber,Liederschreiber
362,"""",PUNCT,$(,"""",""""
363,-,PUNCT,$(,-,-
364,das,PRON,PDS,der,das
365,is,AUX,VAFIN,sein,is
366,nu,UNK,PTKMWL,nun,nu
367,mal,UNK,PTKMA,mal,mal
368,gar,UNK,PTKIFG,gar,gar
369,nix,PRON,PIS,nix,nix
370,...,PUNCT,$.,...,...
371,schon,UNK,PTKMWL,schon,schon
372,mal,UNK,PTKMA,mal,mal
373,was,PRON,PIS,was,was
374,von,ADP,APPR,von,von
375,Synonymen,NOUN,NN,Synonym,Synonymen
376,gehört,VERB,VVPP,hören,gehört
377,?,PUNCT,$.,?,?
378,Daher,ADV,PAV,daher,Daher
379,ist,AUX,VAFIN,sein,ist
380,diese,DET,PDAT,dieser,diese
381,Disku,NOUN,NN,Diskussion,Disku
382,sinnlos,ADJ,ADJD,sinnlos,sinnlos
383,.,PUNCT,$.,.,.
384,Das,DET,ART,der,Das
385,ständige,ADJ,ADJA,ständig,ständige
386,Revertieren,NOUN,NN,revertieren,Revertieren
387,von,ADP,APPR,von,von
388,Phi,PROPN,NE,Phi,Phi
389,damit,ADV,PAV,damit,damit
390,auch,ADV,ADV,auch,auch
391,...,PUNCT,$.,...,...
392,Da,ADV,ADV,da,Da
393,stehts,UNK,VVPPER,stehen,stehts
394,nochmal,ADV,ADV,nochmal,nochmal
395,ganz,UNK,PTKIFG,ganz,ganz
396,deutlich,ADJ,ADJD,deutlich,deutlich
397,-,PUNCT,$(,-,-
398,für,ADP,APPR,für,für
399,Leute,NOUN,NN,Leute,Leute
400,die,PRON,PRELS,der,die
401,lesen,VERB,VVINF,lesen,lesen
402,können,VERB,VMFIN,können,können
403,:,PUNCT,$.,:,:
404,http://www.duden-suche.de/suche/trefferliste.php?suchbegriff[AND]=songwriter&suche=homepage&treffer_pro_seite=10&modus=title&level=125,UNK,URL,http://www.duden-suche.de/suche/trefferliste.php?suchbegriff[and]=songwriter&suche=homepage&treffer_pro_seite=10&modus=title&level=125,http://www.duden-suche.de/suche/trefferliste.php?suchbegriff[AND]=songwriter&suche=homepage&treffer_pro_seite=10&modus=title&level=125
405,Falls,SCONJ,KOUS,falls,Falls
406,du,PRON,PPER,du,du
407,lesen,VERB,VVINF,lesen,lesen
408,könntest,VERB,VMFIN,können,könntest
409,",",PUNCT,"$,",",",","
410,würdest,AUX,VAFIN,werden,würdest
411,du,PRON,PPER,du,du
412,sehen,VERB,VVINF,sehen,sehen
413,",",PUNCT,"$,",",",","
414,dass,SCONJ,KOUS,dass,dass
415,der,DET,ART,der,der
416,Eintrag,NOUN,NN,Eintrag,Eintrag
417,"""",PUNCT,$(,"""",""""
418,Songwriter,NOUN,NN,Songwriter,Songwriter
419,"""",PUNCT,$(,"""",""""
420,heißt,VERB,VVFIN,heißen,heißt
421,Was,PRON,PWS,was,Was
422,besagt,VERB,VVFIN,besagen,besagt
423,die,DET,ART,der,die
424,Übersetzung,NOUN,NN,Übersetzung,Übersetzung
425,?,PUNCT,$.,?,?
426,Du,PRON,PPER,du,Du
427,hast,AUX,VAFIN,haben,hast
428,nix,DET,PIAT,nix,nix
429,besseres,NOUN,NN,gute,besseres
430,zu,PART,PTKZU,zu,zu
431,tun,VERB,VVINF,tun,tun
432,",",PUNCT,"$,",",",","
433,scheint,VERB,VVFIN,scheinen,scheint
434,mir,PRON,PPER,mir,mir
435,?,PUNCT,$.,?,?
436,:,PUNCT,$(,:,:
437,Kreuzspinnen,NOUN,NN,Kreuzspinne,Kreuzspinnen
438,Wieder,ADV,ADV,wieder,Wieder
439,einmal,ADV,ADV,einmal,einmal
440,bin,AUX,VAFIN,sein,bin
441,ich,PRON,PPER,ich,ich
442,auf,ADP,APPR,auf,auf
443,einen,DET,ART,ein,einen
444,Artikel,NOUN,NN,Artikel,Artikel
445,gestoßen,VERB,VVPP,stoßen,gestoßen
446,",",PUNCT,"$,",",",","
447,der,PRON,PRELS,der,der
448,Potential,NOUN,NN,Potential,Potential
449,hat,AUX,VAFIN,haben,hat
450,",",PUNCT,"$,",",",","
451,ich,PRON,PPER,ich,ich
452,aber,ADV,ADV,aber,aber
453,(,PUNCT,$(,(,(
454,aufgrund,ADP,APPR,aufgrund,aufgrund
455,fehlenden,ADJ,ADJA,fehlend,fehlenden
456,Fachwissens,NOUN,NN,Fachwissen,Fachwissens
457,in,ADP,APPR,in,in
458,diesem,DET,PDAT,dieser,diesem
459,Fall,NOUN,NN,Fall,Fall
460,),PUNCT,$(,),)
461,nicht,PART,PTKNEG,nicht,nicht
462,mehr,UNK,PTKMWL,mehr,mehr
463,weiter,ADJ,ADJD,weit,weiter
464,ausbauen,VERB,VVINF,ausbauen,ausbauen
465,bzw.,CONJ,KON,bzw.,bzw.
466,verbesser,VERB,VVINF,verbessern,verbesser
467,kann,VERB,VMFIN,können,kann
468,.,PUNCT,$.,.,.
469,=),UNK,EMOASC,=),=)
470,Kurz,ADJ,ADJD,kurz,Kurz
471,zusammengefasst,VERB,VVPP,zusammenfassen,zusammengefasst
472,",",PUNCT,"$,",",",","
473,spricht,VERB,VVFIN,sprechen,spricht
474,dafür,ADV,PAV,dafür,dafür
475,:,PUNCT,$(,:,:
476,Kein,DET,PIAT,kein,Kein
477,unnötiges,ADJ,ADJA,unnötig,unnötiges
478,Herumgerede,NOUN,NN,Herumgerede,Herumgerede
479,",",PUNCT,"$,",",",","
480,sehr,UNK,PTKIFG,sehr,sehr
481,gut,ADJ,ADJD,gut,gut
482,bebildert,ADJ,ADJD,bebildert,bebildert
483,",",PUNCT,"$,",",",","
484,allerdings,ADV,ADV,allerdings,allerdings
485,vielleicht,ADV,ADV,vielleicht,vielleicht
486,etwas,UNK,PTKIFG,etwas,etwas
487,kurz,ADJ,ADJD,kurz,kurz
488,(,PUNCT,$(,(,(
489,Sozialverhalten,NOUN,NN,Sozialverhalten,Sozialverhalten
490,könnte,VERB,VMFIN,können,könnte
491,ergänzt,VERB,VVPP,ergänzen,ergänzt
492,werden,AUX,VAINF,werden,werden
493,",",PUNCT,"$,",",",","
494,ansonsten,ADV,ADV,ansonsten,ansonsten
495,fällt,VERB,VVFIN,fallen,fällt
496,mir,PRON,PPER,mir,mir
497,nichts,PRON,PIS,nichts,nichts
498,ein,PART,PTKVZ,ein,ein
499,),PUNCT,$(,),)
500,.,PUNCT,$.,.,.
501,Wobei,UNK,DM,wobei,Wobei
502,die,DET,ART,der,die
503,Kürze,NOUN,NN,Kürze,Kürze
504,sollte,VERB,VMFIN,sollen,sollte
505,nicht,PART,PTKNEG,nicht,nicht
506,hindern,VERB,VVINF,hindern,hindern
507,",",PUNCT,"$,",",",","
508,siehe,VERB,VVIMP,sehen,siehe
509,Cholerabrunnen,NOUN,NN,Cholerabrunnen,Cholerabrunnen
510,",",PUNCT,"$,",",",","
511,zudem,ADV,PAV,zudem,zudem
512,Qualität,NOUN,NN,Qualität,Qualität
513,>,PUNCT,$(,>,>
514,Quantität,NOUN,NN,Quantität,Quantität
515,.,PUNCT,$.,.,.
516,Wenn,SCONJ,KOUS,wenn,Wenn
517,ein,DET,ART,ein,ein
518,paar,PRON,PIS,paar,paar
519,hier,ADV,ADV,hier,hier
520,mithelfen,VERB,VVFIN,mithelfen,mithelfen
521,",",PUNCT,"$,",",",","
522,sollte,VERB,VMFIN,sollen,sollte
523,es,PRON,PPER,es,es
524,aber,ADV,ADV,aber,aber
525,kein,DET,PIAT,kein,kein
526,Problem,NOUN,NN,Problem,Problem
527,geben,VERB,VVINF,geben,geben
528,",",PUNCT,"$,",",",","
529,ihn,PRON,PPER,ihn,ihn
530,exzellent,ADJ,ADJD,exzellent,exzellent
531,zu,PART,PTKZU,zu,zu
532,machen,VERB,VVINF,machen,machen
533,.,PUNCT,$.,.,.
534,//,PUNCT,$(,//,//
535,OT,NOUN,NN,OT,OT
536,:,PUNCT,$(,:,:
537,Übrigens,ADV,ADV,übrigens,Übrigens
538,gibt,VERB,VVFIN,geben,gibt
539,es,PRON,PPER,es,es
540,hier,ADV,ADV,hier,hier
541,so,ADV,ADV,so,so
542,etwas,PRON,PIS,etwas,etwas
543,wie,CONJ,KOKOM,wie,wie
544,eine,DET,ART,ein,eine
545,Standartgliederung,NOUN,NN,Standardgliederung,Standartgliederung
546,für,ADP,APPR,für,für
547,Tiere,NOUN,NN,Tier,Tiere
548,weil,UNK,DM,weil,weil
549,unter,ADP,APPR,unter,unter
550,den,DET,ART,der,den
551,exzellenten,ADJ,ADJA,exzellent,exzellenten
552,Tierartikeln,NOUN,NN,Tierartikel,Tierartikeln
553,sind,AUX,VAFIN,sein,sind
554,viele,PRON,PIS,viele,viele
555,teilweise,ADV,ADV,teilweise,teilweise
556,anders,ADV,ADV,anders,anders
557,gegliedert,VERB,VVPP,gliedern,gegliedert
558,bzw.,CONJ,KON,bzw.,bzw.
559,fehlen,VERB,VVFIN,fehlen,fehlen
560,Punkte,NOUN,NN,Punkt,Punkte
561,der,DET,ART,der,der
562,anderen,PRON,PIS,anderer,anderen
563,",",PUNCT,"$,",",",","
564,die,PRON,PRELS,der,die
565,man,PRON,PIS,man,man
566,dazu,ADV,PAV,dazu,dazu
567,geben,VERB,VVINF,geben,geben
568,könnte,VERB,VMFIN,können,könnte
569,Bitte,ADV,ADV,bitte,Bitte
570,tu,VERB,VVIMP,tun,tu
571,mir,PRON,PPER,mir,mir
572,den,DET,ART,der,den
573,Gefallen,NOUN,NN,Gefallen,Gefallen
574,und,CONJ,KON,und,und
575,nimm,VERB,VVIMP,nehmen,nimm
576,diesen,DET,PDAT,dieser,diesen
577,Artikel,NOUN,NN,Artikel,Artikel
578,wieder,ADV,ADV,wieder,wieder
579,aus,ADP,APPR,aus,aus
580,dem,DET,ART,der,dem
581,Review,NOUN,NN,Review,Review
582,",",PUNCT,"$,",",",","
583,denn,CONJ,KON,denn,denn
584,ich,PRON,PPER,ich,ich
585,habe,AUX,VAFIN,haben,habe
586,eigentlich,ADJ,ADJD,eigentlich,eigentlich
587,keine,DET,PIAT,kein,keine
588,Lust,NOUN,NN,Lust,Lust
589,",",PUNCT,"$,",",",","
590,den,DET,ART,der,den
591,eigentlich,UNK,PTKMA,eigentlich,eigentlich
592,ganz,UNK,PTKIFG,ganz,ganz
593,guten,ADJ,ADJA,gut,guten
594,Kreuzspinnenartikel,NOUN,NN,Kreuzspinnenartikel,Kreuzspinnenartikel
595,gänzlich,ADJ,ADJD,gänzlich,gänzlich
596,rund,ADJ,ADJD,rund,rund
597,zu,PART,PTKZU,zu,zu
598,machen,VERB,VVINF,machen,machen
599,.,PUNCT,$.,.,.
600,Trotzdem,ADV,PAV,trotzdem,Trotzdem
601,ein,DET,ART,ein,ein
602,paar,DET,PIDAT,paar,paar
603,Anmerkungen,NOUN,NN,Anmerkung,Anmerkungen
604,:,PUNCT,$(,:,:
605,1.,ADJ,ADJD,1.,1.
606,Es,PRON,PPER,es,Es
607,gibt,VERB,VVFIN,geben,gibt
608,keine,DET,PIAT,kein,keine
609,Standartvorlage,NOUN,NN,Standardvorlage,Standartvorlage
610,",",PUNCT,"$,",",",","
611,die,PRON,PDS,der,die
612,haben,AUX,VAFIN,haben,haben
613,wir,PRON,PPER,wir,wir
614,vor,ADP,APPR,vor,vor
615,ein,DET,ART,ein,ein
616,paar,DET,PIDAT,paar,paar
617,Wochen,NOUN,NN,Woche,Wochen
618,abgeschafft,VERB,VVPP,abschaffen,abgeschafft
619,",",PUNCT,"$,",",",","
620,da,SCONJ,KOUS,da,da
621,sich,PRON,PRF,sich,sich
622,die,DET,ART,der,die
