,token,tag,tag_STTS,lemma_gold,baseline
218,*,PUNCT,$(,*,*
219,ggg,UNK,AKW,ggg,ggg
220,*,PUNCT,$(,*,*
221,*,PUNCT,$(,*,*
222,njamnjamnajm,UNK,ONO,njamnjamnajm,njamnjamnajm
223,*,PUNCT,$(,*,*
224,reee,INTJ,ITJ,re,reee
225,stoeps,PROPN,NE,stoeps,stoeps
226,.,PUNCT,$.,.,.
227,ohhhh,INTJ,ITJ,oh,ohhhh
228,die,DET,ART,der,die
229,geitigkeit,NOUN,NN,Geistigkeit,geitigkeit
230,kommt,VERB,VVFIN,kommen,kommt
231,auch,ADV,ADV,auch,auch
232,*,PUNCT,$(,*,*
233,freu,UNK,AKW,freu,freu
234,*,PUNCT,$(,*,*
235,re,INTJ,ITJ,re,re
236,schdöbbs,PROPN,NE,stoeps,schdöbbs
237,:o),UNK,EMOASC,:o),:o)
238,+,X,XY,+,+
239,s,UNK,AKW,s,s
240,Hallo,INTJ,ITJ,hallo,Hallo
241,Emon,PROPN,NE,Emon,Emon
242,.,PUNCT,$.,.,.
243,re,INTJ,ITJ,re,re
244,stoeps,PROPN,NE,stoeps,stoeps
245,hi,INTJ,ITJ,hi,hi
246,emon,PROPN,NE,Emon,emon
247,tag,INTJ,ITJ,tag,tag
248,quaki,PROPN,NE,quaki,quaki
249,:),UNK,EMOASC,:),:)
250,dat,PRON,PDS,der,dat
251,sind,AUX,VAFIN,sein,sind
252,schätzungsweise,ADV,ADV,schätzungsweise,schätzungsweise
253,200,NUM,CARD,200,200
254,krähen,NOUN,NN,Krähe,krähen
255,oder,CONJ,KON,oder,oder
256,so,ADV,ADV,so,so
257,in,ADP,APPR,in,in
258,nem,DET,ART,ein,nem
259,baum,NOUN,NN,Baum,baum
260,der,PRON,PRELS,der,der
261,etwa,ADV,ADV,etwa,etwa
262,100,NUM,CARD,100,100
263,m,NOUN,NN,m,m
264,weg,ADV,ADV,weg,weg
265,is,AUX,VAFIN,sein,is
266,...,PUNCT,$.,...,...
267,quaaakiiii,PROPN,NE,quaki,quaaakiiii
268,und,CONJ,KON,und,und
269,lanto,PROPN,NE,Lanto,lanto
270,:),UNK,EMOASC,:),:)
271,hi,INTJ,ITJ,hi,hi
272,thor,PROPN,NE,Thor,thor
273,:-),UNK,EMOASC,:-),:-)
274,hi,INTJ,ITJ,hi,hi
275,stoeps,PROPN,NE,stoeps,stoeps
276,unf,CONJ,KON,und,unf
277,tom,PROPN,NE,Tom,tom
278,:(,UNK,EMOASC,:(,:(
279,*,PUNCT,$(,*,*
280,g,UNK,AKW,g,g
281,*,PUNCT,$(,*,*
282,über,ADP,APPR,über,über
283,meine,DET,PPOSAT,mein,meine
284,benehmennote,NOUN,NN,Benehmennote,benehmennote
285,reden,VERB,VVFIN,reden,reden
286,wir,PRON,PPER,wir,wir
287,lieber,ADJ,ADJD,lieb,lieber
288,nicht,PART,PTKNEG,nicht,nicht
289,hi,INTJ,ITJ,hi,hi
290,emon,PROPN,NE,Emon,emon
291,200,NUM,CARD,200,200
292,krähen,NOUN,NN,Krähe,krähen
293,?,PUNCT,$.,?,?
294,jo,PART,PTKANT,jo,jo
295,..,PUNCT,$.,..,..
296,Die,DET,ART,der,Die
297,eins,NOUN,NN,Eins,eins
298,Minus,NOUN,NN,Minus,Minus
299,hast,AUX,VAFIN,haben,hast
300,du,PRON,PPER,du,du
301,bekommen,VERB,VVPP,bekommen,bekommen
302,",",PUNCT,"$,",",",","
303,weil,SCONJ,KOUS,weil,weil
304,du,PRON,PPER,du,du
305,eine,DET,ART,ein,eine
306,Zeitlang,NOUN,NN,Zeitlang,Zeitlang
307,häufti,ADJ,ADJD,häufti,häufti
308,gesagt,VERB,VVPP,sagen,gesagt
309,hast,AUX,VAFIN,haben,hast
310,.,PUNCT,$.,.,.
311,was,PRON,PWS,was,was
312,ist,AUX,VAFIN,sein,ist
313,Benehmen,NOUN,NN,benehmen,Benehmen
314,?,PUNCT,$.,?,?
315,die,DET,ART,der,die
316,vögel,NOUN,NN,Vogel,vögel
317,hi,INTJ,ITJ,hi,hi
318,quaki,PROPN,NE,quaki,quaki
319,",",PUNCT,"$,",",",","
320,lantonie,PROPN,NE,Lantonie,lantonie
321,*,PUNCT,$(,*,*
322,hehe,INTJ,ITJ,hehe,hehe
323,*,PUNCT,$(,*,*
324,stoeps,PROPN,NE,stoeps,stoeps
325,gibt,VERB,VVFIN,geben,gibt
326,thor,PROPN,NE,Thor,thor
327,eine,DET,ART,ein,eine
328,6,NOUN,NN,6,6
329,Stimmts,UNK,VVPPER,stimmen,Stimmts
330,?,PUNCT,$.,?,?
331,schtöps,PROPN,NE,stoeps,schtöps
332,:))),UNK,EMOASC,:))),:)))
333,*,PUNCT,$(,*,*
334,looool,UNK,AKW,lol,looool
335,*,PUNCT,$(,*,*
336,zori,PROPN,NE,Zori,zori
337,?,PUNCT,$.,?,?
338,re,INTJ,ITJ,re,re
339,*,PUNCT,$(,*,*
340,lach,UNK,AKW,lach,lach
341,*,PUNCT,$(,*,*
342,tach,INTJ,ITJ,tach,tach
343,erdbäre,PROPN,NE,Erdbeere$,erdbäre
344,Hallo,INTJ,ITJ,hallo,Hallo
345,Erdbeere,PROPN,NE,Erdbeere$,Erdbeere
346,.,PUNCT,$.,.,.
347,Hallo,INTJ,ITJ,hallo,Hallo
348,Beere,PROPN,NE,Erdbeere$,Beere
349,:),UNK,EMOASC,:),:)
350,Lantonie,PROPN,NE,Lantonie,Lantonie
351,kann,VERB,VMFIN,können,kann
352,ihre,DET,PPOSAT,ihr,ihre
353,Noten,NOUN,NN,Note,Noten
354,begründen,VERB,VVINF,begründen,begründen
355,.,PUNCT,$.,.,.
356,mann,INTJ,ITJ,mann,mann
357,",",PUNCT,"$,",",",","
358,habe,AUX,VAFIN,haben,habe
359,tatsächlich,ADJ,ADJD,tatsächlich,tatsächlich
360,was,DET,PIAT,was,was
361,verdauliches,NOUN,NN,verdauliche,verdauliches
362,gegessen,VERB,VVPP,essen,gegessen
363,...,PUNCT,$.,...,...
364,:),UNK,EMOASC,:),:)
365,da,ADV,ADV,da,da
366,is,AUX,VAFIN,sein,is
367,sone,UNK,ADVART,so,sone
368,etwa,UNK,PTKIFG,etwa,etwa
369,25,NUM,CARD,25,25
370,m,NOUN,NN,m,m
371,hohe,ADJ,ADJA,hoch,hohe
372,pappel,NOUN,NN,Pappel,pappel
373,wo,ADV,PWAV,wo,wo
374,die,PRON,PDS,der,die
375,drinsitzen,VERB,VVFIN,drinsitzen,drinsitzen
376,und,CONJ,KON,und,und
377,rumzetern,VERB,VVFIN,rumzetern,rumzetern
378,*,PUNCT,$(,*,*
379,G,UNK,AKW,g,G
380,*,PUNCT,$(,*,*
381,hallo,INTJ,ITJ,hallo,hallo
382,lanto,PROPN,NE,Lanto,lanto
383,die,DET,ART,der,die
384,viecha,NOUN,NN,Viech,viecha
385,reissen,VERB,VVFIN,reißen,reissen
386,imma,ADV,ADV,immer,imma
387,die,DET,ART,der,die
388,müllsäcke,NOUN,NN,Müllsack,müllsäcke
389,auf,PART,PTKVZ,auf,auf
390,hmmmm,INTJ,ITJ,hm,hmmmm
391,stoeps,PROPN,NE,stoeps,stoeps
392,auch,ADV,ADV,auch,auch
393,*,PUNCT,$(,*,*
394,g,UNK,AKW,g,g
395,*,PUNCT,$(,*,*
396,re,INTJ,ITJ,re,re
397,beere,PROPN,NE,Erdbeere$,beere
398,Und,CONJ,KON,und,Und
399,",",PUNCT,"$,",",",","
400,ausserdem,ADV,PAV,außerdem,ausserdem
401,ist,AUX,VAFIN,sein,ist
402,zora,PROPN,NE,Zora,zora
403,ja,UNK,PTKMA,ja,ja
404,meine,DET,PPOSAT,mein,meine
405,Lieblingsschülerin,NOUN,NN,Lieblingsschülerin,Lieblingsschülerin
406,hier,ADV,ADV,hier,hier
407,.,PUNCT,$.,.,.
408,:)),UNK,EMOASC,:)),:))
409,oh,INTJ,ITJ,oh,oh
410,stoeps,PROPN,NE,stoeps,stoeps
411,hab,AUX,VAFIN,haben,hab
412,ich,PRON,PPER,ich,ich
413,dir,PRON,PPER,dir,dir
414,was,PRON,PIS,was,was
415,getan,VERB,VVPP,tun,getan
416,?,PUNCT,$.,?,?
417,hallo,INTJ,ITJ,hallo,hallo
418,pharao,PROPN,NE,Pharao,pharao
419,:))),UNK,EMOASC,:))),:)))
420,weißpappel,NOUN,NN,Weißpappel,weißpappel
421,oder,CONJ,KON,oder,oder
422,schwarzpappel,NOUN,NN,Schwarzpappel,schwarzpappel
423,?,PUNCT,$.,?,?
424,süße,ADJ,ADJA,süß,süße
425,kleine,ADJ,ADJA,klein,kleine
426,zora,PROPN,NE,Zora,zora
427,.,PUNCT,$.,.,.
428,hello,INTJ,ITJ,hello,hello
429,marci,PROPN,NE,Marci,marci
430,8:),UNK,EMOASC,8:),8:)
431,*,PUNCT,$(,*,*
432,hach,INTJ,ITJ,hach,hach
433,*,PUNCT,$(,*,*
434,zora,PROPN,NE,Zora,zora
435,bringt,VERB,VVFIN,bringen,bringt
436,Lanto,PROPN,NE,Lanto,Lanto
437,einen,DET,ART,ein,einen
438,Apfel,NOUN,NN,Apfel,Apfel
439,mit,PART,PTKVZ,mit,mit
440,keine,DET,PIAT,kein,keine
441,ahnung,NOUN,NN,Ahnung,ahnung
442,",",PUNCT,"$,",",",","
443,eine,DET,ART,ein,eine
444,die,PRON,PRELS,der,die
445,zur,ADP,APPRART,zu,zur
446,blütezeit,NOUN,NN,Blütezeit,blütezeit
447,wohl,UNK,PTKMA,wohl,wohl
448,immer,ADV,ADV,immer,immer
449,diese,DET,PDAT,dieser,diese
450,berge,NOUN,NN,Berg,berge
451,weißer,ADJ,ADJA,weiß,weißer
452,flocken,NOUN,NN,Flocke,flocken
453,von,ADP,APPR,von,von
454,sich,PRON,PRF,sich,sich
455,wirft,VERB,VVFIN,werfen,wirft
456,...,PUNCT,$.,...,...
457,und,CONJ,KON,und,und
458,wo,ADV,PWAV,wo,wo
459,is,AUX,VAFIN,sein,is
460,ein,DET,ART,ein,ein
461,apfel,NOUN,NN,Apfel,apfel
462,für,ADP,APPR,für,für
463,mich,PRON,PPER,mich,mich
464,??,PUNCT,$.,??,??
465,Ah,INTJ,ITJ,ah,Ah
466,",",PUNCT,"$,",",",","
467,sehr,UNK,PTKIFG,sehr,sehr
468,gesund,ADJ,ADJD,gesund,gesund
469,.,PUNCT,$.,.,.
470,*,PUNCT,$(,*,*
471,freu,UNK,AKW,freu,freu
472,*,PUNCT,$(,*,*
473,tom,PROPN,NE,Tom,tom
474,ist,AUX,VAFIN,sein,ist
475,ja,UNK,PTKMA,ja,ja
476,immer,UNK,PTKMWL,immer,immer
477,noch,UNK,PTKMWL,noch,noch
478,da,ADV,ADV,da,da
479,*,PUNCT,$(,*,*
480,wilhelm,PROPN,NE,Wilhelm,wilhelm
481,busch,PROPN,NE,Busch,busch
482,zitier,UNK,AKW,zitier,zitier
483,*,PUNCT,$(,*,*
484,und,CONJ,KON,und,und
485,vom,ADP,APPRART,von,vom
486,ganzen,ADJ,ADJA,ganz,ganzen
487,hühnerschmaus,NOUN,NN,Hühnerschmaus,hühnerschmaus
488,schaut,VERB,VVFIN,schauen,schaut
489,nur,UNK,PTKIFG,nur,nur
490,noch,ADV,ADV,noch,noch
491,ein,DET,ART,ein,ein
492,bein,NOUN,NN,Bein,bein
493,heraus,PART,PTKVZ,heraus,heraus
494,...,PUNCT,$.,...,...
495,dann,ADV,ADV,dann,dann
496,is,AUX,VAFIN,sein,is
497,eine,DET,ART,ein,eine
498,hmmmmm,INTJ,ITJ,hm,hmmmmm
499,sie,PRON,PPER,sie,sie
500,zieht,VERB,VVFIN,ziehen,zieht
501,nach,ADP,APPR,nach,nach
502,Hannover,PROPN,NE,Hannover,Hannover
503,",",PUNCT,"$,",",",","
504,net,PART,PTKNEG,nicht,net
505,nach,ADP,APPR,nach,nach
506,Wien,PROPN,NE,Wien,Wien
507,Warst,AUX,VAFIN,sein,Warst
508,du,PRON,PPER,du,du
509,vom,ADP,APPRART,von,vom
510,Zeugnis,NOUN,NN,Zeugnis,Zeugnis
511,überraschtß,VERB,VVPP,überraschen,überraschtß
512,das,PRON,PDS,der,das
513,kommt,VERB,VVFIN,kommen,kommt
514,auf,ADP,APPR,auf,auf
515,die,DET,ART,der,die
516,rinde,NOUN,NN,Rinde,rinde
517,drauf,ADV,PAV,drauf,drauf
518,an,PART,PTKVZ,an,an
519,?,PUNCT,$.,?,?
520,auf,ADP,APPR,auf,auf
521,jedenfall,NOUN,NN,Jedenfall,jedenfall
522,mit,ADP,APPR,mit,mit
523,ner,DET,ART,ein,ner
524,wolke,NOUN,NN,Wolke,wolke
525,schwarzer,ADJ,ADJA,schwarz,schwarzer
526,vögel,NOUN,NN,Vogel,vögel
527,drüber,ADV,PAV,drüber,drüber
528,und,CONJ,KON,und,und
529,drin,ADV,PAV,drin,drin
530,:-),UNK,EMOASC,:-),:-)
531,:),UNK,EMOASC,:),:)
532,wie,ADV,PWAV,wie,wie
533,die,PRON,PDS,der,die
534,ausschaut,VERB,VVFIN,ausschauen,ausschaut
535,ja,PART,PTKANT,ja,ja
536,wo,ADV,PWAV,wo,wo
537,ich,PRON,PPER,ich,ich
538,doch,UNK,PTKMA,doch,doch
539,kaum,DET,PIAT,kaum,kaum
540,was,PRON,PIS,was,was
541,dafür,ADV,PAV,dafür,dafür
542,getan,VERB,VVPP,tun,getan
543,hab,AUX,VAFIN,haben,hab
544,+,PUNCT,$(,+,+
545,s,UNK,AKW,s,s
546,*,PUNCT,$(,*,*
547,is,AUX,VAFIN,sein,is
548,so,ADV,ADV,so,so
549,ne,DET,ART,ein,ne
550,grobe,ADJ,ADJA,grob,grobe
551,rinde,NOUN,NN,Rinde,rinde
552,..,PUNCT,$.,..,..
553,warum,ADV,PWAV,warum,warum
554,wird,AUX,VAFIN,werden,wird
555,tom,PROPN,NE,Tom,tom
556,nicht,PART,PTKNEG,nicht,nicht
557,aus,ADP,APPR,aus,aus
558,dem,DET,ART,der,dem
559,chat,NOUN,NN,Chat,chat
560,enfernt,VERB,VVPP,enfernen,enfernt
561,?,PUNCT,$.,?,?
562,*,PUNCT,$(,*,*
563,g,UNK,AKW,g,g
564,*,PUNCT,$(,*,*
565,zora,PROPN,NE,Zora,zora
566,bewirbt,VERB,VVFIN,bewerben,bewirbt
567,sich,PRON,PRF,sich,sich
568,damit,ADV,PAV,damit,damit
569,mal,ADV,ADV,mal,mal
570,um,ADP,APPR,um,um
571,stipendien,NOUN,NN,Stipendium,stipendien
572,an,ADP,APPR,an,an
573,den,DET,ART,der,den
574,unis,NOUN,NN,Uni,unis
575,*,PUNCT,$(,*,*
576,s,UNK,AKW,s,s
577,*,PUNCT,$(,*,*
578,Krieg,VERB,VVFIN,kriegen,Krieg
579,ich,PRON,PPER,ich,ich
580,auch,ADV,ADV,auch,auch
581,ein,DET,ART,ein,ein
582,Zeugnis,NOUN,NN,Zeugnis,Zeugnis
583,?,PUNCT,$.,?,?
584,die,PRON,PDS,der,die
585,habn,AUX,VAFIN,haben,habn
586,aber,ADV,ADV,aber,aber
587,so,ADV,ADV,so,so
588,schönes,ADJ,ADJA,schön,schönes
589,gefieder,NOUN,NN,Gefieder,gefieder
590,und,CONJ,KON,und,und
591,sind,AUX,VAFIN,sein,sind
592,nicht,PART,PTKNEG,nicht,nicht
593,dumm,ADJ,ADJD,dumm,dumm
594,*,PUNCT,$(,*,*
595,lach,UNK,AKW,lach,lach
596,*,PUNCT,$(,*,*
597,weil,SCONJ,KOUS,weil,weil
598,ich,PRON,PPER,ich,ich
599,hartnäckig,ADJ,ADJD,hartnäckig,hartnäckig
600,bin,AUX,VAFIN,sein,bin
601,stoeps,PROPN,NE,stoeps,stoeps
602,:-),UNK,EMOASC,:-),:-)
603,stoeps,PROPN,NE,stoeps,stoeps
604,auch,ADV,ADV,auch,auch
605,*,PUNCT,$(,*,*
606,g,UNK,AKW,g,g
607,*,PUNCT,$(,*,*
608,quaki,PROPN,NE,quaki,quaki
609,bindet,VERB,VVFIN,binden,bindet
610,tom,PROPN,NE,Tom,tom
611,am,ADP,APPRART,an,am
612,chat,NOUN,NN,Chat,chat
613,fest,PART,PTKVZ,fest,fest
614,*,PUNCT,$(,*,*
615,knüpf,UNK,AKW,knüpf,knüpf
616,*,PUNCT,$(,*,*
617,zora,PROPN,NE,Zora,zora
618,bewirbt,VERB,VVFIN,bewerben,bewirbt
619,sich,PRON,PRF,sich,sich
620,womit,ADV,PWAV,womit,womit
621,um,ADP,APPR,um,um
622,stipendien,NOUN,NN,Stipendium,stipendien
623,?,PUNCT,$.,?,?
624,nen,DET,ART,ein,nen
625,apfel,NOUN,NN,Apfel,apfel
626,?,PUNCT,$.,?,?
627,stoeps,PROPN,NE,stoeps,stoeps
628,schreibt,VERB,VVFIN,schreiben,schreibt
629,ne,DET,ART,ein,ne
630,beschwerde,NOUN,NN,Beschwerde,beschwerde
631,an,ADP,APPR,an,an
632,unicum,PROPN,NE,Unicum,unicum
633,ne,PART,PTKANT,nein,ne
634,mit,ADP,APPR,mit,mit
635,meinem,DET,PPOSAT,mein,meinem
636,zeugniss,NOUN,NN,Zeugnis,zeugniss
637,",",PUNCT,"$,",",",","
638,ich,PRON,PPER,ich,ich
639,bin,AUX,VAFIN,sein,bin
640,ja,UNK,PTKMA,ja,ja
641,nich,PART,PTKNEG,nicht,nich
642,doof,ADJ,ADJD,doof,doof
643,!,PUNCT,$.,!,!
644,eh,INTJ,ITJ,eh,eh
645,!,PUNCT,$.,!,!
646,*,PUNCT,$(,*,*
647,rupf,UNK,AKW,rupf,rupf
648,",",PUNCT,"$,",",",","
649,zerr,UNK,AKW,zerr,zerr
650,",",PUNCT,"$,",",",","
651,reiss,UNK,AKW,reiss,reiss
652,",",PUNCT,"$,",",",","
653,mich,PRON,PRF,sich,mich
654,losmach,UNK,AKW,losmach,losmach
655,*,PUNCT,$(,*,*
656,hmm,INTJ,ITJ,hm,hmm
657,der,DET,ART,der,der
658,paris,PROPN,NE,Paris,paris
659,war,AUX,VAFIN,sein,war
660,ein,DET,ART,ein,ein
661,ganz,UNK,PTKIFG,ganz,ganz
662,schön,ADJ,ADJD,schön,schön
663,dämlcher,NOUN,NN,dämliche,dämlcher
664,ah,INTJ,ITJ,ah,ah
665,soo,ADV,ADV,so,soo
666,*,PUNCT,$(,*,*
667,nicht,PART,PTKNEG,nicht,nicht
668,festgebunden,ADJ,ADJD,festgebunden,festgebunden
669,sein,AUX,VAINF,sein,sein
670,mag,VERB,VMFIN,mögen,mag
671,*,PUNCT,$(,*,*
672,welches,DET,PWAT,welcher,welches
673,ezugnis,NOUN,NN,Zeugnis,ezugnis
674,?,PUNCT,$.,?,?
