,token,tag,tag_STTS,lemma_gold,baseline
101,beobachtete,VERB,VVFIN,beobachten,beobachtete
102,",",PUNCT,"$,",",",","
103,dann,ADV,ADV,dann,dann
104,aber,ADV,ADV,aber,aber
105,",",PUNCT,"$,",",",","
106,gleichzeitig,ADJ,ADJD,gleichzeitig,gleichzeitig
107,befremdet,ADJ,ADJD,befremdet,befremdet
108,und,CONJ,KON,und,und
109,hungrig,ADJ,ADJD,hungrig,hungrig
110,",",PUNCT,"$,",",",","
111,läutete,VERB,VVFIN,läuten,läutete
112,er,PRON,PPER,er,er
113,.,PUNCT,$.,.,.
114,_,UNK,--,--,_
115,Sofort,ADV,ADV,sofort,Sofort
116,klopfte,VERB,VVFIN,klopfen,klopfte
117,es,PRON,PPER,es,es
118,und,CONJ,KON,und,und
119,ein,DET,ART,ein,ein
120,Mann,NOUN,NN,Mann,Mann
121,",",PUNCT,"$,",",",","
122,den,PRON,PRELS,d,den
123,er,PRON,PPER,er,er
124,in,ADP,APPR,in,in
125,dieser,DET,PDAT,dies,dieser
126,Wohnung,NOUN,NN,Wohnung,Wohnung
127,noch,ADV,ADV,noch,noch
128,niemals,ADV,ADV,niemals,niemals
129,gesehen,VERB,VVPP,sehen,gesehen
130,hatte,AUX,VAFIN,haben,hatte
131,",",PUNCT,"$,",",",","
132,trat,VERB,VVFIN,treten,trat
133,ein,PART,PTKVZ,ein,ein
134,.,PUNCT,$.,.,.
135,_,UNK,--,--,_
136,Er,PRON,PPER,er,Er
137,war,AUX,VAFIN,sein,war
138,schlank,ADJ,ADJD,schlank,schlank
139,und,CONJ,KON,und,und
140,doch,ADV,ADV,doch,doch
141,war,AUX,VAFIN,sein,war
142,er,PRON,PPER,er,er
143,fest,ADJ,ADJD,fest,fest
144,gebaut,ADJ,ADJD,gebaut,gebaut
145,",",PUNCT,"$,",",",","
146,er,PRON,PPER,er,er
147,trug,VERB,VVFIN,tragen,trug
148,ein,DET,ART,ein,ein
149,anliegendes,ADJ,ADJA,anliegend,anliegendes
150,schwarzes,ADJ,ADJA,schwarz,schwarzes
151,Kleid,NOUN,NN,Kleid,Kleid
152,",",PUNCT,"$,",",",","
153,das,PRON,PRELS,d,das
154,",",PUNCT,"$,",",",","
155,ähnlich,ADJ,ADJD,ähnlich,ähnlich
156,den,DET,ART,d,den
157,Reiseanzügen,NOUN,NN,Reiseanzug,Reiseanzügen
158,",",PUNCT,"$,",",",","
159,mit,ADP,APPR,mit,mit
160,verschiedenen,ADJ,ADJA,verschieden,verschiedenen
161,Falten,NOUN,NN,Falte,Falten
162,",",PUNCT,"$,",",",","
163,Taschen,NOUN,NN,Tasche,Taschen
164,",",PUNCT,"$,",",",","
165,Schnallen,NOUN,NN,Schnalle,Schnallen
166,",",PUNCT,"$,",",",","
167,Knöpfen,NOUN,NN,Knopf,Knöpfen
168,und,CONJ,KON,und,und
169,einem,DET,ART,ein,einem
170,Gürtel,NOUN,NN,Gürtel,Gürtel
171,versehen,VERB,VVPP,versehen,versehen
172,war,AUX,VAFIN,sein,war
173,und,CONJ,KON,und,und
174,das,PRON,PRELS,d,das
175,infolgedessen,ADV,PAV,infolgedessen,infolgedessen
176,",",PUNCT,"$,",",",","
177,ohne,ADP,APPR,ohne,ohne
178,dass,SCONJ,KOUS,dass,dass
179,man,PRON,PIS,man,man
180,sich,PRON,PRF,sich,sich
181,darüber,ADV,PAV,darüber,darüber
182,klar,ADJ,ADJD,klar,klar
183,wurde,AUX,VAFIN,werden,wurde
184,",",PUNCT,"$,",",",","
185,wozu,ADV,PWAV,wozu,wozu
186,es,PRON,PPER,es,es
187,dienen,VERB,VVINF,dienen,dienen
188,sollte,VERB,VMFIN,sollen,sollte
189,",",PUNCT,"$,",",",","
190,besonders,ADV,ADV,besonders,besonders
191,praktisch,ADJ,ADJD,praktisch,praktisch
192,erschien,VERB,VVFIN,erscheinen,erschien
193,.,PUNCT,$.,.,.
194,_,UNK,--,--,_
195,"""",PUNCT,$(,"""",""""
196,Wer,PRON,PWS,wer,Wer
197,sind,AUX,VAFIN,sein,sind
198,Sie,PRON,PPER,sie,Sie
199,?,PUNCT,$.,?,?
200,"""",PUNCT,$(,"""",""""
201,fragte,VERB,VVFIN,fragen,fragte
202,K.,PROPN,NE,K.,K.
203,und,CONJ,KON,und,und
204,saß,VERB,VVFIN,sitzen,saß
205,gleich,ADV,ADV,gleich,gleich
206,halb,ADJ,ADJD,halb,halb
207,aufrecht,ADJ,ADJD,aufrecht,aufrecht
208,im,ADP,APPRART,im,im
209,Bett,NOUN,NN,Bett,Bett
210,.,PUNCT,$.,.,.
211,_,UNK,--,--,_
212,Der,DET,ART,d,Der
213,Mann,NOUN,NN,Mann,Mann
214,aber,ADV,ADV,aber,aber
215,ging,VERB,VVFIN,gehen,ging
216,über,ADP,APPR,über,über
217,die,DET,ART,d,die
218,Frage,NOUN,NN,Frage,Frage
219,hinweg,PART,PTKVZ,hinweg,hinweg
220,",",PUNCT,"$,",",",","
221,als,SCONJ,KOUS,als,als
222,müsse,VERB,VMFIN,müssen,müsse
223,man,PRON,PIS,man,man
224,seine,DET,PPOSAT,sein,seine
225,Erscheinung,NOUN,NN,Erscheinung,Erscheinung
226,hinnehmen,VERB,VVINF,hinnehmen,hinnehmen
227,",",PUNCT,"$,",",",","
228,und,CONJ,KON,und,und
229,er,PRON,PPER,er,er
230,sagte,VERB,VVFIN,sagen,sagte
231,bloß,ADV,ADV,bloß,bloß
232,seinerseits,ADV,ADV,seinerseits,seinerseits
233,:,PUNCT,$.,:,:
234,"""",PUNCT,$(,"""",""""
235,Sie,PRON,PPER,sie,Sie
236,haben,AUX,VAFIN,haben,haben
237,geläutet,VERB,VVPP,läuten,geläutet
238,?,PUNCT,$.,?,?
239,"""",PUNCT,$(,"""",""""
240,_,UNK,--,--,_
241,"""",PUNCT,$(,"""",""""
242,Anna,PROPN,NE,Anna,Anna
243,soll,VERB,VMFIN,sollen,soll
244,mir,PRON,PPER,ich,mir
245,das,DET,ART,d,das
246,Frühstück,NOUN,NN,Frühstück,Frühstück
247,bringen,VERB,VVINF,bringen,bringen
248,"""",PUNCT,$(,"""",""""
249,",",PUNCT,"$,",",",","
250,sagte,VERB,VVFIN,sagen,sagte
251,K.,PROPN,NE,K.,K.
252,und,CONJ,KON,und,und
253,er,PRON,PPER,er,er
254,versuchte,VERB,VVFIN,versuchen,versuchte
255,",",PUNCT,"$,",",",","
256,zunächst,ADV,ADV,zunächst,zunächst
257,stillschweigend,ADJ,ADJD,stillschweigend,stillschweigend
258,",",PUNCT,"$,",",",","
259,durch,ADP,APPR,durch,durch
260,Aufmerksamkeit,NOUN,NN,Aufmerksamkeit,Aufmerksamkeit
261,und,CONJ,KON,und,und
262,Überlegung,NOUN,NN,Überlegung,Überlegung
263,festzustellen,VERB,VVIZU,feststellen,festzustellen
264,",",PUNCT,"$,",",",","
265,wer,PRON,PWS,wer,wer
266,der,DET,ART,d,der
267,Mann,NOUN,NN,Mann,Mann
268,eigentlich,ADV,ADV,eigentlich,eigentlich
269,war,AUX,VAFIN,sein,war
270,.,PUNCT,$.,.,.
271,_,UNK,--,--,_
272,Aber,CONJ,KON,aber,Aber
273,dieser,PRON,PDS,dies,dieser
274,setzte,VERB,VVFIN,setzen,setzte
275,sich,PRON,PRF,sich,sich
276,nicht,PART,PTKNEG,nicht,nicht
277,allzu,ADV,ADV,allzu,allzu
278,lange,ADJ,ADJD,lange,lange
279,seinen,DET,PPOSAT,sein,seinen
280,Blicken,NOUN,NN,Blick,Blicken
281,aus,PART,PTKVZ,aus,aus
282,",",PUNCT,"$,",",",","
283,sondern,CONJ,KON,sondern,sondern
284,er,PRON,PPER,er,er
285,wandte,VERB,VVFIN,wenden,wandte
286,sich,PRON,PRF,sich,sich
287,zur,ADP,APPRART,zur,zur
288,Tür,NOUN,NN,Tür,Tür
289,",",PUNCT,"$,",",",","
290,die,PRON,PRELS,d,die
291,er,PRON,PPER,er,er
292,ein,DET,ART,ein,ein
293,wenig,PRON,PIS,wenig,wenig
294,öffnete,VERB,VVFIN,öffnen,öffnete
295,",",PUNCT,"$,",",",","
296,um,SCONJ,KOUI,um,um
297,jemandem,PRON,PIS,jemand,jemandem
298,",",PUNCT,"$,",",",","
299,der,PRON,PRELS,d,der
300,offenbar,ADJ,ADJD,offenbar,offenbar
301,knapp,ADV,ADV,knapp,knapp
302,hinter,ADP,APPR,hinter,hinter
303,der,DET,ART,d,der
304,Tür,NOUN,NN,Tür,Tür
305,stand,VERB,VVFIN,stehen,stand
306,",",PUNCT,"$,",",",","
307,zu,PART,PTKZU,zu,zu
308,sagen,VERB,VVINF,sagen,sagen
309,:,PUNCT,$.,:,:
310,"""",PUNCT,$(,"""",""""
311,Er,PRON,PPER,er,Er
312,will,VERB,VMFIN,wollen,will
313,",",PUNCT,"$,",",",","
314,dass,SCONJ,KOUS,dass,dass
315,Anna,PROPN,NE,Anna,Anna
316,ihm,PRON,PPER,er,ihm
317,das,DET,ART,d,das
318,Frühstück,NOUN,NN,Frühstück,Frühstück
319,bringt,VERB,VVFIN,bringen,bringt
320,.,PUNCT,$.,.,.
321,"""",PUNCT,$(,"""",""""
322,_,UNK,--,--,_
323,Ein,DET,ART,ein,Ein
324,kleines,ADJ,ADJA,klein,kleines
325,Gelächter,NOUN,NN,Gelächter,Gelächter
326,im,ADP,APPRART,im,im
327,Nebenzimmer,NOUN,NN,Nebenzimmer,Nebenzimmer
328,folgte,VERB,VVFIN,folgen,folgte
329,",",PUNCT,"$,",",",","
330,es,PRON,PPER,es,es
331,war,AUX,VAFIN,sein,war
332,nach,ADP,APPR,nach,nach
333,dem,DET,ART,d,dem
334,Klang,NOUN,NN,Klang,Klang
335,nicht,PART,PTKNEG,nicht,nicht
336,sicher,ADJ,ADJD,sicher,sicher
337,",",PUNCT,"$,",",",","
338,ob,SCONJ,KOUS,ob,ob
339,nicht,PART,PTKNEG,nicht,nicht
340,mehrere,DET,PIAT,mehrere,mehrere
341,Personen,NOUN,NN,Person,Personen
342,daran,ADV,PAV,daran,daran
343,beteiligt,ADJ,ADJD,beteiligt,beteiligt
344,waren,AUX,VAFIN,sein,waren
345,.,PUNCT,$.,.,.
346,_,UNK,--,--,_
347,Obwohl,SCONJ,KOUS,obwohl,Obwohl
348,der,DET,ART,d,der
349,fremde,ADJ,ADJA,fremd,fremde
350,Mann,NOUN,NN,Mann,Mann
351,dadurch,ADV,PAV,dadurch,dadurch
352,nichts,PRON,PIS,nichts,nichts
353,erfahren,VERB,VVPP,erfahren,erfahren
354,haben,AUX,VAINF,haben,haben
355,konnte,VERB,VMFIN,können,konnte
356,",",PUNCT,"$,",",",","
357,was,PRON,PWS,was,was
358,er,PRON,PPER,er,er
359,nicht,PART,PTKNEG,nicht,nicht
360,schon,ADV,ADV,schon,schon
361,früher,ADJ,ADJD,früher,früher
362,gewusst,VERB,VVPP,wissen,gewusst
363,hätte,AUX,VAFIN,haben,hätte
364,",",PUNCT,"$,",",",","
365,sagte,VERB,VVFIN,sagen,sagte
366,er,PRON,PPER,er,er
367,nun,ADV,ADV,nun,nun
368,doch,ADV,ADV,doch,doch
369,zu,ADP,APPR,zu,zu
370,K.,PROPN,NE,K.,K.
371,im,ADP,APPRART,im,im
372,Tone,NOUN,NN,Ton,Tone
373,einer,DET,ART,ein,einer
374,Meldung,NOUN,NN,Meldung,Meldung
375,:,PUNCT,$.,:,:
376,"""",PUNCT,$(,"""",""""
377,Es,PRON,PPER,es,Es
378,ist,AUX,VAFIN,sein,ist
379,unmöglich,ADJ,ADJD,unmöglich,unmöglich
380,.,PUNCT,$.,.,.
381,"""",PUNCT,$(,"""",""""
382,_,UNK,--,--,_
383,"""",PUNCT,$(,"""",""""
384,Das,PRON,PDS,d,Das
385,wäre,AUX,VAFIN,sein,wäre
386,neu,ADJ,ADJD,neu,neu
387,"""",PUNCT,$(,"""",""""
388,",",PUNCT,"$,",",",","
389,sagte,VERB,VVFIN,sagen,sagte
390,K.,PROPN,NE,K.,K.
391,",",PUNCT,"$,",",",","
392,sprang,VERB,VVFIN,springen,sprang
393,aus,ADP,APPR,aus,aus
394,dem,DET,ART,d,dem
395,Bett,NOUN,NN,Bett,Bett
396,und,CONJ,KON,und,und
397,zog,VERB,VVFIN,ziehen,zog
398,rasch,ADJ,ADJD,rasch,rasch
399,seine,DET,PPOSAT,sein,seine
400,Hosen,NOUN,NN,Hose,Hosen
401,an,PART,PTKVZ,an,an
402,.,PUNCT,$.,.,.
403,_,UNK,--,--,_
404,"""",PUNCT,$(,"""",""""
405,Ich,PRON,PPER,ich,Ich
406,will,VERB,VMFIN,wollen,will
407,doch,ADV,ADV,doch,doch
408,sehen,VERB,VVINF,sehen,sehen
409,",",PUNCT,"$,",",",","
410,was,PRON,PWS,was,was
411,für,ADP,APPR,für,für
412,Leute,NOUN,NN,Leute,Leute
413,im,ADP,APPRART,im,im
414,Nebenzimmer,NOUN,NN,Nebenzimmer,Nebenzimmer
415,sind,AUX,VAFIN,sein,sind
416,und,CONJ,KON,und,und
417,wie,ADV,PWAV,wie,wie
418,Frau,NOUN,NN,Frau,Frau
419,Grubach,PROPN,NE,Grubach,Grubach
420,diese,DET,PDAT,dies,diese
421,Störung,NOUN,NN,Störung,Störung
422,mir,PRON,PPER,ich,mir
423,gegenüber,ADP,APPO,gegenüber,gegenüber
424,verantworten,VERB,VVINF,verantworten,verantworten
425,wird,AUX,VAFIN,werden,wird
426,.,PUNCT,$.,.,.
427,"""",PUNCT,$(,"""",""""
428,_,UNK,--,--,_
429,Es,PRON,PPER,es,Es
430,fiel,VERB,VVFIN,fallen,fiel
431,ihm,PRON,PPER,er,ihm
432,zwar,ADV,ADV,zwar,zwar
433,gleich,ADV,ADV,gleich,gleich
434,ein,PART,PTKVZ,ein,ein
435,",",PUNCT,"$,",",",","
436,dass,SCONJ,KOUS,dass,dass
437,er,PRON,PPER,er,er
438,das,PRON,PDS,d,das
439,nicht,PART,PTKNEG,nicht,nicht
440,hätte,AUX,VAFIN,haben,hätte
441,laut,ADP,APPR,laut,laut
442,sagen,VERB,VVINF,sagen,sagen
443,müssen,VERB,VMINF,müssen,müssen
444,und,CONJ,KON,und,und
445,dass,SCONJ,KOUS,dass,dass
446,er,PRON,PPER,er,er
447,dadurch,ADV,PAV,dadurch,dadurch
448,gewissermaßen,ADV,ADV,gewissermaßen,gewissermaßen
449,ein,DET,ART,ein,ein
450,Beaufsichtigungsrecht,NOUN,NN,Beaufsichtigungsrecht,Beaufsichtigungsrecht
451,des,DET,ART,d,des
452,Fremden,NOUN,NN,Fremde,Fremden
453,anerkannte,ADJ,ADJA,anerkennen,anerkannte
454,",",PUNCT,"$,",",",","
455,aber,CONJ,KON,aber,aber
456,es,PRON,PPER,es,es
457,schien,VERB,VVFIN,scheinen,schien
458,ihm,PRON,PPER,er,ihm
459,jetzt,ADV,ADV,jetzt,jetzt
460,nicht,PART,PTKNEG,nicht,nicht
461,wichtig,ADJ,ADJD,wichtig,wichtig
462,.,PUNCT,$.,.,.
463,_,UNK,--,--,_
464,Immerhin,ADV,ADV,immerhin,Immerhin
465,fasste,VERB,VVFIN,fassen,fasste
466,es,PRON,PPER,es,es
467,der,DET,ART,d,der
468,Fremde,NOUN,NN,Fremde,Fremde
469,so,ADV,ADV,so,so
470,auf,PART,PTKVZ,auf,auf
471,",",PUNCT,"$,",",",","
472,denn,CONJ,KON,denn,denn
473,er,PRON,PPER,er,er
474,sagte,VERB,VVFIN,sagen,sagte
475,:,PUNCT,$.,:,:
476,"""",PUNCT,$(,"""",""""
477,Wollen,VERB,VMFIN,wollen,Wollen
478,Sie,PRON,PPER,sie,Sie
479,nicht,PART,PTKNEG,nicht,nicht
480,lieber,ADV,ADV,lieber,lieber
481,hierbleiben,VERB,VVINF,hierbleiben,hierbleiben
482,?,PUNCT,$.,?,?
483,"""",PUNCT,$(,"""",""""
484,_,UNK,--,--,_
485,"""",PUNCT,$(,"""",""""
486,Ich,PRON,PPER,ich,Ich
487,will,VERB,VMFIN,wollen,will
488,weder,CONJ,KON,weder,weder
489,hierbleiben,VERB,VVINF,hierbleiben,hierbleiben
490,",",PUNCT,"$,",",",","
491,noch,CONJ,KON,noch,noch
492,will,VERB,VMFIN,wollen,will
493,ich,PRON,PPER,ich,ich
494,von,ADP,APPR,von,von
495,Ihnen,PRON,PPER,sie,Ihnen
496,angesprochen,VERB,VVPP,ansprechen,angesprochen
497,werden,AUX,VAINF,werden,werden
498,",",PUNCT,"$,",",",","
499,solange,SCONJ,KOUS,solange,solange
500,Sie,PRON,PPER,sie,Sie
501,sich,PRON,PRF,sich,sich
502,mir,PRON,PPER,ich,mir
503,nicht,PART,PTKNEG,nicht,nicht
504,vorstellen,VERB,VVFIN,vorstellen,vorstellen
505,.,PUNCT,$.,.,.
506,"""",PUNCT,$(,"""",""""
507,_,UNK,--,--,_
508,"""",PUNCT,$(,"""",""""
509,Es,PRON,PPER,es,Es
510,war,AUX,VAFIN,sein,war
511,gut,ADJ,ADJD,gut,gut
512,gemeint,VERB,VVPP,meinen,gemeint
513,"""",PUNCT,$(,"""",""""
514,",",PUNCT,"$,",",",","
515,sagte,VERB,VVFIN,sagen,sagte
516,der,DET,ART,d,der
517,Fremde,NOUN,NN,Fremde,Fremde
518,und,CONJ,KON,und,und
519,er,PRON,PPER,er,er
520,öffnete,VERB,VVFIN,öffnen,öffnete
521,nun,ADV,ADV,nun,nun
522,freiwillig,ADJ,ADJD,freiwillig,freiwillig
523,die,DET,ART,d,die
524,Tür,NOUN,NN,Tür,Tür
525,.,PUNCT,$.,.,.
526,_,UNK,--,--,_
527,Im,ADP,APPRART,im,Im
528,Nebenzimmer,NOUN,NN,Nebenzimmer,Nebenzimmer
529,",",PUNCT,"$,",",",","
530,in,ADP,APPR,in,in
531,das,PRON,PRELS,d,das
532,K.,PROPN,NE,K.,K.
533,langsamer,ADJ,ADJD,langsam,langsamer
534,eintrat,VERB,VVFIN,eintreten,eintrat
535,",",PUNCT,"$,",",",","
536,als,SCONJ,KOUS,als,als
537,er,PRON,PPER,er,er
538,wollte,VERB,VMFIN,wollen,wollte
539,",",PUNCT,"$,",",",","
540,sah,VERB,VVFIN,sah,sah
541,es,PRON,PPER,es,es
542,auf,ADP,APPR,auf,auf
543,den,DET,ART,d,den
544,ersten,ADJ,ADJA,erst,ersten
545,Blick,NOUN,NN,Blick,Blick
546,fast,ADV,ADV,fast,fast
547,genau,ADJ,ADJD,genau,genau
548,so,ADV,ADV,so,so
549,aus,PART,PTKVZ,aus,aus
550,wie,CONJ,KOKOM,wie,wie
551,am,ADP,APPRART,am,am
552,Abend,NOUN,NN,Abend,Abend
553,vorher,ADV,ADV,vorher,vorher
554,.,PUNCT,$.,.,.
555,_,UNK,--,--,_
556,Es,PRON,PPER,es,Es
557,war,AUX,VAFIN,sein,war
558,das,DET,ART,d,das
559,Wohnzimmer,NOUN,NN,Wohnzimmer,Wohnzimmer
560,der,DET,ART,d,der
561,Frau,NOUN,NN,Frau,Frau
562,Grubach,PROPN,NE,Grubach,Grubach
563,",",PUNCT,"$,",",",","
564,vielleicht,ADV,ADV,vielleicht,vielleicht
565,war,AUX,VAFIN,sein,war
566,in,ADP,APPR,in,in
567,diesem,DET,PDAT,dies,diesem
568,mit,ADP,APPR,mit,mit
569,Möbeln,NOUN,NN,Möbel,Möbeln
570,",",PUNCT,"$,",",",","
571,Decken,NOUN,NN,Decke,Decken
572,",",PUNCT,"$,",",",","
573,Porzellan,NOUN,NN,Porzellan,Porzellan
574,und,CONJ,KON,und,und
575,Fotografien,NOUN,NN,Fotografie,Fotografien
576,überfüllten,ADJ,ADJA,überfüllt,überfüllten
577,Zimmer,NOUN,NN,Zimmer,Zimmer
578,heute,ADV,ADV,heute,heute
579,ein,DET,ART,ein,ein
580,wenig,PRON,PIS,wenig,wenig
581,mehr,DET,PIAT,mehr,mehr
582,Raum,NOUN,NN,Raum,Raum
583,als,CONJ,KOKOM,als,als
584,sonst,ADV,ADV,sonst,sonst
585,",",PUNCT,"$,",",",","
586,man,PRON,PIS,man,man
587,erkannte,VERB,VVFIN,erkennen,erkannte
588,das,PRON,PDS,d,das
589,nicht,PART,PTKNEG,nicht,nicht
590,gleich,ADV,ADV,gleich,gleich
591,",",PUNCT,"$,",",",","
592,um,ADP,APPR,um,um
593,so,ADV,ADV,so,so
594,weniger,PRON,PIS,weniger,weniger
595,",",PUNCT,"$,",",",","
596,als,SCONJ,KOUS,als,als
597,die,DET,ART,d,die
598,Hauptveränderung,NOUN,NN,Hauptveränderung,Hauptveränderung
599,in,ADP,APPR,in,in
600,der,DET,ART,d,der
601,Anwesenheit,NOUN,NN,Anwesenheit,Anwesenheit
602,eines,DET,ART,ein,eines
603,Mannes,NOUN,NN,Mann,Mannes
604,bestand,VERB,VVFIN,bestehen,bestand
605,",",PUNCT,"$,",",",","
606,der,PRON,PRELS,d,der
607,beim,ADP,APPRART,beim,beim
608,offenen,ADJ,ADJA,offen,offenen
609,Fenster,NOUN,NN,Fenster,Fenster
610,mit,ADP,APPR,mit,mit
611,einem,DET,ART,ein,einem
612,Buch,NOUN,NN,Buch,Buch
613,saß,VERB,VVFIN,sitzen,saß
614,",",PUNCT,"$,",",",","
615,von,ADP,APPR,von,von
616,dem,PRON,PRELS,d,dem
617,er,PRON,PPER,er,er
618,jetzt,ADV,ADV,jetzt,jetzt
619,aufblickte,VERB,VVFIN,aufblicken,aufblickte
620,.,PUNCT,$.,.,.
621,_,UNK,--,--,_
622,"""",PUNCT,$(,"""",""""
623,Sie,PRON,PPER,sie,Sie
624,hätten,AUX,VAFIN,haben,hätten
625,in,ADP,APPR,in,in
626,Ihrem,DET,PPOSAT,ihr,Ihrem
627,Zimmer,NOUN,NN,Zimmer,Zimmer
628,bleiben,VERB,VVINF,bleiben,bleiben
629,sollen,VERB,VMFIN,sollen,sollen
630,!,PUNCT,$.,!,!
631,_,UNK,--,--,_
632,Hat,AUX,VAFIN,haben,Hat
633,es,PRON,PPER,es,es
634,Ihnen,PRON,PPER,sie,Ihnen
635,denn,ADV,ADV,denn,denn
636,Franz,PROPN,NE,Franz,Franz
637,nicht,PART,PTKNEG,nicht,nicht
638,gesagt,VERB,VVPP,sagen,gesagt
639,?,PUNCT,$.,?,?
640,"""",PUNCT,$(,"""",""""
641,_,UNK,--,--,_
642,"""",PUNCT,$(,"""",""""
643,Ja,PART,PTKANT,ja,Ja
644,",",PUNCT,"$,",",",","
645,was,PRON,PWS,was,was
646,wollen,VERB,VMFIN,wollen,wollen
647,Sie,PRON,PPER,sie,Sie
648,denn,ADV,ADV,denn,denn
649,?,PUNCT,$.,?,?
650,"""",PUNCT,$(,"""",""""
651,sagte,VERB,VVFIN,sagen,sagte
652,K.,PROPN,NE,K.,K.
653,und,CONJ,KON,und,und
654,er,PRON,PPER,er,er
655,sah,VERB,VVFIN,sehen,sah
656,von,ADP,APPR,von,von
657,der,DET,ART,d,der
658,neuen,ADJ,ADJA,neu,neuen
659,Bekanntschaft,NOUN,NN,Bekanntschaft,Bekanntschaft
660,zu,ADP,APPR,zu,zu
661,dem,DET,ART,d,dem
662,mit,ADP,APPR,mit,mit
663,Franz,PROPN,NE,Franz,Franz
664,Benannten,NOUN,NN,Benannte,Benannten
665,",",PUNCT,"$,",",",","
666,der,PRON,PRELS,d,der
667,in,ADP,APPR,in,in
668,der,DET,ART,d,der
669,Tür,NOUN,NN,Tür,Tür
