,token,tag,tag_STTS,lemma_gold,baseline
149,salt,VERB,VMFIN,sollen,salt
150,betrachten,VERB,VVINF,betrachten,betrachten
151,syne,DET,PPOSAT,sein,syne
152,martir,NOUN,NN,Marter,martir
153,myt,ADP,APPR,mit,myt
154,eyme,DET,ART,ein,eyme
155,betrubegen,ADJ,ADJA,betrübt,betrubegen
156,herczen,NOUN,NN,Herz,herczen
157,_,UNK,--,--,_
158,Alzo,SCONJ,KOUS,also,Alzo
159,_,UNK,--,--,_
160,der,DET,ART,d,der
161,heilige,ADJ,ADJA,heilig,heilige
162,bischof,NOUN,NN,Bischof,bischof
163,tete,VERB,VVFIN,tun,tete
164,_,UNK,--,--,_
165,_,UNK,--,--,_
166,sente,ADJ,ADJA,Sankt,sente
167,anshelmus,PROPN,NE,Anselm,anshelmus
168,bat,VERB,VVFIN,bitten,bat
169,marien,PROPN,NE,Maria,marien
170,manch,DET,PIAT,manch,manch
171,iar,NOUN,NN,Jahr,iar
172,myt,ADP,APPR,mit,myt
173,heysen,ADJ,ADJA,heiß,heysen
174,trenen,NOUN,NN,Träne,trenen
175,_,UNK,--,--,_
176,das,SCONJ,KOUS,dass,das
177,sy,PRON,PPER,sie,sy
178,ym,PRON,PPER,er,ym
179,offenbarte,VERB,VVFIN,offenbaren,offenbarte
180,_,UNK,--,--,_
181,wy,SCONJ,KOUS,wie,wy
182,vnser,DET,PPOSAT,unser,vnser
183,here,PROPN,NE,Herr,here
184,ih-us,PROPN,NE,Jesus,ih-us
185,cristus,PROPN,NE,Christus,cristus
186,syne,DET,PPOSAT,sein,syne
187,marter,NOUN,NN,Marter,marter
188,irleden,VERB,VVPP,erleiden,irleden
189,hatte,AUX,VAFIN,haben,hatte
190,.,PUNCT,$.,.,.
191,_,UNK,--,--,_
192,do,ADV,ADV,da,do
193,sprach,VERB,VVFIN,sprechen,sprach
194,vnse,DET,PPOSAT,unser,vnse
195,vrouwe,PROPN,NE,Frau,vrouwe
196,_,UNK,--,--,_
197,Anshelme,PROPN,NE,Anselm,Anshelme
198,_,UNK,--,--,_
199,ich,PRON,PPER,ich,ich
200,sage,VERB,VVFIN,sagen,sage
201,dir,PRON,PPER,du,dir
202,_,UNK,--,--,_
203,das,SCONJ,KOUS,dass,das
204,myn,DET,PPOSAT,mein,myn
205,here,PROPN,NE,Herr,here
206,ihesus,PROPN,NE,Jesus,ihesus
207,cristus,PROPN,NE,Christus,cristus
208,alzo,ADV,ADV,also,alzo
209,grose,ADJ,ADJA,groß,grose
210,martir,NOUN,NN,Marter,martir
211,irleden,VERB,VVPP,erleiden,irleden
212,hot,AUX,VAFIN,haben,hot
213,.,PUNCT,"$,",.,.
214,das,SCONJ,KOUS,dass,das
215,sy,PRON,PPER,sie,sy
216,nyrkeyn,DET,PIAT,kein,nyrkeyn
217,mensche,NOUN,NN,Mensch,mensche
218,usgelegen,VERB,VVINF,auslegen,usgelegen
219,mak,VERB,VMFIN,mögen,mak
220,.,PUNCT,$.,.,.
221,_,UNK,--,--,_
222,Doch,ADV,ADV,doch,Doch
223,salt,VERB,VMFIN,sollen,salt
224,u,PRON,PPER,du,u
225,wissen,VERB,VVINF,wissen,wissen
226,_,UNK,--,--,_
227,daz,SCONJ,KOUS,dass,daz
228,ich,PRON,PPER,ich,ich
229,an,ADP,APPR,an,an
230,sotane,ADJ,ADJA,sotane,sotane
231,wirdekeit,NOUN,NN,Würdigkeit,wirdekeit
232,komen,VERB,VVPP,kommen,komen
233,byn,AUX,VAFIN,sein,byn
234,_,UNK,--,--,_
235,das,SCONJ,KOUS,dass,das
236,ich,PRON,PPER,ich,ich
237,nvmmermer,ADV,ADV,nimmermehr,nvmmermer
238,betrubet,VERB,VVPP,betrübt,betrubet
239,mak,VERB,VMFIN,mögen,mak
240,werden,AUX,VAINF,werden,werden
241,.,PUNCT,$.,.,.
242,_,UNK,--,--,_
243,darvmme,ADV,PAV,darum,darvmme
244,so,ADV,ADV,so,so
245,wil,VERB,VMFIN,wollen,wil
246,ich,PRON,PPER,ich,ich
247,berichten,VERB,VVINF,berichten,berichten
248,dich,PRON,PPER,du,dich
249,_,UNK,--,--,_
250,wy,SCONJ,KOUS,wie,wy
251,myn,DET,PPOSAT,mein,myn
252,lybes,ADJ,ADJA,lieb,lybes
253,kint,PROPN,NE,Kind,kint
254,syne,DET,PPOSAT,sein,syne
255,martir,NOUN,NN,Marter,martir
256,irleden,VERB,VVPP,erleiden,irleden
257,hot,AUX,VAFIN,haben,hot
258,vnd,CONJ,KON,und,vnd
259,wy,SCONJ,KOUS,wie,wy
260,her,PRON,PPER,er,her
261,gemartirt,VERB,VVPP,martern,gemartirt
262,ist,AUX,VAFIN,sein,ist
263,_,UNK,--,--,_
264,_,UNK,--,--,_
265,Do,ADV,ADV,da,Do
266,vrogete,VERB,VVFIN,fragen,vrogete
267,sente,ADJ,ADJA,Sankt,sente
268,anshelmus,PROPN,NE,Anselm,anshelmus
269,vnse,DET,PPOSAT,unser,vnse
270,vrouwe,PROPN,NE,Frau,vrouwe
271,von,ADP,APPR,von,von
272,worten,NOUN,NN,Wort,worten
273,czu,ADP,APPR,zu,czu
274,worten,NOUN,NN,Wort,worten
275,.,PUNCT,$.,.,.
276,_,UNK,--,--,_
277,vnd,CONJ,KON,und,vnd
278,vnse,DET,PPOSAT,unser,vnse
279,vrouwe,PROPN,NE,Frau,vrouwe
280,berichtet,VERB,VVFIN,berichten,berichtet
281,yn,PRON,PPER,er,yn
282,_,UNK,--,--,_
283,was,PRON,PWS,was,was
284,her,PRON,PPER,er,her
285,vrogete,VERB,VVFIN,fragen,vrogete
286,_,UNK,--,--,_
287,_,UNK,--,--,_
288,do,ADV,ADV,da,do
289,sprach,VERB,VVFIN,sprechen,sprach
290,sente,ADJ,ADJA,Sankt,sente
291,anshelmus,PROPN,NE,Anselm,anshelmus
292,_,UNK,--,--,_
293,lybe,ADJ,ADJA,lieb,lybe
294,vrouwe,PROPN,NE,Frau,vrouwe
295,_,UNK,--,--,_
296,sage,VERB,VVIMP,sagen,sage
297,myr,PRON,PPER,ich,myr
298,_,UNK,--,--,_
299,_,UNK,--,--,_
300,dynes,DET,PPOSAT,dein,dynes
301,lyben,ADJ,ADJA,lieb,lyben
302,kyndes,PROPN,NE,Kind,kyndes
303,marter,NOUN,NN,Marter,marter
304,_,UNK,--,--,_
305,_,UNK,--,--,_
306,Do,ADV,ADV,da,Do
307,sprach,VERB,VVFIN,sprechen,sprach
308,vnse,DET,PPOSAT,unser,vnse
309,vrouwe,PROPN,NE,Frau,vrouwe
310,_,UNK,--,--,_
311,Do,SCONJ,KOUS,da,Do
312,myn,DET,PPOSAT,mein,myn
313,lybes,ADJ,ADJA,lieb,lybes
314,kynt,PROPN,NE,Kind,kynt
315,das,DET,ART,d,das
316,obentbrot,NOUN,NN,Abendbrot,obentbrot
317,hatte,AUX,VAFIN,haben,hatte
318,gessen,VERB,VVPP,essen,gessen
319,myt,ADP,APPR,mit,myt
320,synen,DET,PPOSAT,sein,synen
321,iungeren,NOUN,NN,Jünger,iungeren
322,_,UNK,--,--,_
323,_,UNK,--,--,_
324,vfgestanden,VERB,VVPP,aufstehen,vfgestanden
325,was,AUX,VAFIN,sein,was
326,noch,ADP,APPR,nach,noch
327,dem,DET,ART,d,dem
328,essen,NOUN,NN,Essen,essen
329,_,UNK,--,--,_
330,Do,ADV,ADV,da,Do
331,lyf,VERB,VVFIN,laufen,lyf
332,iudas,PROPN,NE,Judas,iudas
333,czu,ADP,APPR,zu,czu
334,den,DET,ART,d,den
335,iuden,NOUN,NN,Jude,iuden
336,_,UNK,--,--,_
337,_,UNK,--,--,_
338,vnd,CONJ,KON,und,vnd
339,_,UNK,--,--,_
340,vorrit,VERB,VVFIN,verraten,vorrit
341,myn,DET,PPOSAT,mein,myn
342,lybes,ADJ,ADJA,lieb,lybes
343,kynt,PROPN,NE,Kind,kynt
344,_,UNK,--,--,_
345,_,UNK,--,--,_
346,vnd,CONJ,KON,und,vnd
347,_,UNK,--,--,_
348,verkaufte,VERB,VVFIN,verkaufen,verkaufte
349,is,PRON,PPER,es,is
350,_,UNK,--,--,_
351,_,UNK,--,--,_
352,vnde,CONJ,KON,und,vnde
353,_,UNK,--,--,_
354,gap,VERB,VVFIN,geben,gap
355,yn,PRON,PPER,er,yn
356,vm,ADP,APPR,um,vm
357,drysik,NUM,CARD,dreißig,drysik
358,phennynge,NOUN,NN,Pfennig,phennynge
359,.,PUNCT,$.,.,.
360,_,UNK,--,--,_
361,do,ADV,ADV,da,do
362,vrogete,VERB,VVFIN,fragen,vrogete
363,anshelmus,PROPN,NE,Anselm,anshelmus
364,.,PUNCT,$.,.,.
365,_,UNK,--,--,_
366,vnd,CONJ,KON,und,vnd
367,_,UNK,--,--,_
368,sprach,VERB,VVFIN,sprechen,sprach
369,_,UNK,--,--,_
370,libe,ADJ,ADJA,lieb,libe
371,vrouwe,PROPN,NE,Frau,vrouwe
372,_,UNK,--,--,_
373,welcherleye,PRON,PIS,welcherlei,welcherleye
374,woren,AUX,VAFIN,sein,woren
375,dy,DET,ART,d,dy
376,phennynge,NOUN,NN,Pfennig,phennynge
377,?,PUNCT,$.,?,?
378,_,UNK,--,--,_
379,Do,ADV,ADV,da,Do
380,sprach,VERB,VVFIN,sprechen,sprach
381,vnse,DET,PPOSAT,unser,vnse
382,vrouwe,PROPN,NE,Frau,vrouwe
383,.,PUNCT,$.,.,.
384,anshelme,PROPN,NE,Anselm,anshelme
385,",",PUNCT,"$,",",",","
386,se,PRON,PPER,sie,se
387,woren,AUX,VAFIN,werden,woren
388,geslagen,VERB,VVPP,schlagen,geslagen
389,yn,ADP,APPR,in,yn
390,dem,DET,ART,d,dem
391,lande,NOUN,NN,Land,lande
392,czu,ADP,APPR,zu,czu
393,ysmahel,PROPN,NE,Ismahel,ysmahel
394,_,UNK,--,--,_
395,_,UNK,--,--,_
396,vnde,CONJ,KON,und,vnde
397,_,UNK,--,--,_
398,woren,AUX,VAFIN,sein,woren
399,dy,DET,ART,d,dy
400,selben,DET,PDAT,selb,selben
401,phennynge,NOUN,NN,Pfennig,phennynge
402,_,UNK,--,--,_
403,dorvmme,ADV,PAV,darum,dorvmme
404,yoseph,PROPN,NE,Josef,yoseph
405,vorkawft,VERB,VVPP,verkaufen,vorkawft
406,wart,AUX,VAFIN,werden,wart
407,von,ADP,APPR,von,von
408,synen,DET,PPOSAT,sein,synen
409,bruderen,NOUN,NN,Bruder,bruderen
410,",",PUNCT,"$,",",",","
411,dy,PRON,PRELS,d,dy
412,wol,ADV,ADV,wohl,wol
413,vor,ADP,APPR,vor,vor
414,tusent,NUM,CARD,tausend,tusent
415,ioren,NOUN,NN,Jahr,ioren
416,woren,AUX,VAFIN,werden,woren
417,geslagen,VERB,VVPP,schlagen,geslagen
418,_,UNK,--,--,_
419,_,UNK,--,--,_
420,vnde,CONJ,KON,und,vnde
421,_,UNK,--,--,_
422,woren,AUX,VAFIN,werden,woren
423,von,ADP,APPR,von,von
424,eyme,DET,ART,ein,eyme
425,geslechte,NOUN,NN,Geschlecht,geslechte
426,bis,ADP,APPR,bis,bis
427,an,ADP,APPR,an,an
428,das,DET,ART,d,das
429,ander,ADJ,ADJA,ander,ander
430,_,UNK,--,--,_
431,geerbet,VERB,VVPP,erben,geerbet
432,bys,ADP,APPR,bis,bys
433,an,ADP,APPR,an,an
434,dy,DET,ART,d,dy
435,iuden,NOUN,NN,Jude,iuden
436,_,UNK,--,--,_
437,dy,PRON,PRELS,d,dy
438,myn,DET,PPOSAT,mein,myn
439,lybes,ADJ,ADJA,lieb,lybes
440,kynt,PROPN,NE,Kind,kynt
441,kouften,VERB,VVFIN,kaufen,kouften
442,_,UNK,--,--,_
443,_,UNK,--,--,_
444,do,ADV,ADV,da,do
445,sprach,VERB,VVFIN,sprechen,sprach
446,sente,ADJ,ADJA,Sankt,sente
447,anshelmus,PROPN,NE,Anselm,anshelmus
448,_,UNK,--,--,_
449,lybe,ADJ,ADJA,lieb,lybe
450,vrouwe,PROPN,NE,Frau,vrouwe
451,_,UNK,--,--,_
452,do,SCONJ,KOUS,als,do
453,das,PRON,PDS,d,das
454,geschach,VERB,VVFIN,geschehen,geschach
455,_,UNK,--,--,_
456,werst,AUX,VAFIN,sein,werst
457,u,PRON,PPER,du,u
458,do,ADV,ADV,da,do
459,by,ADP,APPR,bei,by
460,dynem,DET,PPOSAT,dein,dynem
461,lyben,ADJ,ADJA,lieb,lyben
462,kynde,PROPN,NE,Kind,kynde
463,_,UNK,--,--,_
464,_,UNK,--,--,_
465,Do,ADV,ADV,da,Do
466,sprach,VERB,VVFIN,sprechen,sprach
467,vnse,DET,PPOSAT,unser,vnse
468,vrouwe,PROPN,NE,Frau,vrouwe
469,_,UNK,--,--,_
470,Neyn,PART,PTKANT,nein,Neyn
471,_,PUNCT,"$,",--,_
472,anshelme,PROPN,NE,Anselm,anshelme
473,.,PUNCT,"$,",.,.
474,doch,ADV,ADV,doch,doch
475,salt,VERB,VMFIN,sollen,salt
476,u,PRON,PPER,du,u
477,wissen,VERB,VVINF,wissen,wissen
478,_,UNK,--,--,_
479,das,SCONJ,KOUS,dass,das
480,Do,SCONJ,KOUS,da,Do
481,myn,DET,PPOSAT,mein,myn
482,lybes,ADJ,ADJA,lieb,lybes
483,kynt,PROPN,NE,Kind,kynt
484,das,DET,ART,d,das
485,obentbrot,NOUN,NN,Abendbrot,obentbrot
486,hatte,AUX,VAFIN,haben,hatte
487,gessyn,VERB,VVPP,essen,gessyn
488,vnd,CONJ,KON,und,vnd
489,_,UNK,--,--,_
490,dy,DET,ART,d,dy
491,vuse,NOUN,NN,Fuß,vuse
492,syner,DET,PPOSAT,sein,syner
493,iunger,NOUN,NN,Jünger,iunger
494,hatte,AUX,VAFIN,haben,hatte
495,getwagen,VERB,VVPP,waschen,getwagen
496,vnd,CONJ,KON,und,vnd
497,_,UNK,--,--,_
498,syn,DET,PPOSAT,sein,syn
499,heiliges,ADJ,ADJA,heilig,heiliges
500,blut,NOUN,NN,Blut,blut
501,gegeben,VERB,VVPP,geben,gegeben
502,_,UNK,--,--,_
503,vnde,CONJ,KON,und,vnde
504,iudas,PROPN,NE,Judas,iudas
505,syn,DET,PPOSAT,sein,syn
506,vorreter,NOUN,NN,Verräter,vorreter
507,ym,PRON,PPER,er,ym
508,gelofen,VERB,VVPP,laufen,gelofen
509,was,AUX,VAFIN,sein,was
510,.,PUNCT,"$,",.,.
511,Do,ADV,ADV,da,Do
512,gyng,VERB,VVFIN,gehen,gyng
513,myn,DET,PPOSAT,mein,myn
514,libes,ADJ,ADJA,lieb,libes
515,kynt,PROPN,NE,Kind,kynt
516,von,ADP,APPR,von,von
517,dem,DET,ART,d,dem
518,berge,NOUN,NN,Berg,berge
519,syon,PROPN,NE,Sion,syon
520,durch,ADP,APPR,durch,durch
521,dy,DET,ART,d,dy
522,phorte,NOUN,NN,Pforte,phorte
523,_,UNK,--,--,_
524,dy,PRON,PRELS,d,dy
525,do,SCONJ,KOUS,da,do
526,get,VERB,VVFIN,gehen,get
527,czu,ADP,APPR,zu,czu
528,dem,DET,ART,d,dem
529,wasser,NOUN,NN,Wasser,wasser
530,.,PUNCT,"$,",.,.
531,das,PRON,PRELS,d,das
532,do,SCONJ,KOUS,da,do
533,heyset,VERB,VVFIN,heißen,heyset
534,syloe,PROPN,NE,Siloe,syloe
535,yn,ADP,APPR,in,yn
536,eyme,DET,ART,ein,eyme
537,garten,NOUN,NN,Garten,garten
538,.,PUNCT,$.,.,.
539,_,UNK,--,--,_
540,do,ADV,ADV,da,do
541,wurden,AUX,VAFIN,werden,wurden
542,dy,DET,ART,d,dy
543,iungere,NOUN,NN,Jünger,iungere
544,entslofen,VERB,VVPP,entschlafen,entslofen
545,.,PUNCT,$.,.,.
546,_,UNK,--,--,_
547,Do,ADV,ADV,da,Do
548,gink,VERB,VVFIN,gehen,gink
549,myn,DET,PPOSAT,mein,myn
550,libes,ADJ,ADJA,lieb,libes
551,kint,PROPN,NE,Kind,kint
552,von,ADP,APPR,von,von
553,yn,PRON,PPER,sie,yn
554,alzo,ADV,ADV,also,alzo
555,verre,ADV,ADV,weit,verre
556,.,PUNCT,"$,",.,.
557,als,SCONJ,KOUS,als,als
558,man,PRON,PIS,man,man
559,myt,ADP,APPR,mit,myt
560,eyme,DET,ART,ein,eyme
561,steyne,NOUN,NN,Stein,steyne
562,wer,VERB,VVFIN,werfen,wer
563,.,PUNCT,$.,.,.
564,_,UNK,--,--,_
565,_,UNK,--,--,_
566,dy,DET,ART,d,dy
567,iuden,NOUN,NN,Jude,iuden
568,obir,ADP,APPR,über,obir
569,yn,PRON,PPER,er,yn
570,nicht,PART,PTKNEG,nicht,nicht
571,irbarmen,VERB,VVINF,erbarmen,irbarmen
572,wurden,AUX,VAFIN,werden,wurden
573,_,UNK,--,--,_
574,Dorvmme,ADV,PAV,darum,Dorvmme
575,so,ADV,ADV,so,so
576,bette,VERB,VVFIN,beten,bette
577,her,PRON,PPER,er,her
578,synen,DET,PPOSAT,sein,synen
579,hymmelischen,ADJ,ADJA,himmlisch,hymmelischen
580,vater,PROPN,NE,Vater,vater
581,an,PART,PTKVZ,an,an
582,.,PUNCT,$.,.,.
583,_,UNK,--,--,_
584,vnd,CONJ,KON,und,vnd
585,_,UNK,--,--,_
586,sprach,VERB,VVFIN,sprechen,sprach
587,dys,DET,PDAT,dies,dys
588,gebete,NOUN,NN,Gebet,gebete
589,_,UNK,--,--,_
590,_,UNK,--,--,_
591,pater,PROPN,NE,Pater,pater
592,si,X,FM,si,si
593,fieri,X,FM,fieri,fieri
594,potest,X,FM,potest,potest
595,et,X,FM,et,et
596,cetera,X,FM,cetera,cetera
597,_,UNK,--,--,_
598,_,UNK,--,--,_
599,_,UNK,--,--,_
600,daz,PRON,PDS,d,daz
601,spricht,VERB,VVFIN,sprechen,spricht
602,alzo,ADV,ADV,also,alzo
603,_,UNK,--,--,_
604,_,UNK,--,--,_
605,Uater,PROPN,NE,Vater,Uater
606,ist,AUX,VAFIN,sein,ist
607,is,PRON,PPER,es,is
608,mogelich,ADJ,ADJD,möglich,mogelich
609,_,UNK,--,--,_
610,so,ADV,ADV,so,so
611,vorlos,VERB,VVIMP,verlösen,vorlos
612,mich,PRON,PPER,ich,mich
613,deser,DET,PDAT,dies,deser
614,marter,NOUN,NN,Marter,marter
615,.,PUNCT,"$,",.,.
616,wenne,SCONJ,KOUS,wenn,wenne
617,myn,DET,PPOSAT,mein,myn
618,geist,NOUN,NN,Geist,geist
619,_,UNK,--,--,_
620,der,PRON,PDS,d,der
621,ist,AUX,VAFIN,sein,ist
622,bereit,ADJ,ADJD,bereit,bereit
623,vnd,CONJ,KON,und,vnd
624,myn,DET,PPOSAT,mein,myn
625,vleisch,NOUN,NN,Fleisch,vleisch
626,_,UNK,--,--,_
627,alczu,PART,PTKA,allzu,alczu
628,krank,ADJ,ADJD,krank,krank
629,_,UNK,--,--,_
630,_,UNK,--,--,_
631,Doch,CONJ,KON,doch,Doch
632,so,ADV,ADV,so,so
633,werde,AUX,VAFIN,werden,werde
634,an,ADP,APPR,an,an
635,myr,PRON,PPER,ich,myr
636,yrvullet,VERB,VVPP,erfüllen,yrvullet
637,dyn,DET,PPOSAT,dein,dyn
638,wille,NOUN,NN,Wille,wille
639,_,UNK,--,--,_
640,_,UNK,--,--,_
641,vnde,CONJ,KON,und,vnde
642,do,SCONJ,KOUS,da,do
643,myn,DET,PPOSAT,mein,myn
644,lybes,ADJ,ADJA,lieb,lybes
645,kynt,PROPN,NE,Kind,kynt
646,alzo,ADV,ADV,also,alzo
647,gebette,VERB,VVPP,beten,gebette
648,_,UNK,--,--,_
649,_,UNK,--,--,_
650,Do,ADV,ADV,da,Do
651,sante,VERB,VVFIN,senden,sante
652,ym,PRON,PPER,er,ym
653,syn,DET,PPOSAT,sein,syn
654,hymmelischer,ADJ,ADJA,himmlisch,hymmelischer
655,vater,PROPN,NE,Vater,vater
656,eynen,DET,ART,ein,eynen
657,engel,NOUN,NN,Engel,engel
658,_,UNK,--,--,_
659,der,PRON,PRELS,d,der
660,yn,PRON,PPER,er,yn
661,troste,VERB,VVFIN,trösten,troste
662,_,UNK,--,--,_
663,_,UNK,--,--,_
664,vnd,CONJ,KON,und,vnd
665,_,UNK,--,--,_
666,sprach,VERB,VVFIN,sprechen,sprach
667,_,UNK,--,--,_
668,Here,PROPN,NE,Herr,Here
669,ihesu,PROPN,NE,Jesus,ihesu
670,criste,PROPN,NE,Christus,criste
671,_,UNK,--,--,_
672,bys,AUX,VAIMP,sein,bys
673,stete,ADJ,ADJD,stet,stete
674,an,ADP,APPR,an,an
675,desir,DET,PDAT,dies,desir
676,czyt,NOUN,NN,Zeit,czyt
677,an,ADP,APPR,an,an
678,dyner,DET,PPOSAT,dein,dyner
679,marter,NOUN,NN,Marter,marter
680,_,UNK,--,--,_
681,Io,ADV,ADV,so,Io
682,salt,VERB,VMFIN,sollen,salt
683,u,PRON,PPER,du,u
684,vil,PRON,PIS,viel,vil
685,irlosen,VERB,VVINF,erlösen,irlosen
686,der,PRON,PDS,d,der
687,_,UNK,--,--,_
688,durch,ADP,APPR,durch,durch
689,der,PRON,PRELS,d,der
690,du,PRON,PPER,du,du
691,mensche,NOUN,NN,Mensch,mensche
692,worden,AUX,VAPP,werden,worden
693,bist,AUX,VAFIN,sein,bist
694,_,UNK,--,--,_
695,_,UNK,--,--,_
696,Do,ADV,ADV,da,Do
697,gink,VERB,VVFIN,gehen,gink
698,myn,DET,PPOSAT,mein,myn
699,lybes,ADJ,ADJA,lieb,lybes
700,kint,PROPN,NE,Kind,kint
701,weder,ADV,ADV,wieder,weder
702,czu,ADP,APPR,zu,czu
703,synen,DET,PPOSAT,sein,synen
704,iungeren,NOUN,NN,Jünger,iungeren
705,_,UNK,--,--,_
706,_,UNK,--,--,_
707,vnd,CONJ,KON,und,vnd
708,_,UNK,--,--,_
