,token,tag,tag_STTS,lemma_gold,baseline
322,von,ADP,APPR,von,von
323,Bundesregierung,NOUN,NN,Regierung,Bundesregierung
324,und,CCONJ,KON,und,und
325,IuK-Wirtschaft,NOUN,NN,Wirtschaft,IuK-Wirtschaft
326,zur,ADP,APPRART,zur,zur
327,Deckung,NOUN,NN,Deckung,Deckung
328,des,DET,ART,des,des
329,IT-Fachkrftebedarfs,NOUN,NN,Bedarf,IT-Fachkrftebedarfs
330,in,ADP,APPR,in,in
331,Deutschland,PROPN,NE,Deutschland,Deutschland
332,"""",PUNCT,$(,"""",""""
333,sowie,CCONJ,KON,sowie,sowie
334,das,DET,ART,das,das
335,Konzept,NOUN,NN,Konzept,Konzept
336,"""",PUNCT,$(,"""",""""
337,IT,NOUN,NN,IT,IT
338,in,ADP,APPR,in,in
339,der,DET,ART,der,der
340,Bildung,NOUN,NN,Bildung,Bildung
341,-,PUNCT,$(,-,-
342,Anschluss,NOUN,NN,Anschlu,Anschluss
343,statt,ADP,APPR,statt,statt
344,Ausschluss,NOUN,NN,Ausschlu,Ausschluss
345,"""",PUNCT,$(,"""",""""
346,.,PUNCT,$.,.,.
347,Bis,ADP,APPR,bis,Bis
348,Ende,NOUN,NN,Ende,Ende
349,2000,NUM,CARD,2000,2000
350,gab,VERB,VVFIN,geben,gab
351,es,PRON,PPER,es,es
352,rund,ADV,ADV,rund,rund
353,53.000,NUM,CARD,53.000,53.000
354,Ausbildungsvertrge,NOUN,NN,Vertrag,Ausbildungsvertrge
355,in,ADP,APPR,in,in
356,IT-,NOUN,TRUNC,IT-,IT-
357,und,CCONJ,KON,und,und
358,Medienberufen,NOUN,NN,Beruf,Medienberufen
359,;,PUNCT,$.,;,;
360,25.000,NUM,CARD,25.000,25.000
361,dieser,DET,PDAT,dieser,dieser
362,Ausbildungen,NOUN,NN,Ausbildung,Ausbildungen
363,wurden,AUX,VAFIN,werden,wurden
364,erfolgreich,ADJ,ADJD,erfolgreich,erfolgreich
365,beendet,VERB,VVPP,beenden,beendet
366,.,PUNCT,$.,.,.
367,1997,NUM,CARD,1997,1997
368,waren,AUX,VAFIN,sein,waren
369,es,PRON,PPER,es,es
370,dort,ADV,ADV,dort,dort
371,11.000,NUM,CARD,11.000,11.000
372,Erstsemester,NOUN,NN,Semester,Erstsemester
373,",",PUNCT,"$,",",",","
374,im,ADP,APPRART,im,im
375,Wintersemester,NOUN,NN,Semester,Wintersemester
376,2000/2001,NUM,CARD,2000/2001,2000/2001
377,bereits,ADV,ADV,bereits,bereits
378,26.900,NUM,CARD,26.900,26.900
379,.,PUNCT,$.,.,.
380,Ein,DET,ART,ein,Ein
381,Umsatzrckgang,NOUN,NN,Rckgang,Umsatzrckgang
382,von,ADP,APPR,von,von
383,43,NUM,CARD,43,43
384,Prozent,NOUN,NN,Prozent,Prozent
385,gegenber,ADP,APPR,gegenber,gegenber
386,dem,DET,ART,dem,dem
387,Vorjahr,NOUN,NN,Vorjahr,Vorjahr
388,und,CCONJ,KON,und,und
389,Entlassungen,NOUN,NN,Entlassung,Entlassungen
390,von,ADP,APPR,von,von
391,3900,NUM,CARD,3900,3900
392,Mitarbeitern,NOUN,NN,Mitarbeiter,Mitarbeitern
393,:,PUNCT,$.,:,:
394,Fr,ADP,APPR,fr,Fr
395,Sun,PROPN,NE,Sun,Sun
396,Microsystems,PROPN,NE,Microsystems,Microsystems
397,geht,VERB,VVFIN,gehen,geht
398,das,DET,ART,das,das
399,erste,ADJ,ADJA,erste,erste
400,Quartal,NOUN,NN,Quartal,Quartal
401,des,DET,ART,des,des
402,laufenden,ADJ,ADJA,laufenden,laufenden
403,Geschftsjahres,NOUN,NN,Geschftsjahr,Geschftsjahres
404,nach,ADP,APPR,nach,nach
405,eigenen,ADJ,ADJA,eigen,eigenen
406,Voraussagen,NOUN,NN,Voraussage,Voraussagen
407,nicht,PART,PTKNEG,nicht,nicht
408,gut,ADJ,ADJD,gut,gut
409,aus,ADP,PTKVZ,aus,aus
410,.,PUNCT,$.,.,.
411,Licht,NOUN,NN,Licht,Licht
412,am,ADP,APPRART,am,am
413,Ende,NOUN,NN,Ende,Ende
414,des,DET,ART,des,des
415,Tunnels,NOUN,NN,Tunnel,Tunnels
416,erwartet,VERB,VVFIN,erwarten,erwartet
417,das,DET,ART,das,das
418,kalifornische,ADJ,ADJA,kalifornisch,kalifornische
419,Unix-,NOUN,TRUNC,Unix-,Unix-
420,und,CCONJ,KON,und,und
421,Server-Unternehmen,NOUN,NN,Unternehmen,Server-Unternehmen
422,nicht,PART,PTKNEG,nicht,nicht
423,vor,ADP,APPR,vor,vor
424,Mitte,NOUN,NN,Mitte,Mitte
425,des,DET,ART,des,des
426,kommenden,ADJ,ADJA,kommenden,kommenden
427,Jahres,NOUN,NN,Jahr,Jahres
428,.,PUNCT,$.,.,.
429,Die,DET,ART,die,Die
430,Ankndigung,NOUN,NN,Ankndigung,Ankndigung
431,von,ADP,APPR,von,von
432,9,NUM,CARD,9,9
433,Prozent,NOUN,NN,Prozent,Prozent
434,Personalabbau,NOUN,NN,Abbau,Personalabbau
435,wird,AUX,VAFIN,werden,wird
436,laut,ADP,APPR,laut,laut
437,Sun,PROPN,NE,Sun,Sun
438,auch,ADV,ADV,auch,auch
439,an,ADP,APPR,an,an
440,der,DET,ART,der,der
441,deutschen,ADJ,ADJA,deutsch,deutschen
442,Niederlassung,NOUN,NN,Niederlassung,Niederlassung
443,nicht,PART,PTKNEG,nicht,nicht
444,spurlos,ADJ,ADJD,spurlos,spurlos
445,vorbei,ADV,ADV,vorbei,vorbei
446,gehen,VERB,VVINF,gehen,gehen
447,:,PUNCT,$.,:,:
448,Derzeit,ADV,ADV,derzeit,Derzeit
449,prfe,VERB,VVFIN,prfen,prfe
450,man,PRON,PIS,man,man
451,",",PUNCT,"$,",",",","
452,wie,ADV,PWAV,wie,wie
453,die,DET,ART,die,die
454,einzelnen,ADJ,ADJA,einzeln,einzelnen
455,Geschftsbereiche,NOUN,NN,Bereich,Geschftsbereiche
456,verschlankt,VERB,VVPP,verschlanken,verschlankt
457,werden,AUX,VAINF,werden,werden
458,sollen,AUX,VMFIN,sollen,sollen
459,.,PUNCT,$.,.,.
460,Der,DET,ART,der,Der
461,nunmehr,ADV,ADV,nunmehr,nunmehr
462,erwartete,ADJ,ADJA,erwarten,erwartete
463,Umsatz,NOUN,NN,Umsatz,Umsatz
464,von,ADP,APPR,von,von
465,4,NUM,CARD,4,4
466,Milliarden,NOUN,NN,Milliarde,Milliarden
467,US-Dollar,NOUN,NN,Dollar,US-Dollar
468,bedeutet,VERB,VVFIN,bedeuten,bedeutet
469,gegenber,ADP,APPR,gegenber,gegenber
470,dem,DET,ART,dem,dem
471,vorigen,ADJ,ADJA,vorig,vorigen
472,Quartal,NOUN,NN,Quartal,Quartal
473,ein,DET,ART,ein,ein
474,Rckgang,NOUN,NN,Rckgang,Rckgang
475,von,ADP,APPR,von,von
476,28,NUM,CARD,28,28
477,Prozent,NOUN,NN,Prozent,Prozent
478,.,PUNCT,$.,.,.
479,Nach,ADP,APPR,nach,Nach
480,den,DET,ART,den,den
481,Angriffen,NOUN,NN,Angriff,Angriffen
482,US-amerikanischer,ADJ,ADJA,amerikanisch,US-amerikanischer
483,und,CCONJ,KON,und,und
484,britischer,ADJ,ADJA,britisch,britischer
485,Streitkrfte,NOUN,NN,Streitkraft,Streitkrfte
486,auf,ADP,APPR,auf,auf
487,Stellungen,NOUN,NN,Stellung,Stellungen
488,in,ADP,APPR,in,in
489,Afghanistan,PROPN,NE,Afghanistan,Afghanistan
490,in,ADP,APPR,in,in
491,der,DET,ART,der,der
492,Nacht,NOUN,NN,Nacht,Nacht
493,von,ADP,APPR,von,von
494,Sonntag,NOUN,NN,Sonntag,Sonntag
495,auf,ADP,APPR,auf,auf
496,Montag,NOUN,NN,Montag,Montag
497,rechnen,VERB,VVFIN,rechnen,rechnen
498,einige,DET,PIAT,einig,einige
499,Analysten,NOUN,NN,Analyst,Analysten
500,mit,ADP,APPR,mit,mit
501,einer,DET,ART,einer,einer
502,verbesserten,ADJ,ADJA,verbessern,verbesserten
503,Situation,NOUN,NN,Situation,Situation
504,fr,ADP,APPR,fr,fr
505,die,DET,ART,die,die
506,US-amerikanische,ADJ,ADJA,amerikanisch,US-amerikanische
507,Wirtschaft,NOUN,NN,Wirtschaft,Wirtschaft
508,.,PUNCT,$.,.,.
509,Die,DET,ART,die,Die
510,Unsicherheit,NOUN,NN,Unsicherheit,Unsicherheit
511,an,ADP,APPR,an,an
512,den,DET,ART,den,den
513,Mrkten,NOUN,NN,Markt,Mrkten
514,und,CCONJ,KON,und,und
515,in,ADP,APPR,in,in
516,den,DET,ART,den,den
517,Unternehmen,NOUN,NN,Unternehmen,Unternehmen
518,",",PUNCT,"$,",",",","
519,die,PRON,PRELS,die,die
520,seit,ADP,APPR,seit,seit
521,den,DET,ART,den,den
522,Terrorattacken,NOUN,NN,Attacke,Terrorattacken
523,vor,ADP,APPR,vor,vor
524,knapp,ADJ,ADJD,knapp,knapp
525,vier,NUM,CARD,vier,vier
526,Wochen,NOUN,NN,Woche,Wochen
527,herrscht,VERB,VVFIN,herrschen,herrscht
528,",",PUNCT,"$,",",",","
529,knnte,AUX,VMFIN,knnen,knnte
530,aber,ADV,ADV,aber,aber
531,nun,ADV,ADV,nun,nun
532,beendet,VERB,VVPP,beenden,beendet
533,sein,AUX,VAINF,sein,sein
534,.,PUNCT,$.,.,.
535,Andere,ADJ,ADJA,ander,Andere
536,Analysten,NOUN,NN,Analyst,Analysten
537,sprechen,VERB,VVFIN,sprechen,sprechen
538,von,ADP,APPR,von,von
539,einem,DET,ART,einem,einem
540,rein,ADV,ADV,rein,rein
541,"""",PUNCT,$(,"""",""""
542,patriotischen,ADJ,ADJA,patriotisch,patriotischen
543,"""",PUNCT,$(,"""",""""
544,Effekt,NOUN,NN,Effekt,Effekt
545,auf,ADP,APPR,auf,auf
546,die,DET,ART,die,die
547,Kurse,NOUN,NN,Kurs,Kurse
548,;,PUNCT,$.,;,;
549,der,DET,ART,der,der
550,Aufschwung,NOUN,NN,Aufschwung,Aufschwung
551,drfte,AUX,VMFIN,drfen,drfte
552,allerdings,ADV,ADV,allerdings,allerdings
553,nur,ADV,ADV,nur,nur
554,von,ADP,APPR,von,von
555,kurzer,ADJ,ADJA,kurz,kurzer
556,Dauer,NOUN,NN,Dauer,Dauer
557,sein,AUX,VAINF,sein,sein
558,und,CCONJ,KON,und,und
559,neuen,ADJ,ADJA,neu,neuen
560,Unsicherheiten,NOUN,NN,Sicherheit,Unsicherheiten
561,weichen,VERB,VVINF,weichen,weichen
562,.,PUNCT,$.,.,.
563,Der,DET,ART,der,Der
564,sdkoreanische,ADJ,ADJA,sdkoreanisch,sdkoreanische
565,Wirtschaftsexperte,NOUN,NN,Experte,Wirtschaftsexperte
566,David,PROPN,NE,David,David
567,Kim,PROPN,NE,Kim,Kim
568,meinte,VERB,VVFIN,meinen,meinte
569,gegenber,ADP,APPR,gegenber,gegenber
570,dem,DET,ART,dem,dem
571,Wall,PROPN,NE,Wall,Wall
572,Street,PROPN,NE,Street,Street
573,Journal,NOUN,NN,Journal,Journal
574,",",PUNCT,"$,",",",","
575,je,ADV,ADV,je,je
576,lnger,ADJ,ADJD,lnger,lnger
577,die,DET,ART,die,die
578,Angriffe,NOUN,NN,Angriff,Angriffe
579,dauerten,VERB,VVFIN,dauern,dauerten
580,",",PUNCT,"$,",",",","
581,desto,ADV,ADV,desto,desto
582,mehr,ADV,ADV,mehr,mehr
583,wrde,AUX,VAFIN,werden,wrde
584,sich,PRON,PRF,sich,sich
585,die,DET,ART,die,die
586,Erholung,NOUN,NN,Erholung,Erholung
587,der,DET,ART,der,der
588,US-amerikanischen,ADJ,ADJA,amerikanisch,US-amerikanischen
589,Wirtschaft,NOUN,NN,Wirtschaft,Wirtschaft
590,verzgern,VERB,VVINF,verzgern,verzgern
591,.,PUNCT,$.,.,.
592,Am,ADP,APPRART,am,Am
593,Sonntag,NOUN,NN,Sonntag,Sonntag
594,gegen,ADP,APPR,gegen,gegen
595,22.50,NUM,CARD,22.50,22.50
596,Uhr,NOUN,NN,Uhr,Uhr
597,(,PUNCT,$(,(,(
598,Ortszeit,NOUN,NN,Ortszeit,Ortszeit
599,Afghanistan,PROPN,NE,Afghanistan,Afghanistan
600,),PUNCT,$(,),)
601,flogen,VERB,VVFIN,fliegen,flogen
602,US-amerikanische,ADJ,ADJA,amerikanisch,US-amerikanische
603,und,CCONJ,KON,und,und
604,britische,ADJ,ADJA,britisch,britische
605,Kampfflugzeuge,NOUN,NN,Flugzeug,Kampfflugzeuge
606,und,CCONJ,KON,und,und
607,Marschflugkrper,NOUN,NN,Krper,Marschflugkrper
608,erste,ADJ,ADJA,,erste
609,Angriffe,NOUN,NN,Angriff,Angriffe
610,auf,ADP,APPR,auf,auf
611,die,DET,ART,die,die
612,afghanischen,ADJ,ADJA,afghanisch,afghanischen
613,Stdte,NOUN,NN,Stadt,Stdte
614,Kabul,PROPN,NE,Kabul,Kabul
615,",",PUNCT,"$,",",",","
616,Kandahar,PROPN,NE,Kandahar,Kandahar
617,und,CCONJ,KON,und,und
618,Dschalalabad,NOUN,NN,unknown,Dschalalabad
619,.,PUNCT,$.,.,.
