,token,tag,tag_STTS,lemma_gold,baseline
142,bediente,VERB,VVFIN,bedienen,bediente
143,sich,PRON,PRF,sich,sich
144,also,ADV,ADV,also,also
145,des,DET,ART,der,des
146,Vokabulars,NOUN,NN,Vokabular,Vokabulars
147,verschiedener,ADJ,ADJA,verschieden,verschiedener
148,natürlicher,ADJ,ADJA,natürlich,natürlicher
149,Sprachen,NOUN,NN,Sprache,Sprachen
150,und,CONJ,KON,und,und
151,versuchte,VERB,VVFIN,versuchen,versuchte
152,",",PUNCT,"$,",",",","
153,die,DET,ART,der,die
154,Grammatik,NOUN,NN,Grammatik,Grammatik
155,weitestgehend,ADJ,ADJD,weitestgehend,weitestgehend
156,zu,PART,PTKZU,zu,zu
157,systematisieren,VERB,VVINF,systematisieren,systematisieren
158,.,PUNCT,$.,.,.
159,solche,DET,PIAT,solcher,solche
160,artifiziellen,ADJ,ADJA,artifiziell,artifiziellen
161,Sprachkonstrukte,NOUN,NN,Sprachkonstrukt,Sprachkonstrukte
162,",",PUNCT,"$,",",",","
163,die,PRON,PRELS,der,die
164,sich,PRON,PRF,sich,sich
165,an,ADP,APPR,an,an
166,natürlichsprachlichen,ADJ,ADJA,natürlichsprachlich,natürlichsprachlichen
167,Vorbildern,NOUN,NN,Vorbild,Vorbildern
168,orientieren,VERB,VVFIN,orientieren,orientieren
169,",",PUNCT,"$,",",",","
170,nennt,VERB,VVFIN,nennen,nennt
171,man,PRON,PIS,man,man
172,auch,ADV,ADV,auch,auch
173,Plansprachen,NOUN,NN,Plansprache,Plansprachen
174,a,X,FM,a,a
175,posteriori,X,FM,posteriori,posteriori
176,.,PUNCT,$.,.,.
177,sie,PRON,PPER,sie,sie
178,werden,AUX,VAFIN,werden,werden
179,unterschieden,VERB,VVPP,unterscheiden,unterschieden
180,2,NUM,CARD,2,2
181,von,ADP,APPR,von,von
182,Plansprachen,NOUN,NN,Plansprache,Plansprachen
183,a,X,FM,a,a
184,priori,X,FM,priori,priori
185,",",PUNCT,"$,",",",","
186,die,PRON,PRELS,der,die
187,sich,PRON,PRF,sich,sich
188,in,ADP,APPR,in,in
189,erster,ADJ,ADJA,erster,erster
190,Linie,NOUN,NN,Linie,Linie
191,an,ADP,APPR,an,an
192,anderen,ADJ,ADJA,anderer,anderen
193,Konzepten,NOUN,NN,Konzept,Konzepten
194,(,PUNCT,$(,(,(
195,z.,ADP,APPRART,z.,z.
196,B.,NOUN,NN,B.,B.
197,Logik,NOUN,NN,Logik,Logik
198,",",PUNCT,"$,",",",","
199,Kategorienlehre,NOUN,NN,Kategorienlehre,Kategorienlehre
200,),PUNCT,$(,),)
201,anlehnen,VERB,VVFIN,anlehnen,anlehnen
202,.,PUNCT,$.,.,.
203,a-priori-Plansprachen,NOUN,NN,a-priori-Plansprache,a-priori-Plansprachen
204,können,VERB,VMFIN,können,können
205,u.,ADP,APPR,u.,u.
206,a.,PRON,PIS,a.,a.
207,philosophisch,ADJ,ADJD,philosophisch,philosophisch
208,inspiriert,ADJ,ADJD,inspiriert,inspiriert
209,sein,AUX,VAINF,sein,sein
210,",",PUNCT,"$,",",",","
211,wenn,SCONJ,KOUS,wenn,wenn
212,z.,ADP,APPRART,z.,z.
213,B.,NOUN,NN,B.,B.
214,die,DET,ART,der,die
215,natürliche,ADJ,ADJA,natürlich,natürliche
216,Ordnung,NOUN,NN,Ordnung,Ordnung
217,der,DET,ART,der,der
218,Dinge,NOUN,NN,Ding,Dinge
219,in,ADP,APPR,in,in
220,der,DET,ART,der,der
221,Sprache,NOUN,NN,Sprache,Sprache
222,widergespiegelt,VERB,VVPP,widerspiegeln,widergespiegelt
223,werden,AUX,VAINF,werden,werden
224,soll,VERB,VMFIN,sollen,soll
225,.,PUNCT,$.,.,.
226,einen,DET,ART,ein,einen
227,solchen,DET,PIAT,solcher,solchen
228,Ordungsversuch,NOUN,NN,Ordungsversuch,Ordungsversuch
229,unternimmt,VERB,VVFIN,unternehmen,unternimmt
230,etwa,ADV,ADV,etwa,etwa
231,der,DET,ART,der,der
232,anglikanische,ADJ,ADJA,anglikanisch,anglikanische
233,Geistliche,NOUN,NN,geistliche,Geistliche
234,und,CONJ,KON,und,und
235,Naturphilosoph,NOUN,NN,Naturphilosoph,Naturphilosoph
236,John,PROPN,NE,John,John
237,Wilkins,PROPN,NE,Wilkins,Wilkins
238,",",PUNCT,"$,",",",","
239,niedergelegt,VERB,VVPP,niederlegen,niedergelegt
240,in,ADP,APPR,in,in
241,seinem,DET,PPOSAT,sein,seinem
242,“,PUNCT,$(,“,“
243,Essay,X,FM,Essay,Essay
244,towards,X,FM,towards,towards
245,a,X,FM,a,a
246,Real,X,FM,Real,Real
247,Character,X,FM,Character,Character
248,and,X,FM,and,and
249,a,X,FM,a,a
250,Philosophical,X,FM,Philosophical,Philosophical
251,Language,X,FM,Language,Language
252,”,PUNCT,$(,”,”
253,von,ADP,APPR,von,von
254,1668,NUM,CARD,1668,1668
255,.,PUNCT,$.,.,.
256,3,NUM,CARD,3,3
257,dafür,ADV,PAV,dafür,dafür
258,musste,VERB,VMFIN,müssen,musste
259,er,PRON,PPER,er,er
260,zunächst,ADV,ADV,zunächst,zunächst
261,grundlegende,ADJ,ADJA,grundlegend,grundlegende
262,Begriffsvorstellungen,NOUN,NN,Begriffsvorstellung,Begriffsvorstellungen
263,klassifizieren,VERB,VVINF,klassifizieren,klassifizieren
264,.,PUNCT,$.,.,.
265,für,ADP,APPR,für,für
266,diese,DET,PDAT,dieser,diese
267,klassifizierten,ADJ,ADJA,klassifiziert,klassifizierten
268,Grundideen,NOUN,NN,Grundidee,Grundideen
269,entwickelt,VERB,VVFIN,entwickeln,entwickelt
270,er,PRON,PPER,er,er
271,eine,DET,ART,ein,eine
272,Begriffsschrift,NOUN,NN,Begriffsschrift,Begriffsschrift
273,",",PUNCT,"$,",",",","
274,bei,ADP,APPR,bei,bei
275,der,PRON,PRELS,der,der
276,Grundkonzepte,NOUN,NN,Grundkonzept,Grundkonzepte
277,aus,ADP,APPR,aus,aus
278,wenigen,DET,PIAT,weniger,wenigen
279,Linien,NOUN,NN,Linie,Linien
280,bestehen,VERB,VVFIN,bestehen,bestehen
281,",",PUNCT,"$,",",",","
282,Untergattungen,NOUN,NN,Untergattung,Untergattungen
283,dann,ADV,ADV,dann,dann
284,jeweils,ADV,ADV,jeweils,jeweils
285,noch,ADV,ADV,noch,noch
286,weitere,ADJ,ADJA,weit,weitere
287,Striche,NOUN,NN,Strich,Striche
288,hinzufügen,VERB,VVFIN,hinzufügen,hinzufügen
289,.,PUNCT,$.,.,.
290,daraus,ADV,PAV,daraus,daraus
291,resultiert,VERB,VVFIN,resultieren,resultiert
292,",",PUNCT,"$,",",",","
293,dass,SCONJ,KOUS,dass,dass
294,ähnliche,ADJ,ADJA,ähnlich,ähnliche
295,Konzepten,NOUN,NN,Konzept,Konzepten
296,(,PUNCT,$(,(,(
297,die,PRON,PRELS,der,die
298,aus,ADP,APPR,aus,aus
299,den,DET,ART,der,den
300,gleichen,ADJ,ADJA,gleich,gleichen
301,Obergattungen,NOUN,NN,Obergattung,Obergattungen
302,abgeleitet,VERB,VVPP,ableiten,abgeleitet
303,sind,AUX,VAFIN,sein,sind
304,),PUNCT,$(,),)
305,ähnliche,ADJ,ADJA,ähnlich,ähnliche
306,Schriftzeichen,NOUN,NN,Schriftzeichen,Schriftzeichen
307,zugeordnet,VERB,VVPP,zuordnen,zugeordnet
308,werden,AUX,VAFIN,werden,werden
309,.,PUNCT,$.,.,.
310,in,ADP,APPR,in,in
311,der,DET,ART,der,der
312,Übersetzung,NOUN,NN,Übersetzung,Übersetzung
313,des,DET,ART,der,des
314,Vater,PROPN,NE,Vater,Vater
315,Unsers,PROPN,NE,Unser,Unsers
316,(,PUNCT,$(,(,(
317,Abbildung,NOUN,NN,Abbildung,Abbildung
318,unten,ADV,ADV,unten,unten
319,),PUNCT,$(,),)
320,ist,AUX,VAFIN,sein,ist
321,zu,PART,PTKZU,zu,zu
322,sehen,VERB,VVINF,sehen,sehen
323,",",PUNCT,"$,",",",","
324,dass,SCONJ,KOUS,dass,dass
325,sich,PRON,PRF,sich,sich
326,“,PUNCT,$(,“,“
327,Earth,X,FM,Earth,Earth
328,”,PUNCT,$(,”,”
329,(,PUNCT,$(,(,(
330,Zeichen,NOUN,NN,Zeichen,Zeichen
331,21,NUM,CARD,21,21
332,),PUNCT,$(,),)
333,von,ADP,APPR,von,von
334,“,PUNCT,$(,“,“
335,Heaven,X,FM,Heaven,Heaven
336,”,PUNCT,$(,”,”
337,(,PUNCT,$(,(,(
338,24,NUM,CARD,24,24
339,),PUNCT,$(,),)
340,nur,UNK,PTKIFG,nur,nur
341,durch,ADP,APPR,durch,durch
342,einen,DET,ART,ein,einen
343,zusätzlichen,ADJ,ADJA,zusätzlich,zusätzlichen
344,Querstrich,NOUN,NN,Querstrich,Querstrich
345,rechts,ADV,ADV,rechts,rechts
346,am,ADP,APPRART,an,am
347,Zeichen,NOUN,NN,Zeichen,Zeichen
348,unterscheidet,VERB,VVFIN,unterscheiden,unterscheidet
349,.,PUNCT,$.,.,.
350,beide,PRON,PIS,beide,beide
351,sind,AUX,VAFIN,sein,sind
352,aus,ADP,APPR,aus,aus
353,dem,DET,ART,der,dem
354,Zeichen,NOUN,NN,Zeichen,Zeichen
355,für,ADP,APPR,für,für
356,“,PUNCT,$(,“,“
357,World,X,FM,World,World
358,”,PUNCT,$(,”,”
359,",",PUNCT,"$,",",",","
360,das,PRON,PRELS,der,das
361,ähnlich,ADJ,ADJD,ähnlich,ähnlich
362,wie,CONJ,KOKOM,wie,wie
363,ein,DET,ART,ein,ein
364,Additionszeichen,NOUN,NN,Additionszeichen,Additionszeichen
365,(,PUNCT,$(,(,(
366,+,PUNCT,$(,+,+
367,),PUNCT,$(,),)
368,aussieht,VERB,VVFIN,aussehen,aussieht
369,",",PUNCT,"$,",",",","
370,abgeleitet,VERB,VVPP,ableiten,abgeleitet
371,.,PUNCT,$.,.,.
372,“,PUNCT,$(,“,“
373,Power,X,FM,Power,Power
374,”,PUNCT,$(,”,”
375,(,PUNCT,$(,(,(
376,71,NUM,CARD,71,71
377,),PUNCT,$(,),)
378,und,CONJ,KON,und,und
379,“,PUNCT,$(,“,“
380,Glory,X,FM,Glory,Glory
381,”,PUNCT,$(,”,”
382,(,PUNCT,$(,(,(
383,74,NUM,CARD,74,74
384,),PUNCT,$(,),)
385,sind,AUX,VAFIN,sein,sind
386,",",PUNCT,"$,",",",","
387,nach,ADP,APPR,nach,nach
388,ihren,DET,PPOSAT,ihr,ihren
389,Zeichenkörpern,NOUN,NN,Zeichenkörper,Zeichenkörpern
390,zu,PART,PTKZU,zu,zu
391,urteilen,VERB,VVINF,urteilen,urteilen
392,",",PUNCT,"$,",",",","
393,ebenfalls,ADV,ADV,ebenfalls,ebenfalls
394,verwandte,ADJ,ADJA,verwandt,verwandte
395,Konzepte,NOUN,NN,Konzept,Konzepte
396,für,ADP,APPR,für,für
397,Wilkins,PROPN,NE,Wilkins,Wilkins
398,",",PUNCT,"$,",",",","
399,wie,CONJ,KOKOM,wie,wie
400,auch,ADV,ADV,auch,auch
401,(,PUNCT,$(,(,(
402,etwas,ADV,ADV,etwas,etwas
403,etwas,ADV,ADV,etwas,etwas
404,weiter,ADJ,ADJD,weit,weiter
405,voneinander,ADV,ADV,voneinander,voneinander
406,entfernt,ADJ,ADJD,entfernt,entfernt
407,),PUNCT,$(,),)
408,“,PUNCT,$(,“,“
409,trespass,X,FM,trespass,trespass
410,”,PUNCT,$(,”,”
411,(,PUNCT,$(,(,(
412,50,NUM,CARD,50,50
413,),PUNCT,$(,),)
414,und,CONJ,KON,und,und
415,“,PUNCT,$(,“,“
416,evil,X,FM,evil,evil
417,”,PUNCT,$(,”,”
418,(,PUNCT,$(,(,(
419,65,NUM,CARD,65,65
420,),PUNCT,$(,),)
421,.,PUNCT,$.,.,.
422,von,ADP,APPR,von,von
423,Heinz,PROPN,NE,Heinz,Heinz
424,Pampel,PROPN,NE,Pampel,Pampel
425,erfreulicherweise,ADV,ADV,erfreulicherweise,erfreulicherweise
426,wollen,VERB,VMFIN,wollen,wollen
427,CDU,PROPN,NE,CDU,CDU
428,",",PUNCT,"$,",",",","
429,CSU,PROPN,NE,CSU,CSU
430,und,CONJ,KON,und,und
431,SPD,PROPN,NE,SPD,SPD
432,in,ADP,APPR,in,in
433,dieser,DET,PDAT,dieser,dieser
434,Legislaturperiode,NOUN,NN,Legislaturperiode,Legislaturperiode
435,wichtige,ADJ,ADJA,wichtig,wichtige
436,Rahmenbedingungen,NOUN,NN,Rahmenbedingung,Rahmenbedingungen
437,für,ADP,APPR,für,für
438,einen,DET,ART,ein,einen
439,zeitgemäßen,ADJ,ADJA,zeitgemäß,zeitgemäßen
440,Umgang,NOUN,NN,Umgang,Umgang
441,mit,ADP,APPR,mit,mit
442,wissenschaftlicher,ADJ,ADJA,wissenschaftlich,wissenschaftlicher
443,Information,NOUN,NN,Information,Information
444,schaffen,VERB,VVINF,schaffen,schaffen
445,.,PUNCT,$.,.,.
446,im,ADP,APPRART,in,im
447,heute,ADV,ADV,heute,heute
448,vorgestellten,ADJ,ADJA,vorgestellt,vorgestellten
449,Koalitionsvertrag,NOUN,NN,Koalitionsvertrag,Koalitionsvertrag
450,(,PUNCT,$(,(,(
451,PDF,NOUN,NN,PDF,PDF
452,),PUNCT,$(,),)
453,heißt,VERB,VVFIN,heißen,heißt
454,es,PRON,PPER,es,es
455,:,PUNCT,$.,:,:
456,„,PUNCT,$(,„,„
457,wir,PRON,PPER,wir,wir
458,werden,AUX,VAFIN,werden,werden
459,den,DET,ART,der,den
460,wichtigen,ADJ,ADJA,wichtig,wichtigen
461,Belangen,NOUN,NN,Belang,Belangen
462,von,ADP,APPR,von,von
463,Wissenschaft,NOUN,NN,Wissenschaft,Wissenschaft
464,",",PUNCT,"$,",",",","
465,Forschung,NOUN,NN,Forschung,Forschung
466,und,CONJ,KON,und,und
467,Bildung,NOUN,NN,Bildung,Bildung
468,stärker,ADJ,ADJD,stark,stärker
469,Rechnung,NOUN,NN,Rechnung,Rechnung
470,zu,PART,PTKZU,zu,zu
471,tragen,VERB,VVINF,tragen,tragen
472,und,CONJ,KON,und,und
473,eine,DET,ART,ein,eine
474,Bildungs-,X,TRUNC,Bildung,Bildungs-
475,und,CONJ,KON,und,und
476,Wissenschaftsschranke,NOUN,NN,Wissenschaftsschranke,Wissenschaftsschranke
477,einführen,VERB,VVINF,einführen,einführen
478,.,PUNCT,$.,.,.
479,“,PUNCT,$(,“,“
480,das,DET,ART,der,das
481,Aktionsbündnis,NOUN,NN,Aktionsbündnis,Aktionsbündnis
482,Urheberrecht,NOUN,NN,Urheberrecht,Urheberrecht
483,für,ADP,APPR,für,für
484,Bildung,NOUN,NN,Bildung,Bildung
485,und,CONJ,KON,und,und
486,Wissenschaft,NOUN,NN,Wissenschaft,Wissenschaft
487,bewertet,VERB,VVFIN,bewerten,bewertet
488,diese,DET,PDAT,dieser,diese
489,Aussage,NOUN,NN,Aussage,Aussage
490,in,ADP,APPR,in,in
491,einer,DET,ART,ein,einer
492,Pressemitteilung,NOUN,NN,Pressemitteilung,Pressemitteilung
493,als,CONJ,KOKOM,als,als
494,„,PUNCT,$(,„,„
495,vielversprechend,ADJ,ADJD,vielversprechend,vielversprechend
496,“,PUNCT,$(,“,“
497,",",PUNCT,"$,",",",","
498,mahnt,VERB,VVFIN,mahnen,mahnt
499,jedoch,ADV,ADV,jedoch,jedoch
500,zugleich,ADV,ADV,zugleich,zugleich
501,eine,DET,ART,ein,eine
502,„,PUNCT,$(,„,„
503,tatsächlich,ADJ,ADJD,tatsächlich,tatsächlich
504,bildungs-,X,TRUNC,bildung,bildungs-
505,und,CONJ,KON,und,und
506,forschungsfreundliche,ADJ,ADJA,forschungsfreundlich,forschungsfreundliche
507,“,PUNCT,$(,“,“
508,Umsetzung,NOUN,NN,Umsetzung,Umsetzung
509,der,DET,ART,der,der
510,nötigen,ADJ,ADJA,nötig,nötigen
511,Regelungen,NOUN,NN,Regelung,Regelungen
512,im,ADP,APPRART,in,im
513,Urheberrechtsgesetz,NOUN,NN,Urheberrechtsgesetz,Urheberrechtsgesetz
514,an,PART,PTKVZ,an,an
515,.,PUNCT,$.,.,.
516,bereits,ADV,ADV,bereits,bereits
517,2010,NUM,CARD,2010,2010
518,hat,AUX,VAFIN,haben,hat
519,das,DET,ART,der,das
520,Aktionsbündnis,NOUN,NN,Aktionsbündnis,Aktionsbündnis
521,einen,DET,ART,ein,einen
522,Entwurf,NOUN,NN,Entwurf,Entwurf
523,für,ADP,APPR,für,für
524,eine,DET,ART,ein,eine
525,„,PUNCT,$(,„,„
526,allgemeinen,ADJ,ADJA,allgemein,allgemeinen
527,Wissenschaftsschranke,NOUN,NN,Wissenschaftsschranke,Wissenschaftsschranke
528,“,PUNCT,$(,“,“
529,vorgelegt,VERB,VVPP,vorlegen,vorgelegt
530,",",PUNCT,"$,",",",","
531,der,PRON,PRELS,der,der
532,die,DET,ART,der,die
533,„,PUNCT,$(,„,„
534,bisherigen,ADJ,ADJA,bisherig,bisherigen
535,kleinteiligen,ADJ,ADJA,kleinteilig,kleinteiligen
536,und,CONJ,KON,und,und
537,höchst,UNK,PTKIFG,höchst,höchst
538,komplizierten,ADJ,ADJA,kompliziert,komplizierten
539,Schrankenlösungen,NOUN,NN,Schrankenlösung,Schrankenlösungen
540,“,PUNCT,$(,“,“
541,in,ADP,APPR,in,in
542,einem,DET,ART,ein,einem
543,Paragraphen,NOUN,NN,Paragraph,Paragraphen
544,bündelt,VERB,VVFIN,bündeln,bündelt
545,.,PUNCT,$.,.,.
546,auch,ADV,ADV,auch,auch
547,will,VERB,VMFIN,wollen,will
548,die,DET,ART,der,die
549,Koalition,NOUN,NN,Koalition,Koalition
550,prüfen,VERB,VVINF,prüfen,prüfen
551,",",PUNCT,"$,",",",","
552,„,PUNCT,$(,„,„
553,ob,SCONJ,KOUS,ob,ob
554,den,DET,ART,der,den
555,öffentlichen,ADJ,ADJA,öffentlich,öffentlichen
556,Bibliotheken,NOUN,NN,Bibliothek,Bibliotheken
557,gesetzlich,ADJ,ADJD,gesetzlich,gesetzlich
558,das,DET,ART,der,das
559,Recht,NOUN,NN,Recht,Recht
560,eingeräumt,VERB,VVPP,einräumen,eingeräumt
561,werden,AUX,VAINF,werden,werden
562,sollte,VERB,VMFIN,sollen,sollte
563,",",PUNCT,"$,",",",","
564,elektronische,ADJ,ADJA,elektronisch,elektronische
565,Bücher,NOUN,NN,Buch,Bücher
566,zu,PART,PTKZU,zu,zu
567,lizenzieren,VERB,VVINF,lizenzieren,lizenzieren
568,.,PUNCT,$.,.,.
569,“,PUNCT,$(,“,“
570,darüber,ADV,PAV,darüber,darüber
571,hinaus,ADP,APZR,hinaus,hinaus
572,soll,VERB,VMFIN,sollen,soll
573,auf,ADP,APPR,auf,auf
574,europäischer,ADJ,ADJA,europäisch,europäischer
575,Ebene,NOUN,NN,Ebene,Ebene
576,für,ADP,APPR,für,für
577,den,DET,ART,der,den
578,ermäßigten,ADJ,ADJA,ermäßigt,ermäßigten
579,Mehrwertsteuersatz,NOUN,NN,Mehrwertsteuersatz,Mehrwertsteuersatz
580,für,ADP,APPR,für,für
581,elektronische,ADJ,ADJA,elektronisch,elektronische
582,Medien,NOUN,NN,Medium,Medien
583,geworben,VERB,VVPP,werben,geworben
584,werden,AUX,VAINF,werden,werden
585,.,PUNCT,$.,.,.
586,schreiben,VERB,VVFIN,schreiben,schreiben
587,sich,PRON,PRF,sich,sich
588,CDU,PROPN,NE,CDU,CDU
589,",",PUNCT,"$,",",",","
590,CSU,PROPN,NE,CSU,CSU
591,und,CONJ,KON,und,und
592,SPD,PROPN,NE,SPD,SPD
593,die,DET,ART,der,die
594,Förderung,NOUN,NN,Förderung,Förderung
595,des,DET,ART,der,des
596,offenen,ADJ,ADJA,offen,offenen
597,Zugangs,NOUN,NN,Zugang,Zugangs
598,zu,ADP,APPR,zu,zu
599,wissenschaftlichen,ADJ,ADJA,wissenschaftlich,wissenschaftlichen
600,Publikationen,NOUN,NN,Publikation,Publikationen
601,und,CONJ,KON,und,und
602,Forschungsdaten,NOUN,NN,Forschungsdatum,Forschungsdaten
603,auf,ADP,APPR,auf,auf
604,die,DET,ART,der,die
605,To-Do-Liste,NOUN,NN,To-Do-Liste,To-Do-Liste
606,:,PUNCT,$.,:,:
607,„,PUNCT,$(,„,„
608,wir,PRON,PPER,wir,wir
609,werden,AUX,VAFIN,werden,werden
610,eine,DET,ART,ein,eine
611,umfassende,ADJ,ADJA,umfassend,umfassende
612,Open,NOUN,NN,Open,Open
613,Access,NOUN,NN,Access,Access
614,Strategie,NOUN,NN,Strategie,Strategie
615,entwickeln,VERB,VVINF,entwickeln,entwickeln
616,",",PUNCT,"$,",",",","
617,die,PRON,PRELS,der,die
618,die,DET,ART,der,die
619,Rahmenbedingungen,NOUN,NN,Rahmenbedingung,Rahmenbedingungen
620,für,ADP,APPR,für,für
621,einen,DET,ART,ein,einen
622,effektiven,ADJ,ADJA,effektiv,effektiven
623,und,CONJ,KON,und,und
624,dauerhaften,ADJ,ADJA,dauerhaft,dauerhaften
625,Zugang,NOUN,NN,Zugang,Zugang
626,zu,ADP,APPR,zu,zu
627,öffentlich,ADJ,ADJD,öffentlich,öffentlich
628,finanzierten,ADJ,ADJA,finanziert,finanzierten
629,Publikationen,NOUN,NN,Publikation,Publikationen
630,und,CONJ,KON,und,und
