,token,tag,tag_STTS,lemma_gold,baseline
56,der,DET,ART,d,der
57,Wohlfahrtsorganisation,NOUN,NN,Wohlfahrtsorganisation,Wohlfahrtsorganisation
58,in,ADP,APPR,in,in
59,den,DET,ART,d,den
60,Fall,NOUN,NN,Fall,Fall
61,hineingezogen,VERB,VVPP,hineinziehen,hineingezogen
62,.,PUNCT,$.,.,.
63,_,UNK,--,--,_
64,In,ADP,APPR,in,In
65,einer,DET,ART,ein,einer
66,anonymen,ADJ,ADJA,anonym,anonymen
67,Anzeige,NOUN,NN,Anzeige,Anzeige
68,werden,AUX,VAFIN,werden,werden
69,der,DET,ART,d,der
70,Bremer,ADJ,ADJA,Bremer,Bremer
71,Staatsanwaltschaft,NOUN,NN,Staatsanwaltschaft,Staatsanwaltschaft
72,Details,NOUN,NN,Detail,Details
73,über,ADP,APPR,über,über
74,dubiose,ADJ,ADJA,dubios,dubiose
75,finanzielle,ADJ,ADJA,finanziell,finanzielle
76,Transaktionen,NOUN,NN,Transaktion,Transaktionen
77,mitgeteilt,VERB,VVPP,mitteilen,mitgeteilt
78,.,PUNCT,$.,.,.
79,_,UNK,--,--,_
80,Verantwortlich,ADJ,ADJD,verantwortlich,Verantwortlich
81,",",PUNCT,"$,",",",","
82,so,ADV,ADV,so,so
83,_,UNK,--,--,_
84,das,DET,ART,d,das
85,Schreiben,NOUN,NN,Schreiben,Schreiben
86,einer,DET,ART,ein,einer
87,Mitarbeiterin,NOUN,NN,Mitarbeiterin,Mitarbeiterin
88,der,DET,ART,d,der
89,AWO,PROPN,NE,AWO,AWO
90,",",PUNCT,"$,",",",","
91,sei,AUX,VAFIN,sein,sei
92,die,DET,ART,d,die
93,Landesvorsitzende,NOUN,NN,Landesvorsitzende,Landesvorsitzende
94,Ute,PROPN,NE,Ute,Ute
95,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
96,",",PUNCT,"$,",",",","
97,die,PRON,PRELS,d,die
98,sich,PRON,PRF,sich,sich
99,jetzt,ADV,ADV,jetzt,jetzt
100,als,ADP,APPR,als,als
101,"""",PUNCT,$(,"""",""""
102,Sauberfrau,NOUN,NN,Sauberfrau,Sauberfrau
103,"""",PUNCT,$(,"""",""""
104,gebe,VERB,VVFIN,geben,gebe
105,",",PUNCT,"$,",",",","
106,"""",PUNCT,$(,"""",""""
107,wo,SCONJ,KOUS,wo,wo
108,doch,ADV,ADV,doch,doch
109,alle,PRON,PIS,alle,alle
110,wissen,VERB,VVFIN,wissen,wissen
111,",",PUNCT,"$,",",",","
112,wie,SCONJ,KOUS,wie,wie
113,eng,ADJ,ADJD,eng,eng
114,sie,PRON,PPER,sie,sie
115,mit,ADP,APPR,mit,mit
116,Taake,PROPN,NE,Taake,Taake
117,zusammenhing,VERB,VVFIN,zusammenhängen,zusammenhing
118,"""",PUNCT,$(,"""",""""
119,.,PUNCT,$.,.,.
120,_,UNK,--,--,_
121,_,UNK,--,--,_
122,Vorwurf,NOUN,NN,Vorwurf,Vorwurf
123,Nummer,NOUN,NN,Nummer,Nummer
124,1,NUM,CARD,1,1
125,_,UNK,--,--,_
126,:,PUNCT,$.,:,:
127,165.000,NUM,CARD,165.000,165.000
128,Mark,NOUN,NN,Mark,Mark
129,aus,ADP,APPR,aus,aus
130,der,DET,ART,d,der
131,bundesweiten,ADJ,ADJA,bundesweit,bundesweiten
132,Geldsammlung,NOUN,NN,Geldsammlung,Geldsammlung
133,für,ADP,APPR,für,für
134,die,DET,ART,d,die
135,Flutopfer,NOUN,NN,Flutopfer,Flutopfer
136,in,ADP,APPR,in,in
137,Südpolen,NOUN,NN,Südpolen,Südpolen
138,seien,AUX,VAFIN,sein,seien
139,über,ADP,APPR,über,über
140,das,DET,ART,d,das
141,Konto,NOUN,NN,Konto,Konto
142,des,DET,ART,d,des
143,Bremer,ADJ,ADJA,Bremer,Bremer
144,Landesverbandes,NOUN,NN,Landesverband,Landesverbandes
145,der,DET,ART,d,der
146,AWO,PROPN,NE,AWO,AWO
147,an,ADP,APPR,an,an
148,die,DET,ART,d,die
149,Caritas,PROPN,NE,Caritas,Caritas
150,in,ADP,APPR,in,in
151,Danzig,PROPN,NE,Danzig,Danzig
152,geflossen,VERB,VVPP,fließen,geflossen
153,",",PUNCT,"$,",",",","
154,"""",PUNCT,$(,"""",""""
155,damit,SCONJ,KOUS,damit,damit
156,dort,ADV,ADV,dort,dort
157,ein,DET,ART,ein,ein
158,Altenheim,NOUN,NN,Altenheim,Altenheim
159,gebaut,VERB,VVPP,bauen,gebaut
160,wird,AUX,VAFIN,werden,wird
161,"""",PUNCT,$(,"""",""""
162,.,PUNCT,$.,.,.
163,_,UNK,--,--,_
164,Das,DET,ART,d,Das
165,Altenheim,NOUN,NN,Altenheim,Altenheim
166,sei,AUX,VAFIN,sein,sei
167,"""",PUNCT,$(,"""",""""
168,ein,DET,ART,ein,ein
169,Prestigeobjekt,NOUN,NN,Prestigeobjekt,Prestigeobjekt
170,von,ADP,APPR,von,von
171,ihr,PRON,PPER,sie,ihr
172,und,CONJ,KON,und,und
173,anderen,PRON,PIS,ander,anderen
174,"""",PUNCT,$(,"""",""""
175,.,PUNCT,$.,.,.
176,_,UNK,--,--,_
177,In,ADP,APPR,in,In
178,der,DET,ART,d,der
179,Tat,NOUN,NN,Tat,Tat
180,sitzt,VERB,VVFIN,sitzen,sitzt
181,Ute,PROPN,NE,Ute,Ute
182,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
183,im,ADP,APPRART,im,im
184,Kuratorium,NOUN,NN,Kuratorium,Kuratorium
185,für,ADP,APPR,für,für
186,das,DET,ART,d,das
187,Altenheim,NOUN,NN,Altenheim,Altenheim
188,",",PUNCT,"$,",",",","
189,eine,DET,ART,ein,eine
190,derartige,ADJ,ADJA,derartig,derartige
191,Umleitung,NOUN,NN,Umleitung,Umleitung
192,von,ADP,APPR,von,von
193,Geldern,NOUN,NN,Geld,Geldern
194,habe,AUX,VAFIN,haben,habe
195,es,PRON,PPER,es,es
196,aber,ADV,ADV,aber,aber
197,nicht,PART,PTKNEG,nicht,nicht
198,gegeben,VERB,VVPP,geben,gegeben
199,",",PUNCT,"$,",",",","
200,sagt,VERB,VVFIN,sagen,sagt
201,sie,PRON,PPER,sie,sie
202,.,PUNCT,$.,.,.
203,_,UNK,--,--,_
204,"""",PUNCT,$(,"""",""""
205,Wenn,SCONJ,KOUS,wenn,Wenn
206,da,ADV,ADV,da,da
207,was,PRON,PIS,was,was
208,gebucht,VERB,VVPP,buchen,gebucht
209,worden,AUX,VAPP,werden,worden
210,ist,AUX,VAFIN,sein,ist
211,",",PUNCT,"$,",",",","
212,dann,ADV,ADV,dann,dann
213,ist,AUX,VAFIN,sein,ist
214,das,PRON,PDS,d,das
215,nicht,PART,PTKNEG,nicht,nicht
216,in,ADP,APPR,in,in
217,Ordnung,NOUN,NN,Ordnung,Ordnung
218,"""",PUNCT,$(,"""",""""
219,-,PUNCT,$(,-,-
220,höchstens,ADV,ADV,höchstens,höchstens
221,einen,DET,ART,ein,einen
222,Buchungsfehler,NOUN,NN,Buchungsfehler,Buchungsfehler
223,kann,VERB,VMFIN,können,kann
224,sie,PRON,PPER,sie,sie
225,sich,PRON,PRF,sich,sich
226,vorstellen,VERB,VVINF,vorstellen,vorstellen
227,.,PUNCT,$.,.,.
228,_,UNK,--,--,_
229,Volker,PROPN,NE,Volker,Volker
230,Tegeler,PROPN,NE,Tegeler,Tegeler
231,",",PUNCT,"$,",",",","
232,stellvertretender,ADJ,ADJA,stellvertretend,stellvertretender
233,Geschäftsführer,NOUN,NN,Geschäftsführer,Geschäftsführer
234,des,DET,ART,d,des
235,Landesverbandes,NOUN,NN,Landesverband,Landesverbandes
236,",",PUNCT,"$,",",",","
237,sagt,VERB,VVFIN,sagen,sagt
238,:,PUNCT,$.,:,:
239,"""",PUNCT,$(,"""",""""
240,Es,PRON,PPER,es,Es
241,gibt,VERB,VVFIN,geben,gibt
242,so,ADV,ADV,so,so
243,eine,DET,ART,ein,eine
244,Buchung,NOUN,NN,Buchung,Buchung
245,.,PUNCT,$.,.,.
246,"""",PUNCT,$(,"""",""""
247,_,UNK,--,--,_
248,In,ADP,APPR,in,In
249,einer,DET,ART,ein,einer
250,internen,ADJ,ADJA,intern,internen
251,Kontrolle,NOUN,NN,Kontrolle,Kontrolle
252,nach,ADP,APPR,nach,nach
253,der,DET,ART,d,der
254,Kündigung,NOUN,NN,Kündigung,Kündigung
255,von,ADP,APPR,von,von
256,Taake,PROPN,NE,Taake,Taake
257,sei,AUX,VAFIN,sein,sei
258,dies,PRON,PDS,dies,dies
259,aufgefallen,VERB,VVPP,auffallen,aufgefallen
260,",",PUNCT,"$,",",",","
261,zur,ADP,APPRART,zur,zur
262,Aufklärung,NOUN,NN,Aufklärung,Aufklärung
263,solle,VERB,VMFIN,sollen,solle
264,ein,DET,ART,ein,ein
265,externer,ADJ,ADJA,extern,externer
266,Wirtschaftsprüfer,NOUN,NN,Wirtschaftsprüfer,Wirtschaftsprüfer
267,beauftragt,VERB,VVPP,beauftragen,beauftragt
268,werden,AUX,VAINF,werden,werden
269,.,PUNCT,$.,.,.
270,_,UNK,--,--,_
271,Verantwortlich,ADJ,ADJD,verantwortlich,Verantwortlich
272,für,ADP,APPR,für,für
273,die,DET,ART,d,die
274,Finanzen,NOUN,NN,Finanzen,Finanzen
275,des,DET,ART,d,des
276,Landesverbandes,NOUN,NN,Landesverband,Landesverbandes
277,sei,AUX,VAFIN,sein,sei
278,aber,ADV,ADV,aber,aber
279,"""",PUNCT,$(,"""",""""
280,durchgehend,ADJ,ADJD,durchgehend,durchgehend
281,Herr,NOUN,NN,Herr,Herr
282,Taake,PROPN,NE,Taake,Taake
283,"""",PUNCT,$(,"""",""""
284,gewesen,AUX,VAPP,sein,gewesen
285,",",PUNCT,"$,",",",","
286,sagt,VERB,VVFIN,sagen,sagt
287,Tegeler,PROPN,NE,Tegeler,Tegeler
288,.,PUNCT,$.,.,.
289,_,UNK,--,--,_
290,Aufgefallen,VERB,VVPP,auffallen,Aufgefallen
291,bei,ADP,APPR,bei,bei
292,der,DET,ART,d,der
293,internen,ADJ,ADJA,intern,internen
294,Prüfung,NOUN,NN,Prüfung,Prüfung
295,ist,AUX,VAFIN,sein,ist
296,auch,ADV,ADV,auch,auch
297,_,DET,ART,--,_
298,Vorwurf,NOUN,NN,Vorwurf,Vorwurf
299,Nummer,NOUN,NN,Nummer,Nummer
300,2,NUM,CARD,2,2
301,:,PUNCT,$.,:,:
302,Die,DET,ART,d,Die
303,AWO,PROPN,NE,AWO,AWO
304,hat,AUX,VAFIN,haben,hat
305,sich,PRON,PRF,sich,sich
306,für,ADP,APPR,für,für
307,Seniorenreisen,NOUN,NN,Seniorenreise,Seniorenreisen
308,nach,ADP,APPR,nach,nach
309,Mallorca,PROPN,NE,Mallorca,Mallorca
310,von,ADP,APPR,von,von
311,Hapaq,PROPN,NE,Hapaq,Hapaq
312,Lloyd,PROPN,NE,Lloyd,Lloyd
313,Provisionen,NOUN,NN,Provision,Provisionen
314,zahlen,VERB,VVINF,zahlen,zahlen
315,lassen,VERB,VVINF,lassen,lassen
316,.,PUNCT,$.,.,.
317,_,UNK,--,--,_
318,Die,PRON,PDS,d,Die
319,seien,AUX,VAFIN,sein,seien
320,auf,ADP,APPR,auf,auf
321,ein,DET,ART,ein,ein
322,Konto,NOUN,NN,Konto,Konto
323,des,DET,ART,d,des
324,Landesverbandes,NOUN,NN,Landesverband,Landesverbandes
325,der,DET,ART,d,der
326,AWO,PROPN,NE,AWO,AWO
327,geflossen,VERB,VVPP,fließen,geflossen
328,",",PUNCT,"$,",",",","
329,weil,SCONJ,KOUS,weil,weil
330,sie,PRON,PPER,sie,sie
331,dort,ADV,ADV,dort,dort
332,vor,ADP,APPR,vor,vor
333,einer,DET,ART,ein,einer
334,Finanzamtsprüfung,NOUN,NN,Finanzamtsprüfung,Finanzamtsprüfung
335,sicherer,ADJ,ADJD,sicher,sicherer
336,gewesen,AUX,VAPP,sein,gewesen
337,seien,AUX,VAFIN,sein,seien
338,.,PUNCT,$.,.,.
339,_,UNK,--,--,_
340,Tegeler,PROPN,NE,Tegeler,Tegeler
341,bestätigt,VERB,VVFIN,bestätigen,bestätigt
342,den,DET,ART,d,den
343,Vorgang,NOUN,NN,Vorgang,Vorgang
344,der,DET,ART,d,der
345,Provisionszahlungen,NOUN,NN,Provisionszahlung,Provisionszahlungen
346,",",PUNCT,"$,",",",","
347,_,PRON,PPER,--,_
348,meint,VERB,VVFIN,meinen,meint
349,allerdings,ADV,ADV,allerdings,allerdings
350,",",PUNCT,"$,",",",","
351,es,PRON,PPER,es,es
352,müsse,VERB,VMFIN,müssen,müsse
353,ein,DET,ART,ein,ein
354,"""",PUNCT,$(,"""",""""
355,Buchungsfehler,NOUN,NN,Buchungsfehler,Buchungsfehler
356,"""",PUNCT,$(,"""",""""
357,gewesen,AUX,VAPP,sein,gewesen
358,sein,AUX,VAINF,sein,sein
359,.,PUNCT,$.,.,.
360,_,UNK,--,--,_
361,Die,DET,ART,d,Die
362,ehrenamtliche,ADJ,ADJA,ehrenamtlich,ehrenamtliche
363,Landesvorsitzende,NOUN,NN,Landesvorsitzende,Landesvorsitzende
364,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
365,weiß,VERB,VVFIN,wissen,weiß
366,von,ADP,APPR,von,von
367,diesem,DET,PDAT,dies,diesem
368,Vorgang,NOUN,NN,Vorgang,Vorgang
369,nichts,PRON,PIS,nichts,nichts
370,",",PUNCT,"$,",",",","
371,"""",PUNCT,$(,"""",""""
372,ich,PRON,PPER,ich,ich
373,kontrolliere,VERB,VVFIN,kontrollieren,kontrolliere
374,solche,DET,PIDAT,solch,solche
375,Sachen,NOUN,NN,Sache,Sachen
376,doch,ADV,ADV,doch,doch
377,nicht,PART,PTKNEG,nicht,nicht
378,",",PUNCT,"$,",",",","
379,das,PRON,PDS,d,das
380,machen,VERB,VVFIN,machen,machen
381,die,DET,ART,d,die
382,hauptamtlichen,ADJ,ADJA,hauptamtlich,hauptamtlichen
383,Geschäftsführer,NOUN,NN,Geschäftsführer,Geschäftsführer
384,.,PUNCT,$.,.,.
385,"""",PUNCT,$(,"""",""""
386,_,UNK,--,--,_
387,Kontrolliert,VERB,VVPP,kontrollieren,Kontrolliert
388,werden,AUX,VAFIN,werden,werden
389,die,DET,ART,d,die
390,Geschäftsführer,NOUN,NN,Geschäftsführer,Geschäftsführer
391,von,ADP,APPR,von,von
392,den,DET,ART,d,den
393,gewählten,ADJ,ADJA,gewählt,gewählten
394,Revisoren,NOUN,NN,Revisor,Revisoren
395,des,DET,ART,d,des
396,AWO-Landesverbandes,NOUN,NN,AWO-Landesverband,AWO-Landesverbandes
397,",",PUNCT,"$,",",",","
398,das,PRON,PDS,d,das
399,sind,AUX,VAFIN,sein,sind
400,Detlev,PROPN,NE,Detlev,Detlev
401,Griesche,PROPN,NE,Griesche,Griesche
402,und,CONJ,KON,und,und
403,Karin,PROPN,NE,Karin,Karin
404,Freudenthal,PROPN,NE,Freudenthal,Freudenthal
405,.,PUNCT,$.,.,.
406,_,UNK,--,--,_
407,Freuden-thal,PROPN,NE,Freudenthal,Freuden-thal
408,wollte,VERB,VMFIN,wollen,wollte
409,gestern,ADV,ADV,gestern,gestern
410,nichts,PRON,PIS,nichts,nichts
411,dazu,ADV,PAV,dazu,dazu
412,sagen,VERB,VVINF,sagen,sagen
413,",",PUNCT,"$,",",",","
414,ob,SCONJ,KOUS,ob,ob
415,bei,ADP,APPR,bei,bei
416,ihren,DET,PPOSAT,ihr,ihren
417,Prüfungen,NOUN,NN,Prüfung,Prüfungen
418,ihr,PRON,PPER,ihr,ihr
419,etwas,PRON,PIS,etwas,etwas
420,aufgefallen,VERB,VVPP,auffallen,aufgefallen
421,sei,AUX,VAFIN,sein,sei
422,.,PUNCT,$.,.,.
423,_,UNK,--,--,_
424,Da,SCONJ,KOUS,da,Da
425,der,DET,ART,d,der
426,Landesverband,NOUN,NN,Landesverband,Landesverband
427,als,ADP,APPR,als,als
428,Dachverband,NOUN,NN,Dachverband,Dachverband
429,ohne,ADP,APPR,ohne,ohne
430,hauptamtliches,ADJ,ADJA,hauptamtlich,hauptamtliches
431,Personal,NOUN,NN,Personal,Personal
432,nur,ADV,ADV,nur,nur
433,einen,DET,ART,ein,einen
434,"""",PUNCT,$(,"""",""""
435,ganz,ADV,ADV,ganz,ganz
436,kleinen,ADJ,ADJA,klein,kleinen
437,Haushalt,NOUN,NN,Haushalt,Haushalt
438,"""",PUNCT,$(,"""",""""
439,hat,AUX,VAFIN,haben,hat
440,(,PUNCT,$(,(,(
441,_,PRON,PDS,--,_
442,_,VERB,VVFIN,--,_
443,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
444,),PUNCT,$(,),)
445,",",PUNCT,"$,",",",","
446,hätten,AUX,VAFIN,haben,hätten
447,Summen,NOUN,NN,Summe,Summen
448,von,ADP,APPR,von,von
449,Hapaq,PROPN,NE,Hapaq,Hapaq
450,Lloyd,PROPN,NE,Lloyd,Lloyd
451,oder,CONJ,KON,oder,oder
452,165.000,NUM,CARD,165.000,165.000
453,Mark,NOUN,NN,Mark,Mark
454,schon,ADV,ADV,schon,schon
455,auffallen,VERB,VVINF,auffallen,auffallen
456,müssen,VERB,VMINF,müssen,müssen
457,.,PUNCT,$.,.,.
458,_,UNK,--,--,_
459,_,DET,ART,--,_
460,Vorwurf,NOUN,NN,Vorwurf,Vorwurf
461,Nummer,NOUN,NN,Nummer,Nummer
462,3,NUM,CARD,3,3
463,_,VERB,VVFIN,--,_
464,:,PUNCT,$.,:,:
465,Die,DET,ART,d,Die
466,Landesvorsitzende,NOUN,NN,Landesvorsitzende,Landesvorsitzende
467,Ute,PROPN,NE,Ute,Ute
468,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
469,hatte,AUX,VAFIN,haben,hatte
470,auf,ADP,APPR,auf,auf
471,AWO-Kosten,NOUN,NN,AWO-Kosten,AWO-Kosten
472,ein,DET,ART,ein,ein
473,Handy,NOUN,NN,Handy,Handy
474,.,PUNCT,$.,.,.
475,_,UNK,--,--,_
476,"""",PUNCT,$(,"""",""""
477,Hier,ADV,ADV,hier,Hier
478,werden,AUX,VAFIN,werden,werden
479,Beiträge,NOUN,NN,Beitrag,Beiträge
480,von,ADP,APPR,von,von
481,kleinen,ADJ,ADJA,klein,kleinen
482,Leuten,NOUN,NN,Leute,Leuten
483,veraast,VERB,VVPP,veraasen,veraast
484,",",PUNCT,"$,",",",","
485,die,PRON,PRELS,d,die
486,von,ADP,APPR,von,von
487,ehrenamtlichen,ADJ,ADJA,ehrenamtlich,ehrenamtlichen
488,Kassierern,NOUN,NN,Kassierer,Kassierern
489,fünf|,NUM,CARD,fünf,fünf|
490,mark|,NOUN,NN,Mark,mark|
491,weise|,ADV,ADV,weise,weise|
492,gesammelt,VERB,VVPP,sammeln,gesammelt
493,werden,AUX,VAFIN,werden,werden
494,"""",PUNCT,$(,"""",""""
495,",",PUNCT,"$,",",",","
496,schreibt,VERB,VVFIN,schreiben,schreibt
497,die,DET,ART,d,die
498,anonyme,ADJ,ADJA,anonym,anonyme
499,AWO-Mitarbeiterin,NOUN,NN,AWO-Mitarbeiterin,AWO-Mitarbeiterin
500,an,ADP,APPR,an,an
501,die,DET,ART,d,die
502,Staatsanwaltschaft,NOUN,NN,Staatsanwaltschaft,Staatsanwaltschaft
503,.,PUNCT,$.,.,.
504,_,UNK,--,--,_
505,Obwohl,SCONJ,KOUS,obwohl,Obwohl
506,Frau,NOUN,NN,Frau,Frau
507,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
508,"""",PUNCT,$(,"""",""""
509,vor,ADP,APPR,vor,vor
510,allem,PRON,PIS,alles,allem
511,Privatgespräche,NOUN,NN,Privatgespräch,Privatgespräche
512,über,ADP,APPR,über,über
513,das,DET,ART,d,das
514,Handy,NOUN,NN,Handy,Handy
515,"""",PUNCT,$(,"""",""""
516,führe,VERB,VVFIN,führen,führe
517,",",PUNCT,"$,",",",","
518,würde,AUX,VAFIN,werden,würde
519,alles,PRON,PIS,alles,alles
520,von,ADP,APPR,von,von
521,der,DET,ART,d,der
522,AWO,PROPN,NE,AWO,AWO
523,bezahlt,VERB,VVPP,bezahlen,bezahlt
524,.,PUNCT,$.,.,.
525,_,UNK,--,--,_
526,Ute,PROPN,NE,Ute,Ute
527,Wedemeier,PROPN,NE,Wedemeier,Wedemeier
528,hält,VERB,VVFIN,halten,hält
529,es,PRON,PPER,es,es
530,für,ADP,APPR,für,für
531,"""",PUNCT,$(,"""",""""
532,selbstverständlich,ADJ,ADJD,selbstverständlich,selbstverständlich
533,"""",PUNCT,$(,"""",""""
534,",",PUNCT,"$,",",",","
535,daß,SCONJ,KOUS,dass,daß
536,sie,PRON,PPER,sie,sie
537,als,CONJ,KOKOM,als,als
538,ehrenamtliche,ADJ,ADJA,ehrenamtlich,ehrenamtliche
539,Vorsitzende,NOUN,NN,Vorsitzende,Vorsitzende
540,ein,DET,ART,ein,ein
541,dienstliches,ADJ,ADJA,dienstlich,dienstliches
542,Handy,NOUN,NN,Handy,Handy
543,hat,AUX,VAFIN,haben,hat
544,.,PUNCT,$.,.,.
545,_,UNK,--,--,_
546,Insbesondere,ADV,ADV,insbesondere,Insbesondere
547,wegen,ADP,APPR,wegen,wegen
548,ihrer,DET,PPOSAT,ihr,ihrer
549,Aktivitäten,NOUN,NN,Aktivität,Aktivitäten
550,in,ADP,APPR,in,in
551,Riga,PROPN,NE,Riga,Riga
552,und,CONJ,KON,und,und
553,Danzig,PROPN,NE,Danzig,Danzig
554,müsse,VERB,VMFIN,müssen,müsse
555,sie,PRON,PPER,sie,sie
556,erreichbar,ADJ,ADJD,erreichbar,erreichbar
557,sein,AUX,VAINF,sein,sein
558,und,CONJ,KON,und,und
559,auch,ADV,ADV,auch,auch
560,telefonieren,VERB,VVINF,telefonieren,telefonieren
561,können,VERB,VMINF,können,können
562,.,PUNCT,$.,.,.
563,_,UNK,--,--,_
564,Wie|,DET,PWAT,wie,Wie|
565,viel,PRON,PIS,viel,viel
566,da,ADV,ADV,da,da
567,monatlich,ADJ,ADJD,monatlich,monatlich
568,fällig,ADJ,ADJD,fällig,fällig
569,wird,AUX,VAFIN,werden,wird
570,",",PUNCT,"$,",",",","
571,weiß,VERB,VVFIN,wissen,weiß
572,sie,PRON,PPER,sie,sie
573,aber,ADV,ADV,aber,aber
574,nicht,PART,PTKNEG,nicht,nicht
575,-,PUNCT,$(,-,-
576,"""",PUNCT,$(,"""",""""
577,die,DET,ART,d,die
578,Rechnung,NOUN,NN,Rechnung,Rechnung
579,geht,VERB,VVFIN,gehen,geht
580,direkt,ADJ,ADJD,direkt,direkt
581,an,ADP,APPR,an,an
582,die,DET,ART,d,die
583,AWO,PROPN,NE,AWO,AWO
584,"""",PUNCT,$(,"""",""""
585,.,PUNCT,$.,.,.
586,_,UNK,--,--,_
587,Hintergrund,NOUN,NN,Hintergrund,Hintergrund
588,der,DET,ART,d,der
589,gegenseitigen,ADJ,ADJA,gegenseitig,gegenseitigen
590,Vorwürfe,NOUN,NN,Vorwurf,Vorwürfe
591,in,ADP,APPR,in,in
592,der,DET,ART,d,der
593,Arbeiterwohlfahrt,NOUN,NN,Arbeiterwohlfahrt,Arbeiterwohlfahrt
594,sind,AUX,VAFIN,sein,sind
595,offenbar,ADV,ADV,offenbar,offenbar
596,scharfe,ADJ,ADJA,scharf,scharfe
597,Konkurrenzen,NOUN,NN,Konkurrenz,Konkurrenzen
598,zwischen,ADP,APPR,zwischen,zwischen
599,Bremern,NOUN,NN,Bremern,Bremern
600,und,CONJ,KON,und,und
601,Bremerhavenern,NOUN,NN,Bremerhavenern,Bremerhavenern
602,.,PUNCT,$.,.,.
603,_,UNK,--,--,_
604,Als,SCONJ,KOUS,als,Als
605,es,PRON,PPER,es,es
606,in,ADP,APPR,in,in
607,dieser,DET,PDAT,dies,dieser
608,Woche,NOUN,NN,Woche,Woche
609,um,ADP,APPR,um,um
610,die,DET,ART,d,die
611,Neubesetzung,NOUN,NN,Neubesetzung,Neubesetzung
612,des,DET,ART,d,des
613,ehrenamtlichen,ADJ,ADJA,ehrenamtlich,ehrenamtlichen
614,Geschäftsführer-Postens,NOUN,NN,Geschäftsführer-Posten,Geschäftsführer-Postens
615,im,ADP,APPRART,im,im
616,Landesverbandes,NOUN,NN,Landesverband,Landesverbandes
617,ging,VERB,VVFIN,gehen,ging
618,",",PUNCT,"$,",",",","
619,da,ADV,ADV,da,da
620,sind,AUX,VAFIN,sein,sind
621,diese,DET,PDAT,dies,diese
622,Differenzen,NOUN,NN,Differenz,Differenzen
623,wieder,ADV,ADV,wieder,wieder
624,aufgebrochen,VERB,VVPP,aufbrechen,aufgebrochen
625,.,PUNCT,$.,.,.
626,_,UNK,--,--,_
627,Lothar,PROPN,NE,Lothar,Lothar
628,Koring,PROPN,NE,Koring,Koring
629,",",PUNCT,"$,",",",","
630,Bremerhavener,ADJ,ADJA,Bremerhavener,Bremerhavener
